window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,rn
W1,113.185.81.88,24,7,1,0,0,622,440,105655.8995672030,-11730.3988018343,-11730.3988018343,0.027590349316596985,0.13290804624557495,2195
W1,113.185.81.89,22,7,1,3,3,774,467,79958.1947967751,-12756.2854762756,-12756.2854762756,0.013530900701880455,0.23744572699069977,2196
W1,113.185.82.165,19,7,1,3,3,634,454,70627.0709480977,-1315.3841071907,-1315.3841071907,0.02022930048406124,0.6800003051757812,2197
W1,113.185.82.185,17,7,2,3,3,578,455,53740.2420576145,3221.5245031435,3221.5245031435,0.011748399585485458,0.38666659593582153,2198
W1,113.185.82.7,27,7,1,3,3,615,505,51217.5237519442,317.3334821840,317.3334821840,0.0081685995683074,0.5290239453315735,2199
W1,113.185.83.101,21,7,3,4,4,6719,6693,191240.8922567221,-2643.1265639836,-2643.1265639836,0.0068835001438856125,0.32359883189201355,2200
W1,113.185.83.114,22,7,2,4,4,538,414,31029.7119475525,2260.3602649895,2260.3602649895,0.008327249437570572,1.0,2201
W1,113.185.83.173,20,7,0,4,4,820,628,31319.8177611605,2043.3926493358,2043.3926493358,0.0043150996789336205,0.06426119804382324,2202
W1,113.185.83.213,20,7,1,4,4,601,389,50583.0723192991,1686.1453155965,1686.1453155965,0.0060871499590575695,0.5897435545921326,2203
W1,113.185.84.186,24,7,1,4,4,519,374,81919.1713572489,-12130.7947592526,-12237.3993175622,0.008131150156259537,0.07123364508152008,2204
W1,113.185.85.129,24,7,2,3,3,487,459,20655.6910948059,503.0941054901,477.0352134589,0.010318800806999207,0.5841665267944336,2205
W1,113.185.85.200,20,7,1,5,5,591,522,31792.1290271413,-15282.9679484605,-15282.9679484605,0.02221294865012169,0.343137264251709,2206
W1,113.185.85.37,20,7,1,4,4,605,467,16203.2738053176,852.8964043019,852.8964043019,0.015335449948906898,0.23877529799938202,2207
W1,113.185.86.32,18,7,2,4,4,591,506,35607.5981694050,2910.6627569534,2910.6627569534,0.009380100294947624,0.298534095287323,2208
W1,113.185.86.68,20,7,1,1,1,531,285,16371.0020161531,-1254.6009127895,-1254.6009127895,0.008587299846112728,0.7222222089767456,2209
W1,113.185.87.253,15,7,0,3,3,426,263,15307.2544915923,-4275.6771893857,-4275.6771893857,0.0029660998843610287,0.053846199065446854,2210
W1,113.185.95.212,11,7,0,4,4,539,346,20340.8905152544,-1960.4257268040,-1960.4257268040,0.012213700450956821,0.5514560341835022,2211
W1,113.186.152.10,7,7,1,1,1,1662,1662,8678.4639661762,-459.1455315420,-459.1455315420,1.0,1.0,2212
W1,113.189.221.80,8,7,5,4,4,1144,1143,6391.0978698591,-380.2587359547,-380.2587359547,0.5678753852844238,1.0,2213
W1,113.22.89.132,7,7,5,5,5,939,939,5080.9387344096,63.7699119640,63.7699119640,1.0,1.0,2214
W1,113.23.114.131,10,7,3,2,2,882,874,167046.9298159218,2260.9471881811,2260.9471881811,0.02656175009906292,0.056745000183582306,2215
W1,115.75.39.106,21,7,3,4,4,685,675,24976.7938194668,-3837.5900804741,-3837.5900804741,0.06060609966516495,1.0,2216
W1,115.75.7.43,20,7,3,2,2,1075,1050,203504.7030653630,-14550.0945535681,-14550.0945535681,0.9522727727890015,1.0,2217
W1,115.76.48.186,11,7,1,3,3,1061,1001,6870.5405429535,-222.1762818394,-222.1762818394,0.15379750728607178,0.8171873688697815,2218
W1,115.76.49.52,12,7,3,5,5,708,567,84039.8888121415,11846.3532919737,11846.3532919737,0.12633265554904938,1.0,2219
W1,115.76.50.178,20,7,3,3,3,1341,1274,35897.0441208561,-277.6518410198,-277.6518410198,0.25765305757522583,1.0,2220
W1,115.76.51.0,17,7,1,2,2,489,373,12886.1602236342,-1048.4745483663,-1048.4745483663,0.1704035997390747,0.9903743267059326,2221
W1,115.76.51.130,19,7,2,3,3,1001,669,73716.2764151131,-6050.6089235552,-6050.6089235552,0.17972970008850098,1.0,2222
W1,115.76.51.175,17,7,3,3,3,642,598,13841.6175987289,455.2765195520,455.2765195520,0.09971780329942703,0.4902952015399933,2223
W1,115.76.51.76,14,7,2,3,3,3159,2170,284855.6053660024,-4790.8348347040,-4790.8348347040,0.32685184478759766,0.8630952835083008,2224
W1,116.100.1.61,19,7,3,2,2,652,274,20273.7268597896,-1900.9708378606,-1900.9708378606,0.11057689785957336,0.6314049959182739,2225
W1,116.101.133.87,35,7,3,5,5,1016,751,75452.8646590275,4223.1933863775,4223.1933863775,0.4000000059604645,1.0,2226
W1,116.106.96.45,14,7,1,2,2,480,369,39206.0555782687,-600.9279993029,-600.9279993029,0.013133999891579151,0.6062497496604919,2227
W1,116.110.41.8,10,7,2,2,2,2570,1843,367023.9995553160,-3115.8601250392,-3115.8601250392,0.7261346578598022,0.9955751895904541,2228
W1,116.111.184.154,10,7,0,2,2,3355,1708,55097.5051980740,-3032.0726635853,-3032.0726635853,0.39506393671035767,1.0,2229
W1,116.111.185.160,9,7,1,1,1,2691,1271,251760.5060283360,-16474.3579217391,-16474.3579217391,0.4746570885181427,0.762392520904541,2230
W1,116.96.77.114,17,7,3,2,2,706,430,42601.6645038377,-2437.6334101110,-2437.6334101110,0.15789470076560974,1.0,2231
W1,116.96.77.209,12,7,2,3,3,1077,809,239012.9148701242,-741.1368964384,-741.1368964384,0.22169210016727448,1.0,2232
W1,116.98.0.192,11,7,2,3,3,713,340,13809.6139741691,-1047.6755107702,-1047.6755107702,0.07363010197877884,0.5499997138977051,2233
W1,116.98.249.77,94,7,2,2,2,1087,1080,12269.2326182997,-388.8761906952,-388.8761906952,1.0,1.0,2234
W1,116.98.37.164,12,7,4,4,4,494,492,2810.1763973276,-17.9080490017,-17.9080490017,0.5090187191963196,0.9548386335372925,2235
W1,116.99.199.93,13,7,1,4,4,363,342,17640.7716321371,-373.8322033599,-373.8322033599,0.1111110970377922,0.2939099669456482,2236
W1,117.182.20.62,7,7,1,3,3,2137,2136,11565.0000000000,-51.0000000000,-51.0000000000,0.06480749696493149,0.1277237832546234,2237
W1,117.183.88.46,7,7,1,3,3,2449,2448,14740.0000000000,-153.0000000000,-153.0000000000,0.07655499875545502,0.12936930358409882,2238
W1,117.183.89.68,7,7,1,2,2,2546,2546,12810.0000000000,-265.2500000000,-265.2500000000,0.05578729882836342,0.19069945812225342,2239
W1,117.20.113.156,15,7,1,3,3,1967,1056,64162.1571449616,361.5398154399,361.5398154399,0.020191900432109833,0.055118098855018616,2240
W1,117.20.113.33,14,7,1,2,2,625,570,113503.0189384143,-7926.5839877783,-7926.5839877783,0.027406800538301468,0.5560808181762695,2241
W1,117.20.115.134,12,7,1,3,3,561,541,126723.0867026584,-2969.1081740417,-3022.3503081046,0.027915850281715393,0.18374791741371155,2242
W1,117.20.116.201,11,7,2,4,4,715,631,367177.4097219564,34014.9917506617,34014.9917506617,0.026467200368642807,0.9067960977554321,2243
W1,117.20.116.245,15,7,3,4,4,472,423,34023.4580365987,390.1885096069,390.1885096069,0.06796880066394806,0.5,2244
W1,117.20.149.111,12,7,0,1,1,1442,1284,73850.3833959055,-6219.1143429394,-6223.1463538368,0.010679500177502632,0.15731337666511536,2245
W1,117.5.143.195,10,7,2,4,4,5781,5446,377877.1462674036,-3865.8225790318,-3865.8225790318,0.27110329270362854,1.0,2246
W1,117.5.143.214,16,7,2,2,2,7600,5160,663321.8699214451,-7851.9008428170,-7851.9008428170,0.564633309841156,1.0,2247
W1,117.5.143.220,10,7,2,3,3,2202,861,10387.7997579714,-162.9853327400,-162.9853327400,0.18697194755077362,0.5021132230758667,2248
W1,117.5.143.77,12,7,2,3,3,624,507,11479.0497717997,-910.5983405605,-910.5983405605,0.058289796113967896,0.2902296781539917,2249
W1,118.140.148.22,8,7,2,1,1,3842,1395,296501.9349286794,-15965.5946561959,-15965.5946561959,0.14500105381011963,0.36810559034347534,2250
W1,118.173.211.197,12,7,4,3,3,562,562,4462.6578915115,-74.2243387981,-74.2243387981,0.1091269999742508,1.0,2251
W1,118.68.29.224,26,7,2,4,4,1458,1452,9068.4902514488,437.2417166322,437.2417166322,1.0,1.0,2252
W1,118.70.250.181,23,7,3,4,4,1412,1393,8919.4646084037,-185.2804068823,-185.2804068823,0.008968600071966648,0.9966386556625366,2253
W1,118.71.118.63,11,7,4,4,4,441,441,1572.0512687650,202.6620310298,202.6620310298,1.0,1.0,2254
W1,118.71.85.168,12,7,2,1,1,2448,2445,11655.0698505836,-800.0278146629,-800.0278146629,0.12047124654054642,1.0,2255
W1,119.111.224.84,7,7,1,3,3,3560,3493,34132.3896845354,-351.2652306534,-351.2652306534,0.09291700273752213,0.2418661117553711,2256
W1,119.111.228.230,11,7,2,2,2,5704,5657,56467.7005714302,-736.9927245144,-736.9927245144,0.285774290561676,1.0,2257
W1,119.56.16.138,9,7,1,6,6,676,470,79726.2465603610,12328.9046663244,12160.4981353414,0.02111230045557022,0.6799995303153992,2258
W1,120.29.108.50,14,7,3,3,3,795,794,1756.6048085220,25.8970043289,25.8970043289,0.12912695109844208,0.5252237915992737,2259
W1,120.29.66.76,15,7,2,0,0,638,637,2031.0103766022,-99.8686085945,-99.8686085945,0.09459459781646729,0.5,2260
W1,121.202.28.128,8,7,1,0,0,2251,2079,681852.3044692898,-46074.1096368665,-46074.1096368665,0.028802698478102684,0.5230505466461182,2261
W1,122.11.214.6,10,7,0,2,2,550,411,62791.1486128473,-7103.1847699835,-7149.6333044070,0.09985630214214325,0.5014244914054871,2262
W1,122.11.245.0,20,7,0,4,4,815,747,437957.0280000885,-93031.3148471419,-93229.2358960840,0.011752700433135033,0.11853064596652985,2263
W1,122.11.245.12,17,7,1,6,6,4064,2330,2498108.0948306483,64281.0262571936,63914.5581165398,0.010164299979805946,0.1541634202003479,2264
W1,122.11.245.22,18,7,1,3,3,491,371,157893.9011227116,-29921.0868601562,-30224.1777353598,0.013029750436544418,0.08296962827444077,2265
W1,122.11.246.139,19,7,1,3,3,1974,1013,279565.6897023475,18494.7020955912,18303.4451478243,0.007671200204640627,0.828571617603302,2266
W1,122.11.246.143,16,7,0,4,4,1835,1027,184600.7663963605,15879.3522337777,15581.9971569506,0.016139399260282516,0.7934858798980713,2267
W1,122.11.246.145,20,7,1,5,5,2345,1698,2992241.6312481231,-259592.4835383263,-259945.7469985884,0.00851954985409975,0.12420819699764252,2268
W1,122.11.246.147,15,7,1,2,2,1150,736,155308.8338370814,-15345.4527499910,-15981.0257571722,0.04143710061907768,0.39830508828163147,2269
W1,122.11.246.149,19,7,2,4,4,2175,801,69726.5100206449,-4170.2397783811,-4520.0340484216,0.016796600073575974,0.16451989114284515,2270
W1,122.11.246.151,14,7,1,4,4,911,622,84416.9456468537,8532.7994514349,8073.5341034551,0.01722634956240654,0.11543715000152588,2271
W1,122.11.246.153,21,7,1,3,3,2389,1364,280799.1329781255,-37969.5957230804,-38285.8420041903,0.015831099823117256,0.1496666520833969,2272
W1,122.155.168.96,18,7,2,1,1,3132,3003,106967.7800135236,-6251.4029562562,-6551.1482327658,1.0,1.0,2273
W1,123.16.24.99,9,7,5,5,5,724,724,3588.8600303416,50.1581505452,50.1581505452,1.0,1.0,2274
W1,123.23.116.190,17,7,1,3,3,505,505,3187.4164222469,-106.0585920481,-106.0585920481,0.14705879986286163,1.0,2275
W1,123.25.59.180,11,7,1,3,3,2155,2155,11121.5242816139,-252.2396922519,-252.2396922519,0.10633210092782974,1.0,2276
W1,123.31.184.45,12,7,4,4,4,1286,650,7406.6380159521,-109.5041898110,-109.5041898110,1.0,1.0,2277
W1,125.212.159.22,15,7,3,4,4,717,495,15692.5710116313,86.3243110968,86.3243110968,0.09728620201349258,1.0,2278
W1,125.235.173.124,17,7,1,2,2,773,469,48202.4506362856,-3150.7357437985,-3150.7357437985,0.0589710995554924,0.35213014483451843,2279
W1,125.235.173.204,17,7,4,3,3,1002,818,86089.7123514862,2455.4171285958,2455.4171285958,0.0158402007073164,0.6242422461509705,2280
W1,125.235.173.207,16,7,2,5,5,585,449,15302.5033532142,728.9001267487,728.9001267487,0.013767750933766365,0.7498970031738281,2281
W1,125.235.175.11,12,7,3,6,6,640,621,9445.3087875377,2001.9366576360,2001.9366576360,0.11688309907913208,1.0,2282
W1,125.235.175.249,15,7,1,3,3,1848,763,32763.5624206417,231.0965806051,231.0965806051,0.05172409862279892,1.0,2283
W1,125.235.188.26,14,7,1,2,2,731,549,53074.0651098409,-3550.1376595424,-3550.1376595424,0.016712550073862076,0.13638053834438324,2284
W1,125.235.190.40,16,7,1,4,4,555,378,38403.1483169210,20613.9595800349,20613.9595800349,0.02242559939622879,0.4899999499320984,2285
W1,125.235.229.126,12,7,2,3,3,491,451,29758.7966515439,-656.2572004906,-656.2572004906,0.6730557680130005,1.0,2286
W1,125.235.229.72,22,7,4,3,3,453,412,17131.2989093836,-537.7249586288,-537.7249586288,0.1573439985513687,1.0,2287
W1,125.235.229.74,18,7,5,6,6,642,327,22582.8521104377,1824.9303411921,1824.9303411921,0.4048388600349426,1.0,2288
W1,125.235.229.83,14,7,3,4,4,495,461,19866.3566509494,931.0283655744,931.0283655744,0.3614218533039093,1.0,2289
W1,125.235.231.22,16,7,1,4,4,721,590,15928.4115062838,690.5724302629,690.5724302629,0.06441444903612137,0.9727271795272827,2290
W1,125.235.231.27,18,7,3,4,4,12965,12455,363279.7430283914,-1616.2710419630,-1616.2710419630,0.08853214979171753,1.0,2291
W1,125.235.233.142,16,7,3,2,2,813,558,63987.7260285812,-6018.2670754993,-6018.2670754993,0.08421319723129272,1.0,2292
W1,125.235.236.7,11,7,1,2,2,1374,1228,78525.7152847856,-2222.6022553390,-2222.6022553390,0.12769779562950134,0.7032506465911865,2293
W1,125.235.237.204,16,7,2,3,3,678,669,11812.5978122112,-524.0458561500,-524.0458561500,0.29564332962036133,1.0,2294
W1,125.235.237.230,14,7,1,3,3,581,546,29727.3444866964,-421.2026521521,-421.2026521521,0.0801299512386322,1.0,2295
W1,136.158.41.164,96,7,4,4,4,1750,1749,21163.0993650059,-693.8069568281,-693.8069568281,1.0,1.0,2296
W1,14.127.33.83,7,7,4,4,4,624,501,552119.0331802735,-25795.4604522201,-25795.4604522201,0.518324613571167,0.9857867956161499,2297
W1,14.160.104.65,10,7,2,2,2,1195,421,36855.4614524311,-817.2932252868,-817.2932252868,0.9748061895370483,1.0,2298
W1,14.161.220.12,15,7,1,1,1,4058,2014,11804.2795100388,-1148.4141271076,-1148.4141271076,1.0,1.0,2299
W1,14.161.46.157,14,7,3,2,2,1431,1264,317845.9292342442,19527.1954613295,19527.1954613295,0.13309824466705322,0.29578033089637756,2300
W1,14.169.248.220,11,7,4,4,4,1148,258,16111.5610737828,1057.1806044323,1057.1806044323,0.4961831867694855,0.9123595356941223,2301
W1,14.169.35.133,12,7,2,4,4,771,767,11059.0380394675,-25.6956574017,-25.6956574017,0.637499988079071,1.0,2302
W1,14.178.39.253,16,7,4,1,1,516,513,22934.1443505386,-1155.3966874706,-1155.3966874706,0.36425334215164185,0.7524194121360779,2303
W1,14.178.71.252,16,7,2,2,2,3475,3470,29314.8537551643,-501.7605299715,-501.7605299715,0.7635327577590942,1.0,2304
W1,14.188.246.14,11,7,1,1,1,1739,1705,11934.6369888425,-456.4853752926,-456.4853752926,0.650337815284729,1.0,2305
W1,14.189.69.27,8,7,3,3,3,907,907,2501866.6962421016,-267862.8215757715,-267862.8215757715,0.47412601113319397,1.0,2306
W1,14.191.111.103,14,7,2,2,2,542,541,74349.7634235439,2154.2193214284,2154.2193214284,0.10038134455680847,0.7999998927116394,2307
W1,14.191.2.19,8,7,2,2,2,675,647,25547.2815441861,-2524.3276625016,-2524.3276625016,0.20608839392662048,0.7320348024368286,2308
W1,14.191.65.142,14,7,4,5,5,679,332,4863.3028847677,122.6475070159,122.6475070159,0.2636374831199646,0.9590909481048584,2309
W1,14.226.15.48,7,7,2,3,3,1472,1080,32017.1430046565,-1046.2396406080,-1046.2396406080,0.08011700212955475,0.33628666400909424,2310
W1,14.226.78.73,9,7,4,4,4,6795,5939,431203.3666382115,9958.4333772220,9958.4333772220,0.2220844030380249,0.8122765421867371,2311
W1,14.226.78.85,8,7,4,3,3,1685,1235,43263.8175738123,-1640.9932327462,-1640.9932327462,0.06855854392051697,0.7993863821029663,2312
W1,14.227.199.226,10,7,2,2,2,3723,1438,22049.2163007774,-848.7034046486,-848.7034046486,0.6824255585670471,1.0,2313
W1,14.227.82.205,8,7,1,1,1,3998,2521,24802.6565706639,-2008.6330798660,-2008.6330798660,0.24357755482196808,0.5139234662055969,2314
W1,14.230.30.47,8,7,2,2,2,36812,27711,4200597.6188713796,-108830.9582853125,-108830.9582853125,0.2537011504173279,0.9862419366836548,2315
W1,14.235.21.240,9,7,2,3,3,1098,1098,16926.6308747263,-157.5378099017,-157.5378099017,1.0,1.0,2316
W1,14.239.219.247,7,7,1,1,1,1713,1713,20703.1250787324,-448.3756227635,-448.3756227635,1.0,1.0,2317
W1,14.239.51.214,17,7,3,3,3,570,559,45861.6574126966,730.7482746086,730.7482746086,0.09047619998455048,0.3789418935775757,2318
W1,14.240.249.159,7,7,1,1,1,1260,260,8117.7235903869,-1195.5368678277,-1195.5368678277,1.0,1.0,2319
W1,14.241.190.210,12,7,2,4,4,877,480,41030.4542752879,-263.4320287960,-263.4320287960,0.6876935958862305,1.0,2320
W1,14.241.34.55,12,7,3,3,3,2905,993,25799.5001023686,-1087.5226003041,-1087.5226003041,0.2259385585784912,0.6102746725082397,2321
W1,14.241.37.113,8,7,2,2,2,934,877,61635.7801405768,-4034.7303925723,-4034.7303925723,0.6877880096435547,0.9893805384635925,2322
W1,14.244.65.57,16,7,4,4,4,643,399,26801.8218464593,-306.6513101093,-306.6513101093,1.0,1.0,2323
W1,14.250.78.127,8,7,0,4,4,3229,3229,16876.1664340660,-166.9004335076,-166.9004335076,0.06305219978094101,0.7357306480407715,2324
W1,14.254.15.84,33,7,5,3,3,603,603,10974.1318361769,-171.9024533439,-171.9024533439,0.4049080014228821,1.0,2325
W1,149.22.87.19,7,7,1,3,3,2584,1327,149553.1631022279,-9966.1617506196,-11019.8710633523,0.009388299658894539,0.07395965605974197,2326
W1,149.22.87.20,11,7,0,3,3,994,510,54811.0935186852,1966.5456385454,1570.4532170621,0.0025545998942106962,0.01385667733848095,2327
W1,149.22.87.22,10,7,0,3,3,998,631,99998.5566665034,-8733.0131510795,-9428.8230157575,0.002966800006106496,0.027971049770712852,2328
W1,149.22.87.27,10,7,0,6,6,1945,1037,232138.1501115705,17001.7770516228,15313.9757216669,0.004469499923288822,0.028082549571990967,2329
W1,149.22.87.39,9,7,0,5,5,884,506,109519.2181503404,443.9051839841,-343.0435486688,0.004555100109428167,0.013009097427129745,2330
W1,149.22.87.41,8,7,0,2,2,738,391,50949.1921303440,-6557.3767530059,-6903.6866024042,0.0032119499519467354,0.018958499655127525,2331
W1,149.88.103.72,10,7,0,3,2,1804,871,143545.7332137982,-1676.2920618171,-2747.2849618794,0.0036488501355051994,0.029988400638103485,2332
W1,149.88.103.75,10,7,0,3,3,4292,2258,279013.3142707300,5741.0936266278,3737.9669234954,0.006635299883782864,0.0501101016998291,2333
W1,149.88.103.76,10,7,0,5,4,3504,1786,384322.8358658734,1889.7959443843,-878.9355224013,0.004160699900239706,0.04842569679021835,2334
W1,149.88.103.77,7,7,0,4,4,827,471,54574.7332126272,6550.5873245822,6147.9722308181,0.006324099842458963,0.020293859764933586,2335
W1,149.88.103.88,10,7,0,3,3,1705,800,92616.8339295780,3683.3713216010,3093.7967431662,0.004149849992245436,0.027189001441001892,2336
W1,149.88.103.90,11,7,0,5,3,1952,966,122579.9299467521,156.1068221669,-680.5912141675,0.009630899876356125,0.036045368760824203,2337
W1,149.88.103.92,8,7,0,3,3,3526,1547,166157.9334658619,7343.1691767581,6123.4140583503,0.009607799351215363,0.04316774010658264,2338
W1,149.88.103.94,12,7,0,3,3,4663,2075,261751.9832486836,162.6419966602,-1643.9992558364,0.013898800127208233,0.052290841937065125,2339
W1,154.88.88.46,9,7,1,4,4,805,778,258893.6617866235,11813.3602174093,11813.3602174093,0.02690969966351986,0.07378463447093964,2340
W1,155.2.216.15,10,7,0,4,4,1850,933,151662.4368239264,6398.9198016368,5314.7603020504,0.00685614999383688,0.019861700013279915,2341
W1,155.2.216.16,7,7,1,5,5,836,494,77242.7713401838,8173.1997226882,7748.4190354762,0.0049079000018537045,0.01828637905418873,2342
W1,155.2.216.19,9,7,0,4,4,1215,604,93260.3881637926,-656.4744933259,-1345.2603509678,0.006959000136703253,0.024615706875920296,2343
W1,155.2.216.29,9,7,0,2,2,3415,1791,377168.6090195614,-9654.8395595879,-12424.5013435728,0.01232760027050972,0.07558862119913101,2344
W1,155.2.216.3,11,7,0,1,1,3293,1264,190405.4057709601,-9568.2623995094,-10925.5291434191,0.0101629002019763,0.4201008379459381,2345
W1,155.2.216.5,8,7,0,3,3,1121,567,98542.3360073143,-3827.5394263062,-4501.7331918930,0.00491695012897253,0.02891971915960312,2346
W1,155.2.216.7,11,7,0,5,5,3148,1269,210189.9986982532,688.8627399908,-692.8915891901,0.002525300020352006,0.06570107489824295,2347
W1,155.2.216.8,7,7,0,3,2,3796,1808,380788.2251429392,-12116.7511195737,-14892.3117259631,0.017637500539422035,0.04627757892012596,2348
W1,163.61.74.18,32,7,2,4,4,666,608,223974.8097412640,-28169.8502939695,-28169.8502939695,0.2750000059604645,1.0,2349
W1,171.224.113.164,18,7,2,2,2,428,334,13547.0993598066,-3786.9935307956,-3786.9935307956,0.01111144945025444,0.9538459777832031,2350
W1,171.224.114.148,16,7,1,4,4,927,395,21677.5587994351,-600.9342475796,-600.9342475796,0.03148084878921509,0.6500838994979858,2351
