member_id,ym,n_rounds,n_days,valid_bet,game_pnl,rebate,net_pnl,roi
100540977,2026-8-1,118,5,1393.933167,248.0415072,0.00E+00,248.0415072,0.177943615
100544893,2026-6-1,178,2,6220.177232,-438.8207226,0.00E+00,-438.8207226,-0.070547945
100547508,2026-4-1,141,6,9811.228839,-1551.820728,0.00E+00,-1551.820728,-0.158167825
100550303,2026-5-1,70,6,40423.90505,614.4312572,0.00E+00,614.4312572,0.015199701
100551431,2026-5-1,46,6,2903.686588,-289.1818086,0.00E+00,-289.1818086,-0.099591261
100551431,2026-6-1,130,11,9300.417506,-808.5495295,0.00E+00,-808.5495295,-0.086936907
100551431,2026-7-1,64,5,3232.408827,-541.6886787,0.00E+00,-541.6886787,-0.167580497
100551793,2026-6-1,50,2,468.0227325,84.86126469,0.00E+00,84.86126469,0.181318681
100553051,2026-3-1,101,5,2846.723017,-566.3954499,0.00E+00,-566.3954499,-0.198964018
100553051,2026-4-1,471,17,41767.13871,-2398.764495,0.00E+00,-2398.764495,-0.057431861
100553051,2026-5-1,434,17,101510.1328,-1220.720905,0.00E+00,-1220.720905,-0.012025606
100553051,2026-6-1,73,7,3173.296989,-1445.213053,0.00E+00,-1445.213053,-0.455429498
100553051,2026-7-1,149,10,8277.00442,-644.3197587,0.00E+00,-644.3197587,-0.077844559
100553051,2026-8-1,40,2,3088.639458,-134.8470449,0.00E+00,-134.8470449,-0.043659044
100557069,2026-3-1,110,9,4469.423871,-736.4051474,0.00E+00,-736.4051474,-0.164765117
100557069,2026-4-1,53,12,5255.628568,-1020.790693,0.00E+00,-1020.790693,-0.194228089
100560458,2026-4-1,541,11,477.449415,-16.09821218,0.00E+00,-16.09821218,-0.033717105
100560458,2026-5-1,601,10,6067.925899,168.7120544,0.00E+00,168.7120544,0.027803908
100560458,2026-6-1,702,15,11050.73675,-316.0824954,0.00E+00,-316.0824954,-0.028602844
100560458,2026-7-1,1314,20,3897.447806,-145.8691201,0.00E+00,-145.8691201,-0.037426831
100564107,2026-6-1,32,3,1973.911057,-292.5243545,0.00E+00,-292.5243545,-0.148195307
100565546,2026-3-1,41,2,1198.829122,-246.0603926,0.00E+00,-246.0603926,-0.205250597
100565546,2026-4-1,75,8,2403.600869,-849.9673223,0.00E+00,-849.9673223,-0.353622489
100565546,2026-5-1,481,8,18475.92202,-115.224728,0.00E+00,-115.224728,-0.006236481
100565546,2026-6-1,835,17,42983.40361,-539.8292587,0.00E+00,-539.8292587,-0.012559016
100565546,2026-7-1,767,15,39991.21122,-5.109757605,0.00E+00,-5.109757605,-0.000127772
100568770,2026-4-1,132,4,10800.17236,-845.4702144,0.00E+00,-845.4702144,-0.07828303
100568770,2026-6-1,97,3,4317.486974,-343.1619515,0.00E+00,-343.1619515,-0.079481873
100573202,2026-5-1,99,2,2052.515492,-369.6040332,0.00E+00,-369.6040332,-0.180073687
100578675,2026-3-1,43,4,42.03715116,13.10634739,0.00E+00,13.10634739,0.311780105
100578675,2026-5-1,48,5,61.33809474,19.61978784,0.00E+00,19.61978784,0.319863014
100582476,2026-3-1,3694,4,117992.561,-4209.250374,943.9404877,-3265.309886,-0.035673862
100582476,2026-4-1,13011,13,617422.7646,-13089.28407,4939.382117,-8149.901952,-0.021199873
100582476,2026-5-1,11731,12,992127.0875,1941.833841,7937.0167,9878.850541,0.001957243
100582476,2026-6-1,6245,7,240046.9435,-6183.640405,1920.375548,-4263.264857,-0.02576013
100582476,2026-7-1,4632,6,184522.1355,-608.367739,1476.177084,867.8093447,-0.003296991
100592892,2026-3-1,52,4,1575.287766,-215.1226892,0.00E+00,-215.1226892,-0.136560884
100592892,2026-4-1,385,26,13638.18439,-622.9839985,0.00E+00,-622.9839985,-0.045679394
100592892,2026-5-1,151,10,5433.672934,12.91881105,0.00E+00,12.91881105,0.002377547
100592892,2026-6-1,454,20,15775.91758,-1735.247076,0.00E+00,-1735.247076,-0.109993417
100592892,2026-7-1,177,12,4684.625761,-656.6038507,0.00E+00,-656.6038507,-0.140161431
100598378,2026-6-1,67,4,1750.514178,-547.9051061,0.00E+00,-547.9051061,-0.312996669
100601292,2026-5-1,30,4,263.2076463,-112.1730911,0.00E+00,-112.1730911,-0.426177175
100601292,2026-6-1,505,7,7093.450761,-28.15570281,0.00E+00,-28.15570281,-0.003969253
100604179,2026-4-1,126,1,642.1566084,86.72357428,0.00E+00,86.72357428,0.135050505
100604179,2026-5-1,576,5,6271.599813,-30.097037,0.00E+00,-30.097037,-0.004798941
100604597,2026-8-1,61,1,1592.047842,-169.4177307,0.00E+00,-169.4177307,-0.106414975
100607746,2026-5-1,39,2,179.2849359,-34.44294536,0.00E+00,-34.44294536,-0.19211288
100620900,2026-3-1,104,3,329.1758499,-21.46687288,0.00E+00,-21.46687288,-0.065213997
100620900,2026-4-1,64,5,134.2946893,-54.18168785,0.00E+00,-54.18168785,-0.403453689
100620900,2026-6-1,61,7,297.8626176,-35.72689695,0.00E+00,-35.72689695,-0.119944212
100620900,2026-7-1,156,6,441.8918366,-11.85463761,0.00E+00,-11.85463761,-0.026827012
100621414,2026-4-1,47,4,942.8578907,-258.3566736,0.00E+00,-258.3566736,-0.274014436
100621414,2026-5-1,74,6,2055.160604,102.9396502,0.00E+00,102.9396502,0.050088373
100621938,2026-4-1,278,3,1707.850745,-115.8028304,0.00E+00,-115.8028304,-0.067806177
100621938,2026-5-1,200,6,319.2941918,-87.74288415,0.00E+00,-87.74288415,-0.274802632
100621938,2026-6-1,197,3,284.1534595,27.21060175,0.00E+00,27.21060175,0.095760234
100621938,2026-7-1,35,2,199.0314589,33.60906511,0.00E+00,33.60906511,0.16886308
100621938,2026-8-1,89,2,399.2241797,46.76135445,0.00E+00,46.76135445,0.117130567
100628961,2026-3-1,36,2,1444.915391,-108.1852652,0.00E+00,-108.1852652,-0.07487308
100628961,2026-6-1,47,3,1489.186618,-92.44734744,0.00E+00,-92.44734744,-0.062079088
100629741,2026-4-1,353,13,3919.71041,-224.793712,0.00E+00,-224.793712,-0.057349571
100629741,2026-5-1,350,13,3771.902131,-173.816101,0.00E+00,-173.816101,-0.046081816
100629741,2026-6-1,53,3,346.5947916,46.237947,0.00E+00,46.237947,0.133406353
100629741,2026-7-1,180,5,1350.43966,-95.64508793,0.00E+00,-95.64508793,-0.070825147
100630964,2026-4-1,61,5,423.5269481,-35.32445096,0.00E+00,-35.32445096,-0.083405439
100630964,2026-5-1,44,7,352.8618131,-60.02542681,0.00E+00,-60.02542681,-0.170110294
100630964,2026-6-1,625,25,8873.689726,-26.15946915,0.00E+00,-26.15946915,-0.002947981
100630964,2026-7-1,308,17,2648.645858,-344.189709,0.00E+00,-344.189709,-0.129949313
100630969,2026-4-1,295,7,21671.62102,-941.8126621,0.00E+00,-941.8126621,-0.043458339
100630969,2026-5-1,139,5,1907.756904,-176.4504566,0.00E+00,-176.4504566,-0.092491059
100635321,2026-3-1,268,9,7898.641824,-253.0246735,0.00E+00,-253.0246735,-0.032033947
100645809,2026-4-1,220,7,149926.1579,12201.15868,0.00E+00,12201.15868,0.08138112
100645809,2026-5-1,234,13,160605.2663,-6943.415195,0.00E+00,-6943.415195,-0.043232799
100657916,2026-4-1,72,1,442.7297451,69.67722893,0.00E+00,69.67722893,0.157380952
100657916,2026-5-1,288,5,3700.661695,-357.9245878,0.00E+00,-357.9245878,-0.096719078
100657916,2026-6-1,46,1,211.8688075,98.5605384,0.00E+00,98.5605384,0.465196078
100657916,2026-7-1,730,12,11831.7459,597.8620774,0.00E+00,597.8620774,0.050530334
100669572,2026-4-1,31,3,961.9663377,-94.69151637,0.00E+00,-94.69151637,-0.098435374
100673773,2026-3-1,77,6,5239,-1345.4,0.00E+00,-1345.4,-0.256804734
100673773,2026-6-1,67,7,1879,-161,0.00E+00,-161,-0.085683874
100673773,2026-7-1,36,1,1448,52.5,0.00E+00,52.5,0.036256906
100674564,2026-6-1,234,4,1541.034003,-128.8972436,12.32827202,-116.5689716,-0.083643348
100674564,2026-7-1,897,18,5917.099293,166.5780975,47.33679435,213.9148919,0.028151986
100674564,2026-8-1,195,3,1200.096978,-45.8622919,9.600775818,-36.26151608,-0.038215488
100674594,2026-6-1,39,1,953.789184,-137.2566668,0.00E+00,-137.2566668,-0.143906713
100674625,2026-7-1,32,3,108.2537999,-1.436019795,0.00E+00,-1.436019795,-0.013265306
100681239,2026-6-1,1736,13,64190.37548,2105.936176,0.00E+00,2105.936176,0.032807663
100681239,2026-7-1,1358,30,46320.84725,-120.6258759,0.00E+00,-120.6258759,-0.002604138
100681239,2026-8-1,203,4,5707.240644,-652.3514756,0.00E+00,-652.3514756,-0.11430243
100684107,2026-4-1,33,3,733.9737717,-51.18707955,0.00E+00,-51.18707955,-0.069739658
100685963,2026-4-1,67,4,540.7627601,-68.41228681,0.00E+00,-68.41228681,-0.126510721
100688729,2026-3-1,31,1,631.9614504,-223.753851,0.00E+00,-223.753851,-0.3540625
100688729,2026-4-1,192,3,5128.654818,-24.67083737,0.00E+00,-24.67083737,-0.004810391
100688729,2026-5-1,468,4,10514.76312,179.4406102,0.00E+00,179.4406102,0.017065588
100688729,2026-6-1,131,1,5340.345102,748.1806259,0.00E+00,748.1806259,0.140099677
100692382,2026-3-1,81,2,5194.723122,-723.2667141,0.00E+00,-723.2667141,-0.139231042
100692382,2026-4-1,51,5,1320.053399,94.75695626,0.00E+00,94.75695626,0.071782669
100694542,2026-4-1,125,6,3315.202496,896.13771,0.00E+00,896.13771,0.270311606
100694542,2026-5-1,119,12,3016.699926,-43.25175927,0.00E+00,-43.25175927,-0.014337442
100694542,2026-6-1,58,7,1261.450263,-149.7621669,0.00E+00,-149.7621669,-0.118722213
100701862,2026-3-1,132,5,321.441148,-60.72277489,0.00E+00,-60.72277489,-0.188907908
100701862,2026-4-1,197,10,579.9759661,12.38589168,0.00E+00,12.38589168,0.021355871
100701862,2026-5-1,49,3,103.7706123,13.02384203,0.00E+00,13.02384203,0.125506073
100701862,2026-7-1,53,2,170.4615133,-5.518538201,0.00E+00,-5.518538201,-0.032374101
100701862,2026-8-1,75,2,215.1689025,-3.899304994,0.00E+00,-3.899304994,-0.018122066
100708953,2026-4-1,238,5,5401.30289,145.8899922,0.00E+00,145.8899922,0.027010148
100714296,2026-5-1,38,1,887.511816,-63.01859048,0.00E+00,-63.01859048,-0.071005917
100717860,2026-5-1,71,16,492.3929556,-45.3226779,0.00E+00,-45.3226779,-0.092045748
100717860,2026-6-1,37,5,3222.927971,-268.3287474,0.00E+00,-268.3287474,-0.083256204
100733382,2026-6-1,65,3,376.1709906,-31.26103483,3.009367925,-28.25166691,-0.083103258
100742645,2026-4-1,79,11,696.8039159,21.08473157,0.00E+00,21.08473157,0.030259204
100742964,2026-4-1,74,21,690.5216868,92.4796482,0.00E+00,92.4796482,0.133927218
100742964,2026-5-1,144,24,3541.932662,-368.6884377,0.00E+00,-368.6884377,-0.104092447
100742964,2026-6-1,117,25,1048.679507,-77.95664361,0.00E+00,-77.95664361,-0.074337911
100742964,2026-7-1,61,18,695.5309426,32.59494488,0.00E+00,32.59494488,0.0468634
100743081,2026-7-1,116,3,4221,35.95,0.00E+00,35.95,0.008516939
100746608,2026-5-1,49,1,2692,-253.95,0.00E+00,-253.95,-0.094335067
100750171,2026-4-1,52,2,522.4720572,13.48061671,0.00E+00,13.48061671,0.025801603
100753030,2026-4-1,33,7,5384.393896,-1196.817004,0.00E+00,-1196.817004,-0.222275158
100753030,2026-5-1,113,14,24222.66618,-6856.208811,0.00E+00,-6856.208811,-0.283049304
100753030,2026-6-1,38,4,7929.899452,-3670.738293,0.00E+00,-3670.738293,-0.462898466
100753030,2026-7-1,144,10,8474.943846,748.8704722,0.00E+00,748.8704722,0.088362883
100757492,2026-6-1,40,3,4178.517242,-839.8436495,0.00E+00,-839.8436495,-0.20099083
100757492,2026-7-1,156,6,40209.38218,5147.613146,0.00E+00,5147.613146,0.1280202
100760180,2026-6-1,34,1,1167.355586,-70.7267931,0.00E+00,-70.7267931,-0.060587189
100764240,2026-3-1,137,7,5164.828633,413.0296273,0.00E+00,413.0296273,0.079969667
100764240,2026-4-1,409,26,15634.58592,-874.1077989,0.00E+00,-874.1077989,-0.055908599
100764240,2026-5-1,245,13,9472.264024,279.6689326,0.00E+00,279.6689326,0.029525036
100772729,2026-3-1,82,6,488.5993485,65.6968043,0.00E+00,65.6968043,0.134459459
100793160,2026-4-1,64,2,7363.296076,727.2989032,0.00E+00,727.2989032,0.098773551
100794075,2026-6-1,351,3,26760.87124,-673.502713,0.00E+00,-673.502713,-0.025167443
100794349,2026-3-1,198,3,1715.599965,8.187340435,0.00E+00,8.187340435,0.00477229
100794349,2026-4-1,256,7,1666.350431,-102.5868067,0.00E+00,-102.5868067,-0.061563765
100794349,2026-5-1,190,8,592.3747505,-4.841928369,0.00E+00,-4.841928369,-0.008173759
100794349,2026-6-1,976,13,20101.15697,1419.08481,0.00E+00,1419.08481,0.070597171
100794349,2026-7-1,1035,14,12848.16113,-525.2951897,0.00E+00,-525.2951897,-0.040884854
100794349,2026-8-1,163,3,1272.830128,46.46840149,0.00E+00,46.46840149,0.036507937
100794522,2026-5-1,69,5,1965.759899,-33.05325071,0.00E+00,-33.05325071,-0.01681449
100795167,2026-5-1,298,7,1743.021372,-61.64845788,0.00E+00,-61.64845788,-0.035368733
100795167,2026-6-1,607,13,3701.472696,154.228029,0.00E+00,154.228029,0.041666667
100799851,2026-5-1,31,3,6816.537468,1111.111111,0.00E+00,1111.111111,0.163002274
100800878,2026-4-1,208,8,20221.5757,-481.3737272,0.00E+00,-481.3737272,-0.023804956
100800878,2026-6-1,39,1,5650.250296,-329.331367,0.00E+00,-329.331367,-0.058286155
100800878,2026-7-1,35,3,1882.230307,-417.0584147,0.00E+00,-417.0584147,-0.221576718
100805582,2026-4-1,58,2,11386.0168,1536.737953,0.00E+00,1536.737953,0.134967125
100806538,2026-4-1,77,4,71137.53129,3403.542818,0.00E+00,3403.542818,0.047844545
100811929,2026-8-1,144,1,204360.7354,-25415.13693,0.00E+00,-25415.13693,-0.12436409
100817803,2026-5-1,69,2,144.9427581,12.18359416,0.00E+00,12.18359416,0.084057971
100822032,2026-4-1,39,12,3716.471726,271.4800809,0.00E+00,271.4800809,0.073047799
100822032,2026-5-1,30,11,2622.206704,-88.59986034,0.00E+00,-88.59986034,-0.033788282
100834332,2026-7-1,31,2,323.4967599,-80.80964552,0.00E+00,-80.80964552,-0.249800479
100834332,2026-8-1,52,1,773.8936121,154.5860838,0.00E+00,154.5860838,0.199751079
100838954,2026-3-1,158,7,7616.978698,1069.726413,0.00E+00,1069.726413,0.140439728
100838954,2026-4-1,391,12,14560.6366,-1237.507526,0.00E+00,-1237.507526,-0.084989933
100838954,2026-5-1,310,10,10496.34165,956.489025,0.00E+00,956.489025,0.091125942
100838954,2026-6-1,34,3,1234.345668,-283.6423483,0.00E+00,-283.6423483,-0.229791667
100838954,2026-7-1,216,5,20219.96747,-471.7682596,0.00E+00,-471.7682596,-0.023331801
100838954,2026-8-1,37,4,2555.672566,-885.8808723,0.00E+00,-885.8808723,-0.346633166
100839406,2026-4-1,32,4,6504.793709,-672.0241301,0.00E+00,-672.0241301,-0.103312136
100839406,2026-5-1,92,5,51992.94952,-11909.93339,0.00E+00,-11909.93339,-0.229068239
100839406,2026-6-1,157,7,62550.91935,-5266.20161,0.00E+00,-5266.20161,-0.084190635
100839406,2026-7-1,245,10,122724.6327,-14152.23565,0.00E+00,-14152.23565,-0.115316993
100839406,2026-8-1,33,2,27527.0505,-6343.734957,0.00E+00,-6343.734957,-0.230454583
100844017,2026-4-1,150,5,16523.57145,-11.64829987,0.00E+00,-11.64829987,-0.00070495
100844017,2026-5-1,65,4,8853.199107,-3083.713871,0.00E+00,-3083.713871,-0.348316336
100844283,2026-3-1,41,2,101.2413065,-10.01408575,0.00E+00,-10.01408575,-0.098913043
100850803,2026-3-1,60,4,537.6793732,135.9054494,0.00E+00,135.9054494,0.252762996
100850803,2026-4-1,209,15,1723.620313,-67.27883878,0.00E+00,-67.27883878,-0.039033445
100850803,2026-5-1,134,11,1433.672934,-447.7470854,0.00E+00,-447.7470854,-0.312307692
100850803,2026-6-1,64,7,368.693268,-98.76825292,0.00E+00,-98.76825292,-0.267887324
100850803,2026-7-1,57,6,420.4308548,-89.01197727,0.00E+00,-89.01197727,-0.211716091
100863141,2026-5-1,255,3,14859.63365,-533.171605,0.00E+00,-533.171605,-0.035880535
100863141,2026-6-1,557,10,62886.82593,2277.252038,0.00E+00,2277.252038,0.036211909
100863141,2026-7-1,582,11,63962.25441,1170.436062,0.00E+00,1170.436062,0.018298856
100863141,2026-8-1,307,3,36393.29104,-1186.037552,0.00E+00,-1186.037552,-0.032589456
100863403,2026-6-1,50,5,390.6195421,-27.47225174,0.00E+00,-27.47225174,-0.070329947
100863727,2026-7-1,78,2,2245.888519,-269.4085147,0.00E+00,-269.4085147,-0.119956317
100875384,2026-5-1,1550,18,389924.8585,-11503.27615,0.00E+00,-11503.27615,-0.029501264
100875384,2026-6-1,247,10,79633.9147,-7872.992575,0.00E+00,-7872.992575,-0.098864819
100875384,2026-7-1,62,5,8350.515464,-3097.115135,0.00E+00,-3097.115135,-0.370889096
100877454,2026-6-1,249,4,15922.0305,-1984.956412,0.00E+00,-1984.956412,-0.124667291
100889679,2026-5-1,115,1,1220.121793,-125.5745832,10.98109614,-114.5934871,-0.102919712
100893169,2026-3-1,67,3,130394.186,24897.84606,0.00E+00,24897.84606,0.190942916
100893169,2026-4-1,93,6,121906.3948,-26071.08081,0.00E+00,-26071.08081,-0.21386147
100893169,2026-7-1,196,10,117657.2948,3426.948597,0.00E+00,3426.948597,0.029126529
100893516,2026-6-1,63,3,1821.86403,3.759632764,0.00E+00,3.759632764,0.002063619
100895551,2026-3-1,65,10,3272.870117,-183.8820456,0.00E+00,-183.8820456,-0.056183728
100895551,2026-4-1,279,22,34452.64715,2271.943056,0.00E+00,2271.943056,0.065943933
100895551,2026-5-1,86,12,7707.176587,-2071.337761,0.00E+00,-2071.337761,-0.268754418
100896841,2026-5-1,32,2,207.5657724,32.30242333,0.00E+00,32.30242333,0.155625
100896841,2026-7-1,35,1,709.7307206,129.863424,0.00E+00,129.863424,0.182975628
100909159,2026-4-1,82,3,1647.165476,-139.649611,0.00E+00,-139.649611,-0.084781774
100909159,2026-5-1,155,1,3750.23632,-178.552673,0.00E+00,-178.552673,-0.047611046
100914067,2026-3-1,73,3,870.2040816,-29.79591837,0.00E+00,-29.79591837,-0.03424015
100918676,2026-4-1,56,7,2174.698322,-681.9228856,0.00E+00,-681.9228856,-0.313571257
100922043,2026-4-1,32,4,709.6325343,-147.9982291,0.00E+00,-147.9982291,-0.20855615
100922043,2026-6-1,36,6,829.8194961,174.9163949,0.00E+00,174.9163949,0.210788486
100922043,2026-7-1,34,6,776.4787638,-214.6813555,0.00E+00,-214.6813555,-0.276480653
100925155,2026-4-1,1428,22,150948.8784,-3533.492134,0.00E+00,-3533.492134,-0.023408535
100925155,2026-5-1,1735,17,356648.0722,474.3137357,0.00E+00,474.3137357,0.001329921
100925155,2026-6-1,461,17,35771.85178,-4331.447527,0.00E+00,-4331.447527,-0.121085359
100925155,2026-7-1,2994,21,291709.6533,-9391.178065,0.00E+00,-9391.178065,-0.03219358
100925155,2026-8-1,823,5,341242.6476,-22423.79216,0.00E+00,-22423.79216,-0.065712162
100926759,2026-4-1,126,8,1269.457132,4.215238484,0.00E+00,4.215238484,0.003320505
100926759,2026-5-1,124,8,1433.811642,22.46602223,0.00E+00,22.46602223,0.01566874
100927532,2026-7-1,93,2,1549.583043,-59.25180079,0.00E+00,-59.25180079,-0.038237254
100928674,2026-4-1,36,5,1679.187498,-179.6979295,0.00E+00,-179.6979295,-0.107014809
100930566,2026-6-1,34,1,1105.767994,-229.8968807,0.00E+00,-229.8968807,-0.207906977
100933209,2026-3-1,61,3,369.9510173,-71.81131055,0.00E+00,-71.81131055,-0.194110321
100933209,2026-4-1,5738,21,49470.6524,904.963983,0.00E+00,904.963983,0.018292946
100933209,2026-5-1,161,6,855.1582656,-43.30980812,0.00E+00,-43.30980812,-0.050645372
100933209,2026-6-1,290,6,2108.901192,-97.06338811,0.00E+00,-97.06338811,-0.046025574
100933209,2026-7-1,549,7,5057.440792,-55.62367444,0.00E+00,-55.62367444,-0.010998384
100933209,2026-8-1,61,2,567.1730778,98.87161595,0.00E+00,98.87161595,0.174323535
100935247,2026-5-1,54,4,1007.991282,63.76161071,0.00E+00,63.76161071,0.063256113
100938498,2026-3-1,247,7,15105.8644,-709.4415604,0.00E+00,-709.4415604,-0.046964645
100938498,2026-4-1,672,19,279127.6116,2904.011975,0.00E+00,2904.011975,0.010403886
100938498,2026-5-1,118,19,5479.866578,-1680.82236,0.00E+00,-1680.82236,-0.306726877
100938498,2026-6-1,131,21,923.4488801,-167.4095805,0.00E+00,-167.4095805,-0.181287329
100938498,2026-7-1,139,21,712.15624,-96.24596359,0.00E+00,-96.24596359,-0.135147259
100946717,2026-4-1,94,11,15309.26891,681.8312698,0.00E+00,681.8312698,0.044537154
100946717,2026-5-1,55,6,9703.69986,1469.306211,0.00E+00,1469.306211,0.151417112
100946717,2026-6-1,151,12,27510.73624,2030.434335,0.00E+00,2030.434335,0.073805162
100947277,2026-5-1,137,5,767.5664321,110.3665581,0.00E+00,110.3665581,0.14378763
100947277,2026-6-1,132,4,792.2231685,-30.53403402,0.00E+00,-30.53403402,-0.038542213
100947277,2026-7-1,36,2,255.4878797,16.5556146,0.00E+00,16.5556146,0.0648
100952063,2026-7-1,62,1,550,-4,0.00E+00,-4,-0.007272727
100963770,2026-4-1,91,8,205.5530959,40.67843063,0.00E+00,40.67843063,0.197897436
100963770,2026-5-1,119,6,369.0788783,18.5274656,0.00E+00,18.5274656,0.050199203
100963770,2026-6-1,66,4,141.0381572,-12.51479966,0.00E+00,-12.51479966,-0.088733432
100963770,2026-7-1,69,5,188.0390794,9.626783312,0.00E+00,9.626783312,0.051195652
100969472,2026-3-1,409,4,30492.09347,-655.1225351,0.00E+00,-655.1225351,-0.021484997
100969472,2026-4-1,104,5,16291.91425,-5540.402586,0.00E+00,-5540.402586,-0.340070694
100970693,2026-5-1,456,7,21035.23429,-1537.258056,0.00E+00,-1537.258056,-0.073080149
100970693,2026-6-1,148,3,8174.034333,-915.4588454,0.00E+00,-915.4588454,-0.111995963
100970693,2026-7-1,246,5,13368.70369,38.72666719,0.00E+00,38.72666719,0.002896815
100970693,2026-8-1,94,1,7311.792053,-1370.405569,0.00E+00,-1370.405569,-0.187424035
100971162,2026-3-1,206,4,305845.585,51534.46606,0.00E+00,51534.46606,0.168498316
100971162,2026-4-1,38,9,163958.4256,-101183.7434,0.00E+00,-101183.7434,-0.617130489
100976806,2026-5-1,97,5,3478.802345,-99.11265632,0.00E+00,-99.11265632,-0.028490453
100977706,2026-5-1,34,3,577.0328473,54.61574386,0.00E+00,54.61574386,0.094649281
100979282,2026-6-1,32,1,76.85437135,-15.16315975,0.00E+00,-15.16315975,-0.197297297
100987251,2026-4-1,125,3,964.0604141,-125.1995917,0.00E+00,-125.1995917,-0.129866956
