uid,n_shoes,n_orders,entry_pos_p50,exit_pos_p50,bet_density_p50,entry_round_avg
147746429,19,208,0.2857,0.4643,1.0,13.21
147746441,117,669,0.566,0.74,1.0,28.97
147746666,34,152,0.6739,0.755,1.0,30.29
147746748,97,216,0.5,0.62,1.0,25.86
147746876,46,151,0.4518,0.492,1.0,23.28
147747047,6,164,0.2043,0.92,1.0185,15.17
147747205,19,202,0.2766,0.5625,1.0,17.89
147747243,100,227,0.3158,0.3679,1.0,18.06
147747401,25,176,0.6122,0.6735,1.0,28.0
147747427,240,3809,0.4744,0.7319,1.5,24.16
147747520,83,347,0.4694,0.58,1.0,24.82
147747543,45,300,0.2449,0.383,1.0,14.49
147747587,56,143,0.4896,0.6127,1.0,23.05
147747761,112,786,0.1875,0.8471,0.3371,14.9
147747893,66,146,0.3798,0.4183,1.0,21.95
147747934,55,203,0.5741,0.6458,1.0,28.6
147747997,47,272,0.3617,0.8222,0.5,21.7
147748352,57,467,0.3958,0.6667,0.9,21.18
147748518,37,206,0.5918,0.7736,1.0,29.92
147748547,84,528,0.6361,0.765,1.0,30.82
147748654,42,189,0.3273,0.8084,0.3417,22.24
147748868,34,123,0.1087,0.2065,1.0,11.56
147749024,55,218,0.587,0.7119,1.0,28.82
147749424,44,388,0.56,0.8309,1.0,27.27
147749492,8,116,0.4144,0.5136,1.2045,21.88
147749532,63,1685,0.6042,0.7917,4.3158,29.89
147749570,31,190,0.587,0.717,1.0,28.29
147749593,13,175,0.1522,0.8163,0.7857,14.31
147749815,250,382,0.3679,0.43,1.0,20.96
147750282,73,376,0.5686,0.7551,1.0,26.86
147750357,14,106,0.5,0.6244,1.0,22.07
147750436,30,147,0.3998,0.5394,1.0,25.23
147750618,186,410,0.5098,0.5306,1.0,26.08
147750655,679,5282,0.4286,0.6078,1.0,22.37
147750778,28,116,0.4228,0.6432,1.0,22.89
147751064,137,736,0.5714,0.7647,1.0,27.99
147751099,31,108,0.6818,0.6818,1.0,30.94
147751301,65,416,0.4898,0.6471,1.0,25.03
147751473,18,113,0.5247,0.7025,1.0,25.61
147751484,11,135,0.5102,0.7826,0.9778,24.64
147751639,86,116,0.551,0.5698,1.0,28.37
147751649,69,117,0.2653,0.2708,1.0,17.88
147751939,61,425,0.28,0.7407,0.5714,17.0
147752398,78,534,0.4483,0.7294,1.0,24.95
147752509,92,347,0.5453,0.6471,1.0,27.96
147752591,68,279,0.6062,0.6596,1.0,29.91
147752757,261,406,0.4828,0.5536,1.0,25.78
147752847,9,240,0.3036,0.5357,3.0,17.33
147752857,29,124,0.6087,0.6531,1.0,27.38
147752872,94,594,0.42,0.596,1.0,23.46
147753075,47,211,0.3191,0.383,1.0,18.02
147753242,524,1106,0.5153,0.6213,1.0,27.32
147753250,523,1348,0.5932,0.7111,1.0,29.43
147753286,25,368,0.2609,0.5532,1.0,18.6
147753288,64,440,0.2201,0.7553,0.4558,17.0
147753501,66,230,0.5769,0.6639,1.0,26.74
147753647,147,565,0.551,0.6429,1.0,27.82
147753691,57,220,0.5217,0.617,1.0,26.18
147753698,19,205,0.5098,0.6481,1.0,24.21
147754045,160,846,0.6796,0.8218,1.0,32.51
147754177,620,1607,0.5156,0.5833,1.0,26.41
147754187,10,128,0.5457,0.7893,2.0,28.6
147754249,22,108,0.4996,0.59,1.0,26.55
147754634,91,717,0.5208,0.7021,1.0,26.25
147754863,16,108,0.2128,0.6859,0.3774,12.69
147754866,1110,2893,0.4375,0.5192,1.0,22.74
147754903,169,5367,0.0213,1.0,0.9655,9.57
147755007,37,138,0.6731,0.6809,1.0,31.38
147755088,73,217,0.4545,0.6379,1.0,24.68
147755206,331,2693,0.3269,0.48,1.0,18.46
147755272,86,585,0.3293,0.7227,0.7235,18.55
147755325,158,1189,0.6124,0.677,1.6667,28.92
147755328,7,195,0.2115,0.7826,1.0,9.43
147755358,109,1093,0.4694,0.6538,1.0,24.86
147755443,133,210,0.5,0.5263,1.0,24.8
147755671,964,2983,0.5106,0.75,0.75,26.96
147755754,131,679,0.5769,0.68,1.0,27.65
147756054,47,175,0.4082,0.5294,1.0,23.36
147756211,79,145,0.4167,0.4717,1.0,23.16
147756275,24,125,0.4985,0.7082,1.0,25.25
147756333,24,143,0.3843,0.3997,1.75,21.96
147756408,1,102,0.4091,0.9091,4.4348,18.0
147756501,9,253,0.4583,0.9787,1.5769,25.56
147756622,519,1020,0.5385,0.6,1.0,27.04
147756724,1688,7297,0.5876,0.6875,1.0,29.57
147756727,110,1332,0.2001,0.3463,1.625,15.32
147756863,11,291,0.625,0.8723,2.6,28.18
147756905,23,130,0.3922,0.6522,0.5333,20.74
147757116,69,360,0.5556,0.7069,1.0,26.01
147757161,48,159,0.557,0.6224,1.0,27.9
147757236,12,100,0.4311,0.5634,1.6515,22.0
147757309,30,345,0.5656,0.6403,2.0,27.53
147757449,93,656,0.2766,0.7407,0.8,15.84
147757635,63,201,0.56,0.6667,1.0,28.79
147757769,5,107,0.2941,0.4615,1.4444,15.0
147757798,33,199,0.4038,0.5833,1.0,22.67
147757946,18,103,0.7574,0.9167,1.0,36.39
147758181,6,128,0.3059,0.5663,1.4798,16.33
147758362,68,829,0.4492,0.5819,1.9773,24.62
147758452,92,2406,0.1782,0.8673,1.0,10.4
147758649,18,129,0.4567,0.5576,1.0,20.94
147758721,271,644,0.4038,0.72,0.6667,23.52
147758845,41,264,0.234,0.7692,0.5789,18.07
147758868,54,355,0.4275,0.5156,1.0,22.41
147759015,4,154,0.0493,0.6279,1.9318,8.0
147759089,117,719,0.5652,0.7021,1.0,27.12
147759325,928,3540,0.4694,0.6,1.0,24.13
147759429,28,112,0.4807,0.551,1.0,22.86
147759764,31,313,0.6458,0.7917,2.0,32.71
147759882,13,380,0.2245,0.42,2.0714,11.46
147759889,9,107,0.4231,0.5918,2.1111,28.56
147759892,72,1125,0.4011,0.6501,1.3079,21.44
147760206,15,194,0.22,0.4615,1.0,15.2
147760404,11,312,0.4167,0.6471,2.75,20.0
147760518,59,237,0.5,0.6491,1.0,26.41
147760540,24,461,0.5779,0.7732,2.2083,28.0
147760673,39,227,0.4375,0.6667,0.5714,21.79
147761244,46,756,0.3024,0.7682,1.0,19.02
147761408,56,546,0.5377,0.7596,1.0,26.09
147761656,22,118,0.436,0.6,1.0,23.55
147761691,965,1381,0.5227,0.5769,1.0,25.51
147761702,10053,32853,0.4348,0.76,0.5,23.73
147761751,45,145,0.3333,0.4118,1.0,20.42
147762369,16,264,0.1903,0.53,1.0,9.56
147763128,28,144,0.4262,0.5826,1.0,24.75
147763306,25,210,0.6078,0.6731,2.0,28.72
147763395,249,5571,0.2292,0.4792,1.7857,12.99
147763477,336,5332,0.4412,0.6842,1.2715,22.72
147764002,12,108,0.7901,0.9583,0.8929,36.42
147764337,3856,6699,0.4434,0.5882,1.0,23.17
147764407,203,929,0.7021,0.8511,1.0,32.9
147764445,47,177,0.4681,0.4773,2.0,23.74
147764464,4,152,0.4102,0.7901,2.3924,22.0
147764524,254,705,0.4259,0.55,1.0,23.76
147764579,370,656,0.5426,0.7327,1.0,28.34
147764645,89,281,0.3778,0.7458,0.3077,20.47
147764918,17,126,0.551,0.7083,1.0,29.76
147765161,44,191,0.6633,0.7895,1.0,32.11
147765364,328,454,0.5766,0.6122,1.0,28.55
147765395,64,154,0.5602,0.6258,1.0,27.89
147765412,3667,13716,0.383,0.5882,1.0,21.92
147765624,135,808,0.6471,0.86,1.0,32.05
147765727,192,480,0.5375,0.6701,1.0,26.7
147765760,32,160,0.4516,0.5307,1.075,25.13
147765893,471,744,0.4821,0.5833,1.0,26.72
147766069,37,105,0.3725,0.463,1.0,21.68
147766220,46,107,0.437,0.4653,1.0,24.04
147766275,28,214,0.4187,0.5754,1.5833,23.32
147766403,43,492,0.6531,0.8085,1.4118,29.93
147766420,30,107,0.5813,0.7522,0.7917,29.63
147766555,14,176,0.5518,0.7909,1.0,25.64
147766835,6,127,0.2501,0.8462,0.931,12.33
147767024,228,1627,0.5554,0.6236,2.5,27.41
147767281,434,1650,0.3333,0.7064,0.5167,20.12
147767359,28,110,0.3827,0.5142,0.625,23.64
147767370,89,709,0.4348,0.4706,2.0,22.53
147767552,70,222,0.4683,0.6305,1.0,27.21
147767565,19,123,0.58,0.5918,1.0,23.32
147767592,21,167,0.4694,0.587,1.0,23.9
147767655,5,182,0.48,1.0,3.0,24.0
147767751,300,1580,0.3267,0.5098,1.0,19.58
147767752,27,428,0.7255,0.8222,3.0,35.37
147768039,7,113,0.6471,0.766,2.6,33.57
147768343,102,4500,0.2887,0.7347,2.5,17.62
147768787,7,128,0.3846,0.6346,5.0,26.43
147769040,113,956,0.4783,0.6863,1.5,25.08
147769239,29,325,0.2979,0.4889,1.0,16.41
147769589,112,2253,0.542,0.7233,2.1314,24.86
147769593,4,109,0.5011,0.8217,1.7667,20.75
147769673,221,1524,0.44,0.6481,1.0,23.82
147769687,29,132,0.4255,0.625,0.5385,25.86
147769799,15,187,0.3958,0.6327,1.05,20.53
147769803,58,402,0.55,0.7001,1.0,25.81
147769805,23,173,0.3137,0.6327,1.0,22.83
147769810,23,126,0.4694,0.5741,1.0,24.52
147769850,179,1159,0.78,0.9412,1.0,39.05
147770032,26,101,0.5264,0.5785,1.0,25.54
147770046,9,123,0.48,0.92,1.4,26.11
147770047,103,437,0.4694,0.6087,1.0,25.25
147770101,33,108,0.5,0.5217,1.0,27.18
147770252,190,1426,0.3645,0.7127,0.8054,19.45
147770973,16,131,0.2022,0.4747,0.5607,12.56
147771170,1797,6052,0.3774,0.5882,1.0,20.68
147771360,41,250,0.25,0.383,1.0,14.9
147771405,21,555,0.2353,0.4043,3.2727,15.1
147771408,82,149,0.3958,0.47,1.0,23.27
147771499,32,163,0.3377,0.5802,0.6202,20.38
147771632,66,252,0.4744,0.5045,1.0,24.17
147771789,21,441,0.7143,0.8103,4.3333,31.48
147772223,21,162,0.2917,0.4314,1.0,17.1
147772227,45,125,0.3019,0.5192,1.0,19.27
147772305,29,108,0.5098,0.7083,0.4444,26.83
147772415,42,418,0.6844,0.8455,1.0,29.9
147772635,603,1065,0.451,0.5306,1.0,23.94
147772727,424,799,0.6191,0.7029,1.0,29.94
147772840,17,170,0.5417,0.7255,1.0,28.0
147772879,27,134,0.58,0.6667,1.0,26.41
147772969,6,106,0.3562,0.9064,0.5813,16.0
147772972,191,547,0.4681,0.7143,1.0,25.28
147773108,352,2263,0.7921,0.9798,1.0,40.1
147773300,3,101,0.2609,0.5957,3.8889,13.67
147773437,8,152,0.3019,0.6749,1.0,15.88
147773470,40,1053,0.3327,0.6452,2.0,18.75
147773557,74,228,0.387,0.4694,1.0,21.28
147773716,60,122,0.5413,0.56,1.0,25.58
147773777,70,726,0.4182,0.6498,1.0,22.63
147773999,33,170,0.6122,0.7143,1.0,29.67
147774111,160,7067,0.3333,0.6228,3.3868,18.88
147774129,223,4607,0.0588,0.94,0.8571,12.03
147774180,11,504,0.5306,0.6809,3.6667,24.55
147774182,83,403,0.3393,0.4906,1.0,19.78
147774477,11,109,0.48,0.5714,1.0,25.18
147774502,13,118,0.3404,0.6923,1.0,21.69
147775034,219,511,0.5385,0.6327,1.0,25.78
147775187,10,173,0.6081,0.7277,1.9444,29.3
147775214,15,216,0.3878,0.8364,1.0,21.53
147775284,27,109,0.46,0.5918,1.0,25.89
147775371,19,106,0.7843,0.98,1.0,38.68
147775391,4,102,0.5203,0.6774,2.3833,24.5
147775485,131,3264,0.52,0.9184,1.5,25.85
147775499,163,616,0.5556,0.766,1.0,27.53
147775505,73,170,0.5098,0.6471,1.0,25.29
147775581,35,186,0.5208,0.5625,2.5,27.86
147775696,133,474,0.5208,0.62,1.0,25.41
147775793,28,110,0.3854,0.5259,1.0,20.71
147775795,28,109,0.3854,0.5259,0.9545,20.71
147775974,15,102,0.4792,0.5833,1.0,27.6
147776014,31,277,0.3556,0.4694,1.92,21.74
147776016,164,630,0.551,0.6488,1.0,26.73
147776040,29,140,0.449,0.551,1.0,23.66
147776062,34,115,0.5757,0.6215,1.0,29.56
147776226,51,625,0.5,0.7872,1.0,24.75
147776307,89,110,0.5625,0.5833,1.0,27.57
147776658,56,368,0.6837,0.7708,1.0,29.82
147776757,29,621,0.4902,0.6038,3.8889,23.93
147776779,16,320,0.3957,0.6806,2.0556,24.25
147776964,79,1617,0.4898,0.6923,1.8,24.51
147777004,21,130,0.5,0.6667,1.0,27.62
147777301,298,955,0.4898,0.594,1.0,26.35
147777350,11,268,0.2941,0.4468,1.0,13.73
147777558,54,100,0.5468,0.6168,1.0,26.48
147777561,75,173,0.4792,0.5106,1.0,23.21
147777644,27,126,0.3673,0.4783,1.0,21.48
147777677,212,977,0.4537,0.6473,1.0,24.42
147777720,2557,50456,0.3958,1.0,1.0,21.25
147777729,86,113,0.5253,0.5844,1.0,26.34
147777797,66,177,0.5903,0.6596,1.0,29.02
147778137,104,1061,0.4779,0.8516,0.9142,23.75
147778276,185,291,0.6304,0.6964,1.0,31.93
147778542,10,147,0.7594,0.8603,4.75,34.8
147778562,183,877,0.2586,0.7778,0.2444,16.15
147778605,42,194,0.4004,0.5523,0.8516,20.26
147778607,82,276,0.4743,0.594,1.0,24.99
147778732,98,451,0.4757,0.5714,1.0,24.78
147779450,205,794,0.2889,0.3617,1.5,18.42
147779515,204,654,0.4556,0.72,1.0,24.07
147779548,44,392,0.5462,0.7849,1.0,28.41
147779608,1893,4965,0.4314,0.6735,0.75,23.85
147779611,476,3066,0.3871,0.6,1.0,21.21
147779653,49,117,0.549,0.58,1.0,25.88
147779798,53,362,0.5738,0.8333,1.0,29.36
147779895,88,439,0.5482,0.604,1.0,25.3
147779913,80,182,0.5,0.6366,1.0,25.54
147780030,144,334,0.5625,0.6464,1.0,27.5
147780168,21,120,0.52,0.7647,1.0,26.76
147780230,22,211,0.6948,0.7395,1.0,31.27
147780268,93,678,0.4894,0.7059,1.0,23.69
147780272,81,265,0.4583,0.5909,1.0,23.84
147780290,514,3690,0.3917,0.6875,0.8644,22.09
147780599,30,188,0.386,0.5132,1.0,21.5
147780636,29,908,0.5098,0.6222,6.0,24.72
147780754,53,371,0.434,0.6667,1.0,23.94
147780766,9,127,0.8298,0.94,1.65,32.33
147780831,42,193,0.4354,0.4655,1.0,22.31
147780855,33,254,0.4483,0.5862,1.0,22.67
147780876,25,108,0.6275,0.6852,1.0,30.24
147781146,60,1010,0.53,0.704,2.1146,27.2
147781301,27,170,0.6226,0.7083,1.0,32.04
147781317,35,114,0.3061,0.6458,0.5,20.57
147781405,595,2264,0.3617,0.8163,0.3,21.14
147781468,330,649,0.4731,0.6739,1.0,24.69
147781533,25,277,0.4706,0.7083,1.0,24.96
147781687,30,909,0.5102,0.879,1.1369,23.27
147781906,25,247,0.4681,0.766,1.0,24.6
147781911,265,808,0.3542,0.4255,1.0,20.26
147781958,920,1913,0.5104,0.5625,1.0,25.09
147782195,79,198,0.5306,0.5833,1.0,27.37
147782270,49,598,0.5417,0.8462,1.0,27.88
147782357,6,126,0.3482,0.4498,1.2266,13.33
147782452,10,121,0.645,0.9075,2.0,32.5
147782609,41,850,0.4286,0.6111,2.7692,23.46
147782947,41,201,0.6122,0.6909,1.0,29.27
147783025,127,578,0.5,0.6957,1.0,23.89
147783239,11,179,0.4348,0.7115,1.2,24.18
147783502,104,1414,0.2399,0.394,1.2727,16.72
147783859,88,104,0.4898,0.55,1.0,26.14
147783956,28,102,0.5125,0.6385,0.75,26.07
147784144,6,165,0.5428,0.6616,2.7917,22.83
147784241,31,174,0.4255,0.5532,1.0,23.74
147784254,59,193,0.5098,0.6545,1.0,25.71
147784268,46,213,0.5354,0.6797,1.0,28.22
147784327,3,136,0.5283,0.78,2.8333,24.67
147784832,17,106,0.2444,0.2653,2.0,14.59
147784936,14,152,0.4164,0.7809,1.0,21.0
147784963,170,309,0.3592,0.3846,1.0,21.49
147785159,11,163,0.4375,0.8261,1.0,20.73
147785185,67,106,0.5714,0.6327,1.0,28.15
147785197,75,180,0.5306,0.6481,1.0,25.83
147785610,30,105,0.4561,0.5562,0.7143,23.83
147785616,4,158,0.3033,0.5778,2.25,17.0
147785643,92,317,0.4176,0.5464,1.0,23.8
147785783,93,178,0.4706,0.6667,1.0,25.3
147785874,1,103,0.1042,0.3958,6.8667,5.0
147785905,62,287,0.3598,0.4486,1.0,22.5
147786039,38,226,0.403,0.6758,0.6548,22.82
147786086,37,237,0.2069,0.7755,0.3889,19.54
147786098,158,770,0.4272,0.7499,0.5339,23.66
147786201,34,216,0.3778,0.7121,0.6125,23.38
147786243,164,1710,0.5455,0.7449,1.15,26.27
147786465,188,994,0.7288,0.8163,3.5833,37.24
147786661,158,763,0.2871,0.3699,1.0,15.78
147786701,16,168,0.608,0.7011,1.0,29.31
147787228,52,2633,0.3762,0.6105,5.7091,20.71
147787318,17,102,0.587,0.7447,1.0,31.59
147787637,83,150,0.6667,0.6875,1.0,30.31
147787660,32,114,0.4577,0.7219,0.3934,24.44
147787934,54,130,0.3712,0.406,1.0,19.39
147788241,379,568,0.52,0.5686,1.0,25.83
147788490,946,5438,0.5326,0.625,1.0,26.02
147788500,6,411,0.38,0.6969,5.6515,19.67
147788583,7,472,0.3125,0.625,3.9412,15.0
147788586,233,4500,0.2128,0.3636,2.25,14.36
147788906,103,1479,0.2308,0.56,1.0,14.2
147788919,29,201,0.5102,0.7755,1.0,26.55
147789111,188,405,0.5772,0.6087,1.0,28.3
147789191,62,388,0.3233,0.5032,1.0,20.81
147789209,41,155,0.4792,0.6471,1.0,25.17
147789415,25,357,0.3469,0.54,1.0,17.72
147789442,44,115,0.5578,0.6082,1.0,27.7
147789575,11,146,0.2708,0.5472,0.8333,12.18
147789708,110,178,0.4691,0.4849,1.0,25.72
147789754,41,112,0.28,0.34,1.0,15.88
147789975,22,131,0.4843,0.6333,1.0,24.73
147789998,68,320,0.486,0.6971,0.6132,21.82
147790016,38,826,0.4022,0.7306,2.0,22.63
147790048,105,965,0.5294,0.7759,1.0,26.77
147790461,370,1002,0.49,0.5656,1.0,24.54
147790553,29,386,0.46,0.68,2.0,26.62
147790572,9,144,0.1923,0.94,1.0,19.56
147790637,10,129,0.3388,0.8107,0.8663,22.4
147790770,158,2298,0.6095,0.6733,3.4143,28.96
147790800,36,471,0.2553,0.4545,2.0,16.67
147790837,57,371,0.3878,0.4894,1.6667,21.89
147791132,74,697,0.4037,0.4574,2.0,21.28
147791196,107,323,0.6154,0.7308,1.0,30.75
147791200,49,360,0.6,0.8182,1.0,29.69
147791378,2025,7814,0.4231,0.6863,1.0,22.73
147791533,1840,3836,0.5556,0.6939,1.0,28.78
147791837,332,942,0.6122,0.6735,1.0,29.75
147791891,29,117,0.549,0.6667,1.0,26.59
147791915,24,110,0.1665,0.25,1.0,13.29
147792250,108,335,0.5292,0.567,1.0,25.91
147792346,25,186,0.4314,0.82,1.0,24.6
147792429,49,307,0.4681,0.5306,2.0,25.51
147792509,882,2521,0.617,0.7282,1.0,31.39
147792560,88,2478,0.7019,0.8541,2.5357,33.43
147792627,14,117,0.2789,0.5408,1.0,17.36
147792670,27,153,0.5625,0.5957,1.0,22.85
147792867,77,852,0.551,0.7679,1.3571,28.88
147792877,221,608,0.5273,0.6038,1.0,26.9
147792900,46,434,0.6435,0.7514,1.0,32.22
147792934,10,100,0.5266,0.763,1.0,25.8
147792982,81,124,0.6444,0.6531,1.0,28.41
147792985,11,193,0.7143,0.9375,1.7143,35.18
147792987,1175,2181,0.5333,0.6596,1.0,26.23
147793112,132,232,0.5291,0.6437,1.0,26.46
147793144,17,125,0.4348,0.6364,1.0,23.12
147793166,22,114,0.6995,0.8018,1.0,30.86
147793292,17,196,0.1818,0.3571,1.0,10.88
147793460,45,208,0.5455,0.6327,1.0,24.84
147793573,56,104,0.4566,0.5636,1.0,24.23
147793753,16,185,0.6526,0.9683,0.9688,26.25
147793932,30,115,0.5162,0.5943,0.4773,22.23
147793945,95,2238,0.0222,0.9804,0.6042,6.56
147793960,42,292,0.5536,0.7115,1.0,26.07
147794007,57,117,0.4792,0.5116,1.0,23.81
147794278,34,164,0.6494,0.7319,1.0,31.53
147794299,143,365,0.52,0.6,1.0,27.29
147794378,44,346,0.5213,0.6531,1.1017,25.5
147794408,54,417,0.3365,0.5534,1.0,20.63
147794471,1290,14218,0.5319,0.9362,0.8462,27.39
147794579,7,311,0.4231,0.6538,5.7059,24.71
147794619,197,826,0.5102,0.617,1.0,25.69
147794644,64,145,0.5713,0.6222,1.0,28.92
147794760,249,657,0.6,0.6724,1.0,28.73
147794773,338,2083,0.5,0.6667,1.0,26.54
147794837,67,922,0.4468,0.8039,1.0,22.48
147794951,42,125,0.5825,0.8386,1.0,30.71
147795038,865,1715,0.52,0.6731,1.0,26.34
147795412,57,201,0.66,0.7347,1.0,30.88
147795450,40,235,0.336,0.7374,0.4248,20.15
147795457,35,261,0.7547,0.8542,1.75,33.91
147795572,41,418,0.5208,0.8085,0.9143,24.56
147795596,1004,5569,0.1667,0.9038,0.1786,11.41
147795631,189,322,0.4681,0.5102,1.0,23.89
147795681,32,116,0.6633,0.7447,1.0,30.31
147795687,90,274,0.6044,0.6842,1.0,27.38
147795856,52,408,0.6275,0.6874,2.0,30.69
147796054,150,887,0.2401,0.8039,0.306,16.78
147796081,17,166,0.3469,0.5918,1.0,20.24
147796113,64,1478,0.2318,0.6196,1.8776,16.3
147796588,155,1134,0.3333,0.8889,0.375,19.28
147796618,590,1384,0.1667,0.2647,1.0,12.37
147796777,258,2711,0.0851,0.9094,0.4196,12.05
147796802,9,157,0.5,0.9583,1.1111,26.56
147796872,424,943,0.5455,0.6809,1.0,27.34
147796989,11,338,0.5417,1.0,1.4,24.36
147796997,70,549,0.72,0.8582,1.0,31.39
147797033,28,695,0.4611,0.5797,4.6,24.43
147797080,5,113,0.4898,0.6531,1.0,14.8
147797090,183,1276,0.3922,0.6078,1.0,20.63
147797121,114,1182,0.3261,0.9302,0.4706,18.68
147797128,17,214,0.7959,0.8571,1.6667,35.29
147797213,36,224,0.3919,0.6269,0.5,21.58
147797237,175,1193,0.3,0.717,0.6667,17.04
147797275,19,101,0.7143,0.76,1.0,32.84
147797324,111,209,0.4651,0.5714,1.0,24.08
147797463,11,227,0.6818,0.8261,4.2,33.36
147797520,4,111,0.5111,0.6803,2.1944,24.25
147797575,52,763,0.538,0.6064,4.1,25.25
147797644,85,384,0.28,0.3922,1.0,18.51
147797754,56,112,0.4694,0.5831,1.0,25.73
147797824,11,100,0.2833,0.4074,1.0,19.27
147797842,38,150,0.2873,0.4022,1.0,17.29
147797979,61,114,0.3922,0.4286,1.0,21.9
147798112,92,1142,0.4904,0.5601,1.0,24.29
147798144,15,1237,0.0417,0.8889,3.5556,13.67
147798222,24,208,0.4804,0.7124,1.0,25.71
147798270,90,905,0.5521,0.8386,1.0,26.51
147798314,109,1422,0.2449,0.5294,1.0,13.55
147798555,46,331,0.61,0.7229,1.0,27.76
147798593,33,125,0.48,0.5833,1.0,25.85
147798745,5,113,0.58,1.0,0.7037,30.0
147798817,83,583,0.2549,0.6809,0.5625,17.94
147798825,31,173,0.4043,0.7755,0.7143,24.81
147799324,26,104,0.6522,0.6969,1.0,30.46
147799417,44,109,0.4796,0.5588,2.0,25.55
147799542,49,458,0.5745,0.8511,1.0,27.67
147799716,31,117,0.4262,0.5957,1.0,25.55
147799782,66,162,0.47,0.5826,1.0,25.47
147799812,644,8367,0.4314,0.7942,1.0,22.81
147800102,151,317,0.5957,0.6667,1.0,29.03
147800120,786,7361,0.4681,0.5333,3.5,24.07
147800166,7,222,0.6667,0.963,2.2857,34.0
147800198,735,9559,0.38,0.8039,1.0,20.85
147800211,12,248,0.1951,0.7424,1.0,11.58
147800250,28,387,0.3989,0.8416,0.838,20.75
147800420,31,312,0.4783,0.537,1.6667,24.39
147800672,30,681,0.4065,0.5,3.0625,19.37
147800851,270,378,0.6273,0.6406,1.0,31.64
147801032,8,155,0.7024,0.9902,1.6476,33.88
147801270,113,1046,0.4583,0.7292,1.0,23.95
147801272,292,1174,0.2546,0.8041,0.25,16.93
147801280,553,836,0.3158,0.4444,1.0,19.93
147801336,28,245,0.5581,0.8253,1.0,28.96
147801342,85,988,0.5294,0.75,1.0,27.73
147801380,9,181,0.3404,0.8333,1.0,16.56
147801466,30,803,0.5715,0.849,1.1053,29.47
147801827,741,2116,0.4468,0.68,0.75,25.54
147802281,23,148,0.3542,0.5417,1.0,22.52
147802367,126,343,0.4299,0.5894,1.0,22.01
147802472,69,1591,0.06,0.9792,0.8889,13.23
147802576,58,120,0.6709,0.7551,1.0,33.17
147802584,12,144,0.3793,0.4473,2.2885,20.75
147802638,14,144,0.4896,0.6261,2.0,24.93
147802884,30,237,0.2653,0.4528,1.0,16.8
147803027,1819,5605,0.62,0.7111,1.0,30.79
147803034,20,164,0.4811,0.6821,1.0,23.4
147803060,896,2908,0.3432,0.7708,0.2857,20.74
147803372,40,199,0.2062,0.7672,0.25,16.1
147803466,61,581,0.4717,0.6383,2.4,26.34
147803940,83,425,0.4583,0.625,1.0,22.7
147804016,72,182,0.4896,0.804,0.6667,25.83
147804112,38,182,0.6268,0.7596,1.0,30.82
147804201,63,776,0.4783,0.7736,1.0,25.13
147804223,18,300,0.5158,0.9898,1.0,28.0
147804254,233,1213,0.5098,0.6471,1.0,26.83
147804337,89,314,0.5349,0.6304,2.0,28.26
147804372,1218,3554,0.4082,0.4783,1.0,22.54
147804389,200,776,0.5049,0.6213,1.0,25.97
147804410,808,3223,0.3738,0.7059,0.7,22.03
147804470,34,322,0.5926,0.7858,1.9286,29.88
147804763,161,1145,0.2391,0.7021,0.6667,16.38
147804765,13,111,0.4375,0.7347,1.0,24.62
147805209,29,312,0.3519,0.383,1.7143,18.41
147805211,15,175,0.4255,0.5957,1.0,22.53
147805222,257,2577,0.383,0.5882,1.0,21.29
147805299,17,184,0.3333,0.551,1.0,17.53
147805382,49,1004,0.4364,0.7234,1.9375,22.31
147805383,30,170,0.52,0.7019,1.0,28.23
147805677,27,121,0.36,0.4286,1.0,22.44
147805680,85,780,0.6383,0.7917,1.0,28.59
147805867,182,7380,0.0213,1.0,1.0,4.93
147806031,165,702,0.6122,0.6667,1.0,28.89
147806033,797,5002,0.5636,0.7083,1.0,27.88
147806169,109,703,0.3061,0.76,0.75,18.42
147806244,70,113,0.5998,0.6238,1.0,27.21
147806342,869,2889,0.4821,0.62,1.0,25.34
147806591,57,312,0.5192,0.6557,1.0,28.46
147806796,129,4831,0.5745,0.7547,5.2,28.92
147806810,16,107,0.6111,0.7708,1.0,31.63
147806821,173,951,0.5769,0.6875,1.0,28.65
147807013,118,726,0.3979,0.6002,1.0,21.69
147807065,534,3998,0.3469,0.6122,0.9828,19.59
147807139,52,102,0.6198,0.7126,1.0,29.44
147807183,416,1316,0.3654,0.7885,0.271,19.84
147807207,80,628,0.6262,0.8486,1.0,31.38
147807302,1278,9700,0.2708,0.4167,1.0,15.7
147807432,46,111,0.4727,0.6273,1.0,27.5
147807540,63,238,0.4792,0.5769,1.0,23.27
147807599,21,184,0.5319,0.8333,0.7895,26.48
147807642,80,240,0.1569,0.2454,1.0,10.94
147807653,394,586,0.3367,0.383,1.0,19.59
147807739,36,222,0.5,0.6599,1.0,27.61
147807767,36,230,0.5424,0.7325,1.0,27.47
147807816,76,435,0.4039,0.6633,0.9615,20.53
147807908,33,333,0.4038,0.5957,1.1429,23.24
147808052,521,5991,0.4894,0.7755,1.0,25.71
147808192,60,115,0.4434,0.4949,1.0,22.77
147808317,24,120,0.3299,0.4975,1.0,21.75
147808381,70,289,0.4576,0.5338,2.0,24.03
147808390,31,603,0.3585,0.5385,2.0,19.84
147808401,135,390,0.4167,0.5625,1.0,22.71
147808543,366,1138,0.5957,0.7273,1.0,30.33
