late_def,intake_ver,player_id,total_orders,late_orders,late_ratio,stake_late,stake_early,pnl_late,pnl_early,roi_late,roi_early,stake_ramp,stake_all,valid_bet,pnl_all
bet04>=40,M2A+ext,4885968,91,17,0.1868,1880.31,11958.74,435.33,-1077.18,0.2315,-0.0901,0.6844,13839.05,12945.39,-641.85
bet04>=40,M2A+ext,4898835,885,22,0.0249,1941.63,10829.52,831.56,1301.08,0.4283,0.1201,7.0331,12771.15,10696.54,2132.64
bet04>=40,M2A+ext,4902247,1021,106,0.1038,102836.01,440403.83,-14765.61,-16374.12,-0.1436,-0.0372,2.0156,543239.83,488358.14,-31139.73
bet04>=40,M2A+ext,4921233,687,71,0.1033,42671.04,371021.86,-1271.25,-17185.87,-0.0298,-0.0463,0.9978,413692.9,367674.93,-18457.12
bet04>=40,M2A+ext,4925225,56,7,0.125,1887.19,17340.68,-33.45,4769.5,-0.0177,0.275,0.7618,19227.86,18697.01,4736.05
bet04>=40,M2A+ext,4946878,38,13,0.3421,182.79,435.58,23.99,-248.32,0.1313,-0.5701,0.807,618.37,514.92,-224.33
bet04>=40,M2A+ext,4956894,281,59,0.21,4606.43,11703.43,-1059.68,-185.56,-0.23,-0.0159,1.481,16309.86,14453.61,-1245.24
bet04>=40,M2A+ext,4957774,40,7,0.175,8617.9,50414.74,-4308.95,-12926.86,-0.5,-0.2564,0.8059,59032.64,56878.16,-17235.81
bet04>=40,M2A+ext,4971311,46,0,0,,2241.07,,-403.81,,-0.1802,,2241.07,2060.8,-403.81
bet04>=40,M2A+ext,4976100,176,11,0.0625,73.12,2921.68,-34.29,-26.56,-0.469,-0.0091,0.3754,2994.81,2694.1,-60.85
bet04>=40,M2A+ext,4981325,134,24,0.1791,100.27,562.75,11.25,0.81,0.1122,0.0014,0.8166,663.02,633.97,12.07
bet04>=40,M2A+ext,4986748,262,94,0.3588,6510.04,13724.3,1874.74,-1432.1,0.288,-0.1043,0.8478,20234.34,11600.26,442.64
bet04>=40,M2A+ext,4992187,559,107,0.1914,738.81,2966.28,-212.61,-24.52,-0.2878,-0.0083,1.0521,3705.08,3356.09,-237.13
bet04>=40,M2A+ext,4993034,3148,1274,0.4047,4215.08,6292.33,-1060.62,-697.77,-0.2516,-0.1109,0.9854,10507.41,10234.65,-1758.39
bet04>=40,M2A+ext,5030780,4007,1895,0.4729,7446.23,7862.85,-396.19,-177.84,-0.0532,-0.0226,1.0555,15309.08,7662.92,-574.03
bet04>=40,M2A+ext,5033780,113,26,0.2301,2174.51,8058.77,-218.48,-1081.57,-0.1005,-0.1342,0.9029,10233.28,8463.27,-1300.05
bet04>=40,M2A+ext,5040776,249,44,0.1767,1207.87,2526.98,78.51,385.5,0.065,0.1526,2.227,3734.84,3368.3,464.01
bet04>=40,M2A+ext,5052295,43,14,0.3256,824.8,1348.78,-234.61,-325.3,-0.2844,-0.2412,1.2667,2173.58,2075.36,-559.91
bet04>=40,M2A+ext,5053333,882,233,0.2642,1561.11,4315.95,196.44,-72.07,0.1258,-0.0167,1.0075,5877.06,5198.68,124.38
bet04>=40,M2A+ext,5055759,437,60,0.1373,2366.64,22232.72,-235.59,3369.31,-0.0995,0.1515,0.6689,24599.36,21955.28,3133.73
bet04>=40,M2A+ext,5057430,3924,823,0.2097,45357.78,197991,698.78,-4522.04,0.0154,-0.0228,0.8632,243348.78,221265.96,-3823.27
bet04>=40,M2A+ext,5062485,197,27,0.1371,530,6479,233.5,-1540,0.4406,-0.2377,0.5151,7009,5799,-1306.5
bet04>=40,M2A+ext,5074978,34,0,0,,843.22,,-357.3,,-0.4237,,843.22,803.06,-357.3
bet04>=40,M2A+ext,5076920,500,131,0.262,4642.75,16910.65,-3020.81,772.89,-0.6507,0.0457,0.7733,21553.4,21109.81,-2247.92
bet04>=40,M2A+ext,5087052,313,120,0.3834,1160.16,2153.03,-265.79,-77.17,-0.2291,-0.0358,0.8667,3313.2,2993.11,-342.95
bet04>=40,M2A+ext,5093110,1281,90,0.0703,875.27,12297.14,-81.06,-192.31,-0.0926,-0.0156,0.9419,13172.41,10718.21,-273.37
bet04>=40,M2A+ext,5101455,1591,399,0.2508,25515.2,74490.29,-487.79,-2762.33,-0.0191,-0.0371,1.0233,100005.49,89558.06,-3250.12
bet04>=40,M2A+ext,5102585,485,98,0.2021,54763.1,133741.75,26929.33,-19490.4,0.4917,-0.1457,1.617,188504.86,172595.93,7438.93
bet04>=40,M2A+ext,5109161,207,38,0.1836,239.29,1236.7,82.04,-13.37,0.3429,-0.0108,0.8605,1475.99,1347.74,68.67
bet04>=40,M2A+ext,5113519,1420,0,0,,97078,,-2937.5,,-0.0303,,97078,84404.5,-2937.5
bet04>=40,M2A+ext,5116018,2931,507,0.173,11121.17,59289.82,-1256.53,-1413.5,-0.113,-0.0238,0.8968,70410.99,63801.32,-2670.03
bet04>=40,M2A+ext,5116572,1807,582,0.3221,43498.85,84510.86,-712.84,-4033.31,-0.0164,-0.0477,1.0834,128009.71,117197.46,-4746.15
bet04>=40,M2A+ext,5140222,408,133,0.326,602.51,883.5,-32.36,-164.81,-0.0537,-0.1865,1.4101,1486.01,1486.01,-197.18
bet04>=40,M2A+ext,5147036,2066,450,0.2178,43133.92,137664.16,-2525.58,-14080.9,-0.0586,-0.1023,1.1252,180798.08,165454.88,-16606.49
bet04>=40,M2A+ext,5167143,1118,323,0.2889,10240.5,23844.12,-1328.18,-1427.32,-0.1297,-0.0599,1.0571,34084.62,31459.56,-2755.5
bet04>=40,M2A+ext,5182499,9079,1805,0.1988,746719.14,2853581.94,-4512.79,-163049.68,-0.006,-0.0571,1.0545,3600301.07,3327853.89,-167562.47
bet04>=40,M2A+ext,5226642,46,13,0.2826,908.97,3265.13,-50.56,4.21,-0.0556,0.0013,0.7067,4174.11,3873.92,-46.34
bet04>=40,M2A+ext,5227642,428,120,0.2804,8790.06,21850.86,-176.06,-881.5,-0.02,-0.0403,1.0325,30640.92,27748.49,-1057.55
bet04>=40,M2A+ext,5268262,64,2,0.0313,1007.54,45953.34,-619.3,1540.37,-0.6147,0.0335,0.6797,46960.88,38724.98,921.07
bet04>=40,M2A+ext,5270434,54,19,0.3519,260.08,287.18,-139.45,-10.33,-0.5362,-0.036,1.6682,547.26,484.99,-149.78
bet04>=40,M2A+ext,5276469,4619,1132,0.2451,926742.21,2616564.44,-50464.72,51808.5,-0.0545,0.0198,1.091,3543306.66,3290870.47,1343.77
bet04>=40,M2A+ext,5276632,589,102,0.1732,24974.46,78271.74,-10917.45,16359.8,-0.4371,0.209,1.5234,103246.2,92429.9,5442.35
bet04>=40,M2A+ext,5289687,3545,1544,0.4355,174686.18,253613.34,-499.92,613.72,-0.0029,0.0024,0.8927,428299.52,386677.58,113.8
bet04>=40,M2A+ext,5308446,176,27,0.1534,3080.21,15518.72,-259.36,319.79,-0.0842,0.0206,1.0953,18598.93,17994.65,60.43
bet04>=40,M2A+ext,5328225,104,39,0.375,206.8,327.65,-9.81,0.48,-0.0474,0.0015,1.0519,534.45,451.83,-9.33
bet04>=40,M2A+ext,5328575,4686,1301,0.2776,68664.51,200328.37,3814.37,-5132.22,0.0556,-0.0256,0.8918,268992.88,236770.43,-1317.85
bet04>=40,M2A+ext,5344682,182,34,0.1868,5708.86,27035.45,-1492.93,600.08,-0.2615,0.0222,0.9192,32744.31,29369.89,-892.85
bet04>=40,M2A+ext,5351099,504,77,0.1528,2841.81,9742.34,-518.53,-178.14,-0.1825,-0.0183,1.6176,12584.15,11357.17,-696.67
bet04>=40,M2A+ext,5353535,258,0,0,,4697.12,,-1701.69,,-0.3623,,4697.12,4697.12,-1701.69
bet04>=40,M2A+ext,5364172,396,112,0.2828,497.34,1033.64,-58.5,-97.04,-0.1176,-0.0939,1.2201,1530.99,1492.21,-155.55
bet04>=40,M2A+ext,5383143,6151,1457,0.2369,51661.99,160281.78,-2105.03,-1929.49,-0.0407,-0.012,1.0384,211943.77,162903.58,-4034.52
bet04>=40,M2A+ext,5388004,302,40,0.1325,6303.67,31567.27,270.18,-2080.78,0.0429,-0.0659,1.308,37870.94,34108.19,-1810.59
bet04>=40,M2A+ext,5390194,287,80,0.2787,7297.02,18714.08,886.06,-3523.26,0.1214,-0.1883,1.0089,26011.1,24100.74,-2637.2
bet04>=40,M2A+ext,5394766,1071,222,0.2073,26001.43,101948.03,-1033.67,-102.88,-0.0398,-0.001,0.9754,127949.46,116419.31,-1136.55
bet04>=40,M2A+ext,5396958,110,13,0.1182,678.22,6575.83,-263.09,148.08,-0.3879,0.0225,0.7696,7254.05,6294.77,-115.01
bet04>=40,M2A+ext,5408466,246,38,0.1545,299.41,1648.92,-74.34,7.81,-0.2483,0.0047,0.9939,1948.33,1810.43,-66.53
bet04>=40,M2A+ext,5411296,156,41,0.2628,3177.39,10274.63,540.09,-551.89,0.17,-0.0537,0.8674,13452.02,12413.5,-11.79
bet04>=40,M2A+ext,5424770,237,8,0.0338,88.04,1338.52,42.92,-60.14,0.4875,-0.0449,1.8827,1426.55,1322.11,-17.22
bet04>=40,M2A+ext,5427013,41,24,0.5854,591.58,146.59,-403.89,121.46,-0.6827,0.8286,2.8586,738.16,719.84,-282.44
bet04>=40,M2A+ext,5437679,298,145,0.4866,5102.3,5114.25,155.99,-183.74,0.0306,-0.0359,1.0527,10216.55,9147.86,-27.76
bet04>=40,M2A+ext,5458116,1584,202,0.1275,1929.01,20994.94,-390.99,-459.68,-0.2027,-0.0219,0.6286,22923.96,22102.36,-850.67
bet04>=40,M2A+ext,5458309,2194,367,0.1673,7055.82,30206.74,904.78,-2063.8,0.1282,-0.0683,1.1628,37262.56,34867.98,-1159.02
bet04>=40,M2A+ext,5465491,2424,587,0.2422,211298.95,620356.62,-5185.63,56173.22,-0.0245,0.0905,1.0659,831655.57,756844.99,50987.59
bet04>=40,M2A+ext,5471579,30,17,0.5667,661.42,456.69,124.41,83.99,0.1881,0.1839,1.1075,1118.11,1013.12,208.4
bet04>=40,M2A+ext,5472645,246,46,0.187,234.81,1189.63,35.17,169.43,0.1498,0.1424,0.8582,1424.44,1295.38,204.6
bet04>=40,M2A+ext,5484612,2043,443,0.2168,178837.43,625351.4,4048.72,26288.18,0.0226,0.042,1.0329,804188.84,731913.42,30336.89
bet04>=40,M2A+ext,5487658,9950,1769,0.1778,20034.57,89823.55,-716.33,-4391.3,-0.0358,-0.0489,1.0315,109858.11,102875.7,-5107.63
bet04>=40,M2A+ext,5492827,1316,245,0.1862,11319.46,47916.86,-2270.92,-603.34,-0.2006,-0.0126,1.0327,59236.31,54592.96,-2874.26
bet04>=40,M2A+ext,5496881,63,31,0.4921,410.5,843.15,210.41,33.49,0.5126,0.0397,0.5026,1253.66,1158.13,243.9
bet04>=40,M2A+ext,5499178,6194,1396,0.2254,30312.64,103405.25,364.86,-442.57,0.012,-0.0043,1.0075,133717.89,62576.1,-77.71
bet04>=40,M2A+ext,5501762,671,28,0.0417,1407.03,25793.79,-975.37,-1449.67,-0.6932,-0.0562,1.2527,27200.82,24834.65,-2425.05
bet04>=40,M2A+ext,5512859,6462,1527,0.2363,191812.55,617493.49,-5242.09,-12995.27,-0.0273,-0.021,1.0039,809306.05,700163.38,-18237.36
bet04>=40,M2A+ext,5515550,596,99,0.1661,2046.84,11129.18,480.7,-1655.43,0.2348,-0.1487,0.9233,13176.02,12665.8,-1174.73
bet04>=40,M2A+ext,5518460,41,7,0.1707,3790.49,11642.83,-3790.49,2412.13,-1,0.2072,1.5813,15433.32,14317.71,-1378.36
bet04>=40,M2A+ext,5533709,158,43,0.2722,1514.37,4758.62,-230.12,880.15,-0.152,0.185,0.8511,6272.99,5547.09,650.04
bet04>=40,M2A+ext,5536978,120,2,0.0167,77.15,4340.14,0,-621.99,0,-0.1433,1.0487,4417.28,3979.71,-621.99
bet04>=40,M2A+ext,5547833,544,24,0.0441,405.71,7345.4,-16.55,-620.84,-0.0408,-0.0845,1.1967,7751.11,6832.93,-637.38
bet04>=40,M2A+ext,5551142,32,1,0.0313,5.14,107.81,4.88,19.42,0.95,0.1801,1.4771,112.95,105.21,24.3
bet04>=40,M2A+ext,5557426,137,39,0.2847,746.32,2068.13,-29.01,-265.25,-0.0389,-0.1283,0.9068,2814.46,2619.45,-294.26
bet04>=40,M2A+ext,5563924,112,39,0.3482,612.47,1063.15,-155.41,37.22,-0.2537,0.035,1.0783,1675.62,1535.7,-118.19
bet04>=40,M2A+ext,5580084,2128,276,0.1297,41470.43,265967.88,-5525.36,-15130.84,-0.1332,-0.0569,1.0463,307438.31,275226.57,-20656.2
bet04>=40,M2A+ext,5597080,54,4,0.0741,21.07,331.78,9.74,12.11,0.4625,0.0365,0.7937,352.85,300.18,21.86
bet04>=40,M2A+ext,5598324,1301,269,0.2068,743516.31,2429085.19,-16362.59,-66405.05,-0.022,-0.0273,1.1743,3172601.51,2857332.41,-82767.64
bet04>=40,M2A+ext,5606781,1217,275,0.226,33516.75,108982.92,2796.94,233.85,0.0834,0.0021,1.0535,142499.67,130404.37,3030.78
bet04>=40,M2A+ext,5606953,657,131,0.1994,17246.28,78796.62,5315.28,637.16,0.3082,0.0081,0.8788,96042.9,88107.2,5952.44
bet04>=40,M2A+ext,5620908,1488,307,0.2063,20386.44,87331.72,-2160.87,-301.17,-0.106,-0.0034,0.898,107718.16,95946.18,-2462.04
bet04>=40,M2A+ext,5624706,46,1,0.0217,130.51,1930.22,-130.51,-517.58,-1,-0.2681,3.0426,2060.72,2060.72,-648.08
bet04>=40,M2A+ext,5636252,20550,6018,0.2928,739704.92,1782223.72,-32234.77,-46441.82,-0.0436,-0.0261,1.0022,2521928.64,2278705.12,-78676.59
bet04>=40,M2A+ext,5648004,9625,2065,0.2145,87870.24,319277.87,-3152.82,1124.8,-0.0359,0.0035,1.0076,407148.11,367837.86,-2028.02
bet04>=40,M2A+ext,5680217,854,249,0.2916,55223.08,116204.43,5405.54,-12290.64,0.0979,-0.1058,1.1547,171427.51,151981.71,-6885.09
bet04>=40,M2A+ext,5682492,38,13,0.3421,570.89,613.33,-84.36,-38.31,-0.1478,-0.0625,1.79,1184.22,1133.1,-122.66
bet04>=40,M2A+ext,5687301,58,2,0.0345,91.62,1088.32,-91.62,-129.09,-1,-0.1186,2.3571,1179.94,1072.09,-220.7
bet04>=40,M2A+ext,5689883,59,7,0.1186,41.45,225.72,-28.8,68.62,-0.6948,0.304,1.364,267.16,267.16,39.82
bet04>=40,M2A+ext,5692616,1751,556,0.3175,110428.12,244866.24,-13532.48,3557.18,-0.1225,0.0145,0.9693,355294.36,323396.46,-9975.29
bet04>=40,M2A+ext,5698676,410,330,0.8049,4397.02,1008.93,45,15.84,0.0102,0.0157,1.0565,5405.94,4996.32,60.83
bet04>=40,M2A+ext,5715992,1950,255,0.1308,14274.15,93217.37,104.84,3779.57,0.0073,0.0405,1.0178,107491.52,96261.22,3884.41
bet04>=40,M2A+ext,5724141,149,6,0.0403,121.72,5807.49,70.2,274.37,0.5767,0.0472,0.4995,5929.22,5188.07,344.57
bet04>=40,M2A+ext,5729925,42,20,0.4762,730.24,944.82,-25.95,-350.57,-0.0355,-0.371,0.8502,1675.05,1675.05,-376.52
bet04>=40,M2A+ext,5730387,1671,361,0.216,1231.84,4279.81,7.13,-53.33,0.0058,-0.0125,1.0445,5511.64,4959.54,-46.19
bet04>=40,M2A+ext,5731926,1302,284,0.2181,89297.79,368471.11,-4210.75,140.3,-0.0472,0.0004,0.8687,457768.91,410068.38,-4070.45
bet04>=40,M2A+ext,5732159,3403,699,0.2054,25364.3,99402.91,-1593.52,-418.86,-0.0628,-0.0042,0.9871,124767.21,112922.5,-2012.39
bet04>=40,M2A+ext,5732163,7393,2914,0.3942,81603.79,125566.55,-1349.89,-2558.66,-0.0165,-0.0204,0.9989,207170.34,186311.5,-3908.55
bet04>=40,M2A+ext,5733505,103,11,0.1068,74.01,746.63,-12.03,-232.99,-0.1625,-0.3121,0.8291,820.65,722.93,-245.02
bet04>=40,M2A+ext,5734344,252,41,0.1627,1549.17,8497.8,-98.7,-875.64,-0.0637,-0.103,0.9382,10046.97,8712.55,-974.34
bet04>=40,M2A+ext,5743326,1077,368,0.3417,6198.05,13422.3,-212.83,-115.84,-0.0343,-0.0086,0.8897,19620.35,17975.7,-328.67
bet04>=40,M2A+ext,5743409,37,12,0.3243,250.24,858.13,5.06,-5.72,0.0202,-0.0067,0.6075,1108.37,69.33,-0.66
bet04>=40,M2A+ext,5743824,65,12,0.1846,60.23,294.3,-35.99,-37.6,-0.5976,-0.1277,0.9039,354.53,345.77,-73.59
bet04>=40,M2A+ext,5748084,2327,410,0.1762,80837.37,388834.38,-5198.63,-18614.84,-0.0643,-0.0479,0.972,469671.75,420789.03,-23813.47
bet04>=40,M2A+ext,5750804,371,87,0.2345,22550.81,50465.96,2378.17,-12519.03,0.1055,-0.2481,1.4587,73016.77,63449.46,-10140.85
bet04>=40,M2A+ext,5753030,5026,787,0.1566,83630.56,457054.58,-4656.94,2140.36,-0.0557,0.0047,0.9856,540685.14,489831.99,-2516.58
bet04>=40,M2A+ext,5762770,123,12,0.0976,193.63,2333.68,-193.63,-513.53,-1,-0.2201,0.7675,2527.32,2462.77,-707.16
bet04>=40,M2A+ext,5765330,167,51,0.3054,131.15,331.73,0.9,-2.7,0.0069,-0.0081,0.8992,462.88,412.73,-1.8
bet04>=40,M2A+ext,5782598,104,27,0.2596,2078.47,5682.1,8.69,-610.87,0.0042,-0.1075,1.0432,7760.57,7159.72,-602.18
bet04>=40,M2A+ext,5785362,3308,268,0.081,53243.78,265078.48,-2510.94,2433.73,-0.0472,0.0092,2.2784,318322.27,289066.13,-77.21
bet04>=40,M2A+ext,5787328,324,100,0.3086,1428.51,4661.2,-44.08,1523.64,-0.0309,0.3269,0.6865,6089.71,5726.99,1479.56
bet04>=40,M2A+ext,5787403,69,17,0.2464,4296.39,10541.28,1411.02,-152.65,0.3284,-0.0145,1.2467,14837.67,13868.06,1258.37
bet04>=40,M2A+ext,5788231,12224,5262,0.4305,90486.14,114156.11,-8787.46,-1763.8,-0.0971,-0.0155,1.0487,204642.25,192756.9,-10551.26
bet04>=40,M2A+ext,5788483,51,9,0.1765,41.71,217.83,-6.44,67.44,-0.1543,0.3096,0.8936,259.54,221.35,61
bet04>=40,M2A+ext,5788502,1505,341,0.2266,2043.94,8130.2,-75.26,-279.66,-0.0368,-0.0344,0.8582,10174.14,9354.04,-354.92
bet04>=40,M2A+ext,5789495,52,7,0.1346,86.98,917.37,74.69,135.76,0.8587,0.148,0.6095,1004.35,922.59,210.45
bet04>=40,M2A+ext,5789498,75,25,0.3333,542.17,1083.57,-71.64,-167.66,-0.1321,-0.1547,1.0007,1625.75,1488.91,-239.3
bet04>=40,M2A+ext,5789535,4041,527,0.1304,57699.96,379365.89,-6265.92,572.46,-0.1086,0.0015,1.0142,437065.85,398214.71,-5693.46
bet04>=40,M2A+ext,5793560,244,51,0.209,1853.37,5880.67,-24.94,-71.78,-0.0135,-0.0122,1.1927,7734.04,6941.16,-96.72
bet04>=40,M2A+ext,5794149,47,7,0.1489,92.9,978.74,-7.36,-180.4,-0.0792,-0.1843,0.5424,1071.65,1036.45,-187.75
bet04>=40,M2A+ext,5797970,1977,460,0.2327,45727.65,124554.41,-1387.13,3080.3,-0.0303,0.0247,1.2107,170282.06,154923.32,1693.17
bet04>=40,M2A+ext,5798268,74,4,0.0541,108.97,3676.51,87.7,-302.14,0.8048,-0.0822,0.5187,3785.48,3705.05,-214.44
bet04>=40,M2A+ext,5798334,3541,1074,0.3033,7074.44,16693.02,-386.87,-1494.48,-0.0547,-0.0895,0.9735,23767.46,22418.8,-1881.35
bet04>=40,M2A+ext,5799454,256,73,0.2852,919.14,1832.47,0.24,-34.84,0.0003,-0.019,1.2574,2751.61,2486.78,-34.6
bet04>=40,M2A+ext,5799615,266,41,0.1541,1265.75,6000.98,-250.76,-719.51,-0.1981,-0.1199,1.1575,7266.72,6609.68,-970.27
bet04>=40,M2A+ext,5802057,423,77,0.182,4390.05,16517.04,-698.01,-2360.64,-0.159,-0.1429,1.1943,20907.09,19619,-3058.65
bet04>=40,M2A+ext,5802067,1135,386,0.3401,154331.82,315181.73,-4644.53,-2938.08,-0.0301,-0.0093,0.9501,469513.56,405373.96,-7582.61
bet04>=40,M2A+ext,5804882,82,15,0.1829,10926.53,38825.99,-4053.65,-11391.12,-0.371,-0.2934,1.257,49752.52,48717,-15444.77
bet04>=40,M2A+ext,5808233,33,0,0,,1689.07,,22.05,,0.0131,,1689.07,1481.5,22.05
bet04>=40,M2A+ext,5809163,568,104,0.1831,4298,21599.05,-893.65,48.01,-0.2079,0.0022,0.8878,25897.06,24230.65,-845.63
bet04>=40,M2A+ext,5810738,113,29,0.2566,1080.72,4734.82,197.73,122.79,0.183,0.0259,0.6611,5815.54,4356.37,320.52
bet04>=40,M2A+ext,5811626,41,6,0.1463,594.54,586.31,-336.36,137.71,-0.5658,0.2349,5.9152,1180.85,967.42,-198.66
bet04>=40,M2A+ext,5816052,42,8,0.1905,77.84,395.44,-36.32,19.6,-0.4667,0.0496,0.8365,473.28,438.99,-16.73
bet04>=40,M2A+ext,5820225,4309,813,0.1887,17536.93,49117.45,-969.01,-1110.34,-0.0553,-0.0226,1.5353,66654.38,60034.24,-2079.35
bet04>=40,M2A+ext,5823154,2780,621,0.2234,23621.39,76763.54,1444.55,533.54,0.0612,0.007,1.0698,100384.93,90643.11,1978.09
bet04>=40,M2A+ext,5824952,3601,762,0.2116,73326.37,287591.65,-1536.71,9179.07,-0.021,0.0319,0.9499,360918.01,322816.84,7642.37
bet04>=40,M2A+ext,5825945,1620,84,0.0519,2254.56,42296.73,295.5,-198.28,0.1311,-0.0047,0.9747,44551.29,40487.96,97.23
bet04>=40,M2A+ext,5826464,97,3,0.0309,20.65,879.52,15.23,-87.91,0.7375,-0.1,0.7358,900.17,822.33,-72.68
bet04>=40,M2A+ext,5826794,427,75,0.1756,5026.88,23243.87,-733.02,1758.4,-0.1458,0.0756,1.015,28270.75,24950.86,1025.38
bet04>=40,M2A+ext,5827552,1064,283,0.266,28154.46,85885.36,-749.94,-3782.62,-0.0266,-0.044,0.9047,114039.82,101461.59,-4532.56
bet04>=40,M2A+ext,5829383,15137,7507,0.4959,127825.72,121737.9,-9394.65,-7196.72,-0.0735,-0.0591,1.0672,249563.63,232656.16,-16591.37
bet04>=40,M2A+ext,5832589,36,14,0.3889,6359.8,5098.35,-1121.62,39.21,-0.1764,0.0077,1.9602,11458.15,11221.16,-1082.41
bet04>=40,M2A+ext,5832590,8086,2331,0.2883,74048,173060,-5493.4,-15897.9,-0.0742,-0.0919,1.0564,247108,234964,-21391.3
bet04>=40,M2A+ext,5832970,89,25,0.2809,483.11,1239,-155.84,-258.66,-0.3226,-0.2088,0.9982,1722.11,1490.23,-414.49
bet04>=40,M2A+ext,5834378,85,14,0.1647,58.9,526.96,30.88,138.84,0.5242,0.2635,0.5668,585.86,546.94,169.72
bet04>=40,M2A+ext,5835115,36,11,0.3056,13955.11,37151.85,6324.08,-14024.98,0.4532,-0.3775,0.8537,51106.96,47734.02,-7700.91
bet04>=40,M2A+ext,5835169,35,6,0.1714,397.87,2015.55,18.32,238.86,0.0461,0.1185,0.9541,2413.42,2303.48,257.18
bet04>=40,M2A+ext,5837371,6960,1491,0.2142,25846.51,95855.37,-140.64,-992.19,-0.0054,-0.0104,0.989,121701.88,111814.53,-1132.83
bet04>=40,M2A+ext,5843966,171,73,0.4269,870.68,2466.58,2.36,-91.01,0.0027,-0.0369,0.4739,3337.26,3093.03,-88.65
bet04>=40,M2A+ext,5845346,237,41,0.173,1756.32,9216.55,17.1,-820.99,0.0097,-0.0891,0.911,10972.87,9726.1,-803.89
bet04>=40,M2A+ext,5847566,1149,400,0.3481,5335.46,10148.15,-321.57,-264.43,-0.0603,-0.0261,0.9845,15483.62,14010.26,-586
bet04>=40,M2A+ext,5849761,2091,555,0.2654,7055.17,20419.06,268.26,-874.44,0.038,-0.0428,0.9562,27474.22,25894.81,-606.18
bet04>=40,M2A+ext,5850468,57,17,0.2982,876.89,1855.88,-94.23,626.65,-0.1075,0.3377,1.1118,2732.77,2680.42,532.42
bet04>=40,M2A+ext,5852326,1040,308,0.2962,46378.54,119661.27,3034.78,-6583.64,0.0654,-0.055,0.9211,166039.81,157515.3,-3548.86
bet04>=40,M2A+ext,5853299,139,24,0.1727,978.26,4114.46,-405.27,211.34,-0.4143,0.0514,1.1393,5092.72,4516.89,-193.93
bet04>=40,M2A+ext,5854340,152,7,0.0461,159.94,2128.93,35.31,60.98,0.2208,0.0286,1.5562,2288.87,2226.79,96.3
bet04>=40,M2A+ext,5855848,51,12,0.2353,179.25,668.18,11.54,-66.88,0.0644,-0.1001,0.8719,847.44,669.83,-55.34
bet04>=40,M2A+ext,5859012,887,375,0.4228,4867.51,6827.7,-61.26,-720.9,-0.0126,-0.1056,0.9734,11695.21,3772.23,-782.16
bet04>=40,M2A+ext,5860586,4729,785,0.166,12549.48,63225.46,-446.02,-4891.61,-0.0355,-0.0774,0.9972,75774.94,69144.71,-5337.63
bet04>=40,M2A+ext,5861445,1508,791,0.5245,28876.6,21933.62,-2002.16,1420.73,-0.0693,0.0648,1.1934,50810.22,46116.71,-581.43
bet04>=40,M2A+ext,5862468,84,17,0.2024,921.27,2955.85,26.1,-218.18,0.0283,-0.0738,1.2284,3877.11,3490.77,-192.08
bet04>=40,M2A+ext,5865165,49,11,0.2245,1201.33,4839.65,0.92,-114.89,0.0008,-0.0237,0.8575,6040.98,5386.58,-113.97
bet04>=40,M2A+ext,5869752,324,12,0.037,5761.71,191198.17,-2645,22698.69,-0.4591,0.1187,0.7835,196959.88,178203.2,20053.68
bet04>=40,M2A+ext,5876333,66,22,0.3333,17019.76,35511.62,-430.61,-3884.82,-0.0253,-0.1094,0.9585,52531.38,44500.99,-4315.43
bet04>=40,M2A+ext,5879580,30,0,0,,144.89,,-10.65,,-0.0735,,144.89,130.42,-10.65
bet04>=40,M2A+ext,5880266,175,40,0.2286,630.71,1563.02,66.34,320.96,0.1052,0.2053,1.3619,2193.73,1703.53,387.3
bet04>=40,M2A+ext,5881605,2075,425,0.2048,18014.34,75152.65,-2078.41,-2774.43,-0.1154,-0.0369,0.9306,93166.99,85932.29,-4852.84
bet04>=40,M2A+ext,5883259,12908,1595,0.1236,62845.09,431309.89,-1179.24,-10830.69,-0.0188,-0.0251,1.0335,494154.98,447614.34,-12009.93
bet04>=40,M2A+ext,5884139,216,53,0.2454,901.3,2420.93,-67.18,106.83,-0.0745,0.0441,1.145,3322.23,3104.33,39.66
bet04>=40,M2A+ext,5884781,122,3,0.0246,90.81,4153.91,49.3,283.37,0.5429,0.0682,0.8672,4244.72,3775.1,332.66
bet04>=40,M2A+ext,5884937,603,2,0.0033,41.86,10381.79,0,-325.65,0,-0.0314,1.2116,10423.64,9570.37,-325.65
bet04>=40,M2A+ext,5885213,67,14,0.209,7983.41,24230.98,-3061.98,-40.05,-0.3835,-0.0017,1.2473,32214.39,25090.3,-3102.04
bet04>=40,M2A+ext,5886568,93,7,0.0753,104.7,1087.24,39.92,-118.07,0.3813,-0.1086,1.1831,1191.94,1082,-78.15
bet04>=40,M2A+ext,5891182,40,6,0.15,185.63,1942.79,-131.26,-287.04,-0.7071,-0.1477,0.5414,2128.42,2128.42,-418.3
bet04>=40,M2A+ext,5892108,69,33,0.4783,3474.37,4607.92,771.72,-284.87,0.2221,-0.0618,0.8225,8082.29,6844.76,486.85
bet04>=40,M2A+ext,5892712,370,71,0.1919,40301.39,194831.78,-4812.17,-30241.72,-0.1194,-0.1552,0.8711,235133.17,222018.4,-35053.89
