dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-07-10,911,1284068,1,1,1,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,161485702.9703,145131558.0808,1980530.6716,1395396,161982,-0.01226443,-0.01259545,-0.01217999,-0.01278193,-1980530.6716,161485702.9703,OK,83568.4165,75300.7681,4.0001,95.9999,AG03-B-v1,1905229.9035,139218991.4568,1896962.2551,1821661.4870,-8267.6484,0.01174694,0.01128064,-0.00005120,115.7275,895.9734,12.2269,14456.4283,610.3330,1178727.7589,1182.3504,111.1408,116.9588,5.1636,18.0724,56.9414,203.8715,403.6479,1604.2893,12.9729,-2.1082,22.334989,88.76991,6.403534,1,1,196813,16,0.20324673,0.01226443,0.01259545,0.00057581,0.043283,0.898727,0.082099,-0.00041546,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.950256,1.020646,0.783963,1,0.9202127659574468,0.898936170212766,0.0851063829787234,A 平台净亏首位 · 立即处置,29,1
2026-07-15,911,1289493,3,1,3,0,8,9,残靴：截断／换荷官／开收台可疑,87.0,161485702.9703,145131558.0808,1980530.6716,1395396,161982,-0.01226443,-0.01259545,-0.01217999,-0.01278193,-1980530.6716,161485702.9703,OK,83568.4165,75300.7681,4.0001,95.9999,AG03-B-v1,1905229.9035,139218991.4568,1896962.2551,1821661.4870,-8267.6484,0.01174694,0.01128064,-0.00005120,115.7275,895.9734,12.2269,14456.4283,610.3330,1178727.7589,1182.3504,111.1408,116.9588,5.1636,18.0724,56.9414,203.8715,403.6479,1604.2893,12.9729,-2.1082,22.334989,88.76991,6.403534,1,1,196813,16,0.20324673,0.01226443,0.01259545,0.00057581,0.043283,0.898727,0.082099,-0.00041546,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.950256,1.020646,0.783963,1,0.9202127659574468,0.898936170212766,0.0851063829787234,A 平台净亏首位 · 立即处置,30,1
2026-07-26,911,1298942,4,2,3,1,8,10,残靴：截断／换荷官／开收台可疑,87.0,161485702.9703,145131558.0808,1980530.6716,1395396,161982,-0.01226443,-0.01259545,-0.01217999,-0.01278193,-1980530.6716,161485702.9703,OK,83568.4165,75300.7681,4.0001,95.9999,AG03-B-v1,1905229.9035,139218991.4568,1896962.2551,1821661.4870,-8267.6484,0.01174694,0.01128064,-0.00005120,115.7275,895.9734,12.2269,14456.4283,610.3330,1178727.7589,1182.3504,111.1408,116.9588,5.1636,18.0724,56.9414,203.8715,403.6479,1604.2893,12.9729,-2.1082,22.334989,88.76991,6.403534,1,1,196813,16,0.20324673,0.01226443,0.01259545,0.00057581,0.043283,0.898727,0.082099,-0.00041546,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.950256,1.020646,0.783963,1,0.9202127659574468,0.898936170212766,0.0851063829787234,A 平台净亏首位 · 立即处置,31,1
2026-04-05,913,127774,2,1,2,0,17,25,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,32,1
2026-04-07,913,128983,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,33,1
2026-04-07,913,129085,5,2,4,1,21,35,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,34,1
2026-04-14,913,1214141,4,1,4,0,15,26,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,35,1
2026-04-17,913,1216184,5,1,5,0,11,15,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,36,1
2026-04-18,913,1216684,5,1,5,0,6,12,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,37,1
2026-04-19,913,1217336,2,2,1,1,1,1,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,38,1
2026-04-23,913,1220256,4,3,2,2,2,2,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,39,1
2026-05-12,913,1234850,5,1,4,1,6,9,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,40,1
2026-06-06,913,1255665,2,2,1,1,3,3,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,41,1
2026-06-22,913,1269066,1,1,1,0,1,4,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,42,1
2026-07-02,913,1277707,4,1,4,0,9,15,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,43,1
2026-07-06,913,1281210,4,1,4,0,9,12,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,44,1
2026-07-18,913,1292138,5,1,5,0,6,8,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,45,1
2026-07-20,913,1293803,5,3,3,2,10,16,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,46,1
2026-08-04,913,12105993,3,3,1,2,1,1,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,47,1
2026-08-06,913,12107520,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,150783426.8399,136305207.1196,2411304.8160,1369462,158705,-0.01599184,-0.02229893,-0.01434785,-0.01647852,-2411304.8160,150783426.8399,OK,73382.7302,115325.0125,3.9958,96.0042,AG03-B-v1,2295979.8035,130763354.7255,2337922.0858,2222597.0733,41942.2823,0.01550517,0.01474033,0.00027816,110.1041,858.8589,15.1936,17994.8121,755.1847,1125249.4540,1184.3657,108.2859,110.5881,5.1636,17.0416,52.8978,200.0,389.1858,1500.0,12.9089,-2.1143,22.837423,88.019997,6.46091,1,1,193110,16,0.20676336,0.01599184,0.02229893,0.00053837,0.041811,0.903980,0.079592,-0.00795108,2026-03-26,2026-08-06,134,3193,134,134,1.000000,0.979182,1.085812,0.854209,1,0.875,0.6303191489361702,0.0026595744680851063,A 平台净亏首位 · 立即处置,48,1
2026-03-24,907,3122494,4,2,3,1,3,4,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,49,1
2026-04-22,907,1219565,3,2,2,1,4,5,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,50,1
2026-05-10,907,1233079,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,51,1
2026-05-19,907,1240657,3,1,3,0,5,8,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,52,1
2026-05-23,907,1244010,4,2,3,1,6,10,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,53,1
2026-06-11,907,1259926,3,1,3,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,175033829.7666,157211201.3423,2588644.6946,1474127,157093,-0.01478940,-0.02345678,-0.01250961,-0.01531611,-2588644.6946,175033829.7666,OK,92193.2945,95455.7322,3.9989,96.0011,AG03-B-v1,2493188.9624,150817920.0415,2496451.4001,2400995.6679,3262.4377,0.01426268,0.01371732,0.00001864,118.7373,1000.7524,16.4784,19034.1522,822.3141,1287013.4542,1155.0956,118.1987,118.8798,5.1636,17.9106,57.097,202.0787,407.267,1663.6167,12.9089,-2.1082,22.738824,92.884235,6.629425,1,1,206444,16,0.20825353,0.01478940,0.02345678,0.00058643,0.044662,0.898176,0.082220,-0.01094717,2026-03-23,2026-08-06,136,3148,136,137,0.992701,0.994271,1.022181,0.825623,2,0.848404255319149,0.7074468085106383,0.20212765957446807,E 常规,54,1
