bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,hedge_coverage,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
49.47.128.141,146765429,147225523,38,38,1.0000000,1.0000000,888.8889,793.3884,9.9174,182,91,-0.01115702,-0.01115702,,-0.01115702,-9.9174,888.8889,OK,0.0000,0.3967,4.0000,96.0000,AG03-B-v1,9.5207,761.6529,9.9174,9.5207,0.3967,0.01115702,0.01071074,0.00044628,4.8840,8.7186,0.1090,9.9174,0.7084,888.8889,91.0000,4.8840,,3.6731,3.6731,7.3462,7.3462,7.3462,7.3462,3.6731,0.0,2.0,2.0,1.32967,9,16,1,2,1.00000000,0.01115702,0.01115702,0E-8,0.000000,0.892562,0.000000,,2026-04-14,2026-04-14,1,14,9,1,1.000000,,,0.000000,1,0.7642192347466391,0.5118924508790073,0.029472595656670115,E 常规,457,1
49.47.128.157,146765426,146765429,35,35,1.0000000,1.0000000,760.5422,677.7108,10.3539,192,96,-0.01361386,-0.01361386,,-0.01361386,-10.3539,760.5422,OK,0.0000,0.4142,4.0000,96.0000,AG03-B-v1,9.9398,650.6024,10.3539,9.9398,0.4142,0.01361386,0.01306931,0.00054455,3.9612,7.0595,0.1079,10.3539,1.0354,760.5422,96.0000,3.9612,,3.7651,3.7651,3.7651,3.7651,7.1536,7.5301,3.7651,0.0,1.899994,2.0,1.052083,9,13,1,2,1.00000000,0.01361386,0.01361386,0E-8,0.000000,0.891089,0.000000,,2026-03-30,2026-03-30,1,10,9,1,1.000000,,,0.000000,1,0.7631851085832472,0.3929679420889349,0.02016546018614271,E 常规,458,1
49.47.128.157,146765426,147225523,31,31,1.0000000,1.0000000,760.5422,677.7108,10.3539,192,96,-0.01361386,-0.01361386,,-0.01361386,-10.3539,760.5422,OK,0.0000,0.4142,4.0000,96.0000,AG03-B-v1,9.9398,650.6024,10.3539,9.9398,0.4142,0.01361386,0.01306931,0.00054455,3.9612,7.0595,0.1079,10.3539,1.0354,760.5422,96.0000,3.9612,,3.7651,3.7651,3.7651,3.7651,7.1536,7.5301,3.7651,0.0,1.899994,2.0,1.052083,9,13,1,2,1.00000000,0.01361386,0.01361386,0E-8,0.000000,0.891089,0.000000,,2026-03-30,2026-03-30,1,10,9,1,1.000000,,,0.000000,1,0.7631851085832472,0.3929679420889349,0.02016546018614271,E 常规,459,1
49.47.128.54,146765429,147225523,30,30,1.0000000,1.0000000,700.3012,640.0602,11.1069,152,76,-0.01586022,-0.01586022,,-0.01586022,-11.1069,700.3012,OK,0.0000,0.4443,4.0000,96.0000,AG03-B-v1,10.6627,614.4578,11.1069,10.6627,0.4443,0.01586022,0.01522581,0.00063441,4.6072,8.4218,0.1461,11.1069,1.2341,700.3012,76.0000,4.6072,,3.7651,3.7651,3.7651,7.5301,7.5301,7.5301,3.7651,0.0,2.0,2.0,1.223684,6,10,1,2,1.00000000,0.01586022,0.01586022,0E-8,0.000000,0.913978,0.000000,,2026-03-26,2026-03-26,1,9,6,1,1.000000,,,0.000000,1,0.7626680455015512,0.3169596690796277,0.016028955532574975,E 常规,460,1
113.172.91.224,150044097,150044113,85,85,1.0000000,0.9764706,3253.3340,3019.8225,12.1426,248,131,-0.00373236,-0.00373236,,-0.00373236,-12.1426,3253.3340,OK,0.0000,1.1621,3.3750,96.6250,AG03-B-v1,10.9805,2919.2777,12.1426,10.9805,1.1621,0.00373236,0.00337515,0.00035721,13.1183,23.0521,0.0927,6.0713,1.2143,1626.6670,65.5000,13.1183,,7.7837,12.9729,12.9729,12.9729,25.9457,48.0774,12.9729,0.0,2.0,3.706001,1.01121,7,14,1,2,1.00000000,0.00373236,0.00373236,0E-8,0.000000,0.928224,0.000000,,2026-05-30,2026-05-31,2,10,9,2,1.000000,,,0.000000,1,0.7616339193381593,0.7512926577042399,0.1592554291623578,E 常规,461,1
113.172.91.224,150817899,150817900,31,31,1.0000000,0.9677419,3253.3340,3019.8225,12.1426,248,131,-0.00373236,-0.00373236,,-0.00373236,-12.1426,3253.3340,OK,0.0000,1.1621,3.3750,96.6250,AG03-B-v1,10.9805,2919.2777,12.1426,10.9805,1.1621,0.00373236,0.00337515,0.00035721,13.1183,23.0521,0.0927,6.0713,1.2143,1626.6670,65.5000,13.1183,,7.7837,12.9729,12.9729,12.9729,25.9457,48.0774,12.9729,0.0,2.0,3.706001,1.01121,7,14,1,2,1.00000000,0.00373236,0.00373236,0E-8,0.000000,0.928224,0.000000,,2026-05-30,2026-05-31,2,10,9,2,1.000000,,,0.000000,1,0.7616339193381593,0.7512926577042399,0.1592554291623578,E 常规,462,1
49.47.128.20,146765429,148816838,65,65,1.0000000,1.0000000,811.0193,752.2498,11.6070,287,144,-0.01431159,-0.01431159,,-0.01431159,-11.6070,811.0193,OK,0.0000,0.4643,4.0000,96.0000,AG03-B-v1,11.1427,722.1598,11.6070,11.1427,0.4643,0.01431159,0.01373913,0.00057246,2.8259,5.2240,0.0806,11.6070,0.5276,811.0193,144.0000,2.8259,,1.4692,1.4692,3.6731,3.6731,7.3462,7.3462,1.4692,0.0,5.0,5.0,1.923345,10,21,1,2,1.00000000,0.01431159,0.01431159,0E-8,0.000000,0.927536,0.000000,,2026-04-24,2026-04-24,1,22,10,1,1.000000,,,0.000000,1,0.7611168562564633,0.34953464322647365,0.027404343329886244,E 常规,463,1
223.185.29.122,149499236,149499239,41,41,1.0000000,0.9756098,1678.9163,1491.5694,11.8893,82,41,-0.00708155,-0.00708155,,-0.00708155,-11.8893,1678.9163,OK,0.0000,0.3567,3.0000,97.0000,AG03-B-v1,11.5326,1446.8223,11.8893,11.5326,0.3567,0.00708155,0.00686910,0.00021245,20.4746,36.3797,0.2900,11.8893,0.4756,1678.9163,41.0000,20.4746,,14.4113,21.6169,21.6169,28.8226,28.8226,28.8226,21.6169,0.0,1.333333,1.333333,0.947154,13,24,1,2,1.00000000,0.00708155,0.00708155,0E-8,0.000000,0.888412,0.000000,,2026-05-03,2026-05-03,1,25,13,1,1.000000,,,0.000000,1,0.7605997931747673,0.688728024819028,0.06825232678386763,E 常规,464,1
115.135.198.175,149360548,149446054,81,81,1.0000000,0.7037037,718.4119,655.3933,12.1836,162,81,-0.01695906,-0.01695906,,-0.01695906,-12.1836,718.4119,OK,0.0000,0.4873,4.0000,96.0000,AG03-B-v1,11.6963,629.1776,12.1836,11.6963,0.4873,0.01695906,0.01628070,0.00067836,4.4346,8.0913,0.1504,12.1836,6.0918,718.4119,81.0000,4.4346,,4.2012,4.2012,4.2012,6.3019,6.3019,10.251,4.2012,0.0,1.5,2.440002,1.055556,1,3,1,2,1.00000000,0.01695906,0.01695906,0E-8,0.000000,0.912281,0.000000,,2026-05-02,2026-05-02,1,2,1,1,1.000000,,,0.000000,1,0.7600827300930714,0.3019648397104447,0.017063081695966906,E 常规,465,1
223.225.107.240,148227911,148228782,39,39,1.0000000,1.0000000,1160.6244,1057.8512,14.8760,79,40,-0.01281727,-0.01281727,,-0.01281727,-14.8760,1160.6244,OK,0.0000,2.4169,3.4937,96.5063,AG03-B-v1,12.4591,1020.8632,14.8760,12.4591,2.4169,0.01281727,0.01073486,0.00208241,14.6914,26.4463,0.3719,7.4380,1.8595,580.3122,20.0000,14.6914,,7.3462,14.6924,14.6924,22.0386,26.0789,36.7309,14.6924,0.0,1.774998,2.5,0.999937,4,6,1,3,1.00000000,0.01281727,0.01281727,0E-8,0.000000,0.911450,0.000000,,2026-04-04,2026-04-05,2,8,7,2,1.000000,,,0.000000,1,0.7595656670113754,0.4152016546018614,0.046018614270941054,E 常规,466,1
49.47.128.95,146765426,147225523,155,155,1.0000000,1.0000000,1116.8756,965.5570,13.1503,310,155,-0.01177419,-0.01177419,,-0.01177419,-13.1503,1116.8756,OK,0.0000,0.5260,4.0000,96.0000,AG03-B-v1,12.6243,926.9347,13.1503,12.6243,0.5260,0.01177419,0.01130323,0.00047097,3.6028,6.2294,0.0848,13.1503,0.6921,1116.8756,155.0000,3.6028,,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,0.0,1.0,1.0,1.0,10,21,1,2,1.00000000,0.01177419,0.01177419,0E-8,0.000000,0.864516,0.000000,,2026-05-10,2026-05-10,1,19,10,1,1.000000,,,0.000000,1,0.7580144777662875,0.4860392967942089,0.04498448810754912,E 常规,467,1
49.47.128.0,146765426,147225523,70,70,1.0000000,1.0000000,1052.0248,972.7626,13.1503,292,146,-0.01250000,-0.01250000,,-0.01250000,-13.1503,1052.0248,OK,0.0000,0.5260,4.0000,96.0000,AG03-B-v1,12.6243,933.8521,13.1503,12.6243,0.5260,0.01250000,0.01200000,0.00050000,3.6028,6.6628,0.0901,13.1503,0.5977,1052.0248,146.0000,3.6028,,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,0.0,1.0,1.0,1.0,7,22,1,2,1.00000000,0.01250000,0.01250000,0E-8,0.000000,0.924658,0.000000,,2026-05-06,2026-05-06,1,22,7,1,1.000000,,,0.000000,1,0.7580144777662875,0.4317476732161324,0.04136504653567735,E 常规,468,1
49.47.128.0,146765429,148816838,76,76,1.0000000,1.0000000,1052.0248,972.7626,13.1503,292,146,-0.01250000,-0.01250000,,-0.01250000,-13.1503,1052.0248,OK,0.0000,0.5260,4.0000,96.0000,AG03-B-v1,12.6243,933.8521,13.1503,12.6243,0.5260,0.01250000,0.01200000,0.00050000,3.6028,6.6628,0.0901,13.1503,0.5977,1052.0248,146.0000,3.6028,,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,0.0,1.0,1.0,1.0,7,22,1,2,1.00000000,0.01250000,0.01250000,0E-8,0.000000,0.924658,0.000000,,2026-05-06,2026-05-06,1,22,7,1,1.000000,,,0.000000,1,0.7580144777662875,0.4317476732161324,0.04136504653567735,E 常规,469,1
103.18.35.37,153301363,153301364,45,45,1.0000000,1.0000000,5874.7726,5344.1480,13.2656,155,78,-0.00225806,-0.00225806,,-0.00225806,-13.2656,5874.7726,OK,0.0000,0.5306,4.0000,96.0000,AG03-B-v1,12.7350,5130.3820,13.2656,12.7350,0.5306,0.00225806,0.00216774,0.00009032,37.9018,68.5147,0.1701,13.2656,2.2109,5874.7726,78.0000,37.9018,,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,0.0,1.0,1.0,1.0,6,9,1,2,1.00000000,0.00225806,0.00225806,0E-8,0.000000,0.909677,0.000000,,2026-07-21,2026-07-21,1,6,6,1,1.000000,,1.000000,3.333333,2,0.7569803516028956,0.7688728024819028,0.25542916235780766,E 常规,470,1
103.18.35.37,153301363,153301549,32,32,1.0000000,1.0000000,5874.7726,5344.1480,13.2656,155,78,-0.00225806,-0.00225806,,-0.00225806,-13.2656,5874.7726,OK,0.0000,0.5306,4.0000,96.0000,AG03-B-v1,12.7350,5130.3820,13.2656,12.7350,0.5306,0.00225806,0.00216774,0.00009032,37.9018,68.5147,0.1701,13.2656,2.2109,5874.7726,78.0000,37.9018,,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,0.0,1.0,1.0,1.0,6,9,1,2,1.00000000,0.00225806,0.00225806,0E-8,0.000000,0.909677,0.000000,,2026-07-21,2026-07-21,1,6,6,1,1.000000,,1.000000,3.333333,2,0.7569803516028956,0.7688728024819028,0.25542916235780766,E 常规,471,1
49.47.128.40,146765426,147225523,115,115,1.0000000,1.0000000,936.7344,893.5005,13.5106,230,115,-0.01442308,-0.01442308,,-0.01442308,-13.5106,936.7344,OK,0.0000,0.5404,4.0000,96.0000,AG03-B-v1,12.9702,857.7605,13.5106,12.9702,0.5404,0.01442308,0.01384615,0.00057692,4.0728,7.7696,0.1175,13.5106,1.2282,936.7344,115.0000,4.0728,,3.6028,3.6028,3.6028,7.2056,7.2056,7.2056,3.6028,0.0,2.0,2.0,1.130435,9,14,1,2,1.00000000,0.01442308,0.01442308,0E-8,0.000000,0.953846,0.000000,,2026-05-04,2026-05-04,1,11,9,1,1.000000,,,0.000000,1,0.7564632885211996,0.34643226473629785,0.03412616339193381,E 常规,472,1
49.47.128.10,146765429,147225523,65,65,1.0000000,1.0000000,932.4304,853.1874,13.6903,282,161,-0.01468234,-0.01468234,,-0.01468234,-13.6903,932.4304,OK,0.0000,0.5476,4.0000,96.0000,AG03-B-v1,13.1426,819.0599,13.6903,13.1426,0.5476,0.01468234,0.01409505,0.00058729,3.3065,5.2993,0.0850,6.8451,0.5952,466.2152,80.5000,3.3065,,1.4411,3.6028,3.6028,7.1864,7.1864,7.2056,3.6028,0.0,1.994668,2.0,0.91775,13,25,1,2,1.00000000,0.01468234,0.01468234,0E-8,0.000000,0.915015,0.000000,,2026-05-03,2026-07-23,2,23,15,82,0.024390,,2.087640,0.937711,1,0.7554291623578077,0.34126163391933817,0.033092037228541885,E 常规,473,1
49.47.128.10,148905773,148905924,56,56,1.0000000,1.0000000,932.4304,853.1874,13.6903,282,161,-0.01468234,-0.01468234,,-0.01468234,-13.6903,932.4304,OK,0.0000,0.5476,4.0000,96.0000,AG03-B-v1,13.1426,819.0599,13.6903,13.1426,0.5476,0.01468234,0.01409505,0.00058729,3.3065,5.2993,0.0850,6.8451,0.5952,466.2152,80.5000,3.3065,,1.4411,3.6028,3.6028,7.1864,7.1864,7.2056,3.6028,0.0,1.994668,2.0,0.91775,13,25,1,2,1.00000000,0.01468234,0.01468234,0E-8,0.000000,0.915015,0.000000,,2026-05-03,2026-07-23,2,23,15,82,0.024390,,2.087640,0.937711,1,0.7554291623578077,0.34126163391933817,0.033092037228541885,E 常规,474,1
223.235.102.254,146765426,148816838,60,60,1.0000000,1.0000000,514.2332,455.4637,13.7741,124,63,-0.02678571,-0.02678571,,-0.02678571,-13.7741,514.2332,OK,0.0000,0.5510,4.0000,96.0000,AG03-B-v1,13.2231,437.2452,13.7741,13.2231,0.5510,0.02678571,0.02571429,0.00107143,4.1470,7.2296,0.2186,13.7741,1.5305,514.2332,63.0000,4.1470,,3.6731,3.6731,3.6731,7.3462,7.3462,7.3462,3.6731,0.0,2.0,2.0,1.129032,9,9,1,3,1.00000000,0.02678571,0.02678571,0E-8,0.000000,0.885714,0.000000,,2026-04-28,2026-04-28,1,9,9,1,1.000000,,,0.000000,1,0.7549120992761117,0.18407445708376421,0.007238883143743537,E 常规,475,1
36.65.86.35,149873946,149873952,36,36,1.0000000,1.0000000,4617.2060,4143.6464,13.8122,117,59,-0.00299145,-0.01163793,1.00000000,-0.00299145,-13.8122,4617.2060,OK,0.0000,0.5525,4.0000,96.0000,AG03-B-v1,13.2597,3977.9006,13.8122,13.2597,0.5525,0.00299145,0.00287179,0.00011966,39.4633,70.2313,0.2341,13.8122,1.9732,4617.2060,59.0000,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,0.0,1.0,1.0,1.0,6,10,1,2,0.99145299,0.00299145,0.01163793,0E-8,0.000000,0.897436,0.000000,-1.01163793,2026-05-11,2026-05-11,1,7,6,1,1.000000,1.000000,,0.000000,2,0.7543950361944157,0.7564632885211996,0.20268872802481902,E 常规,476,1
14.187.139.70,151568609,151568613,35,35,1.0000000,0.9428571,883.3286,804.8962,15.3007,70,35,-0.01732169,-0.01732169,,-0.01732169,-15.3007,883.3286,OK,0.0000,1.1855,3.5000,96.5000,AG03-B-v1,14.1153,776.6863,15.3007,14.1153,1.1855,0.01732169,0.01597962,0.00134207,12.6190,22.9970,0.4372,15.3007,5.1002,883.3286,35.0000,12.6190,,12.8578,12.8578,12.8578,12.8578,14.1435,15.4293,12.8578,0.0,1.1,1.2,0.981429,2,4,1,2,1.00000000,0.01732169,0.01732169,0E-8,0.000000,0.911208,0.000000,,2026-06-16,2026-06-16,1,3,2,1,1.000000,,,0.000000,1,0.7538779731127198,0.2988624612202689,0.028955532574974147,E 常规,477,1
58.187.51.9,152986548,152986550,53,53,1.0000000,1.0000000,738.3885,655.7716,14.8452,107,54,-0.02010490,-0.02010490,,-0.02010490,-14.8452,738.3885,OK,0.0000,0.5938,4.0000,96.0000,AG03-B-v1,14.2514,629.5407,14.8452,14.2514,0.5938,0.02010490,0.01930070,0.00080420,6.9008,12.1439,0.2749,14.8452,7.4226,738.3885,54.0000,6.9008,,5.1636,7.7453,7.7453,10.3271,10.3271,10.3271,5.1636,0.0,1.333333,1.333333,0.890966,1,3,1,2,1.00000000,0.02010490,0.02010490,0E-8,0.000000,0.888112,0.000000,,2026-07-28,2026-07-28,1,2,1,1,1.000000,,1.000000,3.333333,1,0.7533609100310238,0.2693898655635988,0.017580144777662874,E 常规,478,1
42.112.179.225,150666954,151111006,37,37,1.0000000,0.2162162,755.5224,709.4916,14.9922,79,42,-0.01984343,-0.01984343,,-0.01984343,-14.9922,755.5224,OK,0.0000,0.5997,4.0000,96.0000,AG03-B-v1,14.3925,681.1119,14.9922,14.3925,0.5997,0.01984343,0.01904969,0.00079374,9.5636,16.8927,0.3570,14.9922,0.7496,755.5224,42.0000,9.5636,,6.4289,7.7147,9.0004,11.572,12.6778,73.5156,7.7147,0.0,1.643332,9.529332,1.239662,18,16,1,2,1.00000000,0.01984343,0.01984343,0E-8,0.000000,0.939074,0.000000,,2026-06-11,2026-06-11,1,20,18,1,1.000000,,,0.000000,1,0.7528438469493278,0.27094105480868663,0.019131334022750777,E 常规,479,1
106.192.187.255,148798698,148840576,55,55,1.0000000,1.0000000,6050.4683,5536.2351,20.6061,111,56,-0.00340570,-0.00340570,,-0.00340570,-20.6061,6050.4683,OK,0.0000,5.8108,3.4955,96.5045,AG03-B-v1,14.7952,5342.6512,20.6061,14.7952,5.8108,0.00340570,0.00244530,0.00096039,54.5087,98.8613,0.3680,20.6061,2.2896,6050.4683,56.0000,54.5087,,36.7309,73.4619,73.4619,73.4619,77.8696,77.8696,39.6694,0.0,1.06,1.06,0.742,3,6,1,2,1.00000000,0.00340570,0.00340570,0E-8,0.000000,0.915009,0.000000,,2026-04-18,2026-04-18,1,9,3,1,1.000000,,,0.000000,2,0.7523267838676319,0.7533609100310238,0.2631851085832472,E 常规,480,1
58.10.44.251,148365275,148365452,43,35,0.8139535,0.5428571,5145.2599,4426.5556,44.4593,246,178,-0.00864083,-0.00864083,,-0.01365480,-44.4593,5145.2599,OK,25.7981,3.5975,4.1992,95.8008,AG03-B-v1,40.8618,4220.8288,18.6612,15.0636,-22.2006,0.00362687,0.00292768,-0.00431477,20.9157,24.8683,0.2498,22.2297,2.1171,2572.6299,89.0000,20.9157,,6.3247,10.5412,20.7715,62.3144,103.8573,145.4002,10.5412,0.0,9.852523,13.793532,1.984188,10,12,1,7,1.00000000,0.00864083,0.00864083,0.00582804,0.179268,0.860317,0.000000,,2026-04-20,2026-06-23,2,21,10,65,0.030769,,,0.000000,2,0.7518097207859359,0.6540847983453981,0.22078593588417786,E 常规,481,1
223.185.31.67,149042028,149499236,42,42,1.0000000,1.0000000,2457.4867,2298.9624,16.0506,181,92,-0.00653130,-0.00653130,,-0.00653130,-16.0506,2457.4867,OK,0.0000,0.4815,3.0000,97.0000,AG03-B-v1,15.5691,2229.9935,16.0506,15.5691,0.4815,0.00653130,0.00633536,0.00019594,13.5773,24.9887,0.1745,16.0506,0.4116,2457.4867,92.0000,13.5773,,7.2056,14.4113,14.4113,21.6169,21.6169,24.1029,14.4113,0.0,1.5,1.672501,0.942127,17,29,1,2,1.00000000,0.00653130,0.00653130,0E-8,0.000000,0.935493,0.000000,,2026-05-04,2026-05-04,1,39,17,1,1.000000,,,0.000000,1,0.7512926577042399,0.7140641158221303,0.12047569803516028,E 常规,482,1
223.207.231.196,144366716,151811909,30,0,0E-7,,1815.1903,1661.8976,16.2490,242,210,-0.00895169,-0.00895169,,-0.00895169,-16.2490,1815.1903,OK,0.0000,0.6500,4.0000,96.0000,AG03-B-v1,15.5991,1595.4217,16.2490,15.5991,0.6500,0.00895169,0.00859363,0.00035807,7.5008,7.9138,0.0774,8.1245,0.7738,907.5951,105.0000,7.5008,,4.0878,8.1756,10.2195,10.2195,12.2634,20.439,8.1756,0.0,1.5,2.5,0.917459,15,18,1,3,1.00000000,0.00895169,0.00895169,0E-8,0.000000,0.915550,0.000000,,2026-07-14,2026-07-15,2,21,18,2,1.000000,,1.000000,3.333333,1,0.750775594622544,0.6427094105480868,0.0796277145811789,E 常规,483,1
49.47.128.215,146765426,147225523,70,70,1.0000000,1.0000000,1446.4646,1310.5601,16.5289,377,189,-0.01142712,-0.01142712,,-0.01142712,-16.5289,1446.4646,OK,0.0000,0.6612,4.0000,96.0000,AG03-B-v1,15.8678,1258.1377,16.5289,15.8678,0.6612,0.01142712,0.01097004,0.00045708,3.8368,6.9342,0.0875,16.5289,0.4861,1446.4646,189.0000,3.8368,,3.6731,3.6731,3.6731,3.6731,3.6731,10.0276,3.6731,0.0,1.0,2.730011,1.044562,11,29,1,2,1.00000000,0.01142712,0.01142712,0E-8,0.000000,0.906044,0.000000,,2026-04-20,2026-04-20,1,34,11,1,1.000000,,,0.000000,1,0.749224405377456,0.5036194415718718,0.05635987590486039,E 常规,484,1
49.47.128.215,146765429,148816838,69,69,1.0000000,1.0000000,1446.4646,1310.5601,16.5289,377,189,-0.01142712,-0.01142712,,-0.01142712,-16.5289,1446.4646,OK,0.0000,0.6612,4.0000,96.0000,AG03-B-v1,15.8678,1258.1377,16.5289,15.8678,0.6612,0.01142712,0.01097004,0.00045708,3.8368,6.9342,0.0875,16.5289,0.4861,1446.4646,189.0000,3.8368,,3.6731,3.6731,3.6731,3.6731,3.6731,10.0276,3.6731,0.0,1.0,2.730011,1.044562,11,29,1,2,1.00000000,0.01142712,0.01142712,0E-8,0.000000,0.906044,0.000000,,2026-04-20,2026-04-20,1,34,11,1,1.000000,,,0.000000,1,0.749224405377456,0.5036194415718718,0.05635987590486039,E 常规,485,1
49.47.128.215,148890446,148905924,30,30,1.0000000,1.0000000,1446.4646,1310.5601,16.5289,377,189,-0.01142712,-0.01142712,,-0.01142712,-16.5289,1446.4646,OK,0.0000,0.6612,4.0000,96.0000,AG03-B-v1,15.8678,1258.1377,16.5289,15.8678,0.6612,0.01142712,0.01097004,0.00045708,3.8368,6.9342,0.0875,16.5289,0.4861,1446.4646,189.0000,3.8368,,3.6731,3.6731,3.6731,3.6731,3.6731,10.0276,3.6731,0.0,1.0,2.730011,1.044562,11,29,1,2,1.00000000,0.01142712,0.01142712,0E-8,0.000000,0.906044,0.000000,,2026-04-20,2026-04-20,1,34,11,1,1.000000,,,0.000000,1,0.749224405377456,0.5036194415718718,0.05635987590486039,E 常规,486,1
49.47.128.155,146765426,147225523,57,57,1.0000000,1.0000000,1659.7245,1483.4160,16.9330,416,208,-0.01020228,-0.01020228,,-0.01020228,-16.9330,1659.7245,OK,0.0000,0.6773,4.0000,96.0000,AG03-B-v1,16.2556,1424.0793,16.9330,16.2556,0.6773,0.01020228,0.00979418,0.00040809,3.9897,7.1318,0.0814,16.9330,0.6773,1659.7245,208.0000,3.9897,,3.6731,3.6731,3.6731,3.6731,7.3462,7.3462,3.6731,0.0,2.0,2.0,1.086202,10,23,1,2,1.00000000,0.01020228,0.01020228,0E-8,0.000000,0.893772,0.000000,,2026-04-25,2026-04-25,1,25,10,1,1.000000,,,0.000000,1,0.7476732161323681,0.5749741468459152,0.06618407445708377,E 常规,487,1
49.47.128.155,146765426,148816838,66,66,1.0000000,1.0000000,1659.7245,1483.4160,16.9330,416,208,-0.01020228,-0.01020228,,-0.01020228,-16.9330,1659.7245,OK,0.0000,0.6773,4.0000,96.0000,AG03-B-v1,16.2556,1424.0793,16.9330,16.2556,0.6773,0.01020228,0.00979418,0.00040809,3.9897,7.1318,0.0814,16.9330,0.6773,1659.7245,208.0000,3.9897,,3.6731,3.6731,3.6731,3.6731,7.3462,7.3462,3.6731,0.0,2.0,2.0,1.086202,10,23,1,2,1.00000000,0.01020228,0.01020228,0E-8,0.000000,0.893772,0.000000,,2026-04-25,2026-04-25,1,25,10,1,1.000000,,,0.000000,1,0.7476732161323681,0.5749741468459152,0.06618407445708377,E 常规,488,1
49.47.128.155,146765429,147225523,70,70,1.0000000,1.0000000,1659.7245,1483.4160,16.9330,416,208,-0.01020228,-0.01020228,,-0.01020228,-16.9330,1659.7245,OK,0.0000,0.6773,4.0000,96.0000,AG03-B-v1,16.2556,1424.0793,16.9330,16.2556,0.6773,0.01020228,0.00979418,0.00040809,3.9897,7.1318,0.0814,16.9330,0.6773,1659.7245,208.0000,3.9897,,3.6731,3.6731,3.6731,3.6731,7.3462,7.3462,3.6731,0.0,2.0,2.0,1.086202,10,23,1,2,1.00000000,0.01020228,0.01020228,0E-8,0.000000,0.893772,0.000000,,2026-04-25,2026-04-25,1,25,10,1,1.000000,,,0.000000,1,0.7476732161323681,0.5749741468459152,0.06618407445708377,E 常规,489,1
42.118.79.14,152986548,152986550,181,180,0.9944751,1.0000000,2120.4141,1970.6710,16.9623,394,199,-0.00799951,-0.00799951,,-0.00799951,-16.9623,2120.4141,OK,0.0000,0.6785,4.0000,96.0000,AG03-B-v1,16.2838,1891.8442,16.9623,16.2838,0.6785,0.00799951,0.00767953,0.00031998,5.3818,9.9029,0.0852,4.2406,0.5472,530.1035,49.7500,5.3818,,5.1636,5.1636,5.1636,5.1636,5.1636,12.9089,5.1636,0.0,1.0,2.5,1.042259,12,30,1,2,1.00000000,0.00799951,0.00799951,0E-8,0.000000,0.929380,0.000000,,2026-07-18,2026-07-22,4,31,23,5,0.800000,,1.000000,3.333333,1,0.7471561530506722,0.6732161323681489,0.10392967942088935,E 常规,490,1
171.236.162.68,153746401,153852585,62,62,1.0000000,1.0000000,1361.3130,1294.5316,17.3375,124,62,-0.01273585,-0.01273585,,-0.01273585,-17.3375,1361.3130,OK,0.0000,0.6935,4.0000,96.0000,AG03-B-v1,16.6440,1242.7504,17.3375,16.6440,0.6935,0.01273585,0.01222642,0.00050943,10.9783,20.8795,0.2796,8.6687,2.1672,680.6565,31.0000,10.9783,,10.2741,10.2741,12.8426,12.8426,12.8426,30.8222,10.2741,0.0,1.25,3.0,1.068548,4,8,1,2,1.00000000,0.01273585,0.01273585,0E-8,0.000000,0.950943,0.000000,,2026-08-05,2026-08-06,2,8,6,2,1.000000,,1.000000,3.333333,1,0.7466390899689762,0.41675284384694933,0.05377456049638056,E 常规,491,1
