dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2108,27.48570481172294,130.97717612337024,76736894.1980,69163809.0456,1683532.3057,712709,31700,-0.02193902,-0.02889210,-0.01965607,-0.02268104,-1683532.3057,76736894.1980,OK,56940.5970,71270.7726,4.0127,95.9873,AG03-B-v1,1612261.5330,66300825.3615,1626591.7087,1555320.9360,14330.1757,0.02119700,0.02026823,0.00018674,107.6693,2181.8236,53.1083,15588.2621,991.4796,710526.7981,293.5185,120.7882,103.9620,5.1431,14.7043,51.8914,174.5698,339.6444,1540.0477,12.6037,-2.1082,23.098245,104.734244,7.322283,7,1,102017,16,0.24717879,0.02193902,0.02889210,0.00082327,0.041972,0.901311,0.078078,-0.00923603,2026-03-25,2026-08-06,108,1698,232,135,0.800000,1.161850,1.121844,0.823929,5,0.1174496644295302,0.35570469798657717,0.8221476510067114,D VIP 优质 · 加码留存，严禁误伤,264,1
970,41.02262735593654,87.75644643050954,90653389.2156,81679048.6392,1689228.2228,900134,19748,-0.01863392,-0.02268851,-0.01768471,-0.01915980,-1689228.2228,90653389.2156,OK,47672.5250,70368.8176,3.9794,96.0206,AG03-B-v1,1618859.4052,78369355.5263,1641555.6978,1571186.8802,22696.2927,0.01810805,0.01733181,0.00025036,100.7110,4136.0669,85.5392,24131.8318,1366.6895,1295048.4174,282.1143,98.5988,101.2186,5.1431,14.7577,51.8914,161.7937,305.2817,1310.0776,12.6494,-2.5716,20.686325,88.772733,6.824321,5,1,112199,16,0.18969847,0.01863392,0.02268851,0.00058366,0.036262,0.901004,0.064148,-0.00500380,2026-03-21,2026-08-06,70,1236,161,139,0.503597,0.974117,0.979027,0.632328,5,0.11409395973154363,0.45302013422818793,0.8791946308724832,D VIP 优质 · 加码留存，严禁误伤,265,1
2142,40.993177860336104,87.81949065440138,96021696.9629,85734117.6751,1715301.0842,922728,21320,-0.01786368,-0.04213849,-0.01018265,-0.01834351,-1715301.0842,96021696.9629,OK,46074.1529,68898.1045,3.9827,96.0173,AG03-B-v1,1646402.9797,82276264.6314,1669226.9314,1600328.8269,22823.9516,0.01738385,0.01666633,0.00023770,104.0628,4021.3001,80.4550,20918.3059,1285.8329,1170996.3044,260.0000,118.2706,100.2521,5.1431,15.2059,51.8914,170.2747,331.5029,1373.0403,12.8578,-2.5716,21.800965,90.296666,6.843592,5,1,114323,16,0.24036399,0.01786368,0.04213849,0.00053741,0.037453,0.892862,0.063675,-0.03195585,2026-03-22,2026-08-06,82,1334,175,138,0.594203,1.179732,1.136531,0.801213,5,0.11073825503355705,0.47315436241610737,0.8926174496644296,D VIP 优质 · 加码留存，严禁误伤,266,1
2188,45.38248950164016,79.32574963455659,66260259.1285,59798830.5200,1735728.0934,591097,29900,-0.02619561,-0.02225549,-0.02740602,-0.02693300,-1735728.0934,66260259.1285,OK,48859.2667,75524.5125,4.0251,95.9749,AG03-B-v1,1660203.5809,57306566.3203,1686868.8267,1611344.3142,26665.2458,0.02545823,0.02431841,0.00040243,112.0971,1999.9609,58.0511,15637.1900,887.8405,596939.2714,269.3694,123.3276,109.0466,5.1431,16.6174,53.6732,200.0,400.0,1545.3956,12.9089,-2.5716,24.0712,92.998817,6.745779,7,1,94838,16,0.23500654,0.02619561,0.02225549,0.00081706,0.044694,0.902484,0.087877,0.00515054,2026-03-22,2026-08-06,111,1955,322,138,0.804348,1.130963,1.100186,0.783355,4,0.10738255033557047,0.2785234899328859,0.7013422818791947,D VIP 优质 · 加码留存，严禁误伤,267,1
1306,40.972427117349824,87.86396738687652,101569359.6796,91273412.1730,1742345.9415,967240,22292,-0.01715425,-0.01983769,-0.01637241,-0.01768560,-1742345.9415,101569359.6796,OK,53969.4214,59896.3793,3.9766,96.0234,AG03-B-v1,1682449.5622,87601849.6631,1688376.5201,1628480.1408,5926.9579,0.01662289,0.01603318,0.00005835,105.0095,4094.4470,78.1601,20498.1875,1219.2764,1194933.6433,262.2588,106.9236,104.4646,5.1431,15.5674,51.8914,172.2656,337.8069,1367.9828,12.9089,-2.5716,21.699588,87.874652,6.745458,5,1,123526,16,0.22561901,0.01715425,0.01983769,0.00059129,0.036730,0.898631,0.067837,-0.00346528,2026-03-21,2026-08-06,85,1429,193,139,0.611511,1.023539,1.018228,0.752063,5,0.1040268456375839,0.49328859060402686,0.9228187919463087,D VIP 优质 · 加码留存，严禁误伤,268,1
2093,40.96121237548543,87.88802360143366,100737005.8688,91012135.6066,1793227.0336,993283,22248,-0.01780108,-0.00183372,-0.02177920,-0.01827483,-1793227.0336,100737005.8688,OK,47724.8280,76710.9104,3.9793,96.0207,AG03-B-v1,1716516.1232,87345307.1138,1745502.2056,1668791.2952,28986.0824,0.01732732,0.01656582,0.00028774,101.4182,4090.8008,80.6017,22138.6054,1295.6843,1243666.7391,274.6667,103.8941,100.8196,5.137,14.7043,51.8914,166.3617,311.5832,1331.5249,12.6494,-2.5716,21.189884,90.553202,6.897164,4,1,124038,16,0.19944982,0.01780108,0.00183372,0.00052438,0.035744,0.903463,0.066803,0.01994548,2026-03-22,2026-08-03,81,1384,184,135,0.600000,1.030495,1.024413,0.664833,5,0.10067114093959731,0.47651006711409394,0.912751677852349,D VIP 优质 · 加码留存，严禁误伤,269,1
1307,40.99770026622245,87.80980339441136,109797464.5329,98765366.9293,1813542.6626,1038593,23334,-0.01651716,-0.00877868,-0.01905227,-0.01704064,-1813542.6626,109797464.5329,OK,57475.9807,75002.1579,3.9820,96.0180,AG03-B-v1,1738540.5047,94776242.3798,1756066.6819,1681064.5240,17526.1771,0.01599369,0.01531060,0.00015962,105.7175,4232.6805,77.7210,21335.7960,1291.6971,1291734.8769,274.5176,107.5443,105.1325,5.1431,15.1611,51.8914,170.2069,323.9326,1368.5468,12.8426,-2.5716,21.365977,90.266731,6.972925,4,1,127481,16,0.24675921,0.01651716,0.00877868,0.00058194,0.038094,0.899523,0.063912,0.01027359,2026-03-21,2026-08-04,85,1404,204,137,0.620438,1.022941,1.017280,0.822531,5,0.09731543624161074,0.5167785234899329,0.9798657718120806,D VIP 优质 · 加码留存，严禁误伤,270,1
2251,40.993636194609515,87.81850877803771,93697183.6958,84197267.7089,1831198.0281,934664,19594,-0.01954379,-0.03132495,-0.01661623,-0.02009091,-1831198.0281,93697183.6958,OK,51263.3251,76894.2128,3.9803,96.0197,AG03-B-v1,1754303.8152,80796381.9584,1779934.7030,1703040.4901,25630.8877,0.01899667,0.01817601,0.00027355,100.2469,4297.0944,93.4571,26159.9718,1428.3916,1338531.1957,279.9143,102.2176,99.7689,5.1431,14.9483,51.8887,166.3617,309.7457,1308.7977,12.8578,-2.5716,20.721062,87.554668,6.70622,5,1,119953,16,0.19903570,0.01954379,0.03132495,0.00060885,0.037871,0.898610,0.065249,-0.01470872,2026-03-23,2026-08-06,70,1282,143,137,0.510949,1.024543,1.019658,0.663452,5,0.09395973154362416,0.4228187919463087,0.8825503355704698,D VIP 优质 · 加码留存，严禁误伤,271,1
2169,40.99587702995864,87.81370861682555,106207073.5431,95612066.0521,1825574.5412,1008864,23711,-0.01718882,-0.00619250,-0.02092303,-0.01767599,-1825574.5412,106207073.5431,OK,51740.5759,67979.2838,3.9768,96.0232,AG03-B-v1,1757595.2574,91757067.7086,1773833.9653,1705854.6815,16238.7079,0.01670166,0.01606159,0.00015290,105.2739,4032.3928,76.9927,20983.6154,1275.7334,1220770.9603,272.5402,111.6598,103.2683,5.1431,15.2447,51.8914,172.2653,339.0715,1400.7139,12.8578,-2.5716,22.241965,91.882181,6.90562,6,1,123032,16,0.25350135,0.01718882,0.00619250,0.00054115,0.035456,0.900242,0.066281,0.01473054,2026-03-22,2026-08-06,87,1431,209,138,0.630435,1.081259,1.060660,0.845005,5,0.09060402684563758,0.4899328859060403,0.9563758389261745,D VIP 优质 · 加码留存，严禁误伤,272,1
1405,27.462264271725296,131.08897228501664,73372989.1478,66292157.7478,1844467.9142,711805,32370,-0.02513824,-0.02018148,-0.02633575,-0.02587780,-1844467.9142,73372989.1478,OK,54263.8962,76793.3478,4.0063,95.9937,AG03-B-v1,1767674.5663,63545859.2512,1790204.0179,1713410.6701,22529.4516,0.02439868,0.02335206,0.00030705,103.0802,2047.9505,56.9808,16767.8901,1069.8770,667027.1741,294.2727,112.8500,100.9684,5.137,13.7875,51.6356,172.2627,325.7329,1367.5265,12.6037,-2.1082,23.625164,99.185674,7.476329,7,1,100568,16,0.19458108,0.02513824,0.02018148,0.00081856,0.039630,0.903495,0.079186,0.00615427,2026-03-21,2026-08-06,110,1724,237,139,0.791367,1.117677,1.094779,0.648604,4,0.087248322147651,0.2986577181208054,0.7986577181208053,D VIP 优质 · 加码留存，严禁误伤,273,1
2127,27.480033082632687,131.00420909883078,79893767.6873,72107730.9122,1864463.9064,768747,34144,-0.02333679,-0.02952368,-0.02142757,-0.02401936,-1864463.9064,79893767.6873,OK,54533.6606,78165.2292,4.0041,95.9959,AG03-B-v1,1786298.6772,69162440.5677,1809930.2458,1731765.0166,23631.5686,0.02265421,0.02167585,0.00029579,103.9273,2111.8712,54.6059,16499.6806,1043.3486,707024.4928,302.1593,106.0861,103.2787,5.0,13.5318,51.6356,167.1511,319.9806,1365.675,12.2634,-2.1006,23.646569,100.923389,7.680225,7,1,106664,16,0.23581898,0.02333679,0.02952368,0.00075628,0.040660,0.902545,0.078958,-0.00809611,2026-03-22,2026-08-06,113,1787,259,138,0.818841,1.027183,1.020773,0.786063,5,0.08389261744966443,0.3221476510067114,0.8523489932885906,D VIP 优质 · 加码留存，严禁误伤,274,1
1299,27.45452423704657,131.12592915167818,59446057.1256,53663281.1888,1913936.8447,573605,24739,-0.03219619,-0.05793016,-0.02575925,-0.03299844,-1913936.8447,59446057.1256,OK,47690.2441,83913.0554,4.0045,95.9955,AG03-B-v1,1830023.7893,51453235.1512,1866246.6006,1782333.5452,36222.8113,0.03139395,0.02998237,0.00060934,103.6359,2169.1775,77.3652,18056.0080,1449.9522,560811.8597,233.3868,109.0841,102.3571,4.4856,13.2057,51.6356,169.5602,324.737,1469.9008,12.0957,-2.1006,24.590601,111.307732,7.847791,7,1,85590,16,0.20008577,0.03219619,0.05793016,0.00088869,0.039801,0.902722,0.081171,-0.03217091,2026-03-21,2026-08-05,106,1320,195,138,0.768116,1.065720,1.052571,0.666953,4,0.08053691275167785,0.20134228187919462,0.6073825503355704,D VIP 优质 · 加码留存，严禁误伤,275,1
2147,27.472603149438108,131.0396390330281,70872076.3311,64024341.5998,1912560.8724,693048,31236,-0.02698610,-0.01220117,-0.03206901,-0.02763583,-1912560.8724,70872076.3311,OK,46048.0046,80290.2175,4.0144,95.9856,AG03-B-v1,1832270.6548,61395542.7922,1866512.8678,1786222.6502,34242.2129,0.02633636,0.02520348,0.00048316,102.2614,2049.6972,61.2294,17708.8970,1159.8307,656222.9290,289.2222,111.5634,99.4118,5.0,13.7935,51.6356,168.6932,323.2884,1385.7488,12.4629,-2.1082,23.437797,100.464156,7.413759,7,1,97597,16,0.25583595,0.02698610,0.01220117,0.00071923,0.041535,0.903379,0.075080,0.01986784,2026-03-21,2026-08-04,108,1649,223,137,0.788321,1.122235,1.090963,0.852786,4,0.07718120805369127,0.25838926174496646,0.7684563758389261,D VIP 优质 · 加码留存，严禁误伤,276,1
2088,40.9481109439444,87.91614355368414,104948118.8149,94563929.8370,1973359.2959,970828,22676,-0.01880319,-0.00814334,-0.02041069,-0.01930308,-1973359.2959,104948118.8149,OK,52463.1439,79295.2977,3.9905,96.0095,AG03-B-v1,1894063.9982,90754090.8406,1920896.1520,1841600.8543,26832.1538,0.01830329,0.01754773,0.00025567,108.1017,4170.2209,87.0241,23215.9917,1406.5284,1234683.7508,266.7765,136.2128,104.8389,5.1431,15.4293,51.8914,172.3464,340.0971,1500.0,12.8578,-2.5716,22.042262,97.217497,7.006249,5,1,119153,16,0.13103922,0.01880319,0.00814334,0.00055479,0.038369,0.901054,0.066163,0.01226736,2026-03-22,2026-08-05,85,1403,184,137,0.620438,1.299258,1.260044,0.436797,5,0.0738255033557047,0.4429530201342282,0.9429530201342282,D VIP 优质 · 加码留存，严禁误伤,277,1
2177,40.97593690735972,87.8564414070396,106813644.3557,95001439.6353,1991838.4995,1010366,22288,-0.01864779,-0.01660795,-0.01899636,-0.01915258,-1991838.4995,106813644.3557,OK,53917.9832,81496.0528,3.9864,96.0136,AG03-B-v1,1910342.4468,91166004.8770,1937920.5163,1856424.4636,27578.0695,0.01814301,0.01738003,0.00025819,105.7178,4262.4479,89.3682,25536.3910,1464.5871,1369405.6969,285.7436,114.6779,104.3249,5.1431,15.4907,51.8914,172.2653,332.9817,1400.798,12.8578,-2.5716,21.495632,90.42851,6.824611,4,1,123761,16,0.14594116,0.01864779,0.01660795,0.00056755,0.038316,0.889413,0.066983,0.00238840,2026-03-22,2026-07-24,78,1360,180,125,0.624000,1.099238,1.084755,0.486471,5,0.07046979865771812,0.44966442953020136,0.959731543624161,D VIP 优质 · 加码留存，严禁误伤,278,1
1109,27.457376142830398,131.11230954018245,77141220.2384,69828471.0531,2056088.6079,753086,33360,-0.02665357,-0.06633748,-0.01978374,-0.02743496,-2056088.6079,77141220.2384,OK,60277.8137,82454.6668,4.0088,95.9912,AG03-B-v1,1973633.9411,66934009.2238,1995810.7942,1913356.1274,22176.8531,0.02587217,0.02480329,0.00028748,102.4335,2093.1796,61.6334,18523.3208,1220.9552,694965.9481,300.5405,113.1363,100.7830,5.0,14.5676,51.8914,172.3097,332.4485,1376.1237,12.4629,-2.1082,22.821061,94.464547,7.031586,7,1,100882,16,0.14756760,0.02665357,0.06633748,0.00086323,0.040882,0.905203,0.074953,-0.04655374,2026-03-21,2026-07-27,111,1684,228,129,0.860465,1.122573,1.104485,0.491892,5,0.06711409395973154,0.2684563758389262,0.8288590604026845,D VIP 优质 · 加码留存，严禁误伤,279,1
583,27.45831358079979,131.10783331272384,81728959.6898,73990292.0985,2088960.8553,784984,35915,-0.02555962,-0.01207002,-0.02887716,-0.02632968,-2088960.8553,81728959.6898,OK,62936.1864,81848.8928,4.0015,95.9985,AG03-B-v1,2007111.9624,70925130.9739,2026024.6688,1944175.7760,18912.7064,0.02478956,0.02378809,0.00023141,104.1154,2060.1501,58.1640,16448.5107,1088.0004,643535.1157,282.7953,99.3625,105.3548,5.137,13.6777,51.8042,170.2625,325.7203,1355.9838,12.6037,-2.1082,23.813893,99.137977,7.612034,7,1,113262,16,0.19738908,0.02555962,0.01207002,0.00085060,0.038313,0.905313,0.080362,0.01680714,2026-03-21,2026-08-06,127,1920,261,139,0.913669,0.943123,0.954350,0.657964,5,0.06375838926174497,0.29194630872483224,0.8590604026845637,D VIP 优质 · 加码留存，严禁误伤,280,1
1304,27.471796047936728,131.04348888286023,70057837.5739,63391921.9715,2100257.6581,698350,32147,-0.02997891,-0.01183767,-0.03498507,-0.03071024,-2100257.6581,70057837.5739,OK,51235.4257,85733.9207,4.0109,95.9891,AG03-B-v1,2014523.7374,60778741.5137,2049022.2323,1963288.3117,34498.4949,0.02924758,0.02802382,0.00049243,100.3191,1971.9390,65.3329,19268.4189,1279.0851,642732.4548,294.9266,102.8031,99.6546,4.8635,13.587,51.6356,167.5739,316.8401,1319.0471,12.3828,-2.1082,23.319427,97.081865,7.383485,7,1,98434,16,0.21627323,0.02997891,0.01183767,0.00080823,0.040426,0.904851,0.078539,0.02314740,2026-03-22,2026-08-06,109,1642,230,138,0.789855,1.031594,1.024761,0.720911,4,0.06040268456375839,0.2214765100671141,0.761744966442953,D VIP 优质 · 加码留存，严禁误伤,281,1
462,27.471568917260292,131.04457233012755,107892134.5992,97717976.1431,2207433.7979,1031018,48376,-0.02045964,-0.03309034,-0.01652084,-0.02131195,-2207433.7979,107892134.5992,OK,91957.9773,99855.7191,4.0106,95.9894,AG03-B-v1,2107578.0788,93646572.8658,2115475.8206,2015620.1015,7897.7418,0.01960732,0.01868181,0.00007320,104.6462,2019.9681,45.6308,18093.7197,949.4339,884361.7590,396.5246,105.9689,104.2405,5.0,14.54,51.8914,173.2648,339.6739,1500.0,12.6614,-2.1082,23.361316,103.163572,7.197118,7,1,127190,16,0.23771376,0.02045964,0.03309034,0.00094105,0.041476,0.905701,0.079811,-0.01656951,2026-03-22,2026-08-06,122,2325,273,138,0.884058,1.016581,1.012640,0.792379,5,0.05704697986577181,0.38926174496644295,0.9697986577181208,D VIP 优质 · 加码留存，严禁误伤,282,1
2101,41.008886668986925,87.78585063911304,109688176.1090,97124777.0678,2213200.1488,970714,25368,-0.02017720,-0.02281675,-0.01942404,-0.02064660,-2213200.1488,109688176.1090,OK,51487.5662,90784.0815,3.9749,96.0251,AG03-B-v1,2122416.0673,93216421.7315,2161712.5826,2070928.5011,39296.5153,0.01970780,0.01888014,0.00035826,112.9974,3828.6336,87.2438,29121.0546,1479.4119,1443265.4751,333.7895,109.5662,114.0162,5.1431,16.2748,52.3763,184.3789,361.8822,1653.9022,12.9089,-2.5716,22.235675,101.623211,6.943071,4,1,113127,16,0.22199377,0.02017720,0.02281675,0.00053012,0.036483,0.885463,0.067976,-0.00339271,2026-03-22,2026-08-06,76,1496,169,138,0.550725,0.960970,0.969634,0.739979,5,0.053691275167785234,0.40268456375838924,0.9765100671140939,D VIP 优质 · 加码留存，严禁误伤,283,1
2266,46.50828591041483,77.40556181611144,71314235.1815,64380555.8335,2258530.4399,597176,29313,-0.03167012,-0.02472357,-0.03291756,-0.03222620,-2258530.4399,71314235.1815,OK,39656.2485,97583.9666,4.0215,95.9785,AG03-B-v1,2160946.4732,61710534.2742,2218874.1914,2121290.2248,57927.7182,0.03111404,0.02974568,0.00081229,119.4191,2196.3141,77.0488,20347.1211,1177.5445,642470.5872,264.0811,116.3816,119.9815,5.1431,16.6304,55.4146,200.0,408.7559,1704.1582,12.8578,-2.5716,24.578893,102.472697,7.180789,5,1,95823,16,0.15223848,0.03167012,0.02472357,0.00061597,0.041494,0.902773,0.095290,0.00819399,2026-03-21,2026-08-06,111,1918,310,139,0.798561,0.969996,0.974564,0.507462,4,0.050335570469798654,0.2080536912751678,0.7751677852348994,D VIP 优质 · 加码留存，严禁误伤,284,1
2115,27.46774380692536,131.06282136985502,69040538.9900,62182105.1500,2313311.3075,657478,28907,-0.03350657,-0.03377337,-0.03343928,-0.03416964,-2313311.3075,69040538.9900,OK,45779.2226,95852.9265,4.0106,95.9894,AG03-B-v1,2217458.3810,59623103.6897,2267532.0850,2171679.1585,50073.7039,0.03284349,0.03145513,0.00072528,105.0081,2151.1089,80.0260,21619.7318,1543.2364,645238.6821,270.1589,108.6782,104.1214,5.0,14.1411,51.865,173.0617,337.8398,1400.1315,12.2623,-2.1006,23.890657,99.01161,7.425749,7,1,94191,16,0.20140571,0.03350657,0.03377337,0.00073621,0.040871,0.900661,0.078923,-0.00033410,2026-03-21,2026-08-06,107,1499,212,139,0.769784,1.043765,1.034950,0.671352,4,0.04697986577181208,0.1912751677852349,0.7416107382550335,D VIP 优质 · 加码留存，严禁误伤,285,1
2252,41.01498000930151,87.77280884163737,107113101.3103,96400374.4714,2409842.8608,1010829,23993,-0.02249811,0.00208172,-0.02939778,-0.02296223,-2409842.8608,107113101.3103,OK,49712.5156,91372.9378,3.9791,96.0209,AG03-B-v1,2318469.9230,92515276.0158,2360130.3452,2268757.4074,41660.4222,0.02203400,0.02118095,0.00038894,105.9656,4017.8541,100.4394,29034.2513,1682.8512,1290519.2929,289.0723,109.6790,104.9680,5.1431,15.4065,51.8914,170.3239,337.6417,1438.124,12.8578,-2.5716,21.915548,93.345342,6.877985,4,1,122279,16,0.21917953,0.02249811,-0.00208172,0.00051569,0.036662,0.899987,0.067344,0.03147949,2026-03-24,2026-08-05,83,1432,191,135,0.614815,1.044880,1.035043,0.730598,5,0.0436241610738255,0.3422818791946309,0.9630872483221476,D VIP 优质 · 加码留存，严禁误伤,286,1
2216,44.878784199811676,80.21607679860246,59984082.5089,54035641.8626,2412150.9493,550916,28887,-0.04021318,-0.04062679,-0.04008716,-0.04086923,-2412150.9493,59984082.5089,OK,39352.2033,94269.2573,4.0236,95.9764,AG03-B-v1,2317881.6920,51804685.4622,2372798.7460,2278529.4887,54917.0540,0.03955714,0.03798557,0.00091553,108.8806,1870.5868,83.5030,19935.1318,1271.5609,495736.2191,238.7355,109.4978,108.6940,5.1431,15.7991,52.6635,189.8204,385.7118,1439.8779,12.8578,-2.2009,24.413575,91.136882,6.891585,6,1,93880,16,0.23354039,0.04021318,0.04062679,0.00072826,0.044210,0.900833,0.090743,-0.00053963,2026-03-21,2026-08-06,121,1897,314,139,0.870504,1.007395,1.005668,0.778468,4,0.040268456375838924,0.15436241610738255,0.610738255033557,D VIP 优质 · 加码留存，严禁误伤,287,1
1985,27.473320518265503,131.03621739522012,84974003.7391,76797326.2957,2472873.6278,803640,37738,-0.02910153,-0.04665026,-0.02349439,-0.02979846,-2472873.6278,84974003.7391,OK,59220.8790,96854.6235,4.0042,95.9958,AG03-B-v1,2376019.0042,73647213.1161,2413652.7488,2316798.1252,37633.7446,0.02840460,0.02726479,0.00044289,105.7364,2035.0132,65.5274,22480.6693,1304.2582,772490.9431,343.0727,109.4459,104.6036,5.137,14.54,51.8914,172.4164,332.7233,1368.2996,12.6459,-2.1082,22.883285,94.10578,7.272097,7,1,108888,16,0.24214780,0.02910153,0.04665026,0.00077113,0.039543,0.903774,0.077118,-0.02315587,2026-03-22,2026-08-06,110,1896,259,138,0.797101,1.046292,1.035083,0.807159,5,0.03691275167785235,0.23825503355704697,0.8657718120805369,D VIP 优质 · 加码留存，严禁误伤,288,1
1505,41.047558374583,87.70314587649507,93846616.3556,84411867.8675,2515417.2427,892592,20091,-0.02680349,-0.03048126,-0.02562857,-0.02738520,-2515417.2427,93846616.3556,OK,54591.2340,101070.8710,3.9855,96.0145,AG03-B-v1,2414346.3717,80985772.8062,2460826.0088,2359755.1377,46479.6371,0.02622179,0.02514481,0.00049527,105.1394,4201.4767,125.2012,31840.7246,1888.4514,1187931.8526,254.3165,132.3150,98.6656,5.1431,15.4293,51.8914,170.4158,336.8619,1473.3507,12.8578,-2.5716,21.832583,95.490312,6.814262,4,1,117168,16,0.24211908,0.02680349,0.03048126,0.00064672,0.037792,0.899466,0.064926,-0.00485269,2026-03-21,2026-08-06,79,1332,172,139,0.568345,1.341045,1.258472,0.807064,5,0.03355704697986577,0.26174496644295303,0.8859060402684564,D VIP 优质 · 加码留存，严禁误伤,289,1
2220,45.37368557765312,79.3411413282466,69242514.4355,62389201.9240,2637808.7761,619193,31723,-0.03809522,-0.04052535,-0.03750937,-0.03889282,-2637808.7761,69242514.4355,OK,55227.5527,101476.5942,4.0252,95.9748,AG03-B-v1,2536332.1819,59794981.2893,2582581.2234,2481104.6292,46249.0416,0.03729762,0.03583210,0.00066793,111.8270,1966.6867,83.1513,23980.0798,1314.3043,629477.4040,288.3909,115.4744,110.9819,5.1431,16.2658,54.2458,200.0,400.0,1582.6576,12.8578,-2.5685,24.591442,97.29958,6.87497,6,1,95363,16,0.19424818,0.03809522,0.04052535,0.00088521,0.042670,0.901024,0.090234,-0.00301598,2026-03-21,2026-08-06,110,2007,308,139,0.791367,1.040480,1.032617,0.647494,4,0.030201342281879196,0.17114093959731544,0.7483221476510067,D VIP 优质 · 加码留存，严禁误伤,290,1
