t,c,v,n,pct
ods_a168_bet02,bet03,1219431,657,0.0000032
ods_a168_bet02,bet03,114609734,657,0.0000032
ods_a168_bet02,bet03,114708917,657,0.0000032
ods_a168_bet02,bet03,12100277,657,0.0000032
ods_a168_bet02,bet03,114689874,657,0.0000032
ods_a168_bet02,bet03,1290248,657,0.0000032
ods_a168_bet02,bet03,1279090,657,0.0000032
ods_a168_bet02,bet03,114639391,657,0.0000032
ods_a168_bet02,bet03,114719973,657,0.0000032
ods_a168_bet02,bet03,114650348,657,0.0000032
ods_a168_bet02,bet03,114673823,657,0.0000032
ods_a168_bet02,bet03,114686421,657,0.0000032
ods_a168_bet02,bet03,1228639,657,0.0000032
ods_a168_bet02,bet03,1263378,657,0.0000032
ods_a168_bet02,bet03,1273783,657,0.0000032
ods_a168_bet02,bet03,114670112,657,0.0000032
ods_a168_bet02,bet03,1278684,657,0.0000032
ods_a168_bet02,bet03,114747785,657,0.0000032
ods_a168_bet02,bet03,114737397,657,0.0000032
ods_a168_bet02,bet03,114591870,657,0.0000032
ods_a168_bet02,bet03,114646671,657,0.0000032
ods_a168_bet02,bet03,114689401,656,0.0000032
ods_a168_bet02,bet03,114609194,656,0.0000032
ods_a168_bet02,bet03,1225054,656,0.0000032
ods_a168_bet02,bet03,124824,656,0.0000032
ods_a168_bet02,bet03,1250763,656,0.0000032
ods_a168_bet02,bet03,1228525,656,0.0000032
ods_a168_bet02,bet03,114724492,656,0.0000032
ods_a168_bet02,bet03,114635407,656,0.0000032
ods_a168_bet02,bet03,114687827,656,0.0000032
ods_a168_bet02,bet03,1295888,656,0.0000032
ods_a168_bet02,bet03,114611149,656,0.0000032
ods_a168_bet02,bet03,114629214,656,0.0000032
ods_a168_bet02,bet03,114702842,656,0.0000032
ods_a168_bet02,bet03,114650948,656,0.0000032
ods_a168_bet02,bet03,1246015,656,0.0000032
ods_a168_bet02,bet03,114630860,656,0.0000032
ods_a168_bet02,bet03,12104021,656,0.0000032
ods_a168_bet02,bet03,1230832,656,0.0000032
ods_a168_bet02,bet03,114621913,656,0.0000032
ods_a168_bet02,bet03,1292138,656,0.0000032
ods_a168_bet02,bet03,114627545,656,0.0000032
ods_a168_bet02,bet03,114727061,656,0.0000032
ods_a168_bet02,bet03,114667146,656,0.0000032
ods_a168_bet02,bet03,1237399,656,0.0000032
ods_a168_bet02,bet03,114714342,656,0.0000032
ods_a168_bet02,bet03,114697733,656,0.0000032
ods_a168_bet02,bet03,114586226,656,0.0000032
ods_a168_bet02,bet03,114612054,656,0.0000032
ods_a168_bet02,bet03,1285267,656,0.0000032
ods_a168_bet02,bet03,114604522,656,0.0000032
ods_a168_bet02,bet03,114744563,656,0.0000032
ods_a168_bet02,bet03,114702076,656,0.0000032
ods_a168_bet02,bet03,114609713,656,0.0000032
ods_a168_bet02,bet03,1294955,656,0.0000032
ods_a168_bet02,bet03,114683210,656,0.0000032
ods_a168_bet02,bet03,114686318,656,0.0000032
ods_a168_bet02,bet03,114677698,656,0.0000032
ods_a168_bet02,bet03,1276892,656,0.0000032
ods_a168_bet02,bet03,128000,656,0.0000032
ods_a168_bet02,bet03,1223973,656,0.0000032
ods_a168_bet02,bet03,114597314,656,0.0000032
ods_a168_bet02,bet03,1220149,656,0.0000032
ods_a168_bet02,bet03,114716005,656,0.0000032
ods_a168_bet02,bet03,1264545,656,0.0000032
ods_a168_bet02,bet03,114705847,656,0.0000032
ods_a168_bet02,bet03,114590550,656,0.0000032
ods_a168_bet02,bet03,114681014,656,0.0000032
ods_a168_bet02,bet03,114641935,656,0.0000032
ods_a168_bet02,bet03,114637018,656,0.0000032
ods_a168_bet02,bet03,114670488,656,0.0000032
ods_a168_bet02,bet03,1235020,656,0.0000032
ods_a168_bet02,bet03,1282571,656,0.0000032
ods_a168_bet02,bet03,12115865,656,0.0000032
ods_a168_bet02,bet03,114708461,656,0.0000032
ods_a168_bet02,bet03,114693105,656,0.0000032
ods_a168_bet02,bet03,114716616,656,0.0000032
ods_a168_bet02,bet03,114693188,656,0.0000032
ods_a168_bet02,bet03,114593223,656,0.0000032
ods_a168_bet02,bet03,1291682,656,0.0000032
ods_a168_bet02,bet03,129415,656,0.0000032
ods_a168_bet02,bet03,114644819,656,0.0000032
ods_a168_bet02,bet03,1210750,656,0.0000032
ods_a168_bet02,bet03,129052,656,0.0000032
ods_a168_bet02,bet03,114715200,656,0.0000032
ods_a168_bet02,bet03,114630896,656,0.0000032
ods_a168_bet02,bet03,1284219,656,0.0000032
ods_a168_bet02,bet03,1210515,656,0.0000032
ods_a168_bet02,bet03,114717712,656,0.0000032
ods_a168_bet02,bet03,114676979,656,0.0000032
ods_a168_bet02,bet03,114739214,656,0.0000032
ods_a168_bet02,bet03,114621830,656,0.0000032
ods_a168_bet02,bet03,1249765,656,0.0000032
ods_a168_bet02,bet03,1245201,656,0.0000032
ods_a168_bet02,bet03,114606825,656,0.0000032
ods_a168_bet02,bet03,114685092,656,0.0000032
ods_a168_bet02,bet03,12107550,656,0.0000032
ods_a168_bet02,bet03,114661840,656,0.0000032
ods_a168_bet02,bet03,114724437,656,0.0000032
ods_a168_bet02,bet03,114707657,656,0.0000032
ods_a168_bet02,bet03,114714449,656,0.0000032
ods_a168_bet02,bet03,1262044,656,0.0000032
ods_a168_bet02,bet03,114672428,656,0.0000032
ods_a168_bet02,bet03,1257778,656,0.0000032
ods_a168_bet02,bet03,129765,656,0.0000032
ods_a168_bet02,bet03,1230743,656,0.0000032
ods_a168_bet02,bet03,114642535,656,0.0000032
ods_a168_bet02,bet03,1252624,656,0.0000032
ods_a168_bet02,bet03,114714386,656,0.0000032
ods_a168_bet02,bet03,1234941,656,0.0000032
ods_a168_bet02,bet03,114731506,656,0.0000032
ods_a168_bet02,bet03,114663112,656,0.0000032
ods_a168_bet02,bet03,1212969,656,0.0000032
ods_a168_bet02,bet03,114680961,656,0.0000032
ods_a168_bet02,bet03,12115334,656,0.0000032
ods_a168_bet02,bet03,114742874,656,0.0000032
ods_a168_bet02,bet03,114662117,656,0.0000032
ods_a168_bet02,bet03,114647509,656,0.0000032
ods_a168_bet02,bet03,114691072,656,0.0000032
ods_a168_bet02,bet03,114744258,656,0.0000032
ods_a168_bet02,bet03,114585759,656,0.0000032
ods_a168_bet02,bet03,1292464,656,0.0000032
ods_a168_bet02,bet03,114665661,656,0.0000032
ods_a168_bet02,bet03,114705787,656,0.0000032
ods_a168_bet02,bet03,114689673,656,0.0000032
ods_a168_bet02,bet03,1226051,655,0.0000032
ods_a168_bet02,bet03,1270356,655,0.0000032
ods_a168_bet02,bet03,121369,655,0.0000032
ods_a168_bet02,bet03,1212380,655,0.0000032
ods_a168_bet02,bet03,114615540,655,0.0000032
ods_a168_bet02,bet03,1223166,655,0.0000032
ods_a168_bet02,bet03,114686876,655,0.0000032
ods_a168_bet02,bet03,114624132,655,0.0000032
ods_a168_bet02,bet03,114653727,655,0.0000032
ods_a168_bet02,bet03,114607745,655,0.0000032
ods_a168_bet02,bet03,1215520,655,0.0000032
ods_a168_bet02,bet03,1285748,655,0.0000032
ods_a168_bet02,bet03,114684631,655,0.0000032
ods_a168_bet02,bet03,1254746,655,0.0000032
ods_a168_bet02,bet03,124272,655,0.0000032
ods_a168_bet02,bet03,1283477,655,0.0000032
ods_a168_bet02,bet03,114602608,655,0.0000032
ods_a168_bet02,bet03,114638840,655,0.0000032
ods_a168_bet02,bet03,1265499,655,0.0000032
ods_a168_bet02,bet03,1213658,655,0.0000032
ods_a168_bet02,bet03,114592686,655,0.0000032
ods_a168_bet02,bet03,114725775,655,0.0000032
ods_a168_bet02,bet03,114648900,655,0.0000032
ods_a168_bet02,bet03,1212278,655,0.0000032
ods_a168_bet02,bet03,1260389,655,0.0000032
ods_a168_bet02,bet03,114603822,655,0.0000032
ods_a168_bet02,bet03,114716716,655,0.0000032
ods_a168_bet02,bet03,114612154,655,0.0000032
ods_a168_bet02,bet03,114645243,655,0.0000032
ods_a168_bet02,bet03,114636805,655,0.0000032
ods_a168_bet02,bet03,114747320,655,0.0000032
ods_a168_bet02,bet03,1225059,655,0.0000032
ods_a168_bet02,bet03,114741922,655,0.0000032
ods_a168_bet02,bet03,114677794,655,0.0000032
ods_a168_bet02,bet03,1270775,655,0.0000032
ods_a168_bet02,bet03,12100972,655,0.0000032
ods_a168_bet02,bet03,1248329,655,0.0000032
ods_a168_bet02,bet03,114642495,655,0.0000032
ods_a168_bet02,bet03,1260942,655,0.0000032
ods_a168_bet02,bet03,1285,655,0.0000032
ods_a168_bet02,bet03,1251494,655,0.0000032
ods_a168_bet02,bet03,1223252,655,0.0000032
ods_a168_bet02,bet03,114711032,655,0.0000032
ods_a168_bet02,bet03,114704297,655,0.0000032
ods_a168_bet02,bet03,1288738,655,0.0000032
ods_a168_bet02,bet03,1210458,655,0.0000032
ods_a168_bet02,bet03,114623974,655,0.0000032
ods_a168_bet02,bet03,12106188,655,0.0000032
ods_a168_bet02,bet03,12112710,655,0.0000032
ods_a168_bet02,bet03,1230446,655,0.0000032
ods_a168_bet02,bet03,114661518,655,0.0000032
ods_a168_bet02,bet03,114587384,655,0.0000032
ods_a168_bet02,bet03,126711,655,0.0000032
ods_a168_bet02,bet03,1254125,655,0.0000032
ods_a168_bet02,bet03,1224574,655,0.0000032
ods_a168_bet02,bet03,1280403,655,0.0000032
ods_a168_bet02,bet03,114713383,655,0.0000032
ods_a168_bet02,bet03,114728758,655,0.0000032
ods_a168_bet02,bet03,114747146,655,0.0000032
ods_a168_bet02,bet03,114746840,655,0.0000032
ods_a168_bet02,bet03,114747143,655,0.0000032
ods_a168_bet02,bet03,1221222,655,0.0000032
ods_a168_bet02,bet03,114644256,655,0.0000032
ods_a168_bet02,bet03,1224775,655,0.0000032
ods_a168_bet02,bet03,114619206,655,0.0000032
ods_a168_bet02,bet03,1266,655,0.0000032
ods_a168_bet02,bet03,114645805,655,0.0000032
ods_a168_bet02,bet03,114652019,655,0.0000032
ods_a168_bet02,bet03,114688770,655,0.0000032
ods_a168_bet02,bet03,114685044,655,0.0000032
ods_a168_bet02,bet03,114597055,655,0.0000032
ods_a168_bet02,bet03,114721134,655,0.0000032
ods_a168_bet02,bet03,114704000,655,0.0000032
ods_a168_bet02,bet03,114665681,655,0.0000032
ods_a168_bet02,bet03,1212162,655,0.0000032
ods_a168_bet02,bet03,114654002,655,0.0000032
ods_a168_bet02,bet03,12112999,655,0.0000032
ods_a168_bet02,bet03,1277353,655,0.0000032
ods_a168_bet02,bet03,114616386,655,0.0000032
ods_a168_bet02,bet03,114628526,655,0.0000032
ods_a168_bet02,bet03,114716663,655,0.0000032
ods_a168_bet02,bet03,114695339,655,0.0000032
ods_a168_bet02,bet03,123974,655,0.0000032
ods_a168_bet02,bet03,114700550,655,0.0000032
ods_a168_bet02,bet03,114643698,655,0.0000032
ods_a168_bet02,bet03,114716605,655,0.0000032
ods_a168_bet02,bet03,1232380,655,0.0000032
ods_a168_bet02,bet03,12961,655,0.0000032
ods_a168_bet02,bet03,114653037,655,0.0000032
ods_a168_bet02,bet03,114726558,655,0.0000032
ods_a168_bet02,bet03,114708378,655,0.0000032
ods_a168_bet02,bet03,1264537,655,0.0000032
ods_a168_bet02,bet03,114742090,655,0.0000032
ods_a168_bet02,bet03,114589324,655,0.0000032
ods_a168_bet02,bet03,114649445,655,0.0000032
ods_a168_bet02,bet03,114723364,655,0.0000032
ods_a168_bet02,bet03,1299076,655,0.0000032
ods_a168_bet02,bet03,114655585,655,0.0000032
ods_a168_bet02,bet03,114643764,655,0.0000032
ods_a168_bet02,bet03,114700325,655,0.0000032
ods_a168_bet02,bet03,1231902,655,0.0000032
ods_a168_bet02,bet03,129522,655,0.0000032
ods_a168_bet02,bet03,114614618,655,0.0000032
ods_a168_bet02,bet03,114716993,655,0.0000032
ods_a168_bet02,bet03,114628672,655,0.0000032
ods_a168_bet02,bet03,114591689,655,0.0000032
ods_a168_bet02,bet03,1223265,655,0.0000032
ods_a168_bet02,bet03,114733065,655,0.0000032
ods_a168_bet02,bet03,114678702,655,0.0000032
ods_a168_bet02,bet03,1288275,654,0.0000032
ods_a168_bet02,bet03,114628635,654,0.0000032
ods_a168_bet02,bet03,114662063,654,0.0000032
ods_a168_bet02,bet03,114650946,654,0.0000032
ods_a168_bet02,bet03,114641992,654,0.0000032
ods_a168_bet02,bet03,114677473,654,0.0000032
ods_a168_bet02,bet03,114649826,654,0.0000032
ods_a168_bet02,bet03,114670194,654,0.0000032
ods_a168_bet02,bet03,1287817,654,0.0000032
ods_a168_bet02,bet03,114651729,654,0.0000032
ods_a168_bet02,bet03,1274530,654,0.0000032
ods_a168_bet02,bet03,114664878,654,0.0000032
ods_a168_bet02,bet03,1220903,654,0.0000032
ods_a168_bet02,bet03,114689804,654,0.0000032
ods_a168_bet02,bet03,1244284,654,0.0000032
ods_a168_bet02,bet03,1246659,654,0.0000032
ods_a168_bet02,bet03,1283433,654,0.0000032
ods_a168_bet02,bet03,1218925,654,0.0000032
ods_a168_bet02,bet03,1231610,654,0.0000032
ods_a168_bet02,bet03,12114234,654,0.0000032
ods_a168_bet02,bet03,1259180,654,0.0000032
ods_a168_bet02,bet03,114715383,654,0.0000032
ods_a168_bet02,bet03,1292483,654,0.0000032
ods_a168_bet02,bet03,1275183,654,0.0000032
ods_a168_bet02,bet03,1239111,654,0.0000032
ods_a168_bet02,bet03,127757,654,0.0000032
ods_a168_bet02,bet03,1287568,654,0.0000032
ods_a168_bet02,bet03,114674424,654,0.0000032
ods_a168_bet02,bet03,114639606,654,0.0000032
ods_a168_bet02,bet03,114732088,654,0.0000032
ods_a168_bet02,bet03,1264764,654,0.0000032
ods_a168_bet02,bet03,114722167,654,0.0000032
ods_a168_bet02,bet03,114711206,654,0.0000032
ods_a168_bet02,bet03,114649767,654,0.0000032
ods_a168_bet02,bet03,1276151,654,0.0000032
ods_a168_bet02,bet03,114684225,654,0.0000032
ods_a168_bet02,bet03,1261027,654,0.0000032
ods_a168_bet02,bet03,114597609,654,0.0000032
ods_a168_bet02,bet03,114593699,654,0.0000032
ods_a168_bet02,bet03,114723451,654,0.0000032
ods_a168_bet02,bet03,1261822,654,0.0000032
ods_a168_bet02,bet03,114603369,654,0.0000032
ods_a168_bet02,bet03,12113782,654,0.0000032
ods_a168_bet02,bet03,129,654,0.0000032
ods_a168_bet02,bet03,1254254,654,0.0000032
ods_a168_bet02,bet03,114588248,654,0.0000032
ods_a168_bet02,bet03,114693509,654,0.0000032
ods_a168_bet02,bet03,129270,654,0.0000032
ods_a168_bet02,bet03,1282425,654,0.0000032
ods_a168_bet02,bet03,12102923,654,0.0000032
ods_a168_bet02,bet03,114680311,654,0.0000032
ods_a168_bet02,bet03,114624101,654,0.0000032
ods_a168_bet02,bet03,1252578,654,0.0000032
ods_a168_bet02,bet03,1293743,654,0.0000032
ods_a168_bet02,bet03,114606039,654,0.0000032
ods_a168_bet02,bet03,12116381,654,0.0000032
ods_a168_bet02,bet03,114698834,654,0.0000032
ods_a168_bet02,bet03,1246382,654,0.0000032
ods_a168_bet02,bet03,114614440,654,0.0000032
ods_a168_bet02,bet03,114648737,654,0.0000032
ods_a168_bet02,bet03,129963,654,0.0000032
ods_a168_bet02,bet03,114739353,654,0.0000032
ods_a168_bet02,bet03,12117160,654,0.0000032
ods_a168_bet02,bet03,114631855,654,0.0000032
ods_a168_bet02,bet03,114703394,654,0.0000032
ods_a168_bet02,bet03,1286960,654,0.0000032
ods_a168_bet02,bet03,123997,654,0.0000032
ods_a168_bet02,bet03,114680129,654,0.0000032
ods_a168_bet02,bet03,114708739,654,0.0000032
ods_a168_bet02,bet03,1221966,654,0.0000032
ods_a168_bet02,bet03,114715347,654,0.0000032
ods_a168_bet02,bet03,114738630,654,0.0000032
ods_a168_bet02,bet03,114723338,654,0.0000032
ods_a168_bet02,bet03,1234104,654,0.0000032
ods_a168_bet02,bet03,114668848,654,0.0000032
ods_a168_bet02,bet03,114648362,654,0.0000032
ods_a168_bet02,bet03,1248260,654,0.0000032
ods_a168_bet02,bet03,114608343,654,0.0000032
ods_a168_bet02,bet03,123260,654,0.0000032
ods_a168_bet02,bet03,114675689,654,0.0000032
ods_a168_bet02,bet03,1246839,654,0.0000032
ods_a168_bet02,bet03,114720500,654,0.0000032
ods_a168_bet02,bet03,114689465,654,0.0000032
ods_a168_bet02,bet03,114727531,654,0.0000032
ods_a168_bet02,bet03,114710793,654,0.0000032
ods_a168_bet02,bet03,114698367,654,0.0000032
ods_a168_bet02,bet03,114682958,654,0.0000032
ods_a168_bet02,bet03,114621851,654,0.0000032
ods_a168_bet02,bet03,1249275,654,0.0000032
ods_a168_bet02,bet03,1223056,654,0.0000032
ods_a168_bet02,bet03,114747057,654,0.0000032
ods_a168_bet02,bet03,124753,654,0.0000032
ods_a168_bet02,bet03,114697816,654,0.0000032
ods_a168_bet02,bet03,1210831,654,0.0000032
ods_a168_bet02,bet03,114670198,654,0.0000032
ods_a168_bet02,bet03,114589527,654,0.0000032
ods_a168_bet02,bet03,114597076,654,0.0000032
ods_a168_bet02,bet03,114611521,654,0.0000032
ods_a168_bet02,bet03,114666858,654,0.0000032
ods_a168_bet02,bet03,1276966,654,0.0000032
ods_a168_bet02,bet03,114597252,654,0.0000032
ods_a168_bet02,bet03,114674935,654,0.0000032
ods_a168_bet02,bet03,126328,654,0.0000032
ods_a168_bet02,bet03,114619690,654,0.0000032
ods_a168_bet02,bet03,114735748,653,0.0000032
ods_a168_bet02,bet03,114723161,653,0.0000032
ods_a168_bet02,bet03,1261130,653,0.0000032
ods_a168_bet02,bet03,114671151,653,0.0000032
ods_a168_bet02,bet03,114587164,653,0.0000032
ods_a168_bet02,bet03,128044,653,0.0000032
ods_a168_bet02,bet03,1272700,653,0.0000032
ods_a168_bet02,bet03,114649022,653,0.0000032
ods_a168_bet02,bet03,128447,653,0.0000032
ods_a168_bet02,bet03,114716443,653,0.0000032
ods_a168_bet02,bet03,114601180,653,0.0000032
ods_a168_bet02,bet03,114694226,653,0.0000032
ods_a168_bet02,bet03,1247687,653,0.0000032
ods_a168_bet02,bet03,114584216,653,0.0000032
ods_a168_bet02,bet03,1229943,653,0.0000032
ods_a168_bet02,bet03,114683095,653,0.0000032
ods_a168_bet02,bet03,114681997,653,0.0000032
ods_a168_bet02,bet03,114621489,653,0.0000032
ods_a168_bet02,bet03,114668592,653,0.0000032
ods_a168_bet02,bet03,114697905,653,0.0000032
ods_a168_bet02,bet03,114707912,653,0.0000032
ods_a168_bet02,bet03,121428,653,0.0000032
ods_a168_bet02,bet03,114709834,653,0.0000032
ods_a168_bet02,bet03,114733174,653,0.0000032
ods_a168_bet02,bet03,1266927,653,0.0000032
ods_a168_bet02,bet03,114657607,653,0.0000032
ods_a168_bet02,bet03,114597114,653,0.0000032
ods_a168_bet02,bet03,12110688,653,0.0000032
ods_a168_bet02,bet03,1288024,653,0.0000032
ods_a168_bet02,bet03,114592155,653,0.0000032
ods_a168_bet02,bet03,1253142,653,0.0000032
ods_a168_bet02,bet03,114653405,653,0.0000032
ods_a168_bet02,bet03,114626397,653,0.0000032
ods_a168_bet02,bet03,114613585,653,0.0000032
ods_a168_bet02,bet03,114643717,653,0.0000032
ods_a168_bet02,bet03,1269419,653,0.0000032
ods_a168_bet02,bet03,1251998,653,0.0000032
ods_a168_bet02,bet03,114601548,653,0.0000032
ods_a168_bet02,bet03,1247381,653,0.0000032
ods_a168_bet02,bet03,114718236,653,0.0000032
ods_a168_bet02,bet03,12110141,653,0.0000032
ods_a168_bet02,bet03,1256042,653,0.0000032
ods_a168_bet02,bet03,12100642,653,0.0000032
ods_a168_bet02,bet03,114612385,653,0.0000032
ods_a168_bet02,bet03,1289586,653,0.0000032
ods_a168_bet02,bet03,114623051,653,0.0000032
ods_a168_bet02,bet03,1272916,653,0.0000032
ods_a168_bet02,bet03,114652434,653,0.0000032
ods_a168_bet02,bet03,1291477,653,0.0000032
ods_a168_bet02,bet03,12114535,653,0.0000032
ods_a168_bet02,bet03,114607120,653,0.0000032
ods_a168_bet02,bet03,114617168,653,0.0000032
ods_a168_bet02,bet03,1238286,653,0.0000032
ods_a168_bet02,bet03,123773,653,0.0000032
ods_a168_bet02,bet03,1237421,653,0.0000032
ods_a168_bet02,bet03,114681994,653,0.0000032
ods_a168_bet02,bet03,12111500,653,0.0000032
ods_a168_bet02,bet03,124465,653,0.0000032
ods_a168_bet02,bet03,114646241,653,0.0000032
ods_a168_bet02,bet03,1293275,653,0.0000032
ods_a168_bet02,bet03,114602853,653,0.0000032
ods_a168_bet02,bet03,114624240,653,0.0000032
ods_a168_bet02,bet03,114703665,653,0.0000032
ods_a168_bet02,bet03,123979,653,0.0000032
ods_a168_bet02,bet03,114728891,653,0.0000032
ods_a168_bet02,bet03,114602712,653,0.0000032
ods_a168_bet02,bet03,114702084,653,0.0000032
ods_a168_bet02,bet03,1249075,653,0.0000032
ods_a168_bet02,bet03,114654137,653,0.0000032
ods_a168_bet02,bet03,1229903,653,0.0000032
ods_a168_bet02,bet03,114723090,653,0.0000032
ods_a168_bet02,bet03,114681914,653,0.0000032
ods_a168_bet02,bet03,114685349,653,0.0000032
ods_a168_bet02,bet03,114630889,653,0.0000032
ods_a168_bet02,bet03,1283286,653,0.0000032
ods_a168_bet02,bet03,114697696,653,0.0000032
ods_a168_bet02,bet03,1232467,653,0.0000032
ods_a168_bet02,bet03,114670947,653,0.0000032
ods_a168_bet02,bet03,1298349,653,0.0000032
ods_a168_bet02,bet03,1221362,653,0.0000032
ods_a168_bet02,bet03,114728869,653,0.0000032
ods_a168_bet02,bet03,114698178,653,0.0000032
ods_a168_bet02,bet03,1285185,653,0.0000032
ods_a168_bet02,bet03,114620929,653,0.0000032
ods_a168_bet02,bet03,114668231,653,0.0000032
ods_a168_bet02,bet03,1233045,653,0.0000032
ods_a168_bet02,bet03,114740241,653,0.0000032
ods_a168_bet02,bet03,114725638,653,0.0000032
ods_a168_bet02,bet03,114728148,653,0.0000032
ods_a168_bet02,bet03,1266693,653,0.0000032
ods_a168_bet02,bet03,1222465,653,0.0000032
ods_a168_bet02,bet03,114602716,653,0.0000032
ods_a168_bet02,bet03,114616392,653,0.0000032
ods_a168_bet02,bet03,114614819,653,0.0000032
ods_a168_bet02,bet03,114666959,653,0.0000032
ods_a168_bet02,bet03,114638836,653,0.0000032
ods_a168_bet02,bet03,12104881,653,0.0000032
ods_a168_bet02,bet03,1215956,653,0.0000032
ods_a168_bet02,bet03,114701346,653,0.0000032
ods_a168_bet02,bet03,1211203,653,0.0000032
ods_a168_bet02,bet03,114604995,653,0.0000032
ods_a168_bet02,bet03,114745740,653,0.0000032
ods_a168_bet02,bet03,1257699,653,0.0000032
ods_a168_bet02,bet03,1246836,653,0.0000032
ods_a168_bet02,bet03,114668438,653,0.0000032
ods_a168_bet02,bet03,114698884,653,0.0000032
ods_a168_bet02,bet03,1294052,653,0.0000032
ods_a168_bet02,bet03,114621157,653,0.0000032
ods_a168_bet02,bet03,114651992,652,0.0000032
ods_a168_bet02,bet03,1264113,652,0.0000032
ods_a168_bet02,bet03,1249884,652,0.0000032
ods_a168_bet02,bet03,114707594,652,0.0000032
ods_a168_bet02,bet03,114734491,652,0.0000032
ods_a168_bet02,bet03,114737409,652,0.0000032
ods_a168_bet02,bet03,124544,652,0.0000032
ods_a168_bet02,bet03,114744332,652,0.0000032
ods_a168_bet02,bet03,114669567,652,0.0000032
ods_a168_bet02,bet03,1245099,652,0.0000032
ods_a168_bet02,bet03,114656978,652,0.0000032
