eid,bet39,bet09,bet10,n_rows,n_bet01,n_extra,dup_rate_pct
1205,2,PPair,25,39,39,0,0
1205,2,PPair,27,25,25,0,0
1205,2,PPair,28,5,5,0,0
1205,2,PPair,4,76,76,0,0
1205,2,PPair,8,84,84,0,0
1205,2,PerfectPair,1,15,15,0,0
1205,2,PerfectPair,13,36,36,0,0
1205,2,PerfectPair,16,10,10,0,0
1205,2,PerfectPair,18,5,5,0,0
1205,2,PerfectPair,19,15,15,0,0
1205,2,PerfectPair,23,1,1,0,0
1205,2,PerfectPair,24,113,113,0,0
1205,2,PerfectPair,4,7,7,0,0
1205,2,PerfectPair,8,3,3,0,0
1205,2,Player,1,3211,3211,0,0
1205,2,Player,13,13283,13283,0,0
1205,2,Player,14,771,771,0,0
1205,2,Player,16,1335,1335,0,0
1205,2,Player,17,176,176,0,0
1205,2,Player,18,129,129,0,0
1205,2,Player,19,670,670,0,0
1205,2,Player,20,52,52,0,0
1205,2,Player,23,169,169,0,0
1205,2,Player,24,15216,15216,0,0
1205,2,Player,25,203,203,0,0
1205,2,Player,27,797,797,0,0
1205,2,Player,28,248,248,0,0
1205,2,Player,29,3,3,0,0
1205,2,Player,4,680,680,0,0
1205,2,Player,41,53,53,0,0
1205,2,Player,43,2,2,0,0
1205,2,Player,8,1070,1070,0,0
1205,2,PlayerDragonBonus,1,10,10,0,0
1205,2,PlayerDragonBonus,13,43,43,0,0
1205,2,PlayerDragonBonus,14,7,7,0,0
1205,2,PlayerDragonBonus,19,2,2,0,0
1205,2,PlayerDragonBonus,24,26,26,0,0
1205,2,PlayerDragonBonus,25,2,2,0,0
1205,2,PlayerDragonBonus,4,5,5,0,0
1205,2,PlayerDragonBonus,8,6,6,0,0
1205,2,PlayerNatural,1,8,8,0,0
1205,2,PlayerNatural,13,12,12,0,0
1205,2,PlayerNatural,14,4,4,0,0
1205,2,PlayerNatural,16,2,2,0,0
1205,2,PlayerNatural,24,2,2,0,0
1205,2,PlayerNatural,4,1,1,0,0
1205,2,Small,13,5,5,0,0
1205,2,Small,8,1,1,0,0
1205,2,Super6,1,217,217,0,0
1205,2,Super6,13,1686,1686,0,0
1205,2,Super6,14,39,39,0,0
1205,2,Super6,16,169,169,0,0
1205,2,Super6,17,7,7,0,0
1205,2,Super6,18,13,13,0,0
1205,2,Super6,19,35,35,0,0
1205,2,Super6,20,5,5,0,0
1205,2,Super6,24,999,999,0,0
1205,2,Super6,25,22,22,0,0
1205,2,Super6,27,71,71,0,0
1205,2,Super6,28,6,6,0,0
1205,2,Super6,4,148,148,0,0
1205,2,Super6,8,48,48,0,0
1205,2,SuperLucky7,1,143,143,0,0
1205,2,SuperLucky7,13,963,963,0,0
1205,2,SuperLucky7,14,37,37,0,0
1205,2,SuperLucky7,16,92,92,0,0
1205,2,SuperLucky7,17,12,12,0,0
1205,2,SuperLucky7,19,8,8,0,0
1205,2,SuperLucky7,20,1,1,0,0
1205,2,SuperLucky7,23,1,1,0,0
1205,2,SuperLucky7,24,630,630,0,0
1205,2,SuperLucky7,25,8,8,0,0
1205,2,SuperLucky7,27,28,28,0,0
1205,2,SuperLucky7,28,3,3,0,0
1205,2,SuperLucky7,4,83,83,0,0
1205,2,SuperLucky7,8,35,35,0,0
1205,2,Tie,1,345,345,0,0
1205,2,Tie,13,4129,4129,0,0
1205,2,Tie,14,71,71,0,0
1205,2,Tie,16,105,105,0,0
1205,2,Tie,17,20,20,0,0
1205,2,Tie,18,28,28,0,0
1205,2,Tie,19,54,54,0,0
1205,2,Tie,20,4,4,0,0
1205,2,Tie,22,17,17,0,0
1205,2,Tie,23,2,2,0,0
1205,2,Tie,24,2213,2213,0,0
1205,2,Tie,25,26,26,0,0
1205,2,Tie,26,1,1,0,0
1205,2,Tie,27,113,113,0,0
1205,2,Tie,28,29,29,0,0
1205,2,Tie,4,93,93,0,0
1205,2,Tie,8,132,132,0,0
1205,2,Tip_1_,13,1,1,0,0
1205,2,Tip_1_,14,13,13,0,0
1205,2,Tip_1_,8,1,1,0,0
1205,3,AnyPair,1,2,2,0,0
1205,3,AnyPair,13,17,17,0,0
1205,3,AnyPair,23,1,1,0,0
1205,3,AnyPair,24,43,43,0,0
1205,3,AnyPair,28,3,3,0,0
1205,3,AnyPair,8,1,1,0,0
1205,3,BPair,1,200,200,0,0
1205,3,BPair,13,2806,2806,0,0
1205,3,BPair,14,54,54,0,0
1205,3,BPair,16,63,63,0,0
1205,3,BPair,17,1,1,0,0
1205,3,BPair,18,45,45,0,0
1205,3,BPair,19,133,133,0,0
1205,3,BPair,20,3,3,0,0
1205,3,BPair,22,1,1,0,0
1205,3,BPair,23,13,13,0,0
1205,3,BPair,24,1667,1667,0,0
1205,3,BPair,25,25,25,0,0
1205,3,BPair,27,37,37,0,0
1205,3,BPair,28,8,8,0,0
1205,3,BPair,4,61,61,0,0
1205,3,BPair,8,83,83,0,0
1205,3,Banker,1,3599,3599,0,0
1205,3,Banker,13,16148,16148,0,0
1205,3,Banker,14,873,873,0,0
1205,3,Banker,15,8,8,0,0
1205,3,Banker,16,1285,1285,0,0
1205,3,Banker,17,198,198,0,0
1205,3,Banker,18,189,189,0,0
1205,3,Banker,19,703,703,0,0
1205,3,Banker,20,108,108,0,0
1205,3,Banker,22,6,6,0,0
1205,3,Banker,23,214,214,0,0
1205,3,Banker,24,17297,17297,0,0
1205,3,Banker,25,221,221,0,0
1205,3,Banker,26,29,29,0,0
1205,3,Banker,27,1003,1003,0,0
1205,3,Banker,28,312,312,0,0
1205,3,Banker,29,2,2,0,0
1205,3,Banker,4,862,862,0,0
1205,3,Banker,8,1678,1678,0,0
1205,3,BankerDragonBonus,1,20,20,0,0
1205,3,BankerDragonBonus,13,38,38,0,0
1205,3,BankerDragonBonus,16,8,8,0,0
1205,3,BankerDragonBonus,19,4,4,0,0
1205,3,BankerDragonBonus,24,24,24,0,0
1205,3,BankerDragonBonus,4,19,19,0,0
1205,3,BankerDragonBonus,8,10,10,0,0
1205,3,BankerNatural,1,12,12,0,0
1205,3,BankerNatural,13,13,13,0,0
1205,3,BankerNatural,16,9,9,0,0
1205,3,BankerNatural,24,6,6,0,0
1205,3,BankerNatural,4,9,9,0,0
1205,3,BankerNatural,8,1,1,0,0
1205,3,Big,1,29,29,0,0
1205,3,Big,13,13,13,0,0
1205,3,Big,19,1,1,0,0
1205,3,Big,24,19,19,0,0
1205,3,Big,8,15,15,0,0
1205,3,Lucky7,1,183,183,0,0
1205,3,Lucky7,13,1992,1992,0,0
1205,3,Lucky7,14,70,70,0,0
1205,3,Lucky7,16,135,135,0,0
1205,3,Lucky7,18,18,18,0,0
1205,3,Lucky7,19,63,63,0,0
1205,3,Lucky7,20,5,5,0,0
1205,3,Lucky7,23,10,10,0,0
1205,3,Lucky7,24,1165,1165,0,0
1205,3,Lucky7,25,27,27,0,0
1205,3,Lucky7,27,42,42,0,0
1205,3,Lucky7,28,5,5,0,0
1205,3,Lucky7,4,151,151,0,0
1205,3,Lucky7,8,83,83,0,0
1205,3,PPair,1,177,177,0,0
1205,3,PPair,13,2767,2767,0,0
1205,3,PPair,14,44,44,0,0
1205,3,PPair,16,64,64,0,0
1205,3,PPair,17,1,1,0,0
1205,3,PPair,18,41,41,0,0
1205,3,PPair,19,129,129,0,0
1205,3,PPair,20,3,3,0,0
1205,3,PPair,22,1,1,0,0
1205,3,PPair,23,15,15,0,0
1205,3,PPair,24,1586,1586,0,0
1205,3,PPair,25,21,21,0,0
1205,3,PPair,27,26,26,0,0
1205,3,PPair,28,11,11,0,0
1205,3,PPair,4,72,72,0,0
1205,3,PPair,8,67,67,0,0
1205,3,PerfectPair,1,28,28,0,0
1205,3,PerfectPair,13,62,62,0,0
1205,3,PerfectPair,16,1,1,0,0
1205,3,PerfectPair,18,11,11,0,0
1205,3,PerfectPair,19,9,9,0,0
1205,3,PerfectPair,23,2,2,0,0
1205,3,PerfectPair,24,155,155,0,0
1205,3,PerfectPair,28,1,1,0,0
1205,3,PerfectPair,4,15,15,0,0
1205,3,PerfectPair,8,9,9,0,0
1205,3,Player,1,3328,3328,0,0
1205,3,Player,13,15359,15359,0,0
1205,3,Player,14,878,878,0,0
1205,3,Player,15,4,4,0,0
1205,3,Player,16,1253,1253,0,0
1205,3,Player,17,207,207,0,0
1205,3,Player,18,214,214,0,0
1205,3,Player,19,694,694,0,0
1205,3,Player,20,72,72,0,0
1205,3,Player,22,6,6,0,0
1205,3,Player,23,255,255,0,0
1205,3,Player,24,17192,17192,0,0
1205,3,Player,25,230,230,0,0
1205,3,Player,26,32,32,0,0
1205,3,Player,27,754,754,0,0
1205,3,Player,28,308,308,0,0
1205,3,Player,29,1,1,0,0
1205,3,Player,4,889,889,0,0
1205,3,Player,41,1,1,0,0
1205,3,Player,8,1358,1358,0,0
1205,3,PlayerDragonBonus,1,18,18,0,0
1205,3,PlayerDragonBonus,13,57,57,0,0
1205,3,PlayerDragonBonus,14,1,1,0,0
1205,3,PlayerDragonBonus,24,9,9,0,0
1205,3,PlayerDragonBonus,4,11,11,0,0
1205,3,PlayerDragonBonus,8,7,7,0,0
1205,3,PlayerNatural,1,9,9,0,0
1205,3,PlayerNatural,13,12,12,0,0
1205,3,PlayerNatural,14,1,1,0,0
1205,3,PlayerNatural,16,8,8,0,0
1205,3,PlayerNatural,24,5,5,0,0
1205,3,PlayerNatural,4,5,5,0,0
1205,3,PlayerNatural,8,7,7,0,0
1205,3,Small,1,1,1,0,0
1205,3,Small,13,11,11,0,0
1205,3,Small,19,1,1,0,0
1205,3,Small,24,7,7,0,0
1205,3,Small,8,18,18,0,0
1205,3,Super6,1,351,351,0,0
1205,3,Super6,13,1884,1884,0,0
1205,3,Super6,14,69,69,0,0
1205,3,Super6,16,133,133,0,0
1205,3,Super6,18,25,25,0,0
1205,3,Super6,19,102,102,0,0
1205,3,Super6,20,13,13,0,0
1205,3,Super6,23,9,9,0,0
1205,3,Super6,24,1096,1096,0,0
1205,3,Super6,25,30,30,0,0
1205,3,Super6,26,3,3,0,0
1205,3,Super6,27,83,83,0,0
1205,3,Super6,28,5,5,0,0
1205,3,Super6,4,191,191,0,0
1205,3,Super6,8,66,66,0,0
1205,3,SuperLucky7,1,174,174,0,0
1205,3,SuperLucky7,13,1121,1121,0,0
1205,3,SuperLucky7,14,66,66,0,0
1205,3,SuperLucky7,16,75,75,0,0
1205,3,SuperLucky7,18,19,19,0,0
1205,3,SuperLucky7,19,54,54,0,0
1205,3,SuperLucky7,20,3,3,0,0
1205,3,SuperLucky7,23,10,10,0,0
1205,3,SuperLucky7,24,820,820,0,0
1205,3,SuperLucky7,25,12,12,0,0
1205,3,SuperLucky7,27,26,26,0,0
1205,3,SuperLucky7,28,24,24,0,0
1205,3,SuperLucky7,4,98,98,0,0
1205,3,SuperLucky7,8,126,126,0,0
1205,3,Tie,1,310,310,0,0
1205,3,Tie,13,4798,4798,0,0
1205,3,Tie,14,82,82,0,0
1205,3,Tie,16,115,115,0,0
1205,3,Tie,17,11,11,0,0
1205,3,Tie,18,56,56,0,0
1205,3,Tie,19,92,92,0,0
1205,3,Tie,20,2,2,0,0
1205,3,Tie,23,31,31,0,0
1205,3,Tie,24,2306,2306,0,0
1205,3,Tie,25,55,55,0,0
1205,3,Tie,27,70,70,0,0
1205,3,Tie,28,16,16,0,0
1205,3,Tie,4,146,146,0,0
1205,3,Tie,8,95,95,0,0
1205,3,Tip_1_,1,3,3,0,0
1205,3,Tip_1_,13,2,2,0,0
1205,3,Tip_1_,14,18,18,0,0
1205,3,Tip_1_,16,2,2,0,0
1205,5,AnyPair,1,8,8,0,0
1205,5,AnyPair,13,5,5,0,0
1205,5,AnyPair,23,3,3,0,0
1205,5,AnyPair,24,28,28,0,0
1205,5,AnyPair,28,5,5,0,0
1205,5,AnyPair,4,1,1,0,0
1205,5,BPair,1,139,139,0,0
1205,5,BPair,13,1734,1734,0,0
1205,5,BPair,14,52,52,0,0
1205,5,BPair,16,63,63,0,0
1205,5,BPair,17,8,8,0,0
1205,5,BPair,18,24,24,0,0
1205,5,BPair,19,22,22,0,0
1205,5,BPair,20,8,8,0,0
1205,5,BPair,23,5,5,0,0
1205,5,BPair,24,1045,1045,0,0
1205,5,BPair,25,40,40,0,0
1205,5,BPair,27,7,7,0,0
1205,5,BPair,28,6,6,0,0
1205,5,BPair,4,42,42,0,0
1205,5,BPair,8,16,16,0,0
1205,5,Banker,1,2382,2382,0,0
1205,5,Banker,13,10617,10617,0,0
1205,5,Banker,14,683,683,0,0
1205,5,Banker,16,1345,1345,0,0
1205,5,Banker,17,140,140,0,0
1205,5,Banker,18,148,148,0,0
1205,5,Banker,19,403,403,0,0
1205,5,Banker,20,27,27,0,0
1205,5,Banker,23,125,125,0,0
1205,5,Banker,24,10981,10981,0,0
1205,5,Banker,25,209,209,0,0
1205,5,Banker,26,2,2,0,0
1205,5,Banker,27,537,537,0,0
1205,5,Banker,28,254,254,0,0
1205,5,Banker,29,5,5,0,0
1205,5,Banker,4,667,667,0,0
1205,5,Banker,41,2,2,0,0
1205,5,Banker,43,1,1,0,0
1205,5,Banker,8,904,904,0,0
1205,5,BankerDragonBonus,1,21,21,0,0
1205,5,BankerDragonBonus,13,67,67,0,0
1205,5,BankerDragonBonus,16,4,4,0,0
1205,5,BankerDragonBonus,19,1,1,0,0
1205,5,BankerDragonBonus,24,15,15,0,0
1205,5,BankerDragonBonus,4,10,10,0,0
1205,5,BankerNatural,1,8,8,0,0
1205,5,BankerNatural,13,6,6,0,0
1205,5,BankerNatural,16,1,1,0,0
1205,5,BankerNatural,24,4,4,0,0
1205,5,BankerNatural,4,8,8,0,0
1205,5,Big,1,33,33,0,0
1205,5,Big,13,7,7,0,0
1205,5,Big,24,11,11,0,0
1205,5,Big,28,2,2,0,0
1205,5,Lucky7,1,149,149,0,0
1205,5,Lucky7,13,1189,1189,0,0
1205,5,Lucky7,14,35,35,0,0
1205,5,Lucky7,16,88,88,0,0
1205,5,Lucky7,17,1,1,0,0
1205,5,Lucky7,18,12,12,0,0
1205,5,Lucky7,19,1,1,0,0
1205,5,Lucky7,20,7,7,0,0
1205,5,Lucky7,24,733,733,0,0
1205,5,Lucky7,25,47,47,0,0
1205,5,Lucky7,27,35,35,0,0
1205,5,Lucky7,28,8,8,0,0
1205,5,Lucky7,4,72,72,0,0
1205,5,Lucky7,8,12,12,0,0
1205,5,PPair,1,141,141,0,0
1205,5,PPair,13,1681,1681,0,0
1205,5,PPair,14,45,45,0,0
1205,5,PPair,16,60,60,0,0
1205,5,PPair,17,8,8,0,0
1205,5,PPair,18,29,29,0,0
1205,5,PPair,19,23,23,0,0
1205,5,PPair,20,8,8,0,0
1205,5,PPair,23,2,2,0,0
1205,5,PPair,24,965,965,0,0
1205,5,PPair,25,39,39,0,0
1205,5,PPair,27,12,12,0,0
1205,5,PPair,28,7,7,0,0
1205,5,PPair,4,33,33,0,0
1205,5,PPair,8,18,18,0,0
1205,5,PerfectPair,1,38,38,0,0
1205,5,PerfectPair,13,13,13,0,0
1205,5,PerfectPair,16,1,1,0,0
1205,5,PerfectPair,18,14,14,0,0
1205,5,PerfectPair,23,3,3,0,0
1205,5,PerfectPair,24,98,98,0,0
1205,5,PerfectPair,28,3,3,0,0
1205,5,PerfectPair,4,4,4,0,0
1205,5,PerfectPair,8,4,4,0,0
1205,5,Player,1,2121,2121,0,0
1205,5,Player,13,9655,9655,0,0
1205,5,Player,14,522,522,0,0
1205,5,Player,16,1035,1035,0,0
1205,5,Player,17,156,156,0,0
1205,5,Player,18,103,103,0,0
1205,5,Player,19,400,400,0,0
1205,5,Player,20,40,40,0,0
1205,5,Player,23,161,161,0,0
1205,5,Player,24,11064,11064,0,0
1205,5,Player,25,212,212,0,0
1205,5,Player,26,4,4,0,0
1205,5,Player,27,503,503,0,0
1205,5,Player,28,223,223,0,0
1205,5,Player,29,3,3,0,0
1205,5,Player,4,590,590,0,0
1205,5,Player,41,1,1,0,0
1205,5,Player,43,2,2,0,0
1205,5,Player,8,686,686,0,0
1205,5,PlayerDragonBonus,1,12,12,0,0
1205,5,PlayerDragonBonus,13,51,51,0,0
1205,5,PlayerDragonBonus,16,1,1,0,0
1205,5,PlayerDragonBonus,19,1,1,0,0
1205,5,PlayerDragonBonus,24,6,6,0,0
1205,5,PlayerDragonBonus,4,11,11,0,0
1205,5,PlayerDragonBonus,8,2,2,0,0
1205,5,PlayerNatural,1,5,5,0,0
1205,5,PlayerNatural,13,8,8,0,0
1205,5,PlayerNatural,14,2,2,0,0
1205,5,PlayerNatural,16,1,1,0,0
1205,5,PlayerNatural,24,3,3,0,0
1205,5,PlayerNatural,4,4,4,0,0
1205,5,Small,1,1,1,0,0
1205,5,Small,13,18,18,0,0
1205,5,Small,28,3,3,0,0
1205,5,Small,8,1,1,0,0
1205,5,Super6,1,152,152,0,0
1205,5,Super6,13,1273,1273,0,0
1205,5,Super6,14,78,78,0,0
1205,5,Super6,16,126,126,0,0
1205,5,Super6,18,9,9,0,0
1205,5,Super6,19,16,16,0,0
1205,5,Super6,20,8,8,0,0
1205,5,Super6,24,724,724,0,0
1205,5,Super6,25,31,31,0,0
1205,5,Super6,27,37,37,0,0
1205,5,Super6,28,6,6,0,0
1205,5,Super6,4,103,103,0,0
1205,5,Super6,8,22,22,0,0
1205,5,SuperLucky7,1,116,116,0,0
1205,5,SuperLucky7,13,648,648,0,0
1205,5,SuperLucky7,14,43,43,0,0
1205,5,SuperLucky7,16,77,77,0,0
1205,5,SuperLucky7,17,1,1,0,0
1205,5,SuperLucky7,18,26,26,0,0
1205,5,SuperLucky7,20,3,3,0,0
1205,5,SuperLucky7,23,1,1,0,0
1205,5,SuperLucky7,24,502,502,0,0
1205,5,SuperLucky7,25,8,8,0,0
1205,5,SuperLucky7,27,22,22,0,0
1205,5,SuperLucky7,28,13,13,0,0
1205,5,SuperLucky7,4,56,56,0,0
1205,5,SuperLucky7,8,18,18,0,0
1205,5,Tie,1,161,161,0,0
1205,5,Tie,13,2990,2990,0,0
1205,5,Tie,14,62,62,0,0
1205,5,Tie,16,62,62,0,0
1205,5,Tie,17,14,14,0,0
1205,5,Tie,18,41,41,0,0
1205,5,Tie,19,15,15,0,0
1205,5,Tie,20,2,2,0,0
1205,5,Tie,23,13,13,0,0
1205,5,Tie,24,1552,1552,0,0
1205,5,Tie,25,32,32,0,0
1205,5,Tie,27,40,40,0,0
1205,5,Tie,28,21,21,0,0
1205,5,Tie,4,121,121,0,0
1205,5,Tie,8,39,39,0,0
1205,6,AnyPair,1,31,31,0,0
1205,6,AnyPair,13,17,17,0,0
1205,6,AnyPair,16,2,2,0,0
1205,6,AnyPair,23,1,1,0,0
1205,6,AnyPair,24,20,20,0,0
1205,6,AnyPair,28,2,2,0,0
1205,6,AnyPair,8,2,2,0,0
1205,6,BPair,1,219,219,0,0
1205,6,BPair,13,2118,2118,0,0
1205,6,BPair,14,52,52,0,0
1205,6,BPair,16,123,123,0,0
1205,6,BPair,17,10,10,0,0
1205,6,BPair,18,10,10,0,0
1205,6,BPair,19,55,55,0,0
1205,6,BPair,20,1,1,0,0
1205,6,BPair,23,12,12,0,0
1205,6,BPair,24,1330,1330,0,0
1205,6,BPair,25,23,23,0,0
1205,6,BPair,26,2,2,0,0
1205,6,BPair,27,20,20,0,0
1205,6,BPair,28,10,10,0,0
1205,6,BPair,4,73,73,0,0
1205,6,BPair,8,64,64,0,0
1205,6,Banker,1,3222,3222,0,0
1205,6,Banker,13,14311,14311,0,0
1205,6,Banker,14,960,960,0,0
1205,6,Banker,16,1402,1402,0,0
1205,6,Banker,17,192,192,0,0
1205,6,Banker,18,187,187,0,0
1205,6,Banker,19,677,677,0,0
1205,6,Banker,20,92,92,0,0
1205,6,Banker,22,6,6,0,0
1205,6,Banker,23,217,217,0,0
1205,6,Banker,24,14925,14925,0,0
1205,6,Banker,25,315,315,0,0
1205,6,Banker,26,34,34,0,0
1205,6,Banker,27,684,684,0,0
1205,6,Banker,28,306,306,0,0
1205,6,Banker,29,3,3,0,0
1205,6,Banker,4,1026,1026,0,0
1205,6,Banker,41,13,13,0,0
1205,6,Banker,43,2,2,0,0
1205,6,Banker,8,1182,1182,0,0
1205,6,BankerDragonBonus,1,15,15,0,0
1205,6,BankerDragonBonus,13,55,55,0,0
1205,6,BankerDragonBonus,14,10,10,0,0
1205,6,BankerDragonBonus,19,9,9,0,0
1205,6,BankerDragonBonus,24,9,9,0,0
1205,6,BankerDragonBonus,4,12,12,0,0
1205,6,BankerDragonBonus,8,2,2,0,0
1205,6,BankerNatural,1,6,6,0,0
1205,6,BankerNatural,13,4,4,0,0
1205,6,BankerNatural,14,2,2,0,0
1205,6,BankerNatural,24,3,3,0,0
1205,6,BankerNatural,4,6,6,0,0
1205,6,Big,1,42,42,0,0
1205,6,Big,13,13,13,0,0
1205,6,Big,14,1,1,0,0
1205,6,Big,18,2,2,0,0
1205,6,Big,24,27,27,0,0
1205,6,Big,4,1,1,0,0
1205,6,Big,8,2,2,0,0
1205,6,Lucky7,1,199,199,0,0
1205,6,Lucky7,13,1609,1609,0,0
1205,6,Lucky7,14,49,49,0,0
1205,6,Lucky7,16,169,169,0,0
1205,6,Lucky7,17,1,1,0,0
1205,6,Lucky7,18,1,1,0,0
1205,6,Lucky7,19,22,22,0,0
1205,6,Lucky7,20,10,10,0,0
1205,6,Lucky7,23,4,4,0,0
1205,6,Lucky7,24,850,850,0,0
1205,6,Lucky7,25,21,21,0,0
1205,6,Lucky7,26,1,1,0,0
1205,6,Lucky7,27,19,19,0,0
1205,6,Lucky7,28,12,12,0,0
1205,6,Lucky7,4,152,152,0,0
1205,6,Lucky7,8,30,30,0,0
1205,6,PPair,1,208,208,0,0
1205,6,PPair,13,2053,2053,0,0
1205,6,PPair,14,52,52,0,0
1205,6,PPair,16,130,130,0,0
1205,6,PPair,17,9,9,0,0
1205,6,PPair,18,10,10,0,0
1205,6,PPair,19,46,46,0,0
1205,6,PPair,20,3,3,0,0
1205,6,PPair,23,16,16,0,0
1205,6,PPair,24,1329,1329,0,0
1205,6,PPair,25,26,26,0,0
1205,6,PPair,26,1,1,0,0
1205,6,PPair,27,19,19,0,0
1205,6,PPair,28,5,5,0,0
1205,6,PPair,4,66,66,0,0
1205,6,PPair,8,55,55,0,0
1205,6,PerfectPair,1,46,46,0,0
1205,6,PerfectPair,13,40,40,0,0
1205,6,PerfectPair,16,1,1,0,0
1205,6,PerfectPair,23,1,1,0,0
1205,6,PerfectPair,24,104,104,0,0
1205,6,PerfectPair,28,2,2,0,0
1205,6,PerfectPair,4,4,4,0,0
1205,6,PerfectPair,8,6,6,0,0
1205,6,Player,1,2870,2870,0,0
1205,6,Player,13,13310,13310,0,0
1205,6,Player,14,766,766,0,0
1205,6,Player,16,1180,1180,0,0
1205,6,Player,17,202,202,0,0
1205,6,Player,18,182,182,0,0
1205,6,Player,19,600,600,0,0
1205,6,Player,20,96,96,0,0
1205,6,Player,22,1,1,0,0
1205,6,Player,23,260,260,0,0
1205,6,Player,24,15326,15326,0,0
1205,6,Player,25,293,293,0,0
1205,6,Player,26,18,18,0,0
1205,6,Player,27,593,593,0,0
1205,6,Player,28,283,283,0,0
1205,6,Player,29,1,1,0,0
1205,6,Player,4,883,883,0,0
1205,6,Player,41,14,14,0,0
1205,6,Player,43,6,6,0,0
1205,6,Player,8,1071,1071,0,0
1205,6,PlayerDragonBonus,1,10,10,0,0
1205,6,PlayerDragonBonus,13,25,25,0,0
1205,6,PlayerDragonBonus,14,8,8,0,0
1205,6,PlayerDragonBonus,19,2,2,0,0
1205,6,PlayerDragonBonus,24,6,6,0,0
1205,6,PlayerDragonBonus,4,12,12,0,0
1205,6,PlayerDragonBonus,8,3,3,0,0
1205,6,PlayerNatural,1,8,8,0,0
1205,6,PlayerNatural,13,3,3,0,0
1205,6,PlayerNatural,14,3,3,0,0
1205,6,PlayerNatural,24,6,6,0,0
1205,6,PlayerNatural,4,9,9,0,0
1205,6,Small,1,9,9,0,0
1205,6,Small,13,15,15,0,0
1205,6,Small,24,9,9,0,0
1205,6,Small,8,2,2,0,0
1205,6,Super6,1,266,266,0,0
1205,6,Super6,13,1581,1581,0,0
1205,6,Super6,14,63,63,0,0
1205,6,Super6,16,181,181,0,0
1205,6,Super6,17,5,5,0,0
1205,6,Super6,18,3,3,0,0
1205,6,Super6,19,33,33,0,0
1205,6,Super6,20,13,13,0,0
1205,6,Super6,23,1,1,0,0
1205,6,Super6,24,841,841,0,0
1205,6,Super6,25,37,37,0,0
1205,6,Super6,27,27,27,0,0
1205,6,Super6,28,13,13,0,0
1205,6,Super6,4,188,188,0,0
1205,6,Super6,8,39,39,0,0
1205,6,SuperLucky7,1,168,168,0,0
1205,6,SuperLucky7,13,904,904,0,0
1205,6,SuperLucky7,14,33,33,0,0
1205,6,SuperLucky7,16,124,124,0,0
1205,6,SuperLucky7,17,1,1,0,0
1205,6,SuperLucky7,18,3,3,0,0
1205,6,SuperLucky7,19,19,19,0,0
1205,6,SuperLucky7,20,2,2,0,0
1205,6,SuperLucky7,24,623,623,0,0
1205,6,SuperLucky7,25,6,6,0,0
1205,6,SuperLucky7,27,26,26,0,0
1205,6,SuperLucky7,28,30,30,0,0
1205,6,SuperLucky7,4,103,103,0,0
1205,6,SuperLucky7,8,45,45,0,0
1205,6,Tie,1,318,318,0,0
1205,6,Tie,13,4092,4092,0,0
1205,6,Tie,14,71,71,0,0
1205,6,Tie,16,112,112,0,0
1205,6,Tie,17,18,18,0,0
1205,6,Tie,18,42,42,0,0
1205,6,Tie,19,56,56,0,0
1205,6,Tie,20,8,8,0,0
1205,6,Tie,23,24,24,0,0
1205,6,Tie,24,2125,2125,0,0
1205,6,Tie,25,68,68,0,0
1205,6,Tie,26,2,2,0,0
1205,6,Tie,27,57,57,0,0
1205,6,Tie,28,21,21,0,0
1205,6,Tie,4,147,147,0,0
1205,6,Tie,8,99,99,0,0
1205,6,Tip_1_,1,6,6,0,0
1205,6,Tip_1_,13,3,3,0,0
1205,6,Tip_1_,14,11,11,0,0
1205,6,Tip_1_,4,5,5,0,0
1205,7,AnyPair,1,4,4,0,0
1205,7,AnyPair,13,53,53,0,0
1205,7,AnyPair,16,1,1,0,0
1205,7,AnyPair,23,5,5,0,0
1205,7,AnyPair,24,51,51,0,0
1205,7,AnyPair,28,1,1,0,0
1205,7,AnyPair,4,2,2,0,0
1205,7,AnyPair,8,1,1,0,0
1205,7,BPair,1,155,155,0,0
1205,7,BPair,13,1818,1818,0,0
1205,7,BPair,14,21,21,0,0
1205,7,BPair,16,66,66,0,0
1205,7,BPair,17,11,11,0,0
1205,7,BPair,18,105,105,0,0
1205,7,BPair,19,32,32,0,0
1205,7,BPair,20,9,9,0,0
1205,7,BPair,23,10,10,0,0
1205,7,BPair,24,1074,1074,0,0
1205,7,BPair,25,22,22,0,0
1205,7,BPair,27,33,33,0,0
1205,7,BPair,28,8,8,0,0
1205,7,BPair,4,89,89,0,0
1205,7,BPair,8,39,39,0,0
1205,7,Banker,1,2973,2973,0,0
1205,7,Banker,13,12209,12209,0,0
1205,7,Banker,14,865,865,0,0
1205,7,Banker,16,1089,1089,0,0
1205,7,Banker,17,159,159,0,0
1205,7,Banker,18,213,213,0,0
1205,7,Banker,19,569,569,0,0
1205,7,Banker,20,63,63,0,0
1205,7,Banker,22,10,10,0,0
1205,7,Banker,23,243,243,0,0
1205,7,Banker,24,13543,13543,0,0
1205,7,Banker,25,330,330,0,0
1205,7,Banker,26,12,12,0,0
1205,7,Banker,27,727,727,0,0
1205,7,Banker,28,284,284,0,0
1205,7,Banker,4,861,861,0,0
1205,7,Banker,41,1,1,0,0
1205,7,Banker,43,1,1,0,0
1205,7,Banker,8,971,971,0,0
