源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sn,time,member,money,op_code,op_lv,op_aid,memo,site,subtotal,来源库,来源表,ODS表名,同步时间
4128123316,2026-03-24,4128123316,2026-03-24T00:07:45Z,141521309,10780,501,7,141521309,108_114585947_11,0,13276.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123321,2026-03-24,4128123321,2026-03-24T00:07:45Z,139265589,687.96,501,7,139265589,108_114585947_11,0,3913.08,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123335,2026-03-24,4128123335,2026-03-24T00:07:45Z,142016301,19.6,501,7,142016301,108_114585947_11,0,684,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123340,2026-03-24,4128123340,2026-03-24T00:07:46Z,144378873,-300,502,7,144378873,101_114585939_26,0,1337,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123354,2026-03-24,4128123354,2026-03-24T00:07:47Z,147693761,40,501,7,147693761,101_114585937_36,0,86.66,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123363,2026-03-24,4128123363,2026-03-24T00:07:47Z,111055176,5e+05,501,7,111055176,101_114585937_36,0,900500,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123368,2026-03-24,4128123368,2026-03-24T00:07:47Z,120393013,325.65,501,7,120393013,101_114585938_24,0,2545.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123377,2026-03-24,4128123377,2026-03-24T00:07:49Z,143164373,-8,502,7,143164373,101_114585935_31,0,0.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123382,2026-03-24,4128123382,2026-03-24T00:07:49Z,141086816,117,501,7,141086816,101_114585932_36,0,473.72,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123389,2026-03-24,4128123389,2026-03-24T00:07:49Z,145764845,-20,502,7,145764845,101_114585927_46,0,146.33,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123396,2026-03-24,4128123396,2026-03-24T00:07:49Z,111422824,-20,502,7,111422824,108_114585958_6,0,4808.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123404,2026-03-24,4128123404,2026-03-24T00:07:50Z,115295631,-10,502,7,115295631,101_114585927_46,0,907.52,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123410,2026-03-24,4128123410,2026-03-24T00:07:50Z,147472075,-31,502,7,147472075,101_114585927_46,0,0.08,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123427,2026-03-24,4128123427,2026-03-24T00:07:51Z,147536159,-30,502,7,147536159,101_114585935_31,0,173.57,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123433,2026-03-24,4128123433,2026-03-24T00:07:52Z,78795292,-30,502,7,78795292,101_114585927_46,0,4288.76,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123438,2026-03-24,4128123438,2026-03-24T00:07:52Z,119946575,-800,502,7,119946575,101_114585939_26,0,5656.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123446,2026-03-24,4128123446,2026-03-24T00:07:54Z,147691342,-100,502,7,147691342,101_114585927_46,0,400.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123452,2026-03-24,4128123452,2026-03-24T00:07:54Z,142908293,-20,502,7,142908293,101_123274_58,0,58.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123459,2026-03-24,4128123459,2026-03-24T00:07:55Z,124025749,1950,501,7,124025749,101_3122465_58,0,5996.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123465,2026-03-24,4128123465,2026-03-24T00:07:56Z,122551481,-200,502,7,122551481,108_114585958_6,0,960.32,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123471,2026-03-24,4128123471,2026-03-24T00:07:56Z,144428235,-5000,502,7,144428235,108_114585958_6,0,0.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123484,2026-03-24,4128123484,2026-03-24T00:07:57Z,72634316,-50,502,7,72634316,101_123279_33,0,296.55,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123490,2026-03-24,4128123490,2026-03-24T00:07:57Z,140826292,-30,502,7,140826292,104_114585950_10,0,0.26,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123501,2026-03-24,4128123501,2026-03-24T00:07:58Z,127597756,-100,502,7,127597756,101_114585927_46,0,3102,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123515,2026-03-24,4128123515,2026-03-24T00:07:59Z,122551481,-50,502,7,122551481,108_114585958_6,0,910.32,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123522,2026-03-24,4128123522,2026-03-24T00:08:00Z,124025749,-200,502,7,124025749,101_114585927_46,0,5446.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123529,2026-03-24,4128123529,2026-03-24T00:08:00Z,141184475,-500,502,7,141184475,101_123281_7,0,2469.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123536,2026-03-24,4128123536,2026-03-24T00:08:00Z,115295631,-10,502,7,115295631,101_114585937_37,0,917.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123543,2026-03-24,4128123543,2026-03-24T00:08:01Z,142567212,-500,502,7,142567212,101_114585941_26,0,3975.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123548,2026-03-24,4128123548,2026-03-24T00:08:01Z,125280495,-10,502,7,125280495,101_114585936_38,0,871.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123557,2026-03-24,4128123557,2026-03-24T00:08:01Z,31527829,78,501,7,31527829,101_114585939_26,0,509,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123560,2026-03-24,4128123560,2026-03-24T00:08:01Z,115295631,19.5,501,7,115295631,101_114585939_26,0,936.52,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123574,2026-03-24,4128123574,2026-03-24T00:08:02Z,147654004,-300,502,7,147654004,108_114585953_8,0,79520,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123581,2026-03-24,4128123581,2026-03-24T00:08:02Z,145303997,-50,502,7,145303997,101_114585940_34,0,1574.67,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123595,2026-03-24,4128123595,2026-03-24T00:08:03Z,120393013,-160,502,7,120393013,101_114585938_25,0,3017.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123605,2026-03-24,4128123605,2026-03-24T00:08:03Z,142285058,-83,502,7,142285058,101_114585937_37,0,0.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123611,2026-03-24,4128123611,2026-03-24T00:08:04Z,145303997,-20,502,7,145303997,101_114585940_34,0,1554.67,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123626,2026-03-24,4128123626,2026-03-24T00:08:04Z,142011510,-20,502,7,142011510,108_114585958_6,0,2778.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123632,2026-03-24,4128123632,2026-03-24T00:08:04Z,141184475,-60,502,7,141184475,101_123281_7,0,2009.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123639,2026-03-24,4128123639,2026-03-24T00:08:05Z,139293855,780,501,7,139293855,101_114585935_31,0,780,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123647,2026-03-24,4128123647,2026-03-24T00:08:05Z,147227334,1755,501,7,147227334,101_114585935_31,0,4255.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123653,2026-03-24,4128123653,2026-03-24T00:08:05Z,111958234,975,501,7,111958234,101_114585935_31,0,8299.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123658,2026-03-24,4128123658,2026-03-24T00:08:05Z,147693374,546,501,7,147693374,101_114585935_31,0,546,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123664,2026-03-24,4128123664,2026-03-24T00:08:05Z,122624677,-30,502,7,122624677,101_114585936_38,0,21610.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123670,2026-03-24,4128123670,2026-03-24T00:08:05Z,145154779,-1000,502,7,145154779,108_114585953_8,0,25181.48,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123685,2026-03-24,4128123685,2026-03-24T00:08:06Z,147401121,-100,502,7,147401121,101_114585945_21,0,392.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123691,2026-03-24,4128123691,2026-03-24T00:08:06Z,98546589,-1300,502,7,98546589,104_114585950_10,0,4056.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123700,2026-03-24,4128123700,2026-03-24T00:08:07Z,143267103,-100,502,7,143267103,101_123281_7,0,350.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123714,2026-03-24,4128123714,2026-03-24T00:08:08Z,127597756,-100,502,7,127597756,101_114585945_21,0,2802,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123723,2026-03-24,4128123723,2026-03-24T00:08:08Z,147519504,-20,502,7,147519504,108_114585947_12,0,600.82,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123728,2026-03-24,4128123728,2026-03-24T00:08:08Z,38024526,-500,502,7,38024526,101_114585937_37,0,7987,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123737,2026-03-24,4128123737,2026-03-24T00:08:09Z,122628078,-500,502,7,122628078,101_114585944_19,0,983.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123742,2026-03-24,4128123742,2026-03-24T00:08:09Z,144150919,-500,502,7,144150919,108_114585953_8,0,8422.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123749,2026-03-24,4128123749,2026-03-24T00:08:09Z,147127220,-50,502,7,147127220,101_3122465_59,0,397.26,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123756,2026-03-24,4128123756,2026-03-24T00:08:10Z,97853566,-30,502,7,97853566,107_114585955_5,0,1.33,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123761,2026-03-24,4128123761,2026-03-24T00:08:10Z,128172096,-60,502,7,128172096,101_114585932_37,0,96.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123775,2026-03-24,4128123775,2026-03-24T00:08:10Z,147692587,-100,502,7,147692587,101_114585940_34,0,3211.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123780,2026-03-24,4128123780,2026-03-24T00:08:11Z,142011510,-25,502,7,142011510,108_114585947_12,0,2753.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123794,2026-03-24,4128123794,2026-03-24T00:08:12Z,115504989,-2000,502,7,115504989,107_114585955_5,0,9860.715,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123806,2026-03-24,4128123806,2026-03-24T00:08:12Z,123178731,-300,502,7,123178731,108_114585947_12,0,2965.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123812,2026-03-24,4128123812,2026-03-24T00:08:13Z,122621433,-700,502,7,122621433,101_114585952_10,0,940.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123819,2026-03-24,4128123819,2026-03-24T00:08:13Z,84408094,-50,502,7,84408094,107_114585955_5,0,1158.835,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123825,2026-03-24,4128123825,2026-03-24T00:08:14Z,90124903,-250,502,7,90124903,104_114585950_10,0,450.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123831,2026-03-24,4128123831,2026-03-24T00:08:14Z,117470850,-530,502,7,117470850,108_114585947_12,0,2473.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123844,2026-03-24,4128123844,2026-03-24T00:08:15Z,6255961,-200,502,7,6255961,101_123276_40,0,11400.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123850,2026-03-24,4128123850,2026-03-24T00:08:15Z,115295631,20,501,7,115295631,101_123274_58,0,925.52,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123867,2026-03-24,4128123867,2026-03-24T00:08:16Z,22135585,-200,502,7,22135585,107_114585955_5,0,15200.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123873,2026-03-24,4128123873,2026-03-24T00:08:16Z,119158485,-30,502,7,119158485,101_114585942_29,0,415.66,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123878,2026-03-24,4128123878,2026-03-24T00:08:16Z,78829973,-50,502,7,78829973,101_114585952_10,0,31050.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123886,2026-03-24,4128123886,2026-03-24T00:08:17Z,142015313,-36,502,7,142015313,108_114585953_8,0,550.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123892,2026-03-24,4128123892,2026-03-24T00:08:17Z,62216995,-1000,502,7,62216995,101_114585952_10,0,23000.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123899,2026-03-24,4128123899,2026-03-24T00:08:17Z,139849308,-100,502,7,139849308,101_123273_59,0,1101.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123903,2026-03-24,4128123903,2026-03-24T00:08:17Z,122581079,-100,502,7,122581079,101_114585935_32,0,45.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123908,2026-03-24,4128123908,2026-03-24T00:08:18Z,110216692,-500,502,7,110216692,101_114585935_32,0,5018.89,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123917,2026-03-24,4128123917,2026-03-24T00:08:18Z,110216692,975,501,7,110216692,101_114585943_16,0,5993.89,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123920,2026-03-24,4128123920,2026-03-24T00:08:18Z,115619864,39,501,7,115619864,101_114585943_16,0,189.36,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123934,2026-03-24,4128123934,2026-03-24T00:08:18Z,141521309,-8000,502,7,141521309,108_114585947_12,0,5276.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123941,2026-03-24,4128123941,2026-03-24T00:08:19Z,68940888,-500,502,7,68940888,101_114585935_32,0,5329.93,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123955,2026-03-24,4128123955,2026-03-24T00:08:20Z,147694182,-1003,502,7,147694182,107_114585955_5,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123962,2026-03-24,4128123962,2026-03-24T00:08:20Z,143254659,-600,502,7,143254659,108_114585953_8,0,403.14,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123969,2026-03-24,4128123969,2026-03-24T00:08:20Z,120393013,-180,502,7,120393013,101_114585952_10,0,2789.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123976,2026-03-24,4128123976,2026-03-24T00:08:21Z,142211750,-1600,502,7,142211750,107_114585955_5,0,1725.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123983,2026-03-24,4128123983,2026-03-24T00:08:21Z,16206137,141.12,501,7,16206137,108_114585958_6,0,2041.76,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123988,2026-03-24,4128123988,2026-03-24T00:08:21Z,107455254,196,501,7,107455254,108_114585958_6,0,1464.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128123997,2026-03-24,4128123997,2026-03-24T00:08:21Z,142011700,1372,501,7,142011700,108_114585958_6,0,3153.96,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124002,2026-03-24,4128124002,2026-03-24T00:08:21Z,122551481,490,501,7,122551481,108_114585958_6,0,1050.32,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124009,2026-03-24,4128124009,2026-03-24T00:08:21Z,147692587,200,501,7,147692587,101_114585940_34,0,3411.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124016,2026-03-24,4128124016,2026-03-24T00:08:21Z,103343712,-4,502,7,103343712,101_114585938_25,0,17.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124021,2026-03-24,4128124021,2026-03-24T00:08:22Z,34803761,10,501,7,34803761,101_114585945_21,0,30.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124035,2026-03-24,4128124035,2026-03-24T00:08:22Z,135011446,-1333,502,7,135011446,108_114585953_8,0,8165,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124040,2026-03-24,4128124040,2026-03-24T00:08:22Z,144378873,-100,502,7,144378873,101_114585939_27,0,1822,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124054,2026-03-24,4128124054,2026-03-24T00:08:23Z,113593773,2000,501,7,113593773,101_114585924_32,0,25368.29,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124063,2026-03-24,4128124063,2026-03-24T00:08:23Z,115295631,10,501,7,115295631,101_114585927_46,0,935.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124068,2026-03-24,4128124068,2026-03-24T00:08:23Z,147652556,70,501,7,147652556,101_114585927_46,0,328.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124077,2026-03-24,4128124077,2026-03-24T00:08:23Z,147471985,38,501,7,147471985,101_114585927_46,0,38.68,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124082,2026-03-24,4128124082,2026-03-24T00:08:23Z,113375267,10,501,7,113375267,101_114585927_46,0,3134.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124089,2026-03-24,4128124089,2026-03-24T00:08:23Z,119946575,-100,502,7,119946575,101_114585939_27,0,6531.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124096,2026-03-24,4128124096,2026-03-24T00:08:24Z,120393013,-8,502,7,120393013,101_114585952_10,0,2781.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124107,2026-03-24,4128124107,2026-03-24T00:08:25Z,146236637,-5,502,7,146236637,101_123276_40,0,30.96,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124113,2026-03-24,4128124113,2026-03-24T00:08:25Z,142211750,-1000,502,7,142211750,107_114585955_5,0,725.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124118,2026-03-24,4128124118,2026-03-24T00:08:25Z,87840210,1000,501,7,87840210,101_114585937_37,0,6030.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124124,2026-03-24,4128124124,2026-03-24T00:08:25Z,93873456,19.5,501,7,93873456,101_114585937_37,0,213,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124130,2026-03-24,4128124130,2026-03-24T00:08:25Z,146118856,-1000,502,7,146118856,101_114585935_32,0,548.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124145,2026-03-24,4128124145,2026-03-24T00:08:26Z,147401121,20,501,7,147401121,101_114585941_26,0,512.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124151,2026-03-24,4128124151,2026-03-24T00:08:26Z,147693705,-750,502,7,147693705,101_114585952_10,0,896.34,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124166,2026-03-24,4128124166,2026-03-24T00:08:27Z,97944379,-200,502,7,97944379,101_114585939_27,0,1207.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124172,2026-03-24,4128124172,2026-03-24T00:08:28Z,136088712,-250,502,7,136088712,101_114585939_27,0,3222.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124179,2026-03-24,4128124179,2026-03-24T00:08:28Z,84408094,-8,502,7,84408094,107_114585955_5,0,1100.835,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124187,2026-03-24,4128124187,2026-03-24T00:08:28Z,122621433,-200,502,7,122621433,101_114585952_10,0,500.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124193,2026-03-24,4128124193,2026-03-24T00:08:29Z,97944379,-100,502,7,97944379,101_114585939_27,0,1107.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124198,2026-03-24,4128124198,2026-03-24T00:08:29Z,37110200,-300,502,7,37110200,107_114585955_5,0,805.075,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124203,2026-03-24,4128124203,2026-03-24T00:08:29Z,139573832,-170,502,7,139573832,101_114585952_10,0,4805.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124208,2026-03-24,4128124208,2026-03-24T00:08:30Z,127470497,-5.34,122,5,43159,639098645099099642k55k6037230_wmu,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124217,2026-03-24,4128124217,2026-03-24T00:08:30Z,132052304,-270,502,7,132052304,101_123274_59,0,3516.64,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124220,2026-03-24,4128124220,2026-03-24T00:08:31Z,146255710,110.22,121,5,49351,d00cb152-a59f-47c4-843c-9fe815c46eaa,0,110.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124234,2026-03-24,4128124234,2026-03-24T00:08:32Z,86681643,-465.42,122,5,43159,639098645125742708k52k966905,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124241,2026-03-24,4128124241,2026-03-24T00:08:33Z,115008389,209.88,121,5,43049,639098645129337743i56w1292807,0,209.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124255,2026-03-24,4128124255,2026-03-24T00:08:34Z,94373274,200,501,7,94373274,104_114585950_10,0,2100,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124262,2026-03-24,4128124262,2026-03-24T00:08:34Z,62706465,-20,502,7,62706465,101_123275_56,0,161,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124269,2026-03-24,4128124269,2026-03-24T00:08:34Z,105136232,200,501,7,105136232,101_114585942_29,0,446.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124276,2026-03-24,4128124276,2026-03-24T00:08:35Z,140633729,200.82,121,5,50822,426036989288236,0,200.82,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124283,2026-03-24,4128124283,2026-03-24T00:08:35Z,122673076,2352,501,7,122673076,108_114585953_8,0,2352.32,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124288,2026-03-24,4128124288,2026-03-24T00:08:35Z,141403928,150.4,501,7,141403928,108_114585953_8,0,258.55,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124297,2026-03-24,4128124297,2026-03-24T00:08:35Z,127693111,1219.12,501,7,127693111,108_114585953_8,0,3519.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124306,2026-03-24,4128124306,2026-03-24T00:08:35Z,130072760,392,501,7,130072760,108_114585953_8,0,649.37,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124312,2026-03-24,4128124312,2026-03-24T00:08:35Z,143212226,72,501,7,143212226,108_114585953_8,0,72.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124319,2026-03-24,4128124319,2026-03-24T00:08:35Z,146931615,-50,502,7,146931615,101_114585927_47,0,100.66,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124325,2026-03-24,4128124325,2026-03-24T00:08:36Z,121732938,-10,502,7,121732938,101_114585927_47,0,1005.19,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124331,2026-03-24,4128124331,2026-03-24T00:08:36Z,147472160,16.53,121,5,46716,326039195167353,0,16.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124344,2026-03-24,4128124344,2026-03-24T00:08:37Z,99109592,-400,502,7,99109592,101_114585945_22,0,6131.32,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124350,2026-03-24,4128124350,2026-03-24T00:08:37Z,147453243,3309.9,121,5,55737,2260311291408735,0,3310.71,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124367,2026-03-24,4128124367,2026-03-24T00:08:39Z,147448423,-101,502,7,147448423,101_123274_59,0,0.82,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
4128124373,2026-03-24,4128124373,2026-03-24T00:08:39Z,44540989,5.85,501,7,44540989,101_114585944_19,0,107.65,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:28:30Z
