源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,"",_1,_2,_3,_4,来源库,来源表,ODS表名,同步时间
104728,2021-08-07,104728,108,1,73,2021-08-07T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104737,2021-08-07,104737,101,6,27,2021-08-07T10:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104742,2021-08-07,104742,101,33,12,2021-08-07T10:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104749,2021-08-07,104749,101,105,24,2021-08-07T10:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104756,2021-08-07,104756,101,505,23,2021-08-07T10:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104761,2021-08-07,104761,104,1,93,2021-08-07T10:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104775,2021-08-07,104775,101,8,37,2021-08-07T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104780,2021-08-07,104780,101,36,21,2021-08-07T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104794,2021-08-07,104794,102,1,53,2021-08-07T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104806,2021-08-07,104806,101,2,92,2021-08-07T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104812,2021-08-07,104812,101,31,55,2021-08-07T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104819,2021-08-07,104819,101,102,17,2021-08-07T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104825,2021-08-07,104825,101,501,48,2021-08-07T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104831,2021-08-07,104831,102,31,55,2021-08-07T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104844,2021-08-07,104844,101,5,94,2021-08-07T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104850,2021-08-07,104850,101,33,35,2021-08-07T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104867,2021-08-07,104867,102,31,57,2021-08-07T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104873,2021-08-07,104873,108,2,144,2021-08-07T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104878,2021-08-07,104878,101,2,78,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104886,2021-08-07,104886,101,33,15,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104892,2021-08-07,104892,101,103,23,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104899,2021-08-07,104899,101,503,22,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104903,2021-08-07,104903,102,31,62,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104908,2021-08-07,104908,108,1,341,2021-08-07T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104917,2021-08-07,104917,101,6,70,2021-08-07T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104920,2021-08-07,104920,101,31,31,2021-08-07T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104934,2021-08-07,104934,101,502,49,2021-08-07T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104941,2021-08-07,104941,104,1,117,2021-08-07T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104955,2021-08-07,104955,101,8,35,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104962,2021-08-07,104962,101,101,4,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104969,2021-08-07,104969,101,341,62,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104976,2021-08-07,104976,101,506,47,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104983,2021-08-07,104983,107,1,40,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104988,2021-08-07,104988,128,1,5,2021-08-07T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
104997,2021-08-07,104997,101,32,3,2021-08-07T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105000,2021-08-07,105000,101,37,24,2021-08-07T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105014,2021-08-07,105014,101,505,11,2021-08-07T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105023,2021-08-07,105023,108,1,122,2021-08-07T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105028,2021-08-07,105028,101,1,56,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105037,2021-08-07,105037,101,33,12,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105042,2021-08-07,105042,101,102,7,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105049,2021-08-07,105049,101,342,12,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105056,2021-08-07,105056,102,1,25,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105061,2021-08-07,105061,105,31,11,2021-08-07T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105075,2021-08-07,105075,101,31,24,2021-08-07T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105080,2021-08-07,105080,101,37,29,2021-08-07T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105094,2021-08-07,105094,101,505,27,2021-08-07T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105105,2021-08-07,105105,110,1,17,2021-08-07T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105111,2021-08-07,105111,101,5,25,2021-08-07T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105126,2021-08-07,105126,101,113,81,2021-08-07T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105132,2021-08-07,105132,101,502,6,2021-08-07T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105139,2021-08-07,105139,103,1,112,2021-08-07T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105147,2021-08-07,105147,128,1,4,2021-08-07T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105153,2021-08-07,105153,101,7,56,2021-08-07T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105158,2021-08-07,105158,101,35,28,2021-08-07T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105164,2021-08-07,105164,101,105,25,2021-08-07T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105170,2021-08-07,105170,101,343,13,2021-08-07T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105185,2021-08-07,105185,110,1,34,2021-08-07T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105191,2021-08-07,105191,101,5,65,2021-08-07T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105201,2021-08-07,105201,101,101,13,2021-08-07T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105215,2021-08-07,105215,101,506,8,2021-08-07T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105222,2021-08-07,105222,107,1,33,2021-08-07T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105229,2021-08-07,105229,101,2,100,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105236,2021-08-07,105236,101,32,51,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105243,2021-08-07,105243,101,103,28,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105248,2021-08-07,105248,101,343,38,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105257,2021-08-07,105257,104,1,119,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
105260,2021-08-07,105260,108,1,107,2021-08-07T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181642,2021-11-04,181642,101,6,31,2021-11-04T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181649,2021-11-04,181649,101,36,13,2021-11-04T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181656,2021-11-04,181656,101,113,216,2021-11-04T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181661,2021-11-04,181661,101,505,9,2021-11-04T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181675,2021-11-04,181675,101,1,35,2021-11-04T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181680,2021-11-04,181680,101,7,5,2021-11-04T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181694,2021-11-04,181694,101,115,55,2021-11-04T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181705,2021-11-04,181705,105,31,1,2021-11-04T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181711,2021-11-04,181711,128,1,2,2021-11-04T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181726,2021-11-04,181726,101,102,29,2021-11-04T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181732,2021-11-04,181732,101,501,10,2021-11-04T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181739,2021-11-04,181739,102,31,3,2021-11-04T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181747,2021-11-04,181747,128,1,1,2021-11-04T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181753,2021-11-04,181753,101,7,9,2021-11-04T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181758,2021-11-04,181758,101,35,2,2021-11-04T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181764,2021-11-04,181764,101,105,4,2021-11-04T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181770,2021-11-04,181770,101,503,7,2021-11-04T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181785,2021-11-04,181785,101,2,14,2021-11-04T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181791,2021-11-04,181791,101,32,2,2021-11-04T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181803,2021-11-04,181803,101,502,7,2021-11-04T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181808,2021-11-04,181808,102,3,6,2021-11-04T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181817,2021-11-04,181817,101,1,18,2021-11-04T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181820,2021-11-04,181820,101,5,1,2021-11-04T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181834,2021-11-04,181834,101,112,60,2021-11-04T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181841,2021-11-04,181841,101,506,4,2021-11-04T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181855,2021-11-04,181855,101,2,18,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181862,2021-11-04,181862,101,32,4,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181869,2021-11-04,181869,101,103,6,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181876,2021-11-04,181876,101,505,4,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181883,2021-11-04,181883,107,1,9,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181888,2021-11-04,181888,128,1,1,2021-11-04T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181897,2021-11-04,181897,101,32,31,2021-11-04T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181906,2021-11-04,181906,101,113,11,2021-11-04T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181912,2021-11-04,181912,101,506,13,2021-11-04T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181919,2021-11-04,181919,107,1,21,2021-11-04T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181925,2021-11-04,181925,101,2,25,2021-11-04T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181931,2021-11-04,181931,101,31,25,2021-11-04T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181944,2021-11-04,181944,101,501,12,2021-11-04T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181950,2021-11-04,181950,102,3,18,2021-11-04T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181967,2021-11-04,181967,101,32,25,2021-11-04T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181973,2021-11-04,181973,101,102,28,2021-11-04T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181978,2021-11-04,181978,101,115,104,2021-11-04T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181986,2021-11-04,181986,102,31,20,2021-11-04T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181992,2021-11-04,181992,108,2,69,2021-11-04T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
181999,2021-11-04,181999,101,5,30,2021-11-04T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182002,2021-11-04,182002,101,8,20,2021-11-04T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182009,2021-11-04,182009,101,101,14,2021-11-04T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182016,2021-11-04,182016,101,501,36,2021-11-04T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182021,2021-11-04,182021,102,1,39,2021-11-04T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182035,2021-11-04,182035,101,3,1,2021-11-04T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182040,2021-11-04,182040,101,31,21,2021-11-04T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182054,2021-11-04,182054,101,502,16,2021-11-04T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182063,2021-11-04,182063,105,31,3,2021-11-04T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182068,2021-11-04,182068,111,1,3,2021-11-04T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182077,2021-11-04,182077,101,32,30,2021-11-04T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182082,2021-11-04,182082,101,101,5,2021-11-04T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182089,2021-11-04,182089,101,501,33,2021-11-04T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182096,2021-11-04,182096,102,31,13,2021-11-04T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182107,2021-11-04,182107,101,2,69,2021-11-04T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182113,2021-11-04,182113,101,31,18,2021-11-04T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182118,2021-11-04,182118,101,37,31,2021-11-04T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182124,2021-11-04,182124,101,113,141,2021-11-04T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182130,2021-11-04,182130,101,506,31,2021-11-04T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182145,2021-11-04,182145,101,5,5,2021-11-04T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182151,2021-11-04,182151,101,33,2,2021-11-04T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182166,2021-11-04,182166,101,506,7,2021-11-04T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182172,2021-11-04,182172,105,31,3,2021-11-04T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182179,2021-11-04,182179,101,1,54,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182187,2021-11-04,182187,101,32,23,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182193,2021-11-04,182193,101,102,26,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182198,2021-11-04,182198,101,115,111,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182203,2021-11-04,182203,101,506,12,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182208,2021-11-04,182208,104,1,90,2021-11-04T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182217,2021-11-04,182217,101,2,59,2021-11-04T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182220,2021-11-04,182220,101,6,20,2021-11-04T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182234,2021-11-04,182234,101,113,75,2021-11-04T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182241,2021-11-04,182241,102,1,25,2021-11-04T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182255,2021-11-04,182255,101,5,34,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182262,2021-11-04,182262,101,35,36,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182269,2021-11-04,182269,101,112,114,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182276,2021-11-04,182276,101,506,19,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182283,2021-11-04,182283,107,1,35,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182288,2021-11-04,182288,128,1,2,2021-11-04T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182297,2021-11-04,182297,101,32,29,2021-11-04T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182306,2021-11-04,182306,101,112,89,2021-11-04T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182312,2021-11-04,182312,101,505,19,2021-11-04T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182319,2021-11-04,182319,105,31,4,2021-11-04T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182325,2021-11-04,182325,101,1,62,2021-11-04T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182331,2021-11-04,182331,101,8,28,2021-11-04T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182344,2021-11-04,182344,101,115,97,2021-11-04T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182350,2021-11-04,182350,102,1,23,2021-11-04T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182367,2021-11-04,182367,101,7,45,2021-11-04T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182373,2021-11-04,182373,101,36,17,2021-11-04T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182378,2021-11-04,182378,101,105,10,2021-11-04T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182386,2021-11-04,182386,101,506,38,2021-11-04T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182392,2021-11-04,182392,105,31,4,2021-11-04T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182399,2021-11-04,182399,101,1,77,2021-11-04T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182400,2021-11-04,182400,101,2,83,2021-11-04T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182414,2021-11-04,182414,101,105,7,2021-11-04T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182423,2021-11-04,182423,102,1,40,2021-11-04T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182428,2021-11-04,182428,105,31,4,2021-11-04T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
