player_id,度中心性,中介中心性,所属连通分量,分量大小
151295165,13,0,1,44638
142018974,13,0,1,44638
146520373,13,0,1,44638
131679833,13,0,1,44638
148725731,13,0,1,44638
149865494,13,0,1,44638
150155188,13,0,1,44638
149986478,13,0,1,44638
148403856,13,0,1,44638
149008658,13,0,1,44638
149055107,13,0,1,44638
149137096,13,0,1,44638
152587872,13,0,1,44638
148412863,13,5e-04,1,44638
149529370,13,0,1,44638
150884064,13,0,1,44638
150909369,13,0,1,44638
148949697,13,0,1,44638
12060251,12,4e-04,1,44638
6162710,12,4e-04,1,44638
20897077,12,2e-04,1,44638
21821856,12,1e-04,1,44638
141576256,12,4e-04,1,44638
107599585,12,0,1,44638
148206913,12,0,1,44638
149359053,12,0,1,44638
70992922,12,0,1,44638
121871493,12,0,1,44638
122397593,12,1e-04,1,44638
125665720,12,0,1,44638
140448638,12,1e-04,1,44638
146524082,12,0,1,44638
148998707,12,0,1,44638
148945343,12,0,1,44638
151005661,12,0,1,44638
149621646,12,0,1,44638
132424819,12,0,1,44638
10649454,12,0,1,44638
15863665,12,0,1,44638
26941630,12,0,1,44638
28115198,12,0,1,44638
28295477,12,0,1,44638
31499059,12,0,1,44638
32447709,12,2e-04,1,44638
39394072,12,1e-04,1,44638
41065284,12,0,1,44638
42734092,12,0,1,44638
48037496,12,2e-04,1,44638
61568425,12,3e-04,1,44638
65449202,12,1e-04,1,44638
67927220,12,0.0026,1,44638
71999916,12,0,1,44638
73115054,12,0,1,44638
77913800,12,0,1,44638
89334789,12,0,1,44638
89837297,12,0,1,44638
90040239,12,0,1,44638
92449728,12,0,1,44638
92796177,12,0,1,44638
103343712,12,0,1,44638
108184754,12,2e-04,1,44638
112858640,12,0,1,44638
114000389,12,0,1,44638
114324601,12,1e-04,1,44638
114957610,12,0,1,44638
116602178,12,0,1,44638
119978658,12,0,1,44638
123657273,12,0,1,44638
125783090,12,0,1,44638
125800466,12,0,1,44638
126771516,12,0,1,44638
128044242,12,7e-04,1,44638
128920689,12,2e-04,1,44638
131529212,12,0,1,44638
132556987,12,0,1,44638
134206524,12,0,1,44638
135691894,12,0,1,44638
136663437,12,2e-04,1,44638
139260400,12,4e-04,1,44638
139669415,12,1e-04,1,44638
140672959,12,0,1,44638
141621532,12,2e-04,1,44638
142137156,12,0.0046,1,44638
143074379,12,0,1,44638
143388918,12,0,1,44638
145881907,12,0,1,44638
145930634,12,0,1,44638
146369250,12,0,1,44638
146560009,12,2e-04,1,44638
146698944,12,3e-04,1,44638
146890483,12,0,1,44638
146986764,12,0,1,44638
123010978,12,0,1,44638
123207830,12,0,1,44638
123963073,12,0,1,44638
126328102,12,0,1,44638
128786014,12,1e-04,1,44638
129863226,12,0,1,44638
130289148,12,5e-04,1,44638
130762243,12,0,1,44638
131966895,12,0,1,44638
133255332,12,0,1,44638
135214640,12,0,1,44638
137701626,12,0,1,44638
140425415,12,1e-04,1,44638
142009583,12,0,1,44638
142017195,12,0,1,44638
142031931,12,0,1,44638
142033050,12,3e-04,1,44638
142056616,12,0,1,44638
142075903,12,0,1,44638
142120149,12,0,1,44638
142156916,12,0,1,44638
142230739,12,0,1,44638
142512608,12,0,1,44638
143045016,12,0,1,44638
143068129,12,0,1,44638
143094453,12,0,1,44638
144407878,12,0,1,44638
119978627,12,2e-04,1,44638
147857665,12,0,1,44638
149488219,12,0,1,44638
150191725,12,0,1,44638
150925944,12,0,1,44638
151168185,12,1e-04,1,44638
151236725,12,0,1,44638
151885236,12,1e-04,1,44638
19993264,12,0,1,44638
53580558,12,0,1,44638
54524369,12,0,1,44638
58742943,12,0,1,44638
62594945,12,0,1,44638
64027481,12,0,1,44638
65436451,12,0,1,44638
75277768,12,0,1,44638
75675262,12,1e-04,1,44638
79530094,12,2e-04,1,44638
88288692,12,0,1,44638
90858365,12,0,1,44638
96833004,12,0,1,44638
99487840,12,0,1,44638
99879836,12,0,1,44638
112907594,12,0,1,44638
113471280,12,1e-04,1,44638
118052710,12,0,1,44638
119446970,12,0,1,44638
121017837,12,0,1,44638
121923635,12,0,1,44638
122555373,12,0,1,44638
147874075,12,0,1,44638
147936275,12,0,1,44638
148803318,12,0,1,44638
148947518,12,0,1,44638
150002573,12,0,1,44638
150319260,12,0,1,44638
151355216,12,0,1,44638
151367350,12,0,1,44638
151383370,12,0,1,44638
151423750,12,0,1,44638
151565269,12,0,1,44638
17033099,12,3e-04,1,44638
43690779,12,0,1,44638
85451894,12,1e-04,1,44638
88382181,12,0.0012,1,44638
135782493,12,0,1,44638
136491271,12,0,1,44638
145753172,12,0,1,44638
148509586,12,0,1,44638
148963552,12,0,1,44638
150464525,12,0,1,44638
151423780,12,0,1,44638
146658101,12,0,1,44638
148291000,12,0,1,44638
148409130,12,0,1,44638
149211976,12,0,1,44638
150176935,12,3e-04,1,44638
150842381,12,0,1,44638
152471587,12,0,1,44638
118773191,12,0,1,44638
149654908,12,0,1,44638
151522262,12,0,1,44638
144366716,12,2e-04,1,44638
146149832,12,0,1,44638
146124860,12,0,1,44638
148294522,12,0,1,44638
148590835,12,0,1,44638
144538768,12,0,1,44638
145740033,12,4e-04,1,44638
145784395,12,0,1,44638
148413431,12,0,1,44638
149100704,12,0,1,44638
149670627,12,0,1,44638
149721336,12,0,1,44638
150029673,12,0,1,44638
150138270,12,2e-04,1,44638
152095961,12,0,1,44638
148405064,12,0,1,44638
148412418,12,0,1,44638
148459584,12,1e-04,1,44638
150072023,12,0,1,44638
152417061,12,0,1,44638
148426682,12,0,1,44638
150190100,12,0,1,44638
3798668,11,2e-04,1,44638
124578322,11,0,1,44638
129197174,11,0,1,44638
134460584,11,1e-04,1,44638
66785051,11,2e-04,1,44638
142035699,11,0,1,44638
142150236,11,0,1,44638
150580635,11,0,1,44638
150884902,11,0,1,44638
147022996,11,1e-04,1,44638
46280768,11,0,1,44638
66538367,11,1e-04,1,44638
69143775,11,0,1,44638
114892401,11,0,1,44638
120046662,11,0,1,44638
123681382,11,1e-04,1,44638
125825175,11,5e-04,1,44638
127442828,11,0,1,44638
130054688,11,0,1,44638
134357335,11,0,1,44638
138059037,11,0,1,44638
145598720,11,0,1,44638
146393654,11,0,1,44638
147890174,11,3e-04,1,44638
148255028,11,0,1,44638
149826297,11,1e-04,1,44638
150416564,11,0,1,44638
55187667,11,1e-04,1,44638
142242619,11,0,1,44638
104867430,11,0,1,44638
13049252,11,0,1,44638
16720151,11,0,1,44638
26864065,11,0,1,44638
28782557,11,0,1,44638
31945965,11,0,1,44638
34266298,11,0,1,44638
34893897,11,0,1,44638
39791888,11,0,1,44638
52373518,11,0,1,44638
69058060,11,0,1,44638
72430559,11,0,1,44638
75623101,11,0,1,44638
84091770,11,0,1,44638
84522333,11,2e-04,1,44638
87917030,11,0,1,44638
88491542,11,0,1,44638
92755421,11,1e-04,1,44638
93227718,11,0,1,44638
93267280,11,0,1,44638
94163947,11,0,1,44638
95798357,11,2e-04,1,44638
95999638,11,1e-04,1,44638
96736670,11,0,1,44638
98822551,11,0,1,44638
106369253,11,1e-04,1,44638
107081328,11,0,1,44638
109001057,11,0,1,44638
113242053,11,0,1,44638
115728114,11,0,1,44638
116085580,11,0,1,44638
117791986,11,0,1,44638
119978601,11,2e-04,1,44638
121035638,11,8e-04,1,44638
122080465,11,0,1,44638
122742831,11,2e-04,1,44638
124466716,11,0,1,44638
125487212,11,0,1,44638
125555111,11,0,1,44638
127814461,11,0,1,44638
132191257,11,0,1,44638
134473453,11,0,1,44638
135093305,11,0,1,44638
136930242,11,0,1,44638
136938584,11,0,1,44638
137319634,11,0,1,44638
137778607,11,0,1,44638
141091013,11,0,1,44638
142010081,11,0,1,44638
145884206,11,0,1,44638
146148043,11,0,1,44638
147341252,11,0,1,44638
122606168,11,0,1,44638
122712325,11,0,1,44638
125559664,11,0,1,44638
125572881,11,0,1,44638
125634803,11,0,1,44638
126435383,11,0,1,44638
128002626,11,0,1,44638
128808303,11,0,1,44638
131967929,11,0,1,44638
134399519,11,0,1,44638
134519504,11,0,1,44638
135992942,11,2e-04,1,44638
137861088,11,0,1,44638
138934031,11,0,1,44638
139127083,11,0,1,44638
139663204,11,0,1,44638
139949142,11,0,1,44638
140139282,11,0,1,44638
142005832,11,0,1,44638
142070616,11,0,1,44638
142081211,11,0,1,44638
142093290,11,0,1,44638
142177543,11,0,1,44638
142229191,11,0,1,44638
142438937,11,0,1,44638
142564752,11,0,1,44638
142584593,11,0,1,44638
142595756,11,0,1,44638
142743360,11,0.0029,1,44638
143153172,11,0,1,44638
143447375,11,0,1,44638
143523637,11,3e-04,1,44638
143871552,11,0,1,44638
144201638,11,0,1,44638
144330660,11,0,1,44638
104585290,11,0,1,44638
144371011,11,0,1,44638
146997557,11,0,1,44638
147931104,11,0,1,44638
148147887,11,0,1,44638
148375300,11,0,1,44638
149351650,11,1e-04,1,44638
149944554,11,0,1,44638
150276004,11,1e-04,1,44638
150402315,11,0,1,44638
150518639,11,1e-04,1,44638
150875287,11,3e-04,1,44638
151229589,11,0,1,44638
16206137,11,0,1,44638
23185062,11,0,1,44638
36028456,11,0,1,44638
37084916,11,0,1,44638
54543394,11,0,1,44638
66730735,11,0,1,44638
69081791,11,1e-04,1,44638
69796682,11,0,1,44638
73623181,11,0,1,44638
75686652,11,0,1,44638
78887542,11,0,1,44638
79118037,11,0,1,44638
80931813,11,0,1,44638
96744288,11,0,1,44638
97212759,11,0,1,44638
99050670,11,0,1,44638
102058498,11,0,1,44638
102970950,11,0,1,44638
114069879,11,0,1,44638
115364082,11,0,1,44638
116084359,11,0,1,44638
122338299,11,0,1,44638
122550988,11,0,1,44638
147857446,11,0,1,44638
148738271,11,0,1,44638
148919059,11,0,1,44638
149192352,11,0,1,44638
149202526,11,0,1,44638
149683816,11,0,1,44638
149842295,11,0,1,44638
150194240,11,0,1,44638
150589279,11,0,1,44638
150635380,11,1e-04,1,44638
150839250,11,0,1,44638
150887688,11,0,1,44638
151461073,11,0.0012,1,44638
151605495,11,0,1,44638
95490418,11,0,1,44638
99067227,11,1e-04,1,44638
102550484,11,0,1,44638
115689067,11,0,1,44638
124295080,11,0,1,44638
124323754,11,4e-04,1,44638
132749798,11,0,1,44638
136106925,11,0,1,44638
119978553,11,1e-04,1,44638
150304963,11,0,1,44638
151518313,11,0,1,44638
148418933,11,0.0015,1,44638
145577813,11,0,1,44638
146049050,11,0,1,44638
148410683,11,0,1,44638
148505353,11,0,1,44638
148537085,11,0,1,44638
148578500,11,0,1,44638
148981466,11,0,1,44638
150380652,11,0,1,44638
150759421,11,0,1,44638
150936521,11,0,1,44638
150996062,11,0,1,44638
151070965,11,3e-04,1,44638
151541585,11,0,1,44638
152707838,11,0,1,44638
57135121,11,0,1,44638
105341705,11,1e-04,1,44638
139045947,11,0,1,44638
145854697,11,0,1,44638
143884807,11,0,1,44638
148824585,11,6e-04,1,44638
150765393,11,8e-04,1,44638
151010918,11,0,1,44638
151161816,11,1e-04,1,44638
151588758,11,1e-04,1,44638
151732964,11,0,1,44638
151012916,11,0,1,44638
147471513,11,2e-04,1,44638
147690700,11,0,1,44638
149058870,11,0,1,44638
151830348,11,0,1,44638
150040718,11,0,1,44638
149925367,11,0,1,44638
144865576,11,0,1,44638
145885698,11,0,1,44638
147499136,11,0,1,44638
148182291,11,0,1,44638
148403829,11,0,1,44638
148408232,11,0,1,44638
148415074,11,0,1,44638
148433441,11,0,1,44638
148579037,11,0,1,44638
150048046,11,0,1,44638
151016828,11,0,1,44638
151659361,11,0,1,44638
148283557,11,0,1,44638
142636677,11,0,1,44638
150184032,11,0,1,44638
5964236,10,3e-04,1,44638
7805330,10,2e-04,1,44638
136523211,10,0.0018,1,44638
152452451,10,1e-04,1,44638
152242807,10,4e-04,1,44638
65470720,10,1e-04,1,44638
116998222,10,1e-04,1,44638
148004399,10,1e-04,1,44638
31963027,10,0,1,44638
114472316,10,0,1,44638
123019223,10,0,1,44638
128229808,10,5e-04,1,44638
130829977,10,0,1,44638
133122402,10,0,1,44638
137933908,10,0,1,44638
149979171,10,0,1,44638
36810153,10,0,1,44638
67184317,10,4e-04,1,44638
78954200,10,4e-04,1,44638
99170446,10,0,1,44638
110916977,10,0,1,44638
125979786,10,0,1,44638
135444165,10,0,1,44638
137854561,10,0,1,44638
141565487,10,0,1,44638
144837544,10,0,1,44638
148196307,10,0,1,44638
149273924,10,0,1,44638
149485572,10,1e-04,1,44638
149607521,10,1e-04,1,44638
150275131,10,0,1,44638
150327321,10,0,1,44638
131392103,10,0,1,44638
48966764,10,0,1,44638
92623090,10,0,1,44638
150624368,10,0,1,44638
150835059,10,0,1,44638
15895125,10,0,1,44638
19629071,10,0,1,44638
23184041,10,0,1,44638
37162486,10,0,1,44638
50125428,10,0,1,44638
55188601,10,0.0048,1,44638
60499984,10,0,1,44638
62134267,10,0,1,44638
64015365,10,0,1,44638
72427495,10,0,1,44638
74765428,10,3e-04,1,44638
77300304,10,0,1,44638
87832806,10,0,1,44638
90777827,10,0,1,44638
95296595,10,0,1,44638
100433647,10,0,1,44638
105136232,10,0,1,44638
106593553,10,0,1,44638
107266757,10,0,1,44638
107595874,10,0,1,44638
108109845,10,0,1,44638
114463776,10,0,1,44638
114882349,10,1e-04,1,44638
115298703,10,0,1,44638
115963195,10,0,1,44638
120064641,10,0,1,44638
121192322,10,6e-04,1,44638
122595651,10,0,1,44638
122623171,10,1e-04,1,44638
123932171,10,0,1,44638
124835041,10,0,1,44638
125584106,10,0,1,44638
126102816,10,0,1,44638
128782723,10,0,1,44638
129093415,10,0,1,44638
129583219,10,0,1,44638
132789578,10,0,1,44638
133054869,10,0,1,44638
133316249,10,0,1,44638
134799551,10,0,1,44638
136391252,10,0,1,44638
136704894,10,2e-04,1,44638
137060518,10,4e-04,1,44638
139297959,10,0,1,44638
139649528,10,1e-04,1,44638
139961817,10,1e-04,1,44638
140621282,10,0,1,44638
141319460,10,0,1,44638
141569602,10,0,1,44638
141903260,10,0,1,44638
142018190,10,0,1,44638
142044206,10,0,1,44638
142133657,10,1e-04,1,44638
142316568,10,0,1,44638
143328816,10,0,1,44638
144369483,10,0,1,44638
146186913,10,0,1,44638
146513289,10,3e-04,1,44638
146849991,10,0,1,44638
147191745,10,0,1,44638
147381949,10,1e-04,1,44638
147447896,10,0,1,44638
147453796,10,0,1,44638
147842309,10,0,1,44638
122596276,10,0,1,44638
122603355,10,0,1,44638
122755444,10,0,1,44638
123414047,10,0,1,44638
123445277,10,0,1,44638
123711445,10,0,1,44638
124787692,10,0,1,44638
125549134,10,0,1,44638
125571592,10,1e-04,1,44638
125629114,10,0,1,44638
126986165,10,0,1,44638
128804064,10,0,1,44638
128910974,10,0,1,44638
129508571,10,0,1,44638
129551917,10,0,1,44638
130279542,10,0,1,44638
130512635,10,0,1,44638
132345194,10,0,1,44638
132800371,10,0,1,44638
136286931,10,0,1,44638
136463176,10,0,1,44638
136532806,10,0,1,44638
137854487,10,0,1,44638
139395974,10,0,1,44638
139846263,10,0,1,44638
140354038,10,0,1,44638
140442771,10,0,1,44638
141335978,10,0,1,44638
141601284,10,0,1,44638
141664705,10,0,1,44638
142011102,10,0,1,44638
142011596,10,0,1,44638
142011800,10,0,1,44638
142012548,10,0,1,44638
142022107,10,0,1,44638
142108350,10,0,1,44638
142128714,10,0,1,44638
142568332,10,0,1,44638
142719587,10,0,1,44638
142865610,10,0,1,44638
143439947,10,0,1,44638
143585642,10,0,1,44638
144078700,10,0,1,44638
144316075,10,0,1,44638
144465024,10,0,1,44638
93924618,10,0.0028,1,44638
102430154,10,0.0018,1,44638
105674713,10,0,1,44638
123030573,10,0,1,44638
140011741,10,1e-04,1,44638
140420760,10,0,1,44638
148342090,10,2e-04,1,44638
148627596,10,2e-04,1,44638
149885414,10,0,1,44638
149989743,10,0,1,44638
152272486,10,1e-04,1,44638
24844639,10,0,1,44638
32219836,10,0,1,44638
33954571,10,0,1,44638
51984146,10,0,1,44638
52214773,10,0,1,44638
65556447,10,0,1,44638
65640026,10,0,1,44638
71718248,10,0,1,44638
84815230,10,0,1,44638
90025173,10,0,1,44638
91195635,10,0,1,44638
92005139,10,0,1,44638
95838802,10,0,1,44638
102406168,10,0,1,44638
105304420,10,0,1,44638
106521584,10,0,1,44638
106534023,10,0,1,44638
111917514,10,0,1,44638
112460326,10,0,1,44638
112800327,10,0,1,44638
113954229,10,0,1,44638
115337901,10,0,1,44638
116147226,10,0,1,44638
116790351,10,0,1,44638
118933618,10,0,1,44638
122586909,10,0,1,44638
148322228,10,0,1,44638
148414981,10,1e-04,1,44638
148443930,10,0,1,44638
148457008,10,0,1,44638
148514097,10,1e-04,1,44638
148637864,10,0,1,44638
148883608,10,0,1,44638
148970514,10,0,1,44638
149079343,10,0,1,44638
149334108,10,0,1,44638
149495470,10,0,1,44638
149681369,10,0,1,44638
150260080,10,0,1,44638
150518776,10,0,1,44638
150610685,10,0,1,44638
150627065,10,3e-04,1,44638
150709081,10,0,1,44638
151108074,10,0,1,44638
151207719,10,1e-04,1,44638
151374912,10,0,1,44638
152133941,10,0,1,44638
22854465,10,0,1,44638
33909628,10,0,1,44638
36674514,10,0,1,44638
40155576,10,7e-04,1,44638
68868240,10,0,1,44638
70015345,10,0,1,44638
93234717,10,0,1,44638
97576398,10,0,1,44638
101119069,10,0,1,44638
116066862,10,0,1,44638
123026741,10,0,1,44638
131789922,10,0,1,44638
139624656,10,0.002,1,44638
42633932,10,0,1,44638
130872077,10,1e-04,1,44638
145998286,10,0,1,44638
145139514,10,0,1,44638
150491104,10,0,1,44638
146727948,10,0,1,44638
146972562,10,0,1,44638
147919588,10,0,1,44638
148447816,10,0,1,44638
148827316,10,0,1,44638
149265031,10,0,1,44638
149700167,10,0,1,44638
150877507,10,0,1,44638
151762526,10,0,1,44638
152309862,10,0,1,44638
99286789,10,0,1,44638
119104147,10,2e-04,1,44638
151417309,10,0,1,44638
151582132,10,0,1,44638
148461137,10,5e-04,1,44638
146739553,10,1e-04,1,44638
149159450,10,0,1,44638
149380950,10,0,1,44638
150364708,10,0,1,44638
146334972,10,1e-04,1,44638
148132617,10,0,1,44638
149982277,10,1e-04,1,44638
147250460,10,0,1,44638
148413137,10,0,1,44638
148428528,10,0,1,44638
148565235,10,0,1,44638
148629634,10,0,1,44638
149717069,10,0,1,44638
151006057,10,3e-04,1,44638
151110110,10,0,1,44638
151249559,10,0,1,44638
151837535,10,0,1,44638
144830839,10,0,1,44638
145683586,10,0,1,44638
145806056,10,0,1,44638
147029530,10,0,1,44638
147551998,10,0,1,44638
148122053,10,0,1,44638
148418468,10,0,1,44638
148440887,10,0,1,44638
148445456,10,0,1,44638
149032439,10,0,1,44638
149124951,10,0,1,44638
149292004,10,0,1,44638
149714042,10,0,1,44638
150275061,10,0,1,44638
151413984,10,0,1,44638
151718153,10,0,1,44638
151768815,10,0,1,44638
152061435,10,0,1,44638
152072389,10,0,1,44638
149920906,10,2e-04,1,44638
147170698,10,0,1,44638
148418229,10,0,1,44638
148965177,10,0,1,44638
148635383,10,0,1,44638
146991782,10,0,1,44638
148407158,10,0,1,44638
149895288,10,0,1,44638
151332395,10,0,1,44638
17311386,9,2e-04,1,44638
7609418,9,2e-04,1,44638
7682420,9,3e-04,1,44638
78810637,9,0,1,44638
149193695,9,2e-04,1,44638
36313858,9,0,1,44638
47868647,9,0,1,44638
125207335,9,0,1,44638
143688287,9,0,1,44638
149104331,9,1e-04,1,44638
14840032,9,0,1,44638
36000863,9,0,1,44638
69530343,9,0,1,44638
74515105,9,3e-04,1,44638
90551998,9,2e-04,1,44638
110216692,9,0,1,44638
110249610,9,0,1,44638
128241749,9,0,1,44638
137398984,9,0,1,44638
137510650,9,0,1,44638
139712318,9,0,1,44638
146024475,9,0,1,44638
147473203,9,0,1,44638
148606826,9,0,1,44638
150220094,9,0,1,44638
150291174,9,0,1,44638
150477051,9,0,1,44638
150378662,9,0,1,44638
151296323,9,0,1,44638
143131020,9,0,1,44638
150509446,9,0,1,44638
150577759,9,0,1,44638
150841557,9,0,1,44638
151445534,9,0,1,44638
11080438,9,0,1,44638
13096262,9,0,1,44638
13406922,9,0,1,44638
26778181,9,0,1,44638
31001704,9,1e-04,1,44638
45246137,9,0,1,44638
48785505,9,0,1,44638
49633020,9,1e-04,1,44638
53226970,9,0,1,44638
54653530,9,0,1,44638
58629644,9,0,1,44638
65893324,9,0,1,44638
69925481,9,0,1,44638
72224084,9,0,1,44638
77266062,9,1e-04,1,44638
81078358,9,1e-04,1,44638
84773768,9,0,1,44638
90480921,9,0,1,44638
93032620,9,0,1,44638
93918648,9,0,1,44638
94701854,9,0,1,44638
103651945,9,0,1,44638
107429304,9,0,1,44638
111902618,9,0,1,44638
114244658,9,6e-04,1,44638
114378332,9,0,1,44638
117702441,9,0,1,44638
119958450,9,0,1,44638
120694503,9,0,1,44638
122651778,9,0,1,44638
123049448,9,0,1,44638
123483915,9,0,1,44638
126032736,9,5e-04,1,44638
127529701,9,0,1,44638
128051618,9,0,1,44638
130705032,9,0,1,44638
131036190,9,0,1,44638
131996195,9,0,1,44638
133169778,9,1e-04,1,44638
134308334,9,0,1,44638
135031056,9,0,1,44638
135203552,9,0,1,44638
135470501,9,0,1,44638
135733883,9,0,1,44638
136054079,9,0,1,44638
136189626,9,0,1,44638
137143705,9,0,1,44638
137472179,9,0,1,44638
137866363,9,0,1,44638
139237625,9,0,1,44638
139446993,9,0,1,44638
139526270,9,1e-04,1,44638
139954491,9,0,1,44638
140210781,9,1e-04,1,44638
141792344,9,0.0023,1,44638
142279884,9,0,1,44638
142332562,9,0,1,44638
143002804,9,0,1,44638
143436007,9,0,1,44638
143562186,9,0,1,44638
143809008,9,0,1,44638
145208562,9,0,1,44638
145302805,9,0,1,44638
145780776,9,0,1,44638
145819641,9,0,1,44638
145882673,9,0,1,44638
145924931,9,0,1,44638
146502349,9,0,1,44638
146618667,9,0,1,44638
146773681,9,0,1,44638
146796589,9,0,1,44638
147215961,9,0,1,44638
147299493,9,0,1,44638
147383422,9,9e-04,1,44638
147453711,9,0,1,44638
147613785,9,0.0017,1,44638
147711354,9,0,1,44638
147712918,9,0,1,44638
123022975,9,0,1,44638
123822284,9,0,1,44638
124624644,9,0,1,44638
125241060,9,0,1,44638
125555598,9,0,1,44638
126011042,9,0,1,44638
126339284,9,0,1,44638
