dt,n_orders,n_members,stake_sum,validbet_sum,ggr_sum,late_stake_share,stake_ramp_day,hold_pct,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-04-27,825628,18072,87278843.5512,78471356.7537,1489912.9333,0.226387,0.955837,1.707072,87278843.5512,78471356.7537,1407289.4791,825628,39985,-0.01612406,,-0.01612406,-0.01707072,-1407289.4791,87278843.5512,OK,82623.4542,68449.3358,4.0161,95.9839,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,68449.3358,71185.6736,33207.2762,46801.9309,37376.5216,4.016053,4.065072,4.377043,4.820086,4.560702,95.983947,95.934928,95.622957,95.179914,95.439298,4.9861,257020.7381,233670.3889,1067645.2868,1090995.636,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1338840.1433,75139293.0027,1324666.0249,1256216.6891,-14174.1184,0.01517740,0.01439314,68449.3358,1256216.6891,0.01439314,68449.3358,71185.6736,33207.2762,46801.9309,37376.5216,1256216.6891,0.01439314,257020.7381,233670.3889,1067645.2868,1090995.636,0.01223258,0.01250012,-0.00016240,105.7121,1962.5199,35.1954,1407289.4791,1659.5395,87278843.5512,39985.0000,,105.7121,4.309,14.7577,52.3519,183.2317,351.7721,1319.1451,12.6494,-2.1082,23.836578,89.38716,7.163201,29,120,22855,16,0E-8,0.01612406,,0.00105291,0.036166,0.899088,0.065952,,2026-04-27,2026-04-27,1,848,29,1,1.000000,,,0.000000,2,0.35507246376811596,0.5289855072463768,0.5289855072463768,0.2391304347826087,0.2391304347826087,0.2391304347826087,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00931175,E 常规,50,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-17,771906,17311,68136143.3793,61462539.9886,1405851.1331,0.218263,0.952838,2.063297,68136143.3793,61462539.9886,1366088.5229,771906,40782,-0.02004940,,-0.02004940,-0.02063297,-1366088.5229,68136143.3793,OK,39762.6101,52864.1671,3.9931,96.0069,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,52864.1671,52637.4639,51137.7816,56646.8395,57747.5129,3.993076,4.030553,4.222248,4.665229,4.535414,96.006924,95.969447,95.777752,95.334771,95.464586,4.9919,271033.7649,254516.8196,1055292.1479,1071809.0932,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1313224.3559,58958730.7360,1326325.9128,1273461.7457,13101.5569,0.01946582,0.01868996,52864.1671,1273461.7457,0.01868996,52864.1671,52637.4639,51137.7816,56646.8395,57747.5129,1273461.7457,0.01868996,271033.7649,254516.8196,1055292.1479,1071809.0932,0.01548799,0.0157304,0.00019228,88.2700,1507.0997,33.4973,1366088.5229,1592.1778,68136143.3793,40782.0000,,88.2700,5.1891,15.5674,51.8914,150.6045,272.435,1081.3617,12.6037,-2.1006,17.50032,69.463086,5.670172,29,105,22115,16,0E-8,0.02004940,,0.00064694,0.035258,0.902055,0.068252,,2026-05-17,2026-05-17,1,858,29,1,1.000000,,,0.000000,1,0.36231884057971014,0.2971014492753623,0.2971014492753623,0.007246376811594203,0.007246376811594203,0.007246376811594203,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00922031,E 常规,51,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-24,1037265,25678,88463819.6576,80002912.3897,1423337.7195,0.223368,0.971043,1.608949,88463819.6576,80002912.3897,1377423.9960,1037265,44645,-0.01557048,,-0.01557048,-0.01608949,-1377423.9960,88463819.6576,OK,45913.7235,56363.0353,3.9861,96.0139,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,56363.0353,62067.7917,62433.4043,70324.1565,60325.8322,3.986147,4.022421,4.211747,4.755260,4.593760,96.013853,95.977579,95.788253,95.244740,95.406240,4.9929,311514.2199,281839.1295,1019996.0526,1049671.143,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1321060.9607,76788573.1495,1331510.2724,1275147.2371,10449.3118,0.01505147,0.01441434,56363.0353,1275147.2371,0.01441434,56363.0353,62067.7917,62433.4043,70324.1565,60325.8322,1275147.2371,0.01441434,311514.2199,281839.1295,1019996.0526,1049671.143,0.01153009,0.01186554,0.00011812,85.2856,1791.9792,30.8528,1377423.9960,1484.2931,88463819.6576,44645.0000,,85.2856,5.2352,16.8659,52.3519,168.659,282.9037,1054.1184,13.088,-2.6176,16.773718,62.500001,5.056693,29,115,31603,16,0E-8,0.01557048,,0.00057390,0.032824,0.904357,0.064762,,2026-04-24,2026-04-24,1,928,29,1,1.000000,,,0.000000,2,0.3695652173913043,0.5652173913043478,0.5652173913043478,0.2753623188405797,0.2753623188405797,0.2753623188405797,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00881238,E 常规,52,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-21,933039,20368,108516825.2531,97832876.1178,1513468.8992,0.203271,0.852718,1.394686,108516825.2531,97832876.1178,1432578.2414,933039,45386,-0.01320144,-0.01320144,,-0.01394686,-1432578.2414,108516825.2531,OK,80890.6578,65298.1067,4.0059,95.9941,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,65298.1067,66255.2336,60690.3295,58208.1573,71178.5095,4.005946,4.043312,4.230525,4.619197,4.547607,95.994054,95.956688,95.769475,95.380803,95.452393,4.9913,321630.3366,289887.8295,1030057.2470,1061799.754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1367280.1347,93778278.0659,1351687.5835,1286389.4768,-15592.5511,0.01245602,0.01185429,65298.1067,1286389.4768,0.01185429,65298.1067,66255.2336,60690.3295,58208.1573,71178.5095,1286389.4768,0.01185429,321630.3366,289887.8295,1030057.2470,1061799.754,0.00949214,0.00978466,-0.00014369,116.3047,2155.5739,31.5643,1432578.2414,1490.7162,108516825.2531,45386.0000,116.3047,,5.1636,16.1976,61.3171,204.3903,408.7806,1732.6519,12.9089,-2.0439,25.237137,106.969783,7.180374,29,118,26279,16,1.00000000,0.01320144,0.01320144,0.00082682,0.042024,0.901546,0.073077,,2026-07-21,2026-07-21,1,961,29,1,1.000000,,1.000000,3.333333,4,0.37681159420289856,0.717391304347826,0.717391304347826,0.8043478260869565,0.8043478260869565,0.8043478260869565,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874015,E 常规,53,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-23,849221,19086,82930594.9127,74885771.5170,1494226.7105,0.210575,0.904619,1.801780,82930594.9127,74885771.5170,1423781.2687,849221,40993,-0.01716835,,-0.01716835,-0.01801780,-1423781.2687,82930594.9127,OK,70445.4418,59576.4278,4.0130,95.9870,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59576.4278,58197.4038,60089.5074,68619.3738,68836.2940,4.012972,4.043759,4.238553,4.766233,4.659538,95.987028,95.956241,95.761447,95.233767,95.340462,4.9913,315319.0069,290099.8338,1038016.8201,1063235.9932,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1364204.8409,71745344.1247,1353335.8270,1293759.3991,-10869.0139,0.01631890,0.01560051,59576.4278,1293759.3991,0.01560051,59576.4278,58197.4038,60089.5074,68619.3738,68836.2940,1293759.3991,0.01560051,315319.0069,290099.8338,1038016.8201,1063235.9932,0.01251669,0.01282079,-0.00013106,97.6549,1826.7941,34.7323,1423781.2687,1690.9516,82930594.9127,40993.0000,,97.6549,4.912,15.0038,52.6635,184.3221,352.485,1316.5863,13.1659,-2.2009,23.493073,87.750277,6.508684,29,112,24373,16,0E-8,0.01716835,,0.00094071,0.034187,0.902993,0.074500,,2026-03-23,2026-03-23,1,842,29,1,1.000000,,,0.000000,1,0.38405797101449274,0.47101449275362317,0.47101449275362317,0.14492753623188406,0.14492753623188406,0.14492753623188406,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00919655,E 常规,54,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-13,932672,20100,103105567.3899,93067594.5852,1473994.1552,0.223272,0.940012,1.429597,103105567.3899,93067594.5852,1412990.4760,932672,44787,-0.01370431,,-0.01370431,-0.01429597,-1412990.4760,103105567.3899,OK,61003.6793,51768.8672,3.9891,96.0109,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,51768.8672,53035.4981,49934.6677,53952.5929,88355.1940,3.989108,4.026450,4.186528,4.661844,4.534894,96.010892,95.973550,95.813472,95.338156,95.465106,4.9911,297046.8199,271858.6572,1054939.9768,1080128.1396,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1361221.6088,89279566.4605,1351986.7967,1300217.9295,-9234.8121,0.01311265,0.01261055,51768.8672,1300217.9295,0.01261055,51768.8672,53035.4981,49934.6677,53952.5929,88355.1940,1300217.9295,0.01261055,297046.8199,271858.6572,1054939.9768,1080128.1396,0.01023165,0.01047594,-0.00008957,110.5486,2078.0047,31.5491,1412990.4760,1507.9941,103105567.3899,44787.0000,,110.5486,5.1891,16.805,52.4574,200.0,349.9988,1430.3381,12.9729,-2.1006,20.827116,85.114054,6.578331,29,112,25794,16,0E-8,0.01370431,,0.00065548,0.036490,0.902644,0.071941,,2026-05-13,2026-05-13,1,937,29,1,1.000000,,,0.000000,4,0.391304347826087,0.6811594202898551,0.6811594202898551,0.6739130434782609,0.6739130434782609,0.6739130434782609,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087984,E 常规,55,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-17,977094,19528,86784312.0400,78714026.6241,1443110.7706,0.202448,0.889065,1.662871,86784312.0400,78714026.6241,1401480.8499,977094,45552,-0.01614901,,-0.01614901,-0.01662871,-1401480.8499,86784312.0400,OK,41629.9208,58055.0414,4.0198,95.9802,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,58055.0414,55578.8677,58554.5142,72766.8903,67785.1896,4.019797,4.058559,4.280324,4.837765,4.793183,95.980203,95.941441,95.719676,95.162235,95.206817,4.9912,312740.5031,280570.8528,1047110.4260,1079280.0763,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1343425.8084,75490430.5347,1359850.9291,1301795.8877,16425.1207,0.01566932,0.01500036,58055.0414,1301795.8877,0.01500036,58055.0414,55578.8677,58554.5142,72766.8903,67785.1896,1301795.8877,0.01500036,312740.5031,280570.8528,1047110.4260,1079280.0763,0.01206566,0.01243635,0.00018926,88.8188,1728.0037,30.7666,1401480.8499,1489.3527,86784312.0400,45552.0000,,88.8188,4.309,13.088,51.0806,157.0557,263.8023,1086.9894,10.5412,-2.1082,20.156077,83.05251,6.786289,29,108,25372,16,0E-8,0.01614901,,0.00052888,0.032713,0.907008,0.066404,,2026-04-17,2026-04-17,1,941,29,1,1.000000,,,0.000000,2,0.39855072463768115,0.5217391304347826,0.5217391304347826,0.2318840579710145,0.2318840579710145,0.2318840579710145,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00872421,E 常规,56,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-14,798251,16918,78693853.2634,70838007.4865,1473454.1075,0.218074,0.915240,1.872388,78693853.2634,70838007.4865,1418005.8684,798251,41576,-0.01801927,,-0.01801927,-0.01872388,-1418005.8684,78693853.2634,OK,55448.2391,53349.7185,3.9767,96.0233,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,53349.7185,53330.1652,51644.0420,61042.0189,63280.5219,3.976682,4.014214,4.189003,4.456472,4.322988,96.023318,95.985786,95.810997,95.543528,95.677012,4.991,282646.4664,263430.0316,1079911.1630,1099127.5977,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1364656.1500,67971827.4744,1362557.6293,1309207.9109,-2098.5206,0.01731466,0.01663672,53349.7185,1309207.9109,0.01663672,53349.7185,53330.1652,51644.0420,61042.0189,63280.5219,1309207.9109,0.01663672,282646.4664,263430.0316,1079911.1630,1099127.5977,0.01372294,0.01396713,-0.00002667,98.5828,1703.8197,34.1064,1418005.8684,1637.4202,78693853.2634,41576.0000,,98.5828,5.1431,16.6172,51.4311,172.6817,323.7868,1306.15,12.8578,-2.153,19.485084,78.602479,5.932592,29,104,22433,16,0E-8,0.01801927,,0.00078275,0.040267,0.900172,0.081835,,2026-06-14,2026-06-14,1,866,29,1,1.000000,,,0.000000,1,0.4057971014492754,0.43478260869565216,0.43478260869565216,0.057971014492753624,0.057971014492753624,0.057971014492753624,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00913184,E 常规,57,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-23,859185,18759,86702082.6875,78474347.5188,1500969.2492,0.203799,0.874307,1.731180,86702082.6875,78474347.5188,1448934.1823,859185,44678,-0.01671164,,-0.01671164,-0.01731180,-1448934.1823,86702082.6875,OK,52035.0668,61396.9498,3.9994,96.0006,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,61396.9498,61920.4980,66582.7704,72679.3604,72588.1926,3.999397,4.039191,4.299480,4.697966,4.506893,96.000603,95.960809,95.700520,95.302034,95.493107,4.9895,335167.7712,308230.138,1061731.3443,1088668.9775,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1387537.2325,75296117.8700,1396899.1155,1335502.1656,9361.8830,0.01611148,0.01540335,61396.9498,1335502.1656,0.01540335,61396.9498,61920.4980,66582.7704,72679.3604,72588.1926,1335502.1656,0.01540335,335167.7712,308230.138,1061731.3443,1088668.9775,0.01224574,0.01255643,0.00010798,100.9120,1756.4427,32.4306,1448934.1823,1549.6622,86702082.6875,44678.0000,,100.9120,5.2352,15.6423,52.3519,189.7413,368.921,1319.1451,13.088,-2.6176,23.584906,84.332181,6.451246,29,116,24171,16,0E-8,0.01671164,,0.00066308,0.037785,0.905103,0.077590,,2026-04-23,2026-04-23,1,935,29,1,1.000000,,,0.000000,2,0.41304347826086957,0.4855072463768116,0.4855072463768116,0.2246376811594203,0.2246376811594203,0.2246376811594203,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00880913,E 常规,58,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-17,932007,18303,92861036.1436,83995477.8644,1539946.9693,0.217333,0.928096,1.658335,92861036.1436,83995477.8644,1485475.9196,932007,45866,-0.01599676,-0.01599676,,-0.01658335,-1485475.9196,92861036.1436,OK,54471.0497,54529.6331,3.9732,96.0268,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,54529.6331,55643.3696,66133.7801,69894.5892,59797.5894,3.973204,4.017674,4.239250,4.573577,4.382863,96.026796,95.982326,95.760750,95.426423,95.617137,4.9942,305998.9613,277826.8193,1125005.9086,1153178.0506,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1430946.2865,80616151.6108,1431004.8699,1376475.2368,58.5833,0.01541018,0.01482296,54529.6331,1376475.2368,0.01482296,54529.6331,55643.3696,66133.7801,69894.5892,59797.5894,1376475.2368,0.01482296,305998.9613,277826.8193,1125005.9086,1153178.0506,0.01211494,0.01241832,6.3E-7,99.6356,1831.3234,32.3873,1485475.9196,1539.3533,92861036.1436,45866.0000,99.6356,,4.0878,14.2999,51.6356,174.6326,332.7233,1314.0009,11.7942,-2.0439,23.267558,91.88893,6.967579,29,109,24484,16,1.00000000,0.01599676,0.01599676,0.00064850,0.039908,0.904529,0.079551,,2026-07-17,2026-07-17,1,965,29,1,1.000000,,1.000000,3.333333,2,0.42028985507246375,0.5507246376811594,0.5507246376811594,0.3695652173913043,0.3695652173913043,0.3695652173913043,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00869429,E 常规,59,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-15,856107,19541,100201012.3191,90099355.9450,1554876.9394,0.216679,0.957200,1.551758,100201012.3191,90099355.9450,1511242.0994,856107,42694,-0.01508210,,-0.01508210,-0.01551758,-1511242.0994,100201012.3191,OK,43634.8400,54299.4640,3.9984,96.0016,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,54299.4640,54783.9364,54091.8790,71399.9907,53364.7524,3.998362,4.040476,4.304393,4.723563,4.381059,96.001638,95.959524,95.695607,95.276437,95.618941,4.9854,287940.0225,270443.8537,1179667.2369,1197163.4057,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1456942.6354,86453476.6261,1467607.2594,1413307.7954,10664.6240,0.01464663,0.01410473,54299.4640,1413307.7954,0.01410473,54299.4640,54783.9364,54091.8790,71399.9907,53364.7524,1413307.7954,0.01410473,287940.0225,270443.8537,1179667.2369,1197163.4057,0.01177301,0.01194762,0.00010643,117.0426,2110.3517,35.3971,1511242.0994,1709.5499,100201012.3191,42694.0000,,117.0426,5.1431,17.0416,52.9931,189.8109,385.7761,1704.1582,12.8578,-2.0771,22.637338,100.0,6.868061,29,109,25538,16,0E-8,0.01508210,,0.00048430,0.041627,0.899186,0.087880,,2026-06-15,2026-06-15,1,884,29,1,1.000000,,,0.000000,4,0.427536231884058,0.6086956521739131,0.6086956521739131,0.6304347826086957,0.6304347826086957,0.6304347826086957,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00901148,E 常规,60,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-07,973558,19870,99177130.2834,89546231.1107,1571288.0006,0.223302,0.938082,1.584325,99177130.2834,89546231.1107,1526798.2079,973558,44362,-0.01539466,,-0.01539466,-0.01584325,-1526798.2079,99177130.2834,OK,44489.7926,63540.5077,3.9889,96.0111,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,63540.5077,64839.9779,45464.4475,21622.7045,80566.9926,3.988873,4.030627,4.271015,4.658673,4.479789,96.011127,95.969373,95.728985,95.341327,95.520211,4.9881,276034.6304,248744.4354,1206273.7849,1233563.9799,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1463257.7002,85813170.5980,1482308.4153,1418767.9076,19050.7151,0.01494607,0.01430539,63540.5077,1418767.9076,0.01430539,63540.5077,64839.9779,45464.4475,21622.7045,80566.9926,1418767.9076,0.01430539,276034.6304,248744.4354,1206273.7849,1233563.9799,0.01216282,0.01243799,0.00019209,101.8708,2018.5346,34.4168,1526798.2079,1648.8102,99177130.2834,44362.0000,,101.8708,5.1891,14.7043,51.8914,174.581,342.371,1508.8446,11.7873,-2.1006,23.283671,102.612209,6.927942,29,109,25706,16,0E-8,0.01539466,,0.00049684,0.037291,0.902892,0.068333,,2026-05-07,2026-05-07,1,926,29,1,1.000000,,,0.000000,3,0.43478260869565216,0.5869565217391305,0.5869565217391305,0.5942028985507246,0.5942028985507246,0.5942028985507246,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00884044,E 常规,61,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-29,798253,17305,89495830.0832,81043288.5357,1599100.6568,0.216498,0.963999,1.786788,89495830.0832,81043288.5357,1545239.0440,798253,42245,-0.01726605,,-0.01726605,-0.01786788,-1545239.0440,89495830.0832,OK,53861.6128,64471.4890,4.0390,95.9610,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,64471.4890,66015.9992,73014.8107,71095.8737,69569.4942,4.039042,4.081713,4.274367,4.554140,4.336321,95.960958,95.918287,95.725633,95.445860,95.663679,4.9877,344167.6667,312688.21,1147209.7644,1178689.2212,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1480767.5550,77692211.5236,1491377.4312,1426905.9422,10609.8762,0.01666421,0.01594383,64471.4890,1426905.9422,0.01594383,64471.4890,66015.9992,73014.8107,71095.8737,69569.4942,1426905.9422,0.01594383,344167.6667,312688.21,1147209.7644,1178689.2212,0.01281858,0.01317033,0.00011855,112.1146,1918.4114,36.5780,1545239.0440,1751.9717,89495830.0832,42245.0000,,112.1146,5.1431,17.784,59.9813,200.0,373.0907,1543.2029,12.8578,-2.5716,20.979015,86.774817,6.304243,29,120,23020,16,0E-8,0.01726605,,0.00066460,0.056731,0.905554,0.099525,,2026-06-29,2026-06-29,1,882,29,1,1.000000,,,0.000000,2,0.4420289855072464,0.45652173913043476,0.45652173913043476,0.3188405797101449,0.3188405797101449,0.3188405797101449,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00905925,E 常规,62,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-06,867505,18224,109365979.3544,98539780.2170,1745315.2106,0.222047,0.971935,1.595848,109365979.3544,98539780.2170,1624913.7770,867505,42376,-0.01485758,,-0.01485758,-0.01595848,-1624913.7770,109365979.3544,OK,120401.4336,67415.2844,4.0372,95.9628,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,67415.2844,69203.0807,80595.1716,76808.9520,72997.9013,4.037166,4.084821,4.252017,4.547130,4.334118,95.962834,95.915179,95.747983,95.452870,95.665882,4.9831,367020.3901,337829.0349,1137491.9533,1166683.3084,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1557498.4926,94379190.9667,1504512.3433,1437097.0589,-52986.1492,0.01375668,0.01314026,67415.2844,1437097.0589,0.01314026,67415.2844,69203.0807,80595.1716,76808.9520,72997.9013,1437097.0589,0.01314026,367020.3901,337829.0349,1137491.9533,1166683.3084,0.01040078,0.0106677,-0.00048448,126.0696,2325.3677,38.3451,1624913.7770,1848.5936,109365979.3544,42376.0000,,126.0696,5.1636,18.0724,61.3171,204.3903,415.7259,1926.3816,12.9089,-2.0439,23.003303,106.592196,6.975789,29,119,24290,16,0E-8,0.01485758,,0.00122186,0.055415,0.901009,0.093217,,2026-07-06,2026-07-06,1,879,29,1,1.000000,,,0.000000,5,0.4492753623188406,0.6376811594202898,0.6376811594202898,0.8405797101449275,0.8405797101449275,0.8405797101449275,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00904523,E 常规,63,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-22,809659,18000,93997539.8927,84715204.1579,1577812.1262,0.209454,0.936478,1.678567,93997539.8927,84715204.1579,1544154.1242,809659,45271,-0.01642760,,-0.01642760,-0.01678567,-1544154.1242,93997539.8927,OK,33658.0019,60311.0831,4.0058,95.9942,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,60311.0831,61597.6981,74852.4325,82381.1275,75732.1654,4.005821,4.047440,4.258315,4.702983,4.471977,95.994179,95.952560,95.741685,95.297017,95.528023,4.9864,354874.5067,324952.0232,1155621.6156,1185544.099,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1483843.0411,81294689.2311,1510496.1223,1450185.0392,26653.0811,0.01606953,0.01542790,60311.0831,1450185.0392,0.01542790,60311.0831,61597.6981,74852.4325,82381.1275,75732.1654,1450185.0392,0.01542790,354874.5067,324952.0232,1155621.6156,1185544.099,0.01229417,0.0126125,0.00028355,116.0952,1871.2908,34.1091,1544154.1242,1628.8546,93997539.8927,45271.0000,,116.0952,5.1891,15.5674,51.8914,198.939,400.1753,1441.7992,12.6037,-2.1006,25.705926,92.616377,7.45757,29,107,23116,16,0E-8,0.01642760,,0.00039731,0.038592,0.901249,0.079724,,2026-05-22,2026-05-22,1,948,29,1,1.000000,,,0.000000,3,0.45652173913043476,0.4927536231884058,0.4927536231884058,0.4492753623188406,0.4492753623188406,0.4492753623188406,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00875124,E 常规,64,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
