grp,bet01,member_id,dt,bet_time,table_id,shoe_id,bet09,commission,category,rebet_flag,agent_lv1,stake_raw,fx_rate,payout_raw,rebate_raw,net_raw,bet41,validbet,diff_vb_minus_b41,updatetime,sync_time,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hiturn,roi_non_hiturn,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hiturn,avg_stake_non_hiturn,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hiturn,hold_rate,hold_rate_hiturn,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hiturn,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hiturn,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
A_主群,5449496646,150846144,2026-06-06,2026-06-07 09:49:58,37,114668131,Lucky7,0,1,Y,12402,10.00000000,4.81430000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-06-07 10:13:45,2026-06-15 21:41:35,316972.7686,292311.0317,17306.6178,10192,2762,-0.05459970,,-0.05459970,-0.05459970,-17306.6178,316972.7686,OK,0.0000,692.2647,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,692.2647,692.2647,692.2647,865.3309,1384.5294,4.000000,4.000000,4.000000,5.000000,8.000000,96.000000,96.000000,96.000000,95.000000,92.000000,5.0,4326.6544,3924.1153,12979.9633,13382.5025,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16614.3531,280618.5904,17306.6178,16614.3531,692.2647,0.05459970,0.05241571,692.2647,16614.3531,0.05241571,692.2647,692.2647,692.2647,865.3309,1384.5294,16614.3531,0.05241571,4326.6544,3924.1153,12979.9633,13382.5025,0.04094977,0.04221972,0.00218399,31.1002,105.8331,6.2660,1573.3289,157.3329,28815.7062,251.0909,,31.1002,2.0771,8.3086,20.7715,114.243,186.9431,207.7145,8.3086,-4.1543,22.500001,25.000002,3.743137,7,55,63,8,0E-8,0.05459970,,0E-8,0.000000,0.922196,0.000000,,2026-06-01,2026-06-17,11,110,20,17,0.647059,,,0.000000,4,0.8743509865005192,0.1360332294911734,0.1360332294911734,0.7933541017653167,0.7933541017653167,0.7796234772978959,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03542973,D 净利最高二十分位 · 优先留存,846,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5449496647,150846144,2026-06-06,2026-06-07 09:49:58,37,114668131,SuperLucky7,0,1,Y,12402,10.00000000,4.81430000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-06-07 10:13:46,2026-06-15 21:41:35,316972.7686,292311.0317,17306.6178,10192,2762,-0.05459970,,-0.05459970,-0.05459970,-17306.6178,316972.7686,OK,0.0000,692.2647,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,692.2647,692.2647,692.2647,865.3309,1384.5294,4.000000,4.000000,4.000000,5.000000,8.000000,96.000000,96.000000,96.000000,95.000000,92.000000,5.0,4326.6544,3924.1153,12979.9633,13382.5025,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16614.3531,280618.5904,17306.6178,16614.3531,692.2647,0.05459970,0.05241571,692.2647,16614.3531,0.05241571,692.2647,692.2647,692.2647,865.3309,1384.5294,16614.3531,0.05241571,4326.6544,3924.1153,12979.9633,13382.5025,0.04094977,0.04221972,0.00218399,31.1002,105.8331,6.2660,1573.3289,157.3329,28815.7062,251.0909,,31.1002,2.0771,8.3086,20.7715,114.243,186.9431,207.7145,8.3086,-4.1543,22.500001,25.000002,3.743137,7,55,63,8,0E-8,0.05459970,,0E-8,0.000000,0.922196,0.000000,,2026-06-01,2026-06-17,11,110,20,17,0.647059,,,0.000000,4,0.8743509865005192,0.1360332294911734,0.1360332294911734,0.7933541017653167,0.7933541017653167,0.7796234772978959,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03542973,D 净利最高二十分位 · 优先留存,847,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408643514,144009471,2026-05-07,2026-05-07 15:58:44,116,114634725,Player,0,1,N,4298,1000.00000000,3.85420000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:11:38,2026-05-23 13:11:01,893738.0962,816074.6214,17318.1682,5354,4407,-0.01937723,,-0.01937723,-0.01937723,-17318.1682,893738.0962,OK,0.0000,692.7267,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,692.7267,692.7267,692.7267,865.9084,865.9084,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,3809.9970,3490.057,13508.1712,13828.1112,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16625.4415,783431.6365,17318.1682,16625.4415,692.7267,0.01937723,0.01860214,692.7267,16625.4415,0.01860214,692.7267,692.7267,692.7267,865.9084,865.9084,16625.4415,0.01860214,3809.9970,3490.057,13508.1712,13828.1112,0.01511424,0.01547222,0.00077509,166.9290,185.1769,3.9297,618.5060,11.8780,31919.2177,157.3929,,166.9290,51.8914,128.5777,257.1553,385.733,514.3107,771.4661,128.5777,-7.7492,4.0,6.0,1.298274,29,164,30,8,0E-8,0.01937723,,0E-8,0.000000,0.913103,0.002055,,2026-04-08,2026-07-27,28,1458,417,111,0.252252,,0.315513,0.000196,5,0.8795430944963655,0.40083073727933544,0.40083073727933544,0.8826583592938733,0.8826583592938733,0.8748615725359912,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.0280484,D 净利最高二十分位 · 优先留存,848,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642694,149057281,2026-05-07,2026-05-07 15:57:55,112,114634729,Banker,0,1,N,21041,20.00000000,1.00000000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01,311897.0000,282953.0000,17307.7500,9566,9295,-0.05549188,,-0.05549188,-0.05549188,-17307.7500,311897.0000,OK,0.0000,519.2325,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,519.2325,519.2325,519.2325,519.2325,519.2325,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,2596.1625,2444.9962,14711.5875,14862.7538,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16788.5175,274464.4100,17307.7500,16788.5175,519.2325,0.05549188,0.05382712,519.2325,16788.5175,0.05382712,519.2325,519.2325,519.2325,519.2325,519.2325,16788.5175,0.05382712,2596.1625,2444.9962,14711.5875,14862.7538,0.04716810,0.04765276,0.00166476,32.6047,30.4414,1.8620,186.1048,9.8339,3353.7312,99.9462,,32.6047,20.0,20.0,40.0,50.0,60.0,100.0,20.0,-20.0,3.0,5.0,1.630237,27,135,157,7,0E-8,0.05549188,,0E-8,0.000000,0.907200,0.002613,,2026-04-23,2026-08-06,93,1760,482,106,0.877359,,0.685828,0.054249,4,0.8805815160955348,0.13499480789200416,0.13499480789200416,0.7798546209761164,0.7798546209761164,0.7652270210409745,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01931323,D 净利最高二十分位 · 优先留存,849,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5419272703,148054055,2026-05-14,2026-05-14 23:45:47,115,114642374,Banker,0,1,N,4202,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-14 23:47:50,2026-05-23 17:57:35,541930.5831,496283.1519,18172.1593,12736,7347,-0.03353226,,-0.03353226,-0.03353226,-18172.1593,541930.5831,OK,0.0000,726.8864,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,726.8864,726.8864,726.8864,1090.3296,1090.3296,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,4361.3182,3966.0242,13810.8411,14206.1351,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,17445.2729,476431.8258,18172.1593,17445.2729,726.8864,0.03353226,0.03219097,726.8864,17445.2729,0.03219097,726.8864,726.8864,726.8864,1090.3296,1090.3296,17445.2729,0.03219097,4361.3182,3966.0242,13810.8411,14206.1351,0.02548452,0.02621394,0.00134129,42.5511,67.5491,2.4734,422.6084,19.6668,12603.0368,170.8605,,42.5511,10.3857,21.0062,52.5155,103.8573,157.5465,210.062,20.7715,-10.2195,7.5,10.0,2.025644,29,162,79,10,0E-8,0.03353226,,0E-8,0.000000,0.915769,0.008794,,2026-04-13,2026-08-01,43,924,488,111,0.387387,,0.544985,0.327778,5,0.881619937694704,0.2762201453790239,0.2762201453790239,0.8390446521287642,0.8390446521287642,0.8283499446290143,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02172324,D 净利最高二十分位 · 优先留存,850,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5419272704,148054055,2026-05-14,2026-05-14 23:45:44,115,114642374,Tie,0,1,N,4202,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-14 23:47:50,2026-05-23 17:57:35,541930.5831,496283.1519,18172.1593,12736,7347,-0.03353226,,-0.03353226,-0.03353226,-18172.1593,541930.5831,OK,0.0000,726.8864,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,726.8864,726.8864,726.8864,1090.3296,1090.3296,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,4361.3182,3966.0242,13810.8411,14206.1351,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,17445.2729,476431.8258,18172.1593,17445.2729,726.8864,0.03353226,0.03219097,726.8864,17445.2729,0.03219097,726.8864,726.8864,726.8864,1090.3296,1090.3296,17445.2729,0.03219097,4361.3182,3966.0242,13810.8411,14206.1351,0.02548452,0.02621394,0.00134129,42.5511,67.5491,2.4734,422.6084,19.6668,12603.0368,170.8605,,42.5511,10.3857,21.0062,52.5155,103.8573,157.5465,210.062,20.7715,-10.2195,7.5,10.0,2.025644,29,162,79,10,0E-8,0.03353226,,0E-8,0.000000,0.915769,0.008794,,2026-04-13,2026-08-01,43,924,488,111,0.387387,,0.544985,0.327778,5,0.881619937694704,0.2762201453790239,0.2762201453790239,0.8390446521287642,0.8390446521287642,0.8283499446290143,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02172324,D 净利最高二十分位 · 优先留存,851,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5350095629,142044217,2026-03-27,2026-03-27 14:11:42,35,114589883,Player,0,1,N,4298,50.00000000,3.79770000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-03-27 14:21:22,2026-05-21 23:11:01,326522.6861,296007.0001,19122.6735,2870,2866,-0.05856461,,-0.05856461,-0.05856461,-19122.6735,326522.6861,OK,0.0000,764.9069,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,764.9069,764.9069,956.1337,956.1337,956.1337,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,4398.2149,4012.763,14724.4586,15109.9105,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,18357.7666,284166.7201,19122.6735,18357.7666,764.9069,0.05856461,0.05622202,764.9069,18357.7666,0.05622202,764.9069,764.9069,956.1337,956.1337,956.1337,18357.7666,0.05622202,4398.2149,4012.763,14724.4586,15109.9105,0.04509475,0.04627522,0.00234258,113.7710,103.2823,6.6723,390.2586,16.2885,6663.7283,58.4898,,113.7710,5.2352,20.9408,52.6635,261.7596,487.137,2043.9176,13.1659,0.0,23.262617,97.604732,5.432991,30,174,38,3,0E-8,0.05856461,,0E-8,0.000000,0.906543,0.028920,,2026-03-21,2026-06-10,49,1174,635,82,0.597561,,,0.000000,4,0.8836967808930426,0.11318795430944964,0.11318795430944964,0.7985462097611631,0.7985462097611631,0.7851605758582503,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03478096,D 净利最高二十分位 · 优先留存,852,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5419272749,135702585,2026-05-14,2026-05-14 23:45:49,115,114642374,Banker,0,1,N,4202,70.00000000,4.76050000,70.00000000,0E-8,0E-8,0E-8,70.00000000,70.00000000,2026-05-14 23:47:50,2026-05-23 17:57:35,2172475.3501,1967300.0210,19131.5063,38132,38110,-0.00880632,,-0.00880632,-0.00880632,-19131.5063,2172475.3501,OK,0.0000,765.2603,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,765.2603,765.2603,860.9178,860.9178,860.9178,4.000000,4.000000,4.500000,4.500000,4.500000,96.000000,96.000000,95.500000,95.500000,95.500000,5.0,4113.2739,3774.6703,15018.2324,15356.836,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,18366.2460,1888608.0201,19131.5063,18366.2460,765.2603,0.00880632,0.00845406,765.2603,18366.2460,0.00845406,765.2603,765.2603,860.9178,860.9178,860.9178,18366.2460,0.00845406,4113.2739,3774.6703,15018.2324,15356.836,0.00691296,0.00706882,0.00035225,56.9725,51.6216,0.5020,178.7991,1.8387,20303.5079,356.1682,,56.9725,31.1572,51.9286,72.7001,104.672,130.6473,204.3903,46.3812,0.0,2.515901,3.935985,1.097131,30,265,208,7,0E-8,0.00880632,,0E-8,0.000000,0.905557,0.007946,,2026-03-22,2026-08-06,107,10405,1777,138,0.775362,,1.210689,0.479530,5,0.8847352024922118,0.5129802699896158,0.5129802699896158,0.9345794392523364,0.9345794392523364,0.9302325581395349,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00953806,D 净利最高二十分位 · 优先留存,853,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5350095614,72781258,2026-03-27,2026-03-27 14:11:42,35,114589883,Banker,0,1,N,4298,13.00000000,3.79770000,13.00000000,0E-8,0E-8,0E-8,13.00000000,13.00000000,2026-03-27 14:21:22,2026-05-21 23:11:01,581280.5781,539063.8250,19502.4692,57397,18530,-0.03355087,,-0.03355087,-0.03355087,-19502.4692,581280.5781,OK,0.0000,780.0988,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,780.0988,780.0988,780.0988,780.0988,780.0988,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,3900.4938,3600.6883,15601.9753,15901.7809,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,18722.3704,517501.2720,19502.4692,18722.3704,780.0988,0.03355087,0.03220884,780.0988,18722.3704,0.03220884,780.0988,780.0988,780.0988,780.0988,780.0988,18722.3704,0.03220884,3900.4938,3600.6883,15601.9753,15901.7809,0.02684070,0.02735646,0.00134203,10.1274,29.0914,1.0525,153.5627,3.4353,4577.0124,145.9055,,10.1274,2.5818,2.6176,15.4293,26.176,36.1976,59.1457,2.6176,-2.5818,13.82857,22.595443,3.868959,29,244,291,5,0E-8,0.03355087,,0E-8,0.000000,0.927373,0.000000,,2026-03-22,2026-08-06,127,5677,2334,138,0.920290,,0.935796,0.758023,5,0.885773624091381,0.2751817237798546,0.2751817237798546,0.842159916926272,0.842159916926272,0.831672203765227,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01367861,D 净利最高二十分位 · 优先留存,854,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642534,122623171,2026-05-07,2026-05-07 15:57:50,112,114634729,Banker,0,1,N,4298,136.00000000,3.85420000,136.00000000,0E-8,0E-8,0E-8,136.00000000,136.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01,745299.7549,690056.3883,20331.9960,25052,6591,-0.02728029,,-0.02728029,-0.02728029,-20331.9960,745299.7549,OK,0.0000,813.2798,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,813.2798,813.2798,1016.5998,1016.5998,1016.5998,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,4676.3591,4266.5311,15655.6369,16065.4649,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,19518.7161,662454.1328,20331.9960,19518.7161,813.2798,0.02728029,0.02618908,813.2798,19518.7161,0.02618908,813.2798,813.2798,1016.5998,1016.5998,1016.5998,19518.7161,0.02618908,4676.3591,4266.5311,15655.6369,16065.4649,0.02100583,0.02155571,0.00109121,29.7501,104.6968,3.0848,175.2758,17.1001,6424.9979,56.8190,,29.7501,2.5946,12.8578,25.9457,77.4533,154.9067,259.4572,12.8426,-5.1431,12.047711,20.179026,2.313785,28,171,135,8,0E-8,0.02728029,,0E-8,0.000000,0.925878,0.001756,,2026-03-21,2026-08-06,116,1189,716,139,0.834532,,0.589582,0.649391,5,0.8868120456905504,0.33852544132917967,0.33852544132917967,0.8670820353063343,0.8670820353063343,0.858250276854928,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02293528,D 净利最高二十分位 · 优先留存,855,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5501993018,122650490,2026-07-14,2026-07-15 08:44:07,7,114710001,Player,0,1,N,4202,260.00000000,4.89260000,260.00000000,0E-8,0E-8,0E-8,260.00000000,260.00000000,2026-07-15 08:44:51,2026-07-15 10:52:45,1217976.5369,1113660.4813,20714.1779,33535,23754,-0.01700704,,-0.01700704,-0.01700704,-20714.1779,1217976.5369,OK,0.0000,828.5671,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,828.5671,828.5671,932.1380,932.1380,932.1380,4.000000,4.000000,4.500000,4.500000,4.500000,96.000000,96.000000,95.500000,95.500000,95.500000,5.0,4453.5482,4086.9334,16260.6297,16627.2445,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,19885.6108,1069114.0621,20714.1779,19885.6108,828.5671,0.01700704,0.01632676,828.5671,19885.6108,0.01632676,828.5671,828.5671,932.1380,932.1380,932.1380,19885.6108,0.01632676,4453.5482,4086.9334,16260.6297,16627.2445,0.01335053,0.01365153,0.00068028,36.3196,46.8831,0.8720,150.1027,2.0702,8825.9169,172.1304,,36.3196,10.5031,33.2343,52.7059,72.7074,87.9063,114.243,29.4087,-4.2165,2.645047,3.4375,1.092833,30,258,853,7,0E-8,0.01700704,,0E-8,0.000000,0.914353,0.005159,,2026-03-21,2026-08-06,138,10006,3190,139,0.992806,,0.940370,0.776468,5,0.8878504672897196,0.4164070612668744,0.4164070612668744,0.9023883696780893,0.9023883696780893,0.8959025470653378,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01208123,D 净利最高二十分位 · 优先留存,856,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642493,135742076,2026-05-07,2026-05-07 15:57:48,113,114634718,PPair,0,1,N,4202,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01,370158.6412,345919.3015,20896.2558,41418,9752,-0.05645216,,-0.05645216,-0.05645216,-20896.2558,370158.6412,OK,0.0000,835.8502,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,835.8502,835.8502,835.8502,1253.7754,1253.7754,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,5015.1014,4560.5508,15881.1544,16335.705,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,20060.4056,332082.5295,20896.2558,20060.4056,835.8502,0.05645216,0.05419408,835.8502,20060.4056,0.05419408,835.8502,835.8502,835.8502,1253.7754,1253.7754,20060.4056,0.05419408,5015.1014,4560.5508,15881.1544,16335.705,0.04290364,0.04413163,0.00225809,8.9371,35.4716,2.1428,177.0869,15.4902,3136.9376,82.6441,,8.9371,2.1082,4.0878,6.1317,30.6585,40.8781,51.0976,4.0878,-3.1174,9.999999,12.5,2.186294,29,191,196,8,0E-8,0.05645216,,0E-8,0.000000,0.934516,0.000435,,2026-03-21,2026-08-05,118,1349,753,138,0.855073,,1.109466,1.108805,5,0.8888888888888888,0.12149532710280374,0.12149532710280374,0.8130841121495327,0.8130841121495327,0.8006644518272426,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01885527,D 净利最高二十分位 · 优先留存,857,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642755,135742076,2026-05-07,2026-05-07 15:57:51,113,114634718,Tie,0,1,N,4202,10.00000000,4.76050000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01,370158.6412,345919.3015,20896.2558,41418,9752,-0.05645216,,-0.05645216,-0.05645216,-20896.2558,370158.6412,OK,0.0000,835.8502,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,835.8502,835.8502,835.8502,1253.7754,1253.7754,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,5015.1014,4560.5508,15881.1544,16335.705,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,20060.4056,332082.5295,20896.2558,20060.4056,835.8502,0.05645216,0.05419408,835.8502,20060.4056,0.05419408,835.8502,835.8502,835.8502,1253.7754,1253.7754,20060.4056,0.05419408,5015.1014,4560.5508,15881.1544,16335.705,0.04290364,0.04413163,0.00225809,8.9371,35.4716,2.1428,177.0869,15.4902,3136.9376,82.6441,,8.9371,2.1082,4.0878,6.1317,30.6585,40.8781,51.0976,4.0878,-3.1174,9.999999,12.5,2.186294,29,191,196,8,0E-8,0.05645216,,0E-8,0.000000,0.934516,0.000435,,2026-03-21,2026-08-05,118,1349,753,138,0.855073,,1.109466,1.108805,5,0.8888888888888888,0.12149532710280374,0.12149532710280374,0.8130841121495327,0.8130841121495327,0.8006644518272426,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01885527,D 净利最高二十分位 · 优先留存,858,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642756,135742076,2026-05-07,2026-05-07 15:57:51,113,114634718,BPair,0,1,N,4202,10.00000000,4.76050000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01,370158.6412,345919.3015,20896.2558,41418,9752,-0.05645216,,-0.05645216,-0.05645216,-20896.2558,370158.6412,OK,0.0000,835.8502,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,835.8502,835.8502,835.8502,1253.7754,1253.7754,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,5015.1014,4560.5508,15881.1544,16335.705,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,20060.4056,332082.5295,20896.2558,20060.4056,835.8502,0.05645216,0.05419408,835.8502,20060.4056,0.05419408,835.8502,835.8502,835.8502,1253.7754,1253.7754,20060.4056,0.05419408,5015.1014,4560.5508,15881.1544,16335.705,0.04290364,0.04413163,0.00225809,8.9371,35.4716,2.1428,177.0869,15.4902,3136.9376,82.6441,,8.9371,2.1082,4.0878,6.1317,30.6585,40.8781,51.0976,4.0878,-3.1174,9.999999,12.5,2.186294,29,191,196,8,0E-8,0.05645216,,0E-8,0.000000,0.934516,0.000435,,2026-03-21,2026-08-05,118,1349,753,138,0.855073,,1.109466,1.108805,5,0.8888888888888888,0.12149532710280374,0.12149532710280374,0.8130841121495327,0.8130841121495327,0.8006644518272426,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01885527,D 净利最高二十分位 · 优先留存,859,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
