"uid1","uid2","n_same_orders","rounds_1","rounds_2","same_rate","jaccard","lift","exp_same","n_tables","first_day","last_day",".sr",".so","相对倍数"
136286232,147676760,265,651,11331,0.4070661,0.0226167,2.3684748,111.8863504,4,2026-03-28,2026-03-28,0.4070661,265,18.9355968628764
148338283,38805452,180,37765,503,0.3578529,0.0047259,2.3637505,76.1501689,7,2026-04-23,2026-04-24,0.3578529,180,16.6463339752714
142327375,149034231,392,172734,675,0.5807407,0.0022657,2.3588056,166.1858013,17,2026-04-28,2026-04-29,0.5807407,392,27.0144622140352
136286232,147425893,265,651,10885,0.4070661,0.0235117,2.3585832,112.3555869,4,2026-03-28,2026-03-28,0.4070661,265,18.9355968628764
137696419,147805867,295,540,7380,0.5462963,0.0386885,2.3577368,125.1199889,5,2026-03-31,2026-03-31,0.5462963,295,25.4122033362174
148798931,148941282,332,60235,480,0.6916667,0.0054982,2.3572432,140.8424869,17,2026-04-20,2026-04-21,0.6916667,332,32.1744350479593
147776964,151005661,213,528,17880,0.4034091,0.0117065,2.3527079,90.5339753,7,2026-06-04,2026-06-05,0.4034091,213,18.765483267744
144714518,147550448,331,12714,441,0.7505669,0.025811,2.3483886,140.9477123,4,2026-03-22,2026-03-23,0.7505669,331,34.9143105677896
142668385,152820911,498,91047,794,0.627204,0.005452,2.3477341,212.1194197,29,2026-07-10,2026-07-12,0.627204,498,29.1758073069301
145846574,147214919,446,484046,881,0.5062429,0.0009206,2.3391925,190.6640838,29,2026-04-10,2026-05-08,0.5062429,446,23.5490291849247
139990304,80650602,215,52682,449,0.4788419,0.004063,2.3385404,91.9376888,3,2026-04-24,2026-04-24,0.4788419,215,22.2744099286425
149677708,149697839,178,12053,334,0.5329341,0.0145794,2.3383197,76.1230367,9,2026-05-07,2026-05-07,0.5329341,178,24.7906304948505
120583279,146973647,243,4922,535,0.4542056,0.0466053,2.3369822,103.980251,6,2026-03-22,2026-03-22,0.4542056,243,21.1283969224185
123591261,148078720,298,353875,827,0.3603386,0.0008408,2.3368417,127.5225426,29,2026-04-01,2026-05-10,0.3603386,298,16.761961911673
135781634,19619027,248,583,86903,0.4253859,0.0028428,2.3348038,106.2187746,24,2026-07-25,2026-08-05,0.4253859,248,19.7877836389517
147669063,148024920,268,3856,594,0.4511785,0.0640842,2.3338457,114.8319292,6,2026-03-31,2026-03-31,0.4511785,268,20.9875845451078
130016579,149324717,181,28730,460,0.3934783,0.0062394,2.3314227,77.6349986,3,2026-05-01,2026-05-13,0.3934783,181,18.3035297291766
153850836,19619027,354,656,86903,0.5396341,0.0040594,2.329024,151.9949964,17,2026-08-05,2026-08-05,0.5396341,354,25.1022960916204
115295631,147705391,385,27691,500,0.77,0.0138459,2.3224432,165.7736998,28,2026-03-23,2026-03-24,0.77,385,35.8182850019072
123591261,148037225,209,353875,369,0.5663957,0.0005903,2.3193007,90.1133682,29,2026-03-31,2026-05-13,0.5663957,209,26.347172216175
105505284,123591261,210,594,353875,0.3535354,0.0005928,2.3168474,90.6404118,26,2026-04-10,2026-08-05,0.3535354,210,16.4454957343679
115295631,147691754,183,27691,330,0.5545455,0.0065737,2.3134892,79.1012984,29,2026-03-23,2026-03-23,0.5545455,183,25.795933461721
140005216,149150782,214,329,19321,0.6504559,0.0110105,2.3026901,92.9347826,6,2026-04-27,2026-04-27,0.6504559,214,30.2574218277559
149150782,149233645,416,19321,453,0.9183223,0.0214898,2.2981967,181.0114826,17,2026-04-27,2026-04-27,0.9183223,416,42.7178309935155
139990304,143776020,294,52682,754,0.3899204,0.0055323,2.2979203,127.9417737,6,2026-04-24,2026-04-24,0.3899204,294,18.1380259938411
140445138,148998349,278,13093,597,0.4656616,0.0207277,2.2937034,121.2013746,28,2026-04-22,2026-04-22,0.4656616,278,21.6612985756417
142668385,152789527,306,91047,534,0.5730337,0.0033525,2.2915609,133.533437,26,2026-07-09,2026-07-10,0.5730337,306,26.6559537432434
149150782,149237731,190,19321,330,0.5757576,0.0097631,2.290111,82.9654101,17,2026-04-27,2026-04-27,0.5757576,190,26.7826620893689
142327375,148639130,493,172734,493,1,0.0028541,2.2882772,215.4459283,16,2026-04-14,2026-04-14,1,493,46.5172532492301
149677708,149684423,355,12053,596,0.5956376,0.0288759,2.2876429,155.1815596,17,2026-05-07,2026-05-07,0.5956376,355,27.7074250839636
142327375,149178406,168,172734,382,0.4397906,0.0009714,2.2875793,73.4400769,9,2026-04-27,2026-04-29,0.4397906,168,20.4578507168309
142327375,98092471,266,172734,612,0.4346405,0.0015369,2.2854072,116.3906388,17,2026-04-14,2026-04-14,0.4346405,266,20.218282210872
149150782,149237818,688,19321,1078,0.6382189,0.0349044,2.2853685,301.0455441,17,2026-04-27,2026-04-27,0.6382189,688,29.6881901997451
123591261,147706743,746,353875,1971,0.3784881,0.0021008,2.2829451,326.7708823,28,2026-04-02,2026-04-02,0.3784881,746,17.6062267995199
149150782,149231835,253,19321,698,0.3624642,0.0127998,2.2813563,110.8989403,17,2026-04-27,2026-04-27,0.3624642,253,16.8608389851796
142668385,152843071,194,91047,402,0.4825871,0.0021259,2.2805585,85.0668823,29,2026-07-10,2026-07-11,0.4825871,194,22.4486263455115
136961384,148370408,372,595,60338,0.6252101,0.0061426,2.2798803,163.1664589,17,2026-04-18,2026-04-18,0.6252101,372,29.0830565556765
142327375,148643239,313,172734,489,0.6400818,0.0018102,2.2781015,137.3951053,17,2026-04-14,2026-04-14,0.6400818,313,29.7748471908231
153855675,19619027,307,583,86903,0.5265866,0.0035215,2.2744145,134.9797937,17,2026-08-05,2026-08-05,0.5265866,307,24.4953622298511
153858294,19619027,237,451,86903,0.5254989,0.0027205,2.2707155,104.3723885,17,2026-08-05,2026-08-05,0.5254989,237,24.4447654134919
142327375,149294439,282,172734,557,0.5062837,0.00163,2.2700793,124.2247353,15,2026-04-28,2026-04-29,0.5062837,282,23.5509270888573
153580767,19619027,188,423,86903,0.4444444,0.0021575,2.2679359,82.894758,27,2026-07-28,2026-07-29,0.4444444,188,20.6743327100021
136463912,145846574,189,310,484046,0.6096774,0.0003904,2.2659409,83.4090611,29,2026-07-08,2026-07-18,0.6096774,189,28.3605180161322
142327375,148641649,647,172734,1087,0.5952162,0.0037361,2.2646477,285.6956491,17,2026-04-14,2026-04-14,0.5952162,647,27.6878227134444
148370408,148831532,1095,60338,1840,0.5951087,0.0179264,2.2635302,483.7576268,17,2026-04-18,2026-04-18,0.5951087,1095,27.6828221087201
145846574,149537231,234,484046,408,0.5735294,0.0004833,2.2588292,103.5934913,8,2026-05-04,2026-05-04,0.5735294,234,26.679012345679
151378947,151629817,178,16071,337,0.5281899,0.0109673,2.2585103,78.8130108,6,2026-06-17,2026-06-17,0.5281899,178,24.5699433419855
142327375,148641652,681,172734,1168,0.5830479,0.0039314,2.2552249,301.9654495,18,2026-04-14,2026-04-14,0.5830479,681,27.1217868207318
153858328,19619027,238,456,86903,0.5219298,0.0027318,2.253925,105.5935759,17,2026-08-05,2026-08-05,0.5219298,238,24.27874068492
148484465,148671934,208,48832,514,0.4046693,0.004233,2.2527724,92.3306776,14,2026-04-14,2026-05-10,0.4046693,208,18.8241043102887
142327375,148641656,661,172734,1185,0.5578059,0.0038151,2.2519201,293.5272895,17,2026-04-14,2026-04-14,0.5578059,661,25.9475983142147
146807705,148246300,272,10993,714,0.3809524,0.0237866,2.2490926,120.9376615,6,2026-04-05,2026-04-05,0.3809524,272,17.720859266702
145846574,149584181,423,484046,1006,0.4204771,0.0008728,2.2484161,188.1324373,15,2026-05-05,2026-05-19,0.4204771,423,19.5594397462019
123591261,147706084,342,353875,844,0.4052133,0.0009651,2.2440045,152.4061111,29,2026-03-30,2026-04-12,0.4052133,342,18.8494096960563
148484465,69823857,241,48832,320,0.753125,0.0049273,2.2438806,107.403221,11,2026-04-14,2026-04-15,0.753125,241,35.0333063533265
148798931,148877585,624,60235,971,0.6426365,0.0103001,2.2433087,278.1605547,17,2026-04-20,2026-04-21,0.6426365,624,29.8936848176989
151005661,151006594,171,17880,315,0.5428571,0.0094874,2.2432663,76.2281334,5,2026-06-04,2026-06-06,0.5428571,171,25.2522211988427
116705282,66228851,274,652,110377,0.4202454,0.0024739,2.2343993,122.6280356,7,2026-07-24,2026-07-26,0.4202454,274,19.548661698624
142327375,148634762,339,172734,470,0.7212766,0.0019611,2.2338628,151.7550684,10,2026-04-14,2026-04-14,0.7212766,339,33.5518062649437
146281350,148370408,167,434,60338,0.3847926,0.0027555,2.2319148,74.8236455,9,2026-04-16,2026-05-03,0.3847926,167,17.8994948226297
153293429,153445093,204,508,12823,0.4015748,0.0155405,2.2282747,91.5506501,4,2026-07-25,2026-07-25,0.4015748,204,18.6801566701089
114353141,123591261,169,419,353875,0.4033413,0.0004772,2.2243208,75.9782493,8,2026-04-07,2026-04-07,0.4033413,169,18.7623293979737
148238700,148484465,231,667,48832,0.3463268,0.0046886,2.224261,103.8547177,12,2026-04-11,2026-04-15,0.3463268,231,16.1101714625955
142327375,148644586,774,172734,1279,0.6051603,0.0044678,2.2198028,348.6796221,17,2026-04-14,2026-04-14,0.6051603,774,28.1503949314801
153858358,19619027,230,448,86903,0.5133929,0.00264,2.2182828,103.6838026,17,2026-08-05,2026-08-05,0.5133929,230,23.8816275456567
145846574,152841052,187,484046,374,0.5,0.0003862,2.2156773,84.3985707,25,2026-07-10,2026-07-10,0.5,187,23.2586266246151
142327375,144860959,424,172734,470,0.9021277,0.002454,2.2153782,191.3894406,7,2026-04-29,2026-04-29,0.9021277,424,41.9645026840455
112531021,145846574,599,1451,484046,0.4128187,0.0012353,2.2128078,270.6968094,29,2026-04-10,2026-07-27,0.4128187,599,19.203192013918
142327375,149250176,496,172734,1163,0.4264832,0.0028604,2.2121735,224.2138761,17,2026-04-27,2026-04-29,0.4264832,496,19.8388270209421
12249654,146490510,255,626,27288,0.4073482,0.0092194,2.2106976,115.3482044,4,2026-04-16,2026-04-17,0.4073482,255,18.948719380018
142327375,145026051,319,172734,429,0.7435897,0.0018456,2.2061778,144.5939639,14,2026-04-27,2026-04-28,0.7435897,319,34.5897503884191
133879358,139990304,169,380,52682,0.4447368,0.0031951,2.2037153,76.6886709,5,2026-04-24,2026-04-24,0.4447368,169,20.6879343548522
145846574,147868489,517,484046,1296,0.3989198,0.0010664,2.203503,234.6264105,29,2026-04-08,2026-04-20,0.3989198,517,18.5566533627322
145846574,152688630,363,484046,561,0.6470588,0.0007496,2.201795,164.8654858,28,2026-07-09,2026-07-18,0.6470588,363,30.099398066743
121087607,142327375,191,323,172734,0.5913313,0.0011049,2.1956511,86.9901409,7,2026-04-05,2026-04-14,0.5913313,191,27.5071078362965
150074520,27556632,206,412,22311,0.5,0.0091486,2.195189,93.8415797,4,2026-05-15,2026-05-16,0.5,206,23.2586266246151
115295631,147689056,912,27691,1437,0.6346555,0.0323221,2.1918853,416.0801658,29,2026-03-23,2026-03-24,0.6346555,912,29.5224306195168
140445138,149022230,290,13093,619,0.4684976,0.0216063,2.1884187,132.5157752,28,2026-04-22,2026-04-22,0.4684976,290,21.7932215058565
145846574,152801743,188,484046,380,0.4947368,0.0003882,2.1851448,86.0354902,26,2026-07-10,2026-07-10,0.4947368,188,23.0137970173137
145846574,152802273,201,484046,406,0.4950739,0.0004151,2.1843968,92.0162491,25,2026-07-10,2026-07-10,0.4950739,201,23.029477983384
147970095,80385852,665,1564,85725,0.4251918,0.0076769,2.179807,305.0728853,6,2026-03-30,2026-03-30,0.4251918,665,19.778754640096
147998446,66228851,332,748,110377,0.4438503,0.0029966,2.1797646,152.3100262,7,2026-07-25,2026-07-26,0.4438503,332,20.6466968098468
123591261,142087478,480,353875,1077,0.4456825,0.0013541,2.1797434,220.2094075,29,2026-03-31,2026-05-15,0.4456825,480,20.73192572125
145846574,149435631,206,484046,467,0.4411135,0.0004254,2.178901,94.5430743,28,2026-05-01,2026-07-18,0.4411135,206,20.5193883911543
148798931,148919478,1758,60235,3269,0.5377791,0.0284715,2.178277,807.0599082,17,2026-04-20,2026-04-21,0.5377791,1758,25.0160065868431
147214454,151890789,422,4349,1166,0.3619211,0.0828588,2.1755287,193.975839,6,2026-06-22,2026-06-22,0.3619211,422,16.8355754649399
149272052,149677708,361,806,12053,0.4478908,0.0288846,2.172325,166.1813967,16,2026-05-07,2026-05-07,0.4478908,361,20.8346497716003
145846574,146914031,168,484046,384,0.4375,0.0003469,2.1714691,77.3669767,25,2026-04-11,2026-04-16,0.4375,168,20.3512982965382
145846574,149141909,183,484046,462,0.3961039,0.0003778,2.1697841,84.3401877,10,2026-04-29,2026-07-09,0.3961039,183,18.4256654293077
145846574,152407514,561,484046,1483,0.3782873,0.0011568,2.1686986,258.680488,29,2026-07-03,2026-07-29,0.3782873,561,17.5968861350675
145846574,152770517,204,484046,329,0.6200608,0.0004213,2.1672009,94.1306347,29,2026-07-09,2026-07-16,0.6200608,204,28.8435252635202
145846574,152533342,248,484046,517,0.4796905,0.0005121,2.1656304,114.5163067,29,2026-07-08,2026-07-16,0.4796905,248,22.3138844697498
132452783,148484465,238,354,48832,0.6723164,0.0048623,2.1622923,110.0683759,6,2026-04-14,2026-04-15,0.6723164,238,31.2743122424107
144714518,147534863,193,12714,467,0.4132762,0.0148599,2.1613174,89.297388,6,2026-03-23,2026-03-23,0.4132762,193,19.2244736572795
145846574,152625844,259,484046,584,0.4434932,0.0005347,2.159947,119.9103496,27,2026-07-06,2026-07-20,0.4434932,259,20.6300854987115
145846574,152800314,182,484046,372,0.4892473,0.0003758,2.159941,84.2615623,25,2026-07-10,2026-07-10,0.4892473,182,22.7584405556021
135873552,153445093,211,467,12823,0.4518201,0.0161327,2.1568448,97.8280861,5,2026-07-25,2026-07-27,0.4518201,211,21.0174300147925
123591261,153104445,291,353875,570,0.5105263,0.0008217,2.1549365,135.0387823,27,2026-07-16,2026-08-05,0.5105263,291,23.7482811874924
145846574,151933184,395,484046,857,0.4609102,0.0008153,2.148049,183.8877963,29,2026-07-08,2026-07-25,0.4609102,395,21.4402764985533
129533265,148494438,904,59198,2341,0.3861598,0.0149089,2.141264,422.1805509,29,2026-04-10,2026-04-11,0.3861598,904,17.9630932112721
145846574,152841976,272,484046,556,0.4892086,0.0005616,2.1377332,127.2375803,28,2026-07-10,2026-07-10,0.4892086,272,22.7566403379013
145846574,99015335,746,484046,1640,0.454878,0.0015383,2.1356118,349.3144247,29,2026-04-07,2026-07-19,0.454878,746,21.1596751235033
153850557,19619027,219,443,86903,0.4943567,0.0025136,2.1347136,102.5898726,16,2026-08-05,2026-08-05,0.4943567,219,22.9961158093537
142327375,149232718,233,172734,347,0.6714697,0.001348,2.1283004,109.4770279,17,2026-04-28,2026-04-29,0.6714697,233,31.2349260840846
145101802,148484465,500,1194,48832,0.4187605,0.0100957,2.1192442,235.9331645,4,2026-04-14,2026-04-15,0.4187605,500,19.4795882292742
153511221,19619027,311,797,86903,0.3902133,0.0035588,2.1187279,146.7861905,12,2026-07-28,2026-08-02,0.3902133,311,18.1516508973178
148162852,148484465,202,404,48832,0.5,0.0041196,2.1133547,95.5826286,12,2026-04-11,2026-04-15,0.5,202,23.2586266246151
142327375,146600761,1832,172734,2064,0.8875969,0.0105917,2.1099355,868.2730048,17,2026-03-21,2026-04-14,0.8875969,1832,41.2885697805316
153873118,66228851,412,412,110377,1,0.0037327,2.105645,195.6645092,17,2026-08-05,2026-08-05,1,412,46.5172532492301
153873129,66228851,397,397,110377,1,0.0035968,2.1055379,188.5503943,17,2026-08-05,2026-08-05,1,397,46.5172532492301
153873125,66228851,405,405,110377,1,0.0036692,2.1054995,192.3534064,17,2026-08-05,2026-08-05,1,405,46.5172532492301
153873854,66228851,426,426,110377,1,0.0038595,2.1053994,202.3369069,17,2026-08-05,2026-08-05,1,426,46.5172532492301
153873749,66228851,399,399,110377,1,0.0036149,2.1049167,189.5561963,17,2026-08-05,2026-08-05,1,399,46.5172532492301
153483660,66228851,188,328,110377,0.5731707,0.0017011,2.1044521,89.3344158,16,2026-07-26,2026-07-26,0.5731707,188,26.6623266069385
148370408,148840658,250,60338,450,0.5555556,0.0041296,2.10196,118.9366122,17,2026-04-18,2026-04-18,0.5555556,250,25.842920539228
152586750,152889066,335,741,18836,0.4520918,0.0174098,2.1001467,159.5126661,6,2026-07-12,2026-07-12,0.4520918,335,21.0300687525003
153872725,66228851,416,417,110377,0.9976019,0.0037689,2.0998993,198.1047415,17,2026-08-05,2026-08-05,0.9976019,416,46.4057002242132
153872701,66228851,425,426,110377,0.9976526,0.0038504,2.0998684,202.3936316,17,2026-08-05,2026-08-05,0.9976526,425,46.4080586489529
153872716,66228851,411,412,110377,0.9975728,0.0037236,2.0997267,195.7397611,17,2026-08-05,2026-08-05,0.9975728,411,46.4043465721436
153809659,19619027,301,461,86903,0.6529284,0.0034573,2.0978901,143.4774838,17,2026-08-03,2026-08-03,0.6529284,301,30.3724357364146
151005661,151017523,418,17880,659,0.6342944,0.0230672,2.0950504,199.5178769,8,2026-06-05,2026-06-05,0.6342944,418,29.5056332393685
153850411,66228851,310,328,110377,0.945122,0.0028081,2.0950363,147.9687981,14,2026-08-05,2026-08-05,0.945122,310,43.9644794254189
153867867,66228851,397,399,110377,0.9949875,0.0035967,2.0946557,189.5299535,17,2026-08-05,2026-08-05,0.9949875,397,46.2840855173184
147296567,148798931,198,324,60235,0.6111111,0.0032803,2.0945079,94.5329444,13,2026-04-21,2026-05-08,0.6111111,198,28.4272098021156
145846574,148495006,234,484046,369,0.6341463,0.0004833,2.0936231,111.7679685,22,2026-04-10,2026-04-12,0.6341463,234,29.4987440341623
129533265,148494437,843,59198,2243,0.3758359,0.0139114,2.0917954,403.0030941,28,2026-04-10,2026-04-11,0.3758359,843,17.4828537404523
145918724,146807705,238,595,10993,0.4,0.0209692,2.0896312,113.8956984,6,2026-03-29,2026-03-29,0.4,238,18.6069012996921
153586951,19619027,279,626,86903,0.4456869,0.0031977,2.088607,133.5818536,26,2026-07-29,2026-07-29,0.4456869,279,20.7321303971643
153483682,66228851,201,344,110377,0.5843023,0.0018187,2.0867094,96.3239044,17,2026-07-26,2026-07-26,0.5843023,201,27.1801380632076
153481166,66228851,182,333,110377,0.5465465,0.0016466,2.0866592,87.2207592,17,2026-07-26,2026-07-26,0.5465465,182,25.4238419529804
135377850,19619027,305,759,86903,0.4018445,0.0034914,2.0829835,146.424585,27,2026-07-28,2026-08-05,0.4018445,305,18.6927023733103
142327375,148707166,420,172734,1090,0.3853211,0.0024221,2.0810094,201.8251367,14,2026-04-18,2026-04-19,0.3853211,420,17.9240791909719
142327375,45253502,263,172734,464,0.5668103,0.0015208,2.08098,126.3827625,15,2026-04-27,2026-04-29,0.5668103,263,26.3664582693721
153550499,19619027,171,482,86903,0.3547718,0.0019607,2.0798814,82.2162253,7,2026-07-28,2026-07-28,0.3547718,171,16.5030096662852
145846574,149212236,195,484046,353,0.5524079,0.0004027,2.0798557,93.7565045,10,2026-04-28,2026-04-29,0.5524079,195,25.6964981811754
129533265,148494441,939,59198,2465,0.3809331,0.0154634,2.0775755,451.9691247,27,2026-04-10,2026-04-15,0.3809331,939,17.7199614837143
145846574,152807717,181,484046,372,0.4865591,0.0003738,2.0744319,87.2528021,28,2026-07-10,2026-07-15,0.4865591,181,22.6333928754175
147714615,148673455,509,50745,726,0.7011019,0.0099878,2.073203,245.5138305,7,2026-04-14,2026-04-22,0.7011019,509,32.6133346358164
146545518,148370408,266,658,60338,0.4042553,0.00438,2.06169,129.0203662,7,2026-04-18,2026-04-18,0.4042553,266,18.8048461674435
148484465,148635958,190,48832,409,0.4645477,0.0038735,2.0611492,92.1815837,9,2026-04-14,2026-05-10,0.4645477,190,21.6094830072474
153809605,19619027,319,498,86903,0.6405622,0.0036632,2.0589838,154.9307997,17,2026-08-03,2026-08-03,0.6405622,319,29.797194079284
153435395,66228851,175,312,110377,0.5608974,0.0015835,2.0582099,85.0253398,15,2026-07-25,2026-07-26,0.5608974,175,26.0914064026347
145846574,152806234,182,484046,390,0.4666667,0.0003758,2.0544429,88.5884938,28,2026-07-10,2026-07-10,0.4666667,182,21.7080530668825
145846574,153058452,259,484046,488,0.5307377,0.0005348,2.0543742,126.0724559,17,2026-07-15,2026-07-25,0.5307377,259,24.6884599998139
142327375,148794489,194,172734,375,0.5173333,0.0011219,2.0523119,94.5275415,4,2026-04-29,2026-04-29,0.5173333,194,24.06492413036
123591261,148105904,417,353875,1175,0.3548936,0.0011759,2.0519562,203.2207077,28,2026-04-02,2026-08-03,0.3548936,417,16.508675467731
145846574,153036609,1130,484046,1526,0.740498,0.0023326,2.0506546,551.0435519,28,2026-07-15,2026-07-21,0.740498,1130,34.4459329965484
