bet_ip,n_member,n_lv3_chain,n_lv1_chain,n_lv2_chain,n_lv4_chain,n_lv5_chain,n_chain_key,chain_spread,top_concentration,member_per_chain,member_per_lv1_chain,member_per_lv2_chain,member_per_lv4_chain,member_per_lv5_chain,member_per_lv3_chain,n_orders,stake,game_pnl,net_pnl,stake_xagg,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
223.206.49.243,24,1,1,1,1,1,1,1.000000,1.000000,24.0000000,24.0000000,24.0000000,24.0000000,24.0000000,24.0000000,727,22834.0963113026,-1126.4525926585,-944.1865481157,22834.0963,20251.7827,944.1865,727,682,-0.04134985,,-0.04134985,-0.04933204,-944.1865,22834.0963,OK,182.2660,47.2093,5.0000,95.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,47.2093,47.2093,47.2093,47.2093,47.2093,5.000000,5.000000,5.000000,5.000000,5.000000,95.000000,95.000000,95.000000,95.000000,95.000000,5.0,236.0466,213.593,525.8739,548.3275,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896.9772,19239.1936,761.9205,714.7112,-135.0567,0.03336767,0.03130017,47.2093,714.7112,0.03130017,47.2093,47.2093,47.2093,47.2093,47.2093,714.7112,0.03130017,236.0466,213.593,525.8739,548.3275,0.02303020,0.02401354,-0.00591470,31.4087,29.6947,1.3844,134.8838,5.6538,3262.0138,97.4286,,31.4087,11.0045,22.009,44.018,66.0269,88.0359,111.5679,19.8081,0.0,4.0,5.069199,1.427084,21,92,1,6,0E-8,0.04134985,,0.00900000,0.900000,0.886910,0.000000,,2026-03-22,2026-03-28,7,167,83,7,1.000000,,,0.000000,3,0.5605095541401274,0.4111983409865205,0.4111983409865205,0.40453266182787734,0.40453266182787734,0.39955190440627336,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07129966,E 常规,3785,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.32.149,50,12,5,5,15,27,27,5.400000,0.200000,4.1666667,10.0000000,10.0000000,3.3333333,1.8518519,4.1666667,693,35127.6226057454,-744.8082678803,-744.8082678803,35127.6226,31036.3769,744.8083,693,620,-0.02120292,-0.01416743,-0.03206903,-0.02120292,-744.8083,35127.6226,OK,0.0000,29.9338,3.9711,96.0289,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.9338,40.1080,46.3783,-18.6339,-18.6588,3.971140,4.095238,4.479076,3.597403,3.598846,96.028860,95.904762,95.520924,96.402597,96.401154,5.0,79.1273,77.0337,665.6810,667.7746,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,714.8745,29796.0241,744.8083,714.8745,29.9338,0.02120292,0.02035078,29.9338,714.8745,0.02035078,29.9338,40.1080,46.3783,-18.6339,-18.6588,714.8745,0.02035078,79.1273,77.0337,665.6810,667.7746,0.01895036,0.01900996,0.00085214,50.6892,50.0587,1.2013,16.5513,3.5467,780.6138,13.7778,183.8115,23.9263,5.2586,13.088,51.4311,128.4258,256.8515,503.7421,12.9729,0.0,19.624996,38.488921,3.87296,28,115,1,8,0.60699065,0.02120292,0.01416743,0E-8,0.000000,0.883532,0.004329,0.01790160,2026-03-23,2026-08-05,45,210,169,136,0.330882,7.682400,3.626246,2.023302,3,0.5606576803436528,0.49814842245593244,0.49814842245593244,0.5728040290327359,0.5728040290327359,0.5692307692307692,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07477972,E 常规,3786,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.230.146.69,25,8,5,5,11,11,11,2.200000,0.200000,3.1250000,5.0000000,5.0000000,2.2727273,2.2727273,3.1250000,1030,58344.1033756122,-763.4284201913,-759.3291567441,58344.1034,52365.4925,759.3292,1030,946,-0.01301467,0.22368266,-0.02177785,-0.01308493,-759.3292,58344.1034,OK,4.0993,39.6960,4.0194,95.9806,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,39.6960,39.6960,39.6960,60.1964,19.5562,4.019417,4.019417,4.019417,5.370874,5.807767,95.980583,95.980583,95.980583,94.629126,94.192233,5.0,198.8408,178.3257,556.3891,576.9042,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,719.6331,50260.6246,755.2299,715.5338,35.5968,0.01294441,0.01226403,39.6960,715.5338,0.01226403,39.6960,39.6960,39.6960,60.1964,19.5562,715.5338,0.01226403,198.8408,178.3257,556.3891,576.9042,0.00953634,0.00988796,0.00061012,56.6448,55.3546,0.8027,29.2050,2.6004,2244.0040,36.3846,12.9375,64.7424,10.3857,31.1572,63.0186,189.0202,208.7531,396.7349,20.7715,-1.022,6.7,12.733338,1.818033,29,119,1,8,0.03570098,0.01301467,-0.22368266,0.00007828,0.007767,0.897528,0.000000,0.24546051,2026-03-24,2026-07-30,26,292,150,129,0.201550,0.199831,0.228398,0.119003,4,0.5608058065471782,0.5394756332395201,0.5394756332395201,0.7667012294474893,0.7667012294474893,0.7647498132935027,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06053884,E 常规,3787,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
14.230.126.254,22,7,4,5,10,17,17,4.250000,0.250000,3.1428571,5.5000000,4.4000000,2.2000000,1.2941176,3.1428571,2579,7353.6777424893,-746.5855988408,-746.5855988408,7353.6777,6988.6144,746.5856,2579,895,-0.10152547,-0.10152547,,-0.10152547,-746.5856,7353.6777,OK,0.0000,29.7911,3.6557,96.3443,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.7911,29.7911,31.9091,37.0492,37.0492,3.655680,3.655680,3.789453,4.547111,4.547111,96.344320,96.344320,96.210547,95.452889,95.452889,5.0,165.5897,151.528,580.9959,595.0576,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,716.7945,6732.3213,746.5856,716.7945,29.7911,0.10152547,0.09747428,29.7911,716.7945,0.09747428,29.7911,29.7911,31.9091,37.0492,37.0492,716.7945,0.09747428,165.5897,151.528,580.9959,595.0576,0.07900753,0.08091973,0.00405119,2.8514,7.8085,0.8342,41.4770,7.6968,408.5377,49.7222,2.8514,,2.5818,2.5818,2.5818,2.5818,2.5818,12.6507,2.5818,-2.5818,1.0,4.9,1.10442,25,80,1,6,1.00000000,0.10152547,0.10152547,0E-8,0.000000,0.950356,0.000000,,2026-07-09,2026-07-31,18,97,90,23,0.782609,,1.000000,3.333333,1,0.5609539327507036,0.21419049029773368,0.21419049029773368,0.1057621093171382,0.1057621093171382,0.09858103061986558,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0622398,E 常规,3788,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.71.207,21,10,5,6,13,16,16,3.200000,0.200000,2.1000000,4.2000000,3.5000000,1.6153846,1.3125000,2.1000000,220,10180.6983362447,-745.8093096780,-745.8093096780,10180.6983,9131.9061,745.8093,220,195,-0.07325719,0.04150743,-0.09245885,-0.07325719,-745.8093,10180.6983,OK,0.0000,26.6494,3.3818,96.6182,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26.6494,26.6983,27.8818,34.9156,33.3529,3.381818,3.395455,3.479545,4.393182,4.597727,96.618182,96.604545,96.520455,95.606818,95.402273,5.0,149.4979,137.7676,596.3114,608.0417,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,719.1599,8825.1409,745.8093,719.1599,26.6494,0.07325719,0.07063955,26.6494,719.1599,0.07063955,26.6494,26.6983,27.8818,34.9156,33.3529,719.1599,0.07063955,149.4979,137.7676,596.3114,608.0417,0.05857274,0.05972495,0.00261764,46.2759,46.8303,3.8247,41.4339,10.8088,565.5944,10.8333,52.1150,45.4244,10.4704,29.4479,77.2191,104.7038,129.7287,167.8156,25.8178,-2.6176,4.405357,5.698718,1.571447,24,50,1,5,0.14333209,0.07325719,-0.04150743,0E-8,0.000000,0.896982,0.000000,0.13396629,2026-03-22,2026-07-30,18,69,53,131,0.137405,1.147292,1.126181,0.477774,1,0.561102058954229,0.29477114501555324,0.29477114501555324,0.15271811583469116,0.15271811583469116,0.14592979835698283,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13334059,E 常规,3789,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.57.83,54,9,5,6,13,29,29,5.800000,0.200000,6.0000000,10.8000000,9.0000000,4.1538462,1.8620690,6.0000000,1500,46010.1890880553,-733.0317624183,-733.0317624183,46010.1891,40762.3241,733.0318,1500,1192,-0.01593194,-0.18294342,-0.00562034,-0.01593194,-733.0318,46010.1891,OK,0.0000,13.7099,3.8447,96.1553,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,13.7099,13.2315,19.5366,23.6284,26.9467,3.844667,4.015333,4.212000,4.206667,4.281333,96.155333,95.984667,95.788000,95.793333,95.718667,5.0,97.0531,92.7841,635.9786,640.2477,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,719.3219,39225.6688,733.0318,719.3219,13.7099,0.01593194,0.01563397,13.7099,719.3219,0.01563397,13.7099,13.2315,19.5366,23.6284,26.9467,719.3219,0.01563397,97.0531,92.7841,635.9786,640.2477,0.01382256,0.01391535,0.00029797,30.6735,34.1966,0.6150,17.4531,2.2555,1095.4807,28.3810,32.2357,30.5820,5.1636,12.8578,31.4111,56.0313,131.6586,269.6123,10.2862,-2.5946,10.239619,20.96883,2.385598,29,129,1,10,0.05815150,0.01593194,0.18294342,0E-8,0.000000,0.885941,0.000000,-0.17732308,2026-03-23,2026-08-05,42,325,224,136,0.308824,1.054075,1.050931,0.193838,4,0.5612501851577544,0.5239223818693527,0.5239223818693527,0.683306176862687,0.683306176862687,0.6806572068707991,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05393138,E 常规,3790,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.79.127,21,5,3,3,7,12,12,4.000000,0.333333,4.2000000,7.0000000,7.0000000,3.0000000,1.7500000,4.2000000,156,4169.5061022622,-749.8349641798,-749.8349641798,4169.5061,3674.7005,749.8350,156,148,-0.17983784,-0.06483475,-0.24480579,-0.17983784,-749.8350,4169.5061,OK,0.0000,30.2036,3.8654,96.1346,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,30.2036,30.3344,35.9481,33.8245,33.8245,3.865385,3.871795,4.128205,4.326923,4.326923,96.134615,96.128205,95.871795,95.673077,95.673077,5.0,164.1351,150.2052,585.6999,599.6298,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,719.6314,3534.0925,749.8350,719.6314,30.2036,0.17983784,0.17259392,30.2036,719.6314,0.17259392,30.2036,30.3344,35.9481,33.8245,33.8245,719.6314,0.17259392,164.1351,150.2052,585.6999,599.6298,0.14047224,0.14381314,0.00724392,26.7276,24.8291,5.0665,41.6575,13.1550,231.6392,8.2222,40.6799,22.3895,5.1891,12.5185,38.7267,58.3998,104.794,254.7334,10.1964,0.0,8.371109,20.348505,2.135043,25,47,1,6,0.36099115,0.17983784,0.06483475,0E-8,0.000000,0.881328,0.000000,0.17997104,2026-04-15,2026-08-01,18,57,55,109,0.165138,1.816916,1.522017,1.203304,1,0.5613983113612798,0.08843134350466597,0.08843134350466597,0.06561990816175381,0.06561990816175381,0.058401792382374904,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15305546,E 常规,3791,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.87.205,25,7,4,4,9,17,17,4.250000,0.250000,3.5714286,6.2500000,6.2500000,2.7777778,1.4705882,3.5714286,502,16247.6710402857,-750.3246186805,-750.3246186805,16247.6710,14849.4847,750.3246,502,265,-0.04618044,0.19613953,-0.09458521,-0.04618044,-750.3246,16247.6710,OK,0.0000,29.1170,3.9382,96.0618,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.1170,30.6943,35.5347,2.6313,2.6313,3.938247,4.007968,4.450199,3.561753,3.561753,96.061753,95.992032,95.549801,96.438247,96.438247,5.0,100.6086,96.042,649.7160,654.2826,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,721.2077,14256.8760,750.3246,721.2077,29.1170,0.04618044,0.04438837,29.1170,721.2077,0.04438837,29.1170,30.6943,35.5347,2.6313,2.6313,721.2077,0.04438837,100.6086,96.042,649.7160,654.2826,0.03998826,0.04026932,0.00179207,32.3659,56.0358,2.8314,34.1057,8.5264,738.5305,12.0455,34.6819,31.9398,5.1891,12.8578,25.9457,78.0444,130.8798,377.5422,10.4704,-5.1763,10.179044,29.362971,2.517224,27,62,1,8,0.16649690,0.04618044,-0.19613953,0E-8,0.000000,0.913945,0.000000,0.29072474,2026-03-22,2026-07-23,22,88,83,124,0.177419,1.085851,1.071557,0.554990,2,0.5615464375648053,0.3903125462894386,0.3903125462894386,0.27492223374314917,0.27492223374314917,0.2690067214339059,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11438175,E 常规,3792,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.32.79,56,11,5,7,14,28,28,5.600000,0.200000,5.0909091,11.2000000,8.0000000,4.0000000,2.0000000,5.0909091,828,50439.7284033514,-748.7937601144,-748.7937601144,50439.7284,47482.8241,748.7938,828,681,-0.01484532,-0.34472279,-0.00330765,-0.01484532,-748.7938,50439.7284,OK,0.0000,26.1967,3.8442,96.1558,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26.1967,25.5930,37.6749,-45.1135,-42.5481,3.844203,3.855072,4.083937,4.062198,4.198671,96.155797,96.144928,95.916063,95.937802,95.801329,5.0,1.8030,11.3198,746.9908,737.4739,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,722.5970,45620.5224,748.7938,722.5970,26.1967,0.01484532,0.01432595,26.1967,722.5970,0.01432595,26.1967,25.5930,37.6749,-45.1135,-42.5481,722.5970,0.01432595,1.8030,11.3198,746.9908,737.4739,0.01480957,0.01462089,0.00051937,60.9175,69.7251,1.0996,17.0180,2.6838,1146.3575,15.4773,53.2670,61.2251,10.4704,26.6995,74.2602,129.7286,169.4254,552.3168,26.176,-3.1411,6.345644,20.686429,2.281601,29,126,1,8,0.03379367,0.01484532,0.34472279,0E-8,0.000000,0.941377,0.007246,-0.34141514,2026-03-21,2026-08-05,44,279,212,138,0.318841,0.870019,0.874411,0.112646,4,0.5616945637683306,0.529551177603318,0.529551177603318,0.7164864464523775,0.7164864464523775,0.7141150112023898,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.071352,E 常规,3793,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.76.243,21,8,5,6,9,17,17,3.400000,0.200000,2.6250000,4.2000000,3.5000000,2.3333333,1.2352941,2.6250000,228,12866.0366942053,-747.7226983626,-747.7226983626,12866.0367,11777.5980,747.7227,228,187,-0.05811601,0.23029774,-0.08876552,-0.05811601,-747.7227,12866.0367,OK,0.0000,24.2984,3.8421,96.1579,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,24.2984,24.2212,38.0980,39.3358,39.8495,3.842105,3.864035,3.969298,4.425439,4.434211,96.157895,96.135965,96.030702,95.574561,95.565789,5.0,165.8029,151.3991,581.9198,596.3236,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,723.4243,11313.8789,747.7227,723.4243,24.2984,0.05811601,0.05622744,24.2984,723.4243,0.05622744,24.2984,24.2212,38.0980,39.3358,39.8495,723.4243,0.05622744,165.8029,151.3991,581.9198,596.3236,0.04522914,0.04634866,0.00188857,56.4300,62.9818,3.9985,37.3861,11.3291,643.3018,9.3500,31.6903,61.5350,7.7837,24.2687,77.1466,102.8621,163.0922,642.8884,12.9089,-1.8047,6.720267,26.490421,2.325216,23,47,1,8,0.09606094,0.05811601,-0.23029774,0E-8,0.000000,0.915402,0.000000,0.31906326,2026-04-14,2026-08-02,20,66,57,111,0.180180,0.514997,0.561587,0.320203,2,0.561842689971856,0.3457265590282921,0.3457265590282921,0.20974670419197156,0.20974670419197156,0.20328603435399553,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13616293,E 常规,3794,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.113.203.71,27,7,3,3,10,18,18,6.000000,0.333333,3.8571429,9.0000000,9.0000000,2.7000000,1.5000000,3.8571429,690,26033.1024087920,-746.2690355264,-746.2690355264,26033.1024,23693.9473,746.2690,690,565,-0.02866616,0.03852848,-0.17667612,-0.02866616,-746.2690,26033.1024,OK,0.0000,22.3940,3.9174,96.0826,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,22.3940,32.5416,30.1041,24.1628,24.1989,3.917391,4.007246,4.108696,4.289855,4.291304,96.082609,95.992754,95.891304,95.710145,95.708696,5.0,133.4015,123.5637,612.8676,622.7054,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,723.8750,22757.3355,746.2690,723.8750,22.3940,0.02866616,0.02780594,22.3940,723.8750,0.02780594,22.3940,32.5416,30.1041,24.1628,24.1989,723.8750,0.02780594,133.4015,123.5637,612.8676,622.7054,0.02354186,0.02391975,0.00086021,37.7291,41.9362,1.3208,29.8508,4.4956,1041.3241,22.6000,39.4375,34.4427,5.1636,12.9089,26.3317,103.2711,258.1778,258.1778,10.3271,-2.5818,20.000001,20.000001,2.922725,29,92,1,8,0.68776394,0.02866616,-0.03852848,0E-8,0.000000,0.910147,0.000000,0.21520460,2026-03-23,2026-07-31,25,166,141,131,0.190840,1.145018,1.045280,2.292546,3,0.5619908161753814,0.463486890830988,0.463486890830988,0.4544511924159384,0.4544511924159384,0.44988797610156833,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07833493,E 常规,3795,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.114.44.18,26,9,4,4,11,17,17,4.250000,0.250000,2.8888889,6.5000000,6.5000000,2.3636364,1.5294118,2.8888889,376,10877.3075256232,-755.6081773333,-755.6081773333,10877.3075,10020.4567,755.6082,376,275,-0.06946647,0.01519806,-0.09744965,-0.06946647,-755.6082,10877.3075,OK,0.0000,30.9397,3.9734,96.0266,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,30.9397,31.5777,32.8340,35.4556,35.4556,3.973404,4.175532,4.335106,4.452128,4.452128,96.026596,95.824468,95.664894,95.547872,95.547872,5.0,166.2625,152.2884,589.3456,603.3197,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,724.6685,9620.4537,755.6082,724.6685,30.9397,0.06946647,0.06662205,30.9397,724.6685,0.06662205,30.9397,31.5777,32.8340,35.4556,35.4556,724.6685,0.06662205,166.2625,152.2884,589.3456,603.3197,0.05418121,0.05546591,0.00284443,28.9290,36.4380,2.7477,30.2243,9.4451,435.0923,11.0000,29.0545,28.8878,9.0868,20.5603,51.6356,65.4399,78.5279,104.7038,15.6051,-5.1533,3.819398,5.09253,1.407034,24,62,1,7,0.24841318,0.06946647,-0.01519806,0E-8,0.000000,0.921226,0.000000,0.11264771,2026-03-24,2026-08-05,25,80,69,135,0.185185,1.005771,1.004337,0.828044,1,0.5621389423789068,0.30736187231521256,0.30736187231521256,0.1669382313731299,0.1669382313731299,0.160268857356236,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11228282,E 常规,3796,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.250.166.169,51,7,4,5,9,20,20,5.000000,0.250000,7.2857143,12.7500000,10.2000000,5.6666667,2.5500000,7.2857143,834,5606.5477738525,-752.2543255703,-752.2543255703,5606.5478,5223.9017,752.2543,834,789,-0.13417425,-0.25000000,-0.13200073,-0.13417425,-752.2543,5606.5478,OK,0.0000,27.3011,3.6415,96.3585,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,27.3011,27.5593,30.3089,34.9755,34.9755,3.641487,3.651079,3.830935,4.820144,4.820144,96.358513,96.348921,96.169065,95.179856,95.179856,5.0,155.1203,142.6563,597.1340,609.5981,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,724.9532,5036.7753,752.2543,724.9532,27.3011,0.13417425,0.12930474,27.3011,724.9532,0.12930474,27.3011,27.5593,30.3089,34.9755,34.9755,724.9532,0.12930474,155.1203,142.6563,597.1340,609.5981,0.10650654,0.10872966,0.00486951,6.7225,6.6209,0.9534,50.1503,3.1214,373.7699,52.6000,12.9089,6.6626,2.84,5.1636,7.7147,12.8578,15.6849,38.5733,5.1636,-2.5716,3.037623,7.470299,1.301909,19,66,1,3,0.01841973,0.13417425,0.25000000,0E-8,0.000000,0.931750,0.000000,-0.11799927,2026-04-29,2026-07-25,15,241,66,88,0.170455,1.937526,1.920257,0.061399,1,0.5622870685824323,0.14857058213597985,0.14857058213597985,0.08250629536364983,0.08250629536364983,0.07542942494398805,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06628896,E 常规,3797,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.72.240,23,8,4,5,11,16,16,4.000000,0.250000,2.8750000,5.7500000,4.6000000,2.0909091,1.4375000,2.8750000,409,16424.3463903190,-754.7400622243,-754.7400622243,16424.3464,15163.9092,754.7401,409,243,-0.04595252,-0.27608415,0.07570709,-0.04595252,-754.7401,16424.3464,OK,0.0000,29.2778,3.8924,96.1076,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.2778,29.2778,16.1950,103.9211,103.9211,3.892421,3.892421,3.995110,4.454768,4.454768,96.107579,96.107579,96.004890,95.545232,95.545232,5.0,282.5929,251.9038,472.1472,502.8362,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,725.4622,14559.2426,754.7401,725.4622,29.2778,0.04595252,0.04416993,29.2778,725.4622,0.04416993,29.2778,29.2778,16.1950,103.9211,103.9211,725.4622,0.04416993,282.5929,251.9038,472.1472,502.8362,0.02874679,0.0306153,0.00178259,40.1573,62.4029,3.1059,34.3064,9.4343,746.5612,11.0455,23.5685,63.9544,2.5818,5.1636,25.7155,58.3482,259.4572,518.9144,5.137,-2.5818,50.247781,100.495563,7.777069,27,61,1,8,0.34582899,0.04595252,0.27608415,0E-8,0.000000,0.923258,0.012225,-0.35179124,2026-03-31,2026-08-02,22,80,79,125,0.176000,0.368521,0.586905,1.152763,2,0.5624351947859576,0.3913494297141164,0.3913494297141164,0.2787735150348097,0.2787735150348097,0.272890216579537,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11944736,E 常规,3798,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.113.248.57,24,9,6,6,10,15,15,2.500000,0.166667,2.6666667,4.0000000,4.0000000,2.4000000,1.6000000,2.6666667,636,24120.0318679450,-756.7958549663,-756.7958549663,24120.0319,20872.9116,756.7959,636,558,-0.03137624,0.14665754,-0.16359161,-0.03137624,-756.7959,24120.0319,OK,0.0000,31.1267,3.9135,96.0865,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,31.1267,35.8508,36.9030,37.0739,36.0759,3.913522,3.929245,4.017296,4.259434,4.336478,96.086478,96.070755,95.982704,95.740566,95.663522,5.0,177.0303,161.2389,579.7656,595.5569,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,725.6692,20046.2248,756.7959,725.6692,31.1267,0.03137624,0.03008575,31.1267,725.6692,0.03008575,31.1267,35.8508,36.9030,37.0739,36.0759,725.6692,0.03008575,177.0303,161.2389,579.7656,595.5569,0.02403668,0.02469138,0.00129049,37.9246,37.4067,1.3563,34.3998,4.8826,1096.3651,25.3636,62.6766,29.3243,10.5327,14.9743,26.5923,77.4533,104.274,560.4001,13.1659,0.0,6.963526,37.424091,2.532642,22,95,1,8,0.42615870,0.03137624,-0.14665754,0E-8,0.000000,0.865377,0.116352,0.31024916,2026-03-22,2026-07-24,22,155,100,125,0.176000,2.137360,1.652664,1.420529,3,0.562583320989483,0.4519330469560065,0.4519330469560065,0.42527033032143385,0.42527033032143385,0.42046303211351754,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07882475,E 常规,3799,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
