uid1,uid2,总同桌局数
114881779,142024935,284
123591261,136885752,284
142024819,149146883,284
82368236,137670394,284
38559714,149496181,284
106854977,134522977,284
118118853,134896269,284
142573354,151294083,284
128096699,133831900,284
117896727,132266683,284
90473758,146539785,284
123591261,148815568,284
114378332,142010693,284
134333416,145846574,284
97049257,150206283,284
135715113,146294505,284
4218122,135715113,284
95725174,126870617,283
124627111,142445460,283
129533265,135843743,283
142020180,145272741,283
125552398,133831900,283
6255961,113788887,283
24862477,101153588,283
89353522,91935079,283
112955939,141556233,283
140579325,148437837,283
135715113,140264598,283
101731001,142020180,283
132499625,134206524,283
150132692,150589279,283
139169953,145869322,283
140122164,150191725,283
81846921,151080410,283
142279111,145054279,283
6255961,134308334,283
68076555,141556233,283
78490442,151315610,283
107312460,122932039,283
114464385,151384275,283
31499059,87525057,283
137014077,142020180,283
113311676,116122468,282
113211660,147771170,282
3206119,147791378,282
22477772,84773768,282
142327375,148505396,282
10649454,76888029,282
123483915,125552896,282
7697855,123667531,282
10649454,110985716,282
20528051,137730469,282
63006662,131067716,282
149114868,149651647,282
76888029,142050158,282
47651653,97049257,282
41019043,116343053,282
119978627,146517701,282
141175946,142391599,282
7697855,74793449,282
113311676,150925944,282
150389642,150780288,282
130798068,142020180,282
78168680,147761702,282
142008057,148322228,282
80583981,122595651,282
125487212,143793675,282
52169523,149034245,282
97017302,148048286,282
19570235,120046662,282
142668385,152820911,282
132309454,147764337,282
121732938,124908239,281
114219666,142327375,281
50018142,135444165,281
59896462,122080465,281
114749708,146517701,281
101054871,145870516,281
132513825,142139743,281
139045947,141319460,281
72427495,148451665,281
68360281,123591261,281
82193564,104846702,281
72216248,139793826,281
8788462,142012746,281
142012746,150133341,281
110249610,110916977,281
32447709,47651653,281
90473758,135520856,281
13049252,65213955,281
142478759,151155436,281
101457083,149384716,281
104846702,114219666,281
65080655,151745652,281
80507532,147761702,281
135715113,140672959,281
139614157,150014770,281
107429304,150014770,281
19570235,146757313,280
125552398,142327375,280
120316504,127983695,280
134503813,146314916,280
128456256,142010143,280
77856660,127684170,280
116479096,142327375,280
13049252,122983691,280
114052882,134611684,280
140288014,140445234,280
7697855,146580984,280
65060864,122080465,280
7462908,89670904,280
109177016,148405514,280
50125428,114463776,280
101506309,124694529,280
19509414,139169953,280
145317579,149651647,280
74119380,122650490,280
125338962,128768638,280
134509303,147761702,280
101211241,151676314,280
92449728,142316568,280
145870516,152174446,280
101506309,148436195,280
67793176,150014770,280
52169523,135093305,280
149955590,151576989,280
117190479,150389642,280
49285724,101211241,280
80499351,124835041,280
92937622,123483915,280
134896269,149406595,280
52169523,138105635,280
23071490,148652543,279
120046662,146874695,279
65213955,123483915,279
28463132,142010705,279
123076168,134611684,279
122578411,135444165,279
124403027,142009960,279
112356167,142445460,279
40677431,72427495,279
49285724,122595651,279
77371123,123591261,279
131067716,147669076,279
20528051,149472226,279
91935079,149377562,279
85205672,118118853,279
111220023,148541506,279
96873655,149651647,279
116122468,128096699,279
68588069,142018974,279
122595651,150132692,279
50125428,137014834,279
11080438,89596067,279
116007922,147874075,279
145787149,146517701,279
95725174,118118853,279
6255961,40301765,279
146517701,151165905,279
31160697,94863925,279
13049252,142279111,279
114883236,145846574,279
93830405,142020180,279
63093963,120562553,279
72216248,135078565,278
113635514,123115889,278
24862477,35471813,278
129533265,147507766,278
148417908,148446020,278
123681382,145846574,278
92225862,144590578,278
74119380,148652543,278
113311676,147309576,278
5950125,142327375,278
106593553,143901669,278
80507532,114219666,278
122959397,145846574,278
84773768,148428455,278
49285724,77500893,278
50661677,125665720,278
80550177,111220023,278
136094085,149651647,278
125825175,145846574,278
116998222,126052268,278
123903499,150884849,278
133560188,137242099,278
106593553,147095398,278
129510359,149384716,278
126976807,150483602,278
6255961,116085580,278
80583981,114907001,278
151693114,152624802,278
101054871,111902618,278
145924880,151290699,278
48785505,141091013,278
113375267,136943629,277
42039700,79474706,277
14561121,145846574,277
13049252,95693046,277
59376146,124403027,277
123483915,128096699,277
13049252,140408817,277
72216248,142918093,277
24862477,69369558,277
120013995,125555111,277
120316504,143988499,277
38559714,87525057,277
6333766,28633698,277
115624601,135715113,277
129822391,141621532,277
20528051,140288287,277
65347031,113606534,277
72427495,122313879,277
85292478,120249935,277
91935079,111276373,277
114875343,149651647,277
84773768,150054728,277
136523211,142043711,277
133648785,137014834,277
113354056,135715113,277
54866465,132499625,277
141556233,146517084,277
81846921,151680913,277
123799783,135715113,277
134896269,147309576,277
143246960,147857446,277
131067716,149592717,277
81846921,115162892,277
141091013,148255028,277
91935079,149158803,277
23071490,117190479,277
63093963,77376560,277
52169523,149099313,277
110916977,133230085,276
101153588,107796335,276
114881779,133310596,276
145764845,148084009,276
125825175,146517701,276
122613559,135702585,276
110676084,123591261,276
115728114,131113734,276
42966775,139169953,276
150132692,151070607,276
128768638,137242099,276
103303326,143314074,276
35471813,142024935,276
115359456,123483915,276
135715113,142133657,276
148322228,151320055,276
152218870,152638809,276
142014010,149158803,276
151461073,152638777,276
118719977,147761702,276
125487212,142125505,276
150464062,152815833,276
7697855,147336162,275
111949237,113375267,275
46280768,113311676,275
49285724,142268890,275
87525057,109424204,275
139657758,142020180,275
122885877,146970658,275
94329128,101153588,275
114282983,142010143,275
141556233,148672903,275
113988022,141556233,275
80499351,142050158,275
112845720,142391599,275
116998222,145869322,275
114645549,134522977,275
129162267,132266683,275
51234574,147453796,275
123903499,151503977,275
113722869,128808303,275
87525057,123483915,275
123521207,129162267,275
93227718,143436007,275
52169523,101506309,275
80499351,151384275,275
19570235,139610271,275
120316504,149495470,275
131679833,150011194,275
8765586,125487212,275
113311676,150304963,275
151165905,151271998,275
7462908,148739858,275
142024819,145453781,275
122888210,140287341,274
142020180,147620529,274
125080476,147705663,274
72594884,110916977,274
123591261,131109505,274
110449804,138399124,274
64043747,141556233,274
123591261,136684570,274
72216248,103707275,274
24862477,30621229,274
65852405,145764845,274
139813870,147765412,274
70992922,97519176,274
73724876,113211660,274
34782907,87903324,274
113311676,123881296,274
147971144,149348923,274
113211660,140677633,274
88732973,116122468,274
8788462,137963671,274
139231632,142020180,274
142478759,150791357,274
77913800,150389642,274
116122468,125552398,274
149406595,151315610,274
27971132,152366001,274
142668385,151153890,274
135843743,149592717,274
124751402,142020180,274
136115317,150014770,274
135843743,142024819,274
117233308,152476011,274
72634316,134611684,274
149158803,150194240,274
129533265,147753250,273
47651653,124694529,273
110196595,142020180,273
114881779,142212045,273
133217305,146580984,273
128494667,148364196,273
119958450,123115889,273
122611450,123591261,273
123483915,148737345,273
83688268,120674251,273
121732938,148364196,273
113311676,142028024,273
133054869,146517701,273
142020180,150394840,273
142262798,144830839,273
114645549,136930242,273
76888029,145353047,273
101211241,129921021,273
142008057,144266747,273
123903499,146777927,273
132309454,142668385,273
143328816,147857446,273
52169523,137681611,273
118419115,150304963,273
34266298,142391599,273
133054869,135715113,273
49285724,142044206,273
72634316,140840421,273
72216248,138435809,272
80499351,146796611,272
81862362,139091271,272
72216248,106520390,272
122313879,141556233,272
107885220,146253297,272
96331387,145846574,272
75623101,119636387,272
65468059,74119380,272
5383143,35471813,272
115180949,143901669,272
118670037,139614157,272
23071490,141903260,272
135715113,150275131,272
122558344,129731589,272
45809588,147857446,272
118118853,128781944,272
20528051,149079343,272
103651945,125338962,272
31499059,130200998,272
140448638,142024819,272
116997263,150635380,272
142668385,151250169,272
142008057,142010693,272
132766266,145846574,272
49285724,134296707,272
123591261,150040068,272
7079277,146379174,272
56377204,143713225,272
122991841,141556233,272
119636387,150206283,272
52169523,65213955,272
122888210,138839798,272
130481964,145930634,272
121732938,134972381,271
40677431,114666297,271
20528051,142756791,271
123483915,148737626,271
139045947,145630285,271
81862362,145870516,271
72311907,75623101,271
101153588,146586485,271
114881779,148315151,271
97519176,125924418,271
143066478,148417908,271
118670037,139969795,271
88247187,127684170,271
65347031,142144261,271
13049252,146470111,271
107241179,133169778,271
91935079,146406963,271
136663437,150910247,271
144554498,151675186,271
75960788,139649528,271
31160697,52935513,271
146517701,150433611,271
49285724,139509781,271
111645889,126102816,271
31160697,125747481,271
142020180,151436143,271
6255961,138105635,271
110449804,134206524,271
150014770,150984294,271
77913800,148424754,271
101153588,146493039,270
87881808,132513825,270
106195450,113453781,270
139231632,142327375,270
38559714,50034319,270
124403027,139196242,270
38559714,140821456,270
34464109,101153588,270
90473758,112356167,270
52373518,142014010,270
73703589,131067716,270
10649454,136094085,270
120316504,149880944,270
136939289,143066478,270
111675761,118118853,270
8788462,145926698,270
70249324,120046662,270
124726041,136663437,270
105056850,147607617,270
111220023,118038235,270
82772906,118118853,270
10649454,134206524,270
101211241,149472226,270
139774166,141556233,270
99350660,144854420,270
7462908,114957610,270
152638777,152979089,270
20528051,71999916,270
76821344,151153890,270
151132914,152638777,270
126946412,145846574,270
135715113,151306316,270
111979675,121732938,270
148375300,152638777,270
26778181,146517701,270
48785505,146102651,270
81862362,111902618,269
141413833,146793502,269
123076168,125665720,269
120013995,136523211,269
113211660,144662311,269
112066335,147248284,269
113311676,146539785,269
46444109,101153588,269
123483915,141910863,269
133169778,137318352,269
122550010,142010143,269
50125428,126976807,269
20528051,139405207,269
120013995,142478759,269
135444165,143809077,269
142888928,147075807,269
136663437,150483602,269
101506309,106297635,269
113856792,141556233,269
137377337,139169953,269
129170102,142020180,269
93613436,118670037,269
104280311,152352973,269
49285724,151946651,269
122595651,152264530,269
137208463,151290699,269
121732938,133526936,268
118402175,121732938,268
90473758,142318749,268
49285724,142212045,268
101153588,112564592,268
48213845,120046662,268
72216248,140288799,268
10649454,99319439,268
101153588,147939043,268
80385852,139045947,268
72216248,142974630,268
123591261,129583219,268
137459054,146314916,268
134611684,149063298,268
131067716,149436416,268
129921021,147601011,268
116343053,149880944,268
146517701,148956669,268
125487212,129921021,268
65468059,137854561,268
32447709,52169523,268
114881779,147607617,268
122650490,128768638,268
125487212,142137156,268
28295477,122595651,268
123112419,145819641,268
125487212,150137057,268
150014770,153136709,268
145846574,152294600,268
80499351,136610153,267
138059037,145846574,267
123591261,125053154,267
93267280,142024935,267
136088331,148175647,267
123115889,145760087,267
6255961,148500640,267
113311676,146698944,267
35471813,47745566,267
123591261,142231110,267
129940222,142050158,267
85205672,145846574,267
113211660,143328816,267
107312460,124073014,267
70992922,123112419,267
7745202,71816929,267
