交易id,会员,投注选项,赔率,投注额,bet33,bet34,bet35,bet36,bet37,bet38,bet39,bet40,bet41
5514842740,143847018,Player,2.6384,1400.13,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,200.0
5514842754,139551868,Banker,4.8926,503.11,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,203.0
5514842763,151293681,Player,3.8733,396.11,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,50.0
5514842768,148187356,Banker,4.8926,2040.7893,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,200.0
5514842777,150063384,Banker,3.8733,3806.98,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514842782,151971281,BPair,309.0231,168000.5,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,500.0
5514842789,150397737,Banker,3.8733,6005.78,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514842796,139377254,Banker,1.0000,484.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,40.0
5514842804,142052273,Player,3.8733,125.9,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,50.0
5514842810,149828363,Player,4.8926,1590.0,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,450.0
5514842827,152784258,SuperLucky7,3.8733,2139.97,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,130.0
5514842833,153387931,Banker,1.0000,117.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,50.0
5514842838,114601491,Tie,4.8926,560.63,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842846,129784783,Big,3.8733,1203.55,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514842852,145905672,Player,4.8926,747.7107,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,15.0
5514842859,147669076,BPair,3.8733,240.5,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842865,145956453,Player,4.8926,280.0,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,40.0
5514842871,152948460,Banker,3.8733,208.84,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,40.0
5514842884,78490442,Player,3.8733,1770.38,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,110.0
5514842890,49987811,Lucky7,4.8926,1253.345,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,20.0
5514842901,135093305,Super6,4.8926,342.81,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842915,153218563,PPair,1.1543,16930.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514842922,147903454,Player,1.0000,30903.21,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,0.0
5514842929,151224810,Banker,4.8926,79.11,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,5.0
5514842936,90473758,Banker,4.8926,1374.02,0.0,0.0,0.0,0.0,0.0,,902.0,0.0,220.0
5514842943,153326601,Player,3.8733,900.52,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,100.0
5514842948,139887843,Banker,1.0000,5121.63,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,50.0
5514842957,142279111,Banker,0.6011,2699.76,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514842960,153390988,Player,3.8733,1135.51,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,10.0
5514842974,153218563,Tie,1.1543,16910.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514842981,120552004,PerfectPair,4.8926,7580.66,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842995,139887843,Banker,1.0000,4921.63,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,50.0
5514843002,153389067,Small,4.8926,320.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843009,145870516,Player,4.8926,900.31,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,200.0
5514843016,111669621,PPair,4.8926,2010.64,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,150.0
5514843021,147543953,Banker,3.8733,5076.4,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,200.0
5514843035,122560590,Banker,3.8733,2127.6,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,300.0
5514843040,152037799,Banker,13.9151,17008.85,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,1000.0
5514843054,128807380,Super6,4.8926,22.17,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,10.0
5514843063,139887843,Banker,1.0000,4821.63,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,50.0
5514843068,153225552,Player,4.8926,35.67,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,5.0
5514843077,121966340,Banker,4.8926,812.11,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,170.0
5514843082,25085202,Player,3.8733,400.3,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514843089,127470497,Num16_17,3.8733,620.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843096,127470497,Num31,3.8733,620.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,11.0
5514843107,114898919,Banker,1.0000,300.9,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,20.0
5514843113,110823401,Player,3.8733,830.67,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,0.0
5514843118,146995802,Banker,4.8926,900.85,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,100.0
5514843124,150063384,Banker,3.8733,3706.98,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,100.0
5514843130,146073271,Banker,4.8926,3131.0,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,100.0
5514843145,123963636,Player,4.8926,799.0,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,210.0
5514843151,97944775,Banker,4.8926,11180.22,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,1000.0
5514843166,126032736,Banker,3.8733,13009.21,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,1500.0
5514843172,40155576,Banker,3.8733,2480.47,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,200.0
5514843179,148450416,Banker,3.8733,652.41,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,652.0
5514843187,150706251,Banker,4.8926,6.15,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,6.0
5514843193,121966340,BPair,4.8926,702.11,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,20.0
5514843198,130461705,Small,1.0000,2352.2,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514843203,151165674,Super6,4.8926,860.78,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,10.0
5514843208,126716139,Small,1.0000,2272.19,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514843217,137068911,Big,3.8733,90.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843220,153311724,Odd,3.8733,25222.55,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0
5514843234,132291664,Odd,3.8733,14.49,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,14.0
5514843241,146221644,Banker,3.8733,500.25,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,100.0
5514843255,139887843,Banker,1.0000,4671.63,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,50.0
5514843262,132358009,Dragon,4.8926,3340.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,40.0
5514843269,152158980,PPair,3.8733,37.0,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,10.0
5514843276,152012288,Banker,3.8733,2512.0241,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,500.0
5514843283,153390056,Player,3.8733,488.5,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,200.0
5514843288,152397639,Tiger,4.8926,652.22,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,50.0
5514843297,130036975,Nga341,3.8733,1962.595,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,300.0
5514843306,146671482,Banker,3.8733,5866.51,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,100.0
5514843312,146995802,Banker,4.8926,800.85,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,100.0
5514843319,152338386,Banker,4.8926,273.27,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,273.0
5514843325,150978456,Banker,4.8926,5930.12,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,930.0
5514843331,126378299,PPair,3.8733,1109.22,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,50.0
5514843344,81829667,Even,3.8733,1006.61,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,244.0
5514843350,133295395,PPair,2638.3768,1275500.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,100000.0
5514843367,137791415,Banker,4.8926,7099.5,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,500.0
5514843373,115162892,Player,4.8926,1800.45,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,1000.0
5514843378,139377384,Even,3.8733,32187.247,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,1000.0
5514843386,137318340,Odd,3.8733,9658.58,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514843392,152352973,Player,4.8926,300.6,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,0.0
5514843399,103618847,R3W1,3.8733,1665.52,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514843400,103618847,Big,3.8733,1665.52,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514843414,130282645,Odd,3.8733,1506.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,300.0
5514843423,150784105,Num6,0.1472,851.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514843428,150784105,Num16,0.1472,851.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514843437,150784105,Num36,0.1472,851.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514843442,143539987,Player,0.1472,30.82,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,0.0
5514843449,144078271,R4,3.8733,2313.75,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514843456,153392580,Player,4.8926,20.61,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,0.0
5514843461,151414901,W4,3.8733,2437.07,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514843475,145474576,Player,4.8926,93.07,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,40.0
5514843480,128229808,Ssh134,3.8733,2025.74,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,120.9
5514843494,148563317,Even,3.8733,467.31,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,467.0
5514843505,108032098,Player,4.8926,567.55,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,150.0
5514843511,153000024,Player,4.8926,1162.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,0.0
5514843526,148048979,Nga342,3.8733,9231.895,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514843532,139377384,Even,3.8733,30987.247,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,3000.0
5514843539,149278223,Player,4.8926,141.1661,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,0.0
5514843547,135715113,Banker,4.6832,1608.9,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,20.0
5514843553,130541263,Odd,3.8733,1980.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,410.0
5514843558,143038061,Banker,3.8733,6036.27,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,0.0
5514843564,146739553,Ssh123,3.8733,374.495,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,115.94
5514843570,153393175,Kwok34,3.8733,501.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.0
5514843585,148406856,Odd,3.8733,3046.84,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.0
5514843591,139887843,Banker,1.0000,4514.13,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,50.0
5514843601,111862080,Tie,4.8926,1927.52,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,50.0
5514843615,148885327,Even,3.8733,501.95,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514843622,129752002,Even,3.8733,8105.45,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,1000.0
5514843629,133510116,Banker,3.8733,300.74,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,80.0
5514843636,122313972,R3W1,3.8733,886.27,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,80.0
5514843643,153393200,Kwok12,3.8733,501.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,142.5
5514843648,140204436,Tie,309.0231,8950.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,2500.0
5514843657,124386960,Num16_17_18_19_20_21,4.6832,48149.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514843660,132749798,Nga231,4.8926,605.42,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514843674,151868468,Super6,0.1472,17.66,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,1.0
5514843681,49987811,Player,4.8926,1603.345,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,490.0
5514843695,124386960,Num27_30,4.6832,45199.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,600.0
5514843704,78490442,SuperLucky7,3.8733,2140.38,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,10.0
5514843710,137030995,Player,4.8926,869.7,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,180.0
5514843727,147453711,SuperLucky7,3.8733,1100.75,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843733,63799421,Odd,3.8733,3200.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,600.0
5514843738,153032231,BPair,3.8733,1228.03,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,50.0
5514843746,129085249,Player,3.8733,1200.65,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,300.0
5514843752,313243,Nga341,1.0000,290.055,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514843759,127288016,Big,3.8733,565.52,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514843765,91143903,Num6,2.6384,840.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843771,91143903,Num16,2.6384,840.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843784,91143903,Num36,2.6384,840.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843790,43746929,Dozen13_24,1.0000,1000.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514843802,147668164,Banker,3.8733,804.97,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,60.0
5514843809,40677431,Player,3.8733,6478.3,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,500.0
5514843816,75686652,W4,3.8733,9237.51,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514843821,34464109,PPair,4.8926,38.01,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,5.0
5514843835,150063384,Banker,3.8733,3606.98,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,0.0
5514843840,115967775,Banker,3.8733,526.31,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,60.0
5514843854,153390988,Player,3.8733,1255.51,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,0.0
5514843863,146890483,Banker,0.1472,70.55,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,50.0
5514843868,129372918,Odd,3.8733,1692.17,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514843877,48037496,Banker,1.0000,20010.3,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,2060.0
5514843882,75686652,Even,3.8733,9217.51,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514843889,153389498,Banker,4.8926,1071.35,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,0.0
5514843896,142050749,Small,3.8733,471.12,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,321.0
5514843907,139887843,Banker,1.0000,4654.13,0.0,0.0,0.0,0.0,0.0,,902.0,0.0,50.0
5514843913,148351021,Player,4.8926,1100.45,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,100.0
5514843918,111949237,Banker,4.8926,1896.0,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,170.0
5514843924,153297034,Big,3.8733,301.84,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,301.0
5514843930,123963636,PPair,4.8926,579.0,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,30.0
5514843945,153390988,Player,3.8733,1235.51,0.0,0.0,0.0,0.0,0.0,,909.0,1.0,10.0
5514843951,152874686,Player,3.8733,692.38,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,75.0
5514843966,139887843,Banker,1.0000,4404.13,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,50.0
5514843972,139887843,Banker,1.0000,4401.63,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,50.0
5514843979,153390988,Player,3.8733,1215.51,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,10.0
5514843987,149274763,BPair,4.8926,120.5706,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,10.0
5514843993,152861004,Sum8,3.8733,4155.08,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514843998,153218563,Super6,1.1543,16990.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,20.0
5514844006,153235393,Player,3.8733,901.79,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,30.0
5514844012,150672782,Banker,3873.2990,606388.98,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,200000.0
5514844019,143809008,Tie,0.1472,766.1,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,1.0
5514844025,65407822,Tie,4.8926,957.82,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,50.0
5514844031,91242656,Player,9.0528,5000.2184,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,2000.0
5514844044,153225552,Banker,4.8926,40.67,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,10.0
5514844050,144103356,PPair,3.8733,1271.95,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514844067,139887843,Banker,1.0000,4549.13,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,50.0
5514844073,74452182,Banker,4.8926,94.37,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,14.0
5514844078,151374240,Tie,4.8926,539.217,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,10.0
5514844086,151587803,Banker,4.8926,1294.5,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,20.0
5514844092,115314671,SuperLucky7,3.8733,215.62,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,1.0
5514844099,148417185,BPair,3.8733,106.32,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,10.0
5514844103,148450416,Player,3.8733,975.41,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,0.0
5514844108,137635710,Player,1.0000,5257.02,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,4800.0
5514844117,142069497,PPair,3.8733,157.33,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,20.0
5514844120,147453711,SuperLucky7,3.8733,1740.75,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,10.0
5514844134,153235393,Banker,3.8733,871.79,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,30.0
5514844141,152012288,Banker,3.8733,2012.0241,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,1000.0
5514844155,93613436,Banker,1.0000,430.19,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,30.0
5514844162,65407822,SuperLucky7,4.8926,757.82,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,10.0
5514844169,150978456,Banker,4.8926,6813.62,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,800.0
5514844176,151165674,Super6,4.8926,745.78,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,10.0
5514844183,123591261,Player,3.8733,1265.0,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,25.0
5514844188,153389067,TwoDice45,4.8926,350.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514844197,146298262,Banker,4.8926,99.54,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,50.0
5514844207,143809008,PerfectPair,0.1472,748.1,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,2.0
5514844213,146676652,Banker,3.8733,6037.25,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,100.0
5514844218,126032736,Player,3.8733,11944.21,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,1140.0
5514844224,139887843,Banker,1.0000,4594.13,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,50.0
5514844230,111862080,PPair,4.8926,2177.52,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,50.0
5514844245,146517701,Player,3.8733,21400.5,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,600.0
5514844251,134509303,Player,4.8926,175.85,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,80.0
5514844266,14610206,Banker,4.8926,7242.68,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,200.0
5514844272,152948460,PPair,3.8733,68.84,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,10.0
5514844279,150498482,Banker,3.8733,953.26,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,250.0
5514844287,112316307,Dragon,3.8733,360.26,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,30.0
5514844293,147543953,Banker,3.8733,4776.4,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,100.0
5514844298,137068911,Sum9,3.8733,70.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514844302,148424754,Banker,4.8926,101.0,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,50.0
5514844309,151940486,Banker,4.8926,90.2,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,90.0
5514844316,153390748,Player,3.8733,203.53,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,50.0
5514844321,120552004,Tie,4.8926,7300.66,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514844335,151604882,Player,1.0000,303.4,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,150.0
5514844340,123076168,Banker,3.8733,1200.48,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,500.0
5514844354,153198150,Player,4.8926,1000.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,300.0
5514844363,136386912,Lucky7,3.8733,1132.5,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,50.0
5514844368,144886477,Banker,4.8926,4000.0,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,1000.0
5514844377,151641058,Banker,4.8926,136.34,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,0.0
5514844382,31160697,Banker,3.8733,8000.36,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,1500.0
5514844389,151955481,Banker,3.8733,23513.94,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,20.0
5514844396,146517701,Lucky7,3.8733,20750.5,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,50.0
5514844404,141157938,Player,3.8733,167.14,0.0,0.0,0.0,0.0,0.0,,113.0,3.0,50.0
5514844410,150040068,Player,1.0000,2705.39,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,15.0
5514844427,101518355,W4,3.8733,623.45,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,40.0
5514844433,65347031,Even,3.8733,22.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,22.0
5514844438,139377384,W4,3.8733,29507.247,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514844446,85610630,Super6,1.0000,526.93,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,50.0
5514844452,153390988,Player,3.8733,1165.51,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514844459,123368893,Banker,3.8733,430.35,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,40.0
5514844465,142768554,Even,3.8733,450.36,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514844471,148406856,Even,3.8733,4092.84,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514844484,129008839,Even,3.8733,174.12,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,154.0
5514844490,145474576,Banker,4.8926,133.07,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,40.0
5514844501,131967929,Even,3.8733,411.55,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514844515,146890483,Player,0.1472,20.55,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514844522,151971281,BPair,309.0231,176000.5,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0
5514844529,153303100,W3R1,3.8733,5668.38,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514844536,153331717,Player,4.8926,20.75,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514844543,153390988,Player,3.8733,1135.51,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,10.0
5514844548,143871449,SuperLucky7,4.8926,345.67,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514844557,123591261,Player,3.8733,1195.0,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,10.0
5514844560,119832207,Banker,4.8926,1230.6142,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514844574,148886173,Player,4.8926,135.05,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,135.0
5514844581,152037799,Banker,13.9151,16008.85,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,1000.0
5514844595,133939169,Player,3.8733,1267.75,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514844605,151971281,Player,309.0231,174000.5,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,15000.0
5514844611,130002913,Banker,4.8926,405.91,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514844626,153393194,R3W1,3.8733,100.83,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514844632,48037496,Super6,1.0000,17950.3,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,60.0
5514844639,153390988,Player,3.8733,1215.51,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,10.0
5514844647,40677431,Banker,3.8733,5128.3,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,800.0
5514844653,148226083,R3W1,3.8733,551.74,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514844658,137318340,Small,3.8733,9960.58,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,240.0
5514844664,151435001,R3W1,3.8733,840.48,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,30.0
5514844670,153390988,Player,3.8733,1225.51,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,10.0
5514844685,151294134,Odd,3.8733,1956.56,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514844691,147024350,Player,3.8733,923.59,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,220.0
5514844700,139377384,Even,3.8733,28307.247,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,3000.0
5514844714,95285166,Small,1.0000,7569.2,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514844723,99487840,Odd,3.8733,98.42,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,70.0
5514844728,79118037,Even,1.0000,4814.49,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,300.0
