member_id,Recency,Frequency,Monetary
149849089,75,3,68.0000
150074176,65,48,49150.0000
150075422,62,530,68197.0000
150051459,58,814,126240.0000
135978550,71,136,2848.0000
150076577,71,24,564.0000
150076802,71,67,13600.0000
150074255,68,119,10410.0000
150076286,71,26,1390.0000
150077164,71,8,520.0000
149480475,83,1,17.0000
115055526,15,395,498983.0000
72938377,20,84,840.0000
149481715,83,9,110.0000
128792842,71,91,32241.0000
150078741,71,20,220.0000
150079049,71,2,12.0000
113727565,71,25,380.0000
150077412,71,2,307.0000
126460897,9,172,140142.0000
150020304,11,217,19230.0000
146632136,62,465,44285.0000
149636324,7,260,2767.0000
150081127,71,832,16740.0000
149854073,70,36,22894.0000
150081234,71,10,90.0000
150081956,71,7,750.0000
150081979,71,8,320.0000
150081909,71,4,320.0000
146656679,80,9,900.0000
109261705,3,216,17426.0000
149613228,80,2,1010.0000
148473733,52,12,650.0000
149613976,80,6,2590.0000
149613501,80,15,908.0000
31123720,27,16,1600.0000
114953035,41,112,40257.0000
130435286,6,184,100313.0000
109636686,80,2,59.0000
149614148,80,19,10159.0000
149614175,80,4,320.0000
149614434,80,2,88.0000
149586548,80,240,6028.0000
138532408,77,577,57519.0000
149614605,80,4,320.0000
149763167,77,62,8680.0000
149689482,6,233,27419.0000
149609184,77,40,13330.0000
149764428,77,4,520.0000
127439010,0,92,3769375.0000
145753725,80,4,86.0000
149370299,64,1008,289483.0000
150088339,66,18,10100.0000
150088401,70,21,908.0000
150061784,70,9,18250.0000
150088058,52,8,294.0000
82249381,66,374,12280.0000
110747675,66,214,145900.0000
149969049,5,3985,44297000.0000
150283034,60,126,21720.0000
150289382,66,312,1790.0000
150234355,23,5901,2100883.0000
150269151,67,266,34100.0000
149252259,11,1482,149100.0000
149993311,58,118,12855.0000
149383507,9,378,16176.0000
150265857,67,12,1120.0000
150058554,66,344,17829.0000
142009656,0,459,17554.0000
150290444,20,373,4282.0000
150251841,67,4,1002.0000
150262689,66,152,6820.0000
129695541,27,353,52453.0000
150251131,67,58,23842.0000
85767289,58,79,1160.0000
149928828,24,149,23685.0000
147235453,0,715,88624.0000
71058225,12,224,46840.0000
150281711,39,41,5134.0000
115281014,25,130,3059.0000
150190385,66,567,70514.0000
110958965,12,1234,554133.0000
146945221,2,260,4433.0000
144586514,26,1184,21876.0000
148612957,12,78,178528.0000
150255606,67,22,2946.0000
150297718,66,2,600.0000
150286135,66,154,37536.0000
150253975,57,197,12366.0000
150247404,66,151,8402.0000
150216282,68,10,341.0000
144596649,32,136,4855.0000
115740265,2,133,7073.0000
150058835,68,3,60.0000
148283091,29,59,10999.0000
150216966,68,4,120.0000
150217039,67,64,3790.0000
150217434,68,8,240.0000
144935419,68,156,7093.0000
149785338,41,67,1385.0000
149105640,68,16,6511.0000
150209857,67,580,16194.0000
142823676,0,69,7169.0000
146975033,29,51,7050.0000
150218392,68,10,4500.0000
150218493,68,1,50.0000
137122737,47,441,23275.0000
150186206,69,8,320.0000
69018254,4,327,8788.0000
135003912,0,654,16869.0000
148840900,69,8,6670.0000
141313309,6,229,73356.0000
150179125,65,99,2109855.0000
26838949,21,46,4517.0000
142121155,7,8738,8192251.0000
150098287,70,12,570.0000
148914646,70,8,110.0000
149989215,73,8,520.0000
140265761,53,208,826500.0000
149989558,72,61,850.0000
149990225,73,1,10.0000
149989416,1,3554,1276257.0000
26234815,0,264,25479.0000
143413517,4,732,27196.0000
150101077,70,3,59.0000
150101100,70,7,71.0000
150016258,0,474,63810.0000
149990806,72,1,40.0000
121846718,72,9,1670.0000
149904883,72,8,1440.0000
129010392,39,17,1526.0000
131899586,11,402,24256.0000
149852351,72,29,405.0000
149617728,80,33,11372.0000
149618588,80,9,520.0000
149663653,79,12,480.0000
115720029,44,389,14982.0000
149488057,6,103,5759.0000
149662888,62,731,573881.0000
114831248,52,332,9317.0000
150225368,5,34,1262857.0000
150222216,63,1641,16856.0000
148317099,68,8,1371.0000
149089305,66,176,35820.0000
137552795,68,135,22643.0000
148347696,68,15,293.0000
123567925,3,136,30709.0000
148976751,62,233,9899.0000
150112176,68,1,30.0000
150165551,67,261,5800.0000
150226651,68,17,714.0000
104787494,18,155,9900.0000
150226770,68,8,1120.0000
150227217,68,8,320.0000
150227580,68,8,520.0000
150227218,68,21,13335.0000
150227920,68,4,120.0000
145220580,15,10,88.0000
148683750,0,965,125264.0000
133477996,68,1,200.0000
150228575,68,16,160.0000
150228544,52,98,5306.0000
150134717,25,271,6051.0000
4342186,1,320,7628.0000
148665121,13,39,3775.0000
149602866,4,290,173883.0000
150229925,67,4,320.0000
150230194,67,4,80.0000
141374323,29,332,5356.0000
150230726,67,2,20.0000
150035476,60,205,44485.0000
10557882,53,368,10922.0000
150230680,67,20,1250.0000
150231573,45,5,150.0000
123803665,51,26,301.0000
150232059,67,75,4033.0000
149359512,67,10,249.0000
128957082,62,32,3688.0000
143838751,67,3,430.0000
150233128,67,4,320.0000
150233144,67,6,420.0000
146143619,67,131,7213.0000
149367385,86,117,2234.0000
149367318,85,12,598.0000
149365144,85,6,1758.0000
149222365,86,16,1500.0000
149090758,86,240,8294.0000
105666072,86,5,140.0000
144270873,58,19,215769.0000
149987967,73,12,1160.0000
149988288,73,8,560.0000
149988289,52,31,2748.0000
149976582,73,9,1220.0000
149988704,71,8,1600.0000
150191404,68,4,74.0000
150191457,68,8,240.0000
150191608,68,4,320.0000
148069654,68,26,1320.0000
148530906,14,183,13564.0000
150192091,68,5,309.0000
132995379,38,174,11618.0000
128572682,10,2579,2800961.0000
116206131,66,177,164850.0000
119457073,51,43,22359.0000
150165262,16,629,16425.0000
150301635,66,4,1042.0000
150301720,66,93,7590.0000
144802197,45,660,60957.0000
149955653,29,52,5460.0000
149967423,30,14,476.0000
149962057,68,385,51270.0000
106144705,51,407,89658.0000
150193565,68,8,510.0000
148730261,68,240,13542.0000
140938469,38,96,4923.0000
150193769,68,2,20.0000
150193817,68,8,520.0000
146923342,19,181,20267.0000
150038708,23,29,583.0000
150193933,68,50,860.0000
150194071,68,41,2328.0000
146341798,31,297,5172.0000
143346887,8,41,8749.0000
94270260,66,92,3700.0000
150096131,69,9,610.0000
150096801,70,4,320.0000
150091506,70,33,4557.0000
149946980,70,5,3108.0000
119235806,4,61,6921.0000
150026441,27,1500,1092039.0000
150310096,53,165,496.0000
150290398,59,202,5047.0000
116739776,20,568,50049.0000
148408068,0,214,5974.0000
146300871,56,81,6840.0000
150312329,66,4,560.0000
124486305,8,2474,175392.0000
146727020,22,456,164097.0000
149993281,39,601,87096.0000
147860531,48,556,31124.0000
110407921,42,370,33600.0000
149995534,72,39,3400.0000
143875813,70,784,8095.0000
101008528,9,294,10654.0000
150315230,66,8,520.0000
150315236,66,4,320.0000
150315075,66,12,3100.0000
149924829,57,99,16528000.0000
150315740,66,4,40.0000
150315860,66,4,500.0000
150315126,66,4,120.0000
150315906,66,4,320.0000
150294579,1,990,79379.0000
141232651,4,83,9375.0000
150032308,22,20,667.0000
150028350,71,586,99645.0000
149935339,65,122,4177.0000
54963138,18,32,9460.0000
150033001,70,105,8357.0000
150033149,72,8,1040.0000
149865528,2,211,3161.0000
142184824,66,110,4688.0000
150289588,66,74,9460.0000
102248434,7,50,768.0000
150261202,67,68,1724.0000
150270966,0,5971,227718.0000
150286257,28,901,133785.0000
150269904,67,8,800.0000
150251122,0,125,25810.0000
150267157,67,342,6840.0000
149632629,28,166,14507.0000
150183918,22,167,20859.0000
148369084,78,7,3710.0000
148561805,20,27,460.0000
104797054,85,77,6725.0000
146176058,85,37,574.0000
126402408,29,192,11448.0000
149378147,85,1,20.0000
147797035,85,9,90.0000
149378304,85,12,480.0000
149378377,85,8,240.0000
149378664,85,7,190.0000
122323925,85,8,8053.0000
149379914,85,1,40.0000
150350453,12,114,3595.0000
147268810,39,619,1246653.0000
121483324,13,362,13094.0000
150406944,57,219,3296.0000
150437396,63,8,520.0000
97704378,13,304,13160.0000
150391661,62,185,33917.0000
144724469,67,90,960.0000
134643276,46,106,6973.0000
150296598,66,12,1498.0000
141259514,7,71,8880.0000
150269471,65,19,23876.0000
150280750,66,64,8244.0000
150297663,66,10,1378.0000
150273341,67,16,1200.0000
138147195,3,18,455.0000
150296258,66,8,2086.0000
130460469,65,451,378290.0000
150292122,66,19,5360.0000
150261870,67,26,400.0000
141734036,11,34,843.0000
88644006,38,177,2857.0000
148197978,66,64,5596.0000
150278996,14,181,4507.0000
150251020,62,202,591490.0000
150265668,67,16,1040.0000
121565829,67,15,240.0000
150295261,65,183,2435.0000
150106790,67,32,24200.0000
150246734,15,28,703.0000
111949083,66,70,28360.0000
150294458,58,163,22397.0000
150389911,63,50,1140.0000
150326622,14,2052,334759.0000
150439306,63,3,505.0000
125274783,48,92,26095.0000
129923020,2,867,5610751.0000
150399789,53,34,2207.0000
150440109,63,19,190.0000
144885833,6,9,21240.0000
149017853,94,6,240.0000
149017775,94,16,2040.0000
150026399,10,693,127802.0000
150304858,66,53,4175.0000
117749408,18,618,26692.0000
150324526,66,8,320.0000
150273468,59,191,118323.0000
150204518,65,130,4454.0000
116387120,66,2,35.0000
150325043,66,8,600.0000
95554749,4,323,11937.0000
143871681,58,659,16829.0000
150151884,65,122,3724.0000
148131808,53,52,1548.0000
150237235,64,41,7145.0000
150237322,67,4,40.0000
134160865,67,10,680.0000
149440404,70,151,60826.0000
148712904,71,11,220.0000
145068135,22,156,6220.0000
142936585,90,104,378579.0000
148864473,93,22,1540.0000
148502726,25,81,19050.0000
149021118,93,11,2185.0000
149020781,93,26,46500.0000
149022270,93,8,140.0000
146058423,93,19,1315.0000
146620328,15,75,11704.0000
114173485,7,28,7066.0000
149995872,70,20,490.0000
122365122,26,180,9836.0000
150006741,72,5,120.0000
149824498,12,26,905.0000
110753890,0,325,54739.0000
134481608,21,13,164.0000
150240043,67,7,250.0000
150240208,67,9,462.0000
143724768,3,668,32786.0000
149952485,45,125,1970.0000
149952563,73,90,2934.0000
147115592,38,111,521328.0000
141676831,0,823,951957.0000
96823510,73,47,2092.0000
149710799,73,66,3890.0000
149707886,73,2,609.0000
149953496,73,3,40.0000
143354345,73,15,840000.0000
149953156,73,5,6000.0000
142845947,73,90,112485.0000
130053050,22,50,28906.0000
149953822,73,1,10.0000
149953486,73,15,3424.0000
149953721,73,2,500.0000
147947909,38,102,9232.0000
149829979,71,18,447.0000
149954019,73,5,110.0000
135576877,30,70,15601.0000
140658711,28,241,8194.0000
150000995,72,66,3060.0000
130460318,17,52,11638.0000
116790844,72,7,400.0000
142751140,69,295,724800.0000
149027080,93,3,160.0000
149008928,93,3,44.0000
147682229,93,18,1800.0000
19767526,93,10,460.0000
146546413,89,41,2500.0000
150402879,47,2634,112197.0000
50334667,7,1515,166792.0000
149186906,62,44,2064.0000
150480406,0,4986,198723.0000
150498171,62,8,400.0000
150456044,51,2512,637827.0000
150498626,59,211,10396.0000
150499030,61,277,771662.0000
146915610,6,46,4417.0000
150309058,51,411,9114.0000
150341066,29,1044,125217238.0000
150478571,58,126,4595.0000
150409123,53,18,7059.0000
150498601,49,97,11344.0000
134677573,62,104,885.0000
149959215,19,391,80485.0000
141417016,51,38,3312.0000
150220100,4,796,14861.0000
143070600,0,144,7070.0000
150491056,62,2,501.0000
150306673,7,3933,1519871.0000
150489416,62,7,8940.0000
150491585,62,8,320.0000
150491106,62,23,2443.0000
135101084,1,1703,47942.0000
150491623,62,3,200.0000
150491703,62,9,630.0000
150491709,62,8,600.0000
150491812,62,4,600.0000
149922739,62,42,10943.0000
149886553,2,1206,752881.0000
149920161,62,99,23444.0000
150492333,62,24,480.0000
150256054,67,72,4480.0000
150265775,0,476,137830.0000
149926331,59,127,1124961.0000
148529448,8,229,120995.0000
150279524,66,152,1540.0000
58702469,14,1503,17725.0000
19253582,0,16992,378860.0000
146197000,52,359,13682.0000
150533272,60,30,319.0000
150571573,60,8,520.0000
150571634,60,8,320.0000
150571667,60,8,520.0000
143360697,2,754,3408440.0000
147798112,48,1163,304209.0000
150616825,26,18,715.0000
150617687,59,8,560.0000
150617943,59,4,320.0000
150618050,59,8,600.0000
150618053,59,7,675.0000
149561239,45,167,14134.0000
150618165,59,8,400.0000
150618269,59,4,2800.0000
150618190,59,2,500.0000
149032127,93,112,33365.0000
150367408,65,9,110.0000
150367775,65,48,499.0000
146945576,59,23,8425.0000
150368563,65,4,320.0000
150368512,65,8,600.0000
150368666,65,8,520.0000
150352408,65,79,30325.0000
150352979,65,8,520.0000
150353811,65,8,550.0000
150353940,65,7,80.0000
79893872,65,2,96.0000
150352651,17,588,241779.0000
110502156,2,2731,798563.0000
150302824,45,235,29974.0000
150354687,65,4,320.0000
149641133,3,61,1518.0000
150354652,65,4,320.0000
146709880,33,10,190.0000
150339659,43,244,4017.0000
150369098,65,8,560.0000
150368442,65,21,1720.0000
150326625,38,714,11464.0000
149869518,51,42,583.0000
150366647,36,85,13580.0000
150369761,65,8,520.0000
150273811,55,143,13070.1000
150369793,65,15,2661014.0000
150369736,52,91,2440.0000
149741960,62,61,4413.0000
149698312,64,80,8436.0000
122957210,5,1803,185405.0000
131777197,65,11,1990.0000
150370570,9,31,524.0000
147055694,65,1,25.0000
124924904,10,3123,550449.0000
150295430,66,12,1040.0000
149177954,64,29,24163.0000
150275202,67,12,960.0000
51602257,66,180,12924.0000
45948561,59,60,427880.0000
82087832,66,124,106361.0000
150288515,66,18,3000.0000
150284136,66,94,942.0000
100295045,16,1361,115730.0000
121659544,38,484,222970.0000
47779162,11,1036,90483.0000
150396428,62,18,3280.0000
150396608,64,4,320.0000
150396741,64,8,520.0000
126881788,11,76,25981.0000
144118019,64,461,18263.0000
101666129,64,25,750.0000
128625648,32,8,150.0000
150397180,64,54,1494.0000
150397320,64,6,539.0000
149592418,0,156,66250.0000
150580935,60,9,750.0000
150581346,53,15,1320.0000
150575882,60,34,49.0000
150582369,60,36,12070.0000
139517173,60,59,2270.0000
150343823,16,75,2410.0000
142880805,2,1803,49714.0000
142083209,59,85,4070.0000
150503108,60,12,600.0000
150583034,10,6906,183770.0000
150583056,60,14,280.0000
147631701,58,27,17121.0000
150583082,60,4,240.0000
150583206,60,4,260.0000
150583330,60,4,320.0000
150583337,60,4,320.0000
150474808,0,2982,2527808.0000
149957876,27,33,5980.0000
135630054,32,875,30205.0000
148884781,3,1504,400377.0000
103320632,10,870,487260.0000
150503362,53,61,7295.0000
150183329,69,2,54.0000
150183238,69,6,500.0000
144247727,37,85,10450.0000
150183827,69,4,320.0000
149337340,16,20,428.0000
99384196,45,111,15561.0000
150184245,69,3,126.0000
150183913,69,12,2060.0000
150182475,17,133,14909.0000
149822986,69,260,57918.0000
119088010,69,71,2568.0000
10807146,36,37,390.0000
150138941,69,3,58.0000
150138877,69,6,340.0000
150139048,69,12,640.0000
150139106,69,26,1449.0000
150139053,68,57,1673.0000
103820463,69,40,33519.0000
120838026,69,11,4400.0000
150184566,69,3,126.0000
150184868,69,2,54.0000
150184871,69,3,124.0000
149864175,32,14,9502.0000
146329524,62,72,9728.0000
150504104,59,7,212.0000
149861305,62,84,7274.0000
150505073,62,4,320.0000
150505042,62,7,720.0000
150505164,62,8,520.0000
150227448,67,12,240.0000
150266854,67,4,4000.0000
105699339,18,22,2231.0000
19635763,57,88,53174.0000
137652362,57,217,25350.0000
149112015,56,73,918.0000
150692365,50,634,670064.0000
136575713,57,16,398.0000
150706416,57,139,2870.0000
150705249,57,82,3594.0000
150617616,47,1268,58938.0000
150605489,37,198,178155.0000
148650408,57,2,20.0000
150409118,64,33,3300.0000
150324543,1,15127,1024430.0000
150409878,64,4,200.0000
107888147,64,8,100.0000
142984649,27,312,7858.0000
40189754,62,31,15500.0000
149497537,14,94,5636.0000
149499461,62,17,340.0000
119835013,62,3,322.0000
150421571,38,370,5361.0000
150507916,30,153,5342.0000
149802405,48,52,1850.0000
150507747,61,140,1914.0000
149466189,0,945,44814.0000
125915097,13,175,18033.0000
150220054,0,1020,389845.0000
132378359,62,20,74.0000
148335161,62,4,921.0000
55405749,17,960,43583.0000
150202738,2,24,680.0000
119189462,8,444,133950.0000
142031935,58,65,1672.0000
150664918,58,41,5650.0000
150665126,58,8,400.0000
150665063,58,4,900.0000
132597213,0,502,189437.0000
150140865,51,20,2501.0000
149472183,69,17,387.0000
150141808,69,7,130.0000
150141802,68,100,6492.0000
145425581,59,405,2015950000.0000
146195253,19,1451,209427.0000
150598082,7,968,1448776.0000
150598614,59,4,540.0000
150574900,59,30,860.0000
146560650,7,844,47333.0000
150508721,62,12,360.0000
126487752,53,25,2420.0000
150506893,54,649,85750.0000
17122639,18,114,8121.0000
149606186,62,6,1730.0000
61478890,39,438,683373.0000
150509098,60,6,312.0000
135586301,62,6,2297642.0000
150509155,62,6,500.0000
150509527,62,2,199.0000
150509662,62,9,1215.0000
150797865,55,9,180.0000
150797982,55,44,5070.0000
150759807,55,68,709.0000
139255443,48,235,25372.0000
120566397,55,288,60190.0000
148992463,50,33,719.0000
150679581,55,14,70.0000
150798696,55,56,2960.0000
149879977,65,24,1804.0000
150344446,65,91,17510.0000
150344942,65,8,600.0000
150345382,65,5,1050.0000
150345252,65,8,2000.0000
123359885,65,3,967.0000
150187170,64,31,3641.0000
140126942,55,33,770.0000
150629271,31,583,68006.0000
150448030,7,897,109203.0000
150712421,57,8,560.0000
150712689,44,25,943.0000
150399815,64,94,2880.0000
150399033,64,119,37290.0000
146494180,0,165,39198.0000
150400459,64,2,300.0000
150400571,62,6,1889.0000
150401076,64,4,218.0000
150401196,64,11,172.0000
150413289,64,36,735.0000
150413971,64,1,200.0000
150413919,64,8,1040.0000
150413889,64,6,340.0000
150414106,63,30,300.0000
145588949,59,19,310.0000
150391799,59,37,576.0000
137443763,3,2663,108454.0000
73311157,31,111,64614.0000
149029184,23,1076,107541.0000
149940989,18,89,6313.0000
150544703,30,353,349493.0000
150637686,59,4,320.0000
141944613,54,160,68326.0000
150572289,8,120,1032663.0000
150638672,56,149,4288.0000
150638816,59,27,2700.0000
134852417,59,10,170.0000
148751708,9,114,12253.0000
150466304,6,212,26733.0000
150639129,59,7,590.0000
145429943,64,224,94978.0000
150609489,59,185,3700.0000
150532326,3,1617,64311.0000
148723656,1,1356,274014.0000
38844515,5,23,11557.0000
150642119,59,8,1336.0000
150642112,59,4,520.0000
150642132,58,55,3346.0000
113289232,1,341,40539.0000
124772886,59,11,640.0000
150384647,64,6,501.0000
140578764,22,44,106280.0000
150384694,64,4,260.0000
149775297,64,34,5443.0000
135057890,12,50,3116.0000
145517248,64,12,105.0000
150151292,68,20,3814.0000
40798597,69,52,935.0000
150151272,69,4,200.0000
149656553,69,291,15941.0000
150147172,69,71,2343.0000
129333813,58,89,3910.0000
150152446,69,8,670.0000
150513981,47,96,3439.0000
150398564,61,553,148259.0000
150514792,61,90,1508.0000
150435928,61,14,3020.0000
150515235,61,32,2880.0000
144171108,61,59,23614.0000
149877236,66,23,1872.0000
150130470,14,38,10478.0000
126327623,69,12,1853.0000
142686901,69,91,1100340.0000
150154922,69,3,30.0000
150155073,69,11,600.0000
150155107,50,5,395.0000
135488053,1,39,1472.0000
105130183,0,301,27561.0000
150155706,69,8,320.0000
150320138,52,443,113850.0000
147627776,59,9,2800.0000
150614071,59,2,119.0000
130424129,59,2,190.0000
150614535,59,8,320.0000
150614697,59,6,240.0000
150614654,59,4,320.0000
150614833,59,3,20.0000
150614473,59,5,54.0000
136036047,59,11,567.0000
