bet05,ip_count,bets,bets_per_ip
148336018,1,8,8.0
146724091,1,27,27.0
148342940,1,8,8.0
122660329,1,18,18.0
148343249,1,5,5.0
148343362,1,19,19.0
144319405,2,6,3.0
148946081,1,2,2.0
148945633,1,4,4.0
143237237,1,4,4.0
148437840,1,5,5.0
148437998,3,7,2.3333333333333335
148438020,1,2,2.0
148438077,1,6,6.0
148444872,1,4,4.0
144845482,2,2,1.0
148445219,1,9,9.0
148445493,2,5,2.5
148445575,1,28,28.0
148705987,1,1,1.0
148706427,1,1,1.0
148770778,1,4,4.0
148486326,1,9,9.0
148993996,1,1,1.0
148994436,1,2,2.0
138845489,1,20,20.0
148950890,1,35,35.0
133487149,1,10,10.0
148926001,2,3,1.5
148781712,1,4,4.0
128973614,1,1,1.0
148787578,1,12,12.0
148790446,1,5,5.0
112315437,11,109,9.909090909090908
148394118,1,21,21.0
102490400,2,13,6.5
145179274,1,4,4.0
148348388,1,15,15.0
148175200,5,69,13.8
148971207,1,1,1.0
148226970,2,14,7.0
148971827,1,4,4.0
148845299,1,13,13.0
135961821,2,27,13.5
148854436,1,3,3.0
147084297,1,3,3.0
149036933,1,8,8.0
149174177,1,4,4.0
123294831,1,118,118.0
148199634,3,12,4.0
140175237,9,56,6.222222222222222
149037720,1,35,35.0
149038551,1,2,2.0
149038354,1,7,7.0
133044865,3,22,7.333333333333333
145131127,22,67,3.0454545454545454
148695656,4,21,5.25
7114903,15,353,23.533333333333335
149179708,1,1,1.0
149130091,1,8,8.0
149130132,1,5,5.0
139528555,2,39,19.5
70469071,11,104,9.454545454545455
149130811,1,1,1.0
149130941,1,4,4.0
149108330,1,9,9.0
149052097,1,3,3.0
149003119,3,72,24.0
44810723,9,124,13.777777777777779
149056969,1,7,7.0
149056793,1,16,16.0
149057302,1,4,4.0
144357598,2,65,32.5
149057332,1,12,12.0
149055285,3,28,9.333333333333334
149137878,1,4,4.0
149138290,1,2,2.0
149063266,5,222,44.4
149062846,1,8,8.0
149043826,2,69,34.5
145162059,8,153,19.125
149063790,1,4,4.0
149192724,1,8,8.0
144650188,4,61,15.25
148848693,1,8,8.0
147949125,1,1,1.0
142543381,1,1,1.0
149145524,1,6,6.0
149145593,1,4,4.0
65640509,17,183,10.764705882352942
148855726,2,134,67.0
148856167,1,1,1.0
149148176,1,16,16.0
148307954,1,5,5.0
147226232,4,17,4.25
107129978,1,3,3.0
148862954,1,8,8.0
148440977,6,112,18.666666666666668
148862610,2,8,4.0
142442962,7,71,10.142857142857142
149222877,1,3,3.0
149083559,1,8,8.0
137297058,23,350,15.217391304347826
149132551,1,8,8.0
149133154,4,8,2.0
149133101,1,8,8.0
149133165,1,55,55.0
128885874,2,24,12.0
149260521,1,6,6.0
148958264,3,17,5.666666666666667
148958401,1,8,8.0
148958524,1,8,8.0
148958437,1,21,21.0
126561138,1,67,67.0
142171877,8,31,3.875
144060484,1,15,15.0
142465024,6,15,2.5
149094610,9,425,47.22222222222222
149094642,1,6,6.0
145219659,13,60,4.615384615384615
149092015,2,51,25.5
148815385,3,18,6.0
141780385,1,19,19.0
148862791,7,26,3.7142857142857144
34245735,2,22,11.0
145452851,1,12,12.0
149095145,1,23,23.0
149096993,1,4,4.0
146802287,1,23,23.0
121688998,4,63,15.75
108266567,2,5,2.5
149092821,2,4,2.0
149097100,1,8,8.0
80996537,2,27,13.5
114053095,1,4,4.0
144864757,1,21,21.0
149100414,2,123,61.5
148999641,2,3,1.5
149101810,1,4,4.0
149101809,1,8,8.0
149153567,1,10,10.0
149075580,3,32,10.666666666666666
149153971,1,6,6.0
149105579,1,33,33.0
136838297,2,33,16.5
107046314,2,32,16.0
139992303,4,163,40.75
149171060,1,6,6.0
148188749,1,29,29.0
148942835,3,50,16.666666666666668
149007559,1,3,3.0
148618144,5,307,61.4
140960078,14,286,20.428571428571427
148718764,2,2,1.0
148720715,2,6,3.0
149232424,1,7,7.0
138083224,3,31,10.333333333333334
149016220,3,3,1.0
149016527,1,8,8.0
149016432,2,44,22.0
149016815,1,4,4.0
149014256,1,6,6.0
149016892,2,2,1.0
149016960,1,7,7.0
149017103,1,18,18.0
148936011,1,2,2.0
148936239,1,1,1.0
148936569,1,8,8.0
148984739,2,41,20.5
148986689,1,8,8.0
148986906,1,4,4.0
148986926,1,59,59.0
145956105,8,128,16.0
148939194,1,4,4.0
148939330,1,4,4.0
148939945,2,2,1.0
148940469,1,8,8.0
148940481,1,4,4.0
148890367,1,8,8.0
145574808,1,13,13.0
148890532,1,4,4.0
127075108,3,51,17.0
147498096,1,31,31.0
148991864,1,23,23.0
148993041,1,9,9.0
149226115,8,86,10.75
149302311,1,15,15.0
137721840,2,8,4.0
125794640,1,12,12.0
143705952,1,49,49.0
149000774,5,258,51.6
149002732,1,8,8.0
148593359,4,56,14.0
148620767,1,19,19.0
149032623,159,2917,18.345911949685533
97953643,5,50,10.0
149419587,26,1030,39.61538461538461
143577091,12,77,6.416666666666667
149324835,1,253,253.0
149349111,2,16,8.0
149351205,1,3,3.0
149351284,1,81,81.0
149351352,1,1,1.0
149351433,6,47,7.833333333333333
149351571,1,8,8.0
149351577,1,4,4.0
149351554,1,3,3.0
148624691,1,6,6.0
149068606,1,16,16.0
149065310,1,23,23.0
145519736,1,60,60.0
143264898,2,68,34.0
149395937,1,12,12.0
149368891,2,42,21.0
148448158,2,20,10.0
119670814,1,66,66.0
149396166,12,60,5.0
143164352,1,53,53.0
149396330,1,1,1.0
149392088,5,38,7.6
149396421,4,64,16.0
149396217,1,11,11.0
149394145,6,104,17.333333333333332
148971284,2,3,1.5
120736971,3,15,5.0
148971433,1,9,9.0
148971946,1,2,2.0
149352300,4,34,8.5
149386871,5,169,33.8
148769555,24,271,11.291666666666666
130235506,9,51,5.666666666666667
149401901,1,1,1.0
149401904,1,5,5.0
149354203,4,549,137.25
148779486,27,993,36.77777777777778
138515427,3,72,24.0
145297135,6,290,48.333333333333336
122341268,1,13,13.0
148967568,1,4,4.0
141792153,4,35,8.75
148974703,1,4,4.0
132939202,1,5,5.0
148940317,3,45,15.0
148941843,1,7,7.0
148905301,1,7,7.0
140104603,1,20,20.0
148942648,1,3,3.0
105222808,19,972,51.1578947368421
148965916,47,378,8.042553191489361
149407712,1,8,8.0
149407772,1,4,4.0
149407595,1,4,4.0
149399604,2,74,37.0
149411986,1,2,2.0
66873308,4,27,6.75
149409778,2,75,37.5
149408633,3,25,8.333333333333334
149366952,2,1092,546.0
148679572,6,52,8.666666666666666
149375833,45,626,13.911111111111111
80869747,6,34,5.666666666666667
149373642,1,5,5.0
149373701,1,4,4.0
149373648,1,8,8.0
118953858,12,267,22.25
113365560,3,15,5.0
149373890,1,1,1.0
149208837,4,294,73.5
149373939,5,16,3.2
142274524,31,115,3.7096774193548385
149416287,2,5,2.5
113039391,3,185,61.666666666666664
136177246,27,512,18.962962962962962
139922791,12,284,23.666666666666668
149417696,1,1,1.0
149416848,1,16,16.0
149417748,5,45,9.0
149076861,1,6,6.0
149077041,1,9,9.0
149077441,1,3,3.0
149077458,1,12,12.0
149077507,1,2,2.0
149077615,1,1,1.0
149077614,1,4,4.0
149077473,2,25,12.5
65496559,1,29,29.0
149438147,1,4,4.0
131367857,12,40,3.3333333333333335
148432935,1,1,1.0
148427865,1,20,20.0
134623427,37,273,7.378378378378378
148818180,1,4,4.0
149218188,58,3028,52.206896551724135
149287779,16,513,32.0625
147473176,5,63,12.6
149347640,2,2,1.0
149347711,1,1,1.0
148613271,8,25,3.125
149347967,1,11,11.0
149483308,6,196,32.666666666666664
149481096,2,80,40.0
149181420,7,101,14.428571428571429
114891975,6,69,11.5
149356088,18,215,11.944444444444445
147381891,3,30,10.0
113426339,10,71,7.1
149266738,5,201,40.2
6914732,1,18,18.0
149353241,1,6,6.0
149353443,1,8,8.0
149353440,1,16,16.0
149353433,1,4,4.0
149353364,4,219,54.75
149485123,1,12,12.0
149485194,1,78,78.0
149483559,11,615,55.90909090909091
149236970,1,3,3.0
149237607,1,1,1.0
142985452,1,51,51.0
149239484,1,4,4.0
25731981,6,282,47.0
149239639,2,6,3.0
149235870,1,18,18.0
148145170,2,6,3.0
149101924,16,54,3.375
143710928,23,248,10.782608695652174
149412572,1,34,34.0
143842168,4,101,25.25
78867558,7,39,5.571428571428571
128808202,20,498,24.9
148975290,1,2,2.0
134415762,17,1742,102.47058823529412
149199946,1,6,6.0
148116638,7,38,5.428571428571429
149417326,25,1166,46.64
131545948,4,13,3.25
115003875,7,56,8.0
148618011,1,3,3.0
138245698,2,12,6.0
149467400,3,61,20.333333333333332
134703919,1,4,4.0
149323643,10,101,10.1
140532401,1,6,6.0
149499671,1,4,4.0
142820029,26,1305,50.19230769230769
149499978,1,2,2.0
144851092,34,3860,113.52941176470588
142872174,29,339,11.689655172413794
149500433,1,10,10.0
149072109,1,24,24.0
149076131,1,8,8.0
149214814,5,38,7.6
149407572,1,8,8.0
134064393,11,21,1.9090909090909092
149411589,1,2,2.0
149411421,1,6,6.0
149324491,2,4,2.0
134231633,5,21,4.2
143434869,5,713,142.6
149418694,1,4,4.0
149418759,1,10,10.0
145009676,1,8,8.0
149417950,1,80,80.0
149423977,3,23,7.666666666666667
149249887,2,13,6.5
149422821,4,393,98.25
149360759,4,245,61.25
133304729,3,75,25.0
139545307,2,31,15.5
149424681,2,61,30.5
131260254,4,8,2.0
148969029,2,15,7.5
149429225,1,8,8.0
145856102,6,286,47.666666666666664
149429151,1,35,35.0
122802248,5,119,23.8
149332115,1,20,20.0
148806968,1,53,53.0
149356172,1,6,6.0
147541779,2,7,3.5
126011042,34,4161,122.38235294117646
149355665,1,2,2.0
146121085,20,109,5.45
149362755,2,9,4.5
149362809,2,22,11.0
149359901,1,43,43.0
146691540,1,28,28.0
144121989,3,25,8.333333333333334
149365856,1,8,8.0
148866688,24,806,33.583333333333336
149385243,1,8,8.0
138126565,58,1587,27.362068965517242
132152211,2,43,21.5
149370453,1,4,4.0
149371097,1,8,8.0
149345368,6,30,5.0
131302705,3,148,49.333333333333336
137412217,1,73,73.0
148970666,57,274,4.807017543859649
149502275,1,21,21.0
149502570,1,8,8.0
139458534,1,5,5.0
125816121,37,234,6.324324324324325
127094085,1,9,9.0
149432793,1,38,38.0
139254951,1,48,48.0
149436191,1,18,18.0
146347372,15,181,12.066666666666666
149436691,1,8,8.0
134003320,6,633,105.5
125777215,4,1376,344.0
149666617,1,8,8.0
149666707,1,22,22.0
149666722,1,1,1.0
149666828,1,11,11.0
149666984,1,2,2.0
149582988,7,548,78.28571428571429
149667714,1,6,6.0
91081427,60,252,4.2
149564148,6,541,90.16666666666667
149640105,4,16,4.0
149388376,6,20,3.3333333333333335
149538348,22,754,34.27272727272727
149669193,1,8,8.0
149669109,3,39,13.0
149610990,4,788,197.0
149562643,72,2631,36.541666666666664
149669818,1,1,1.0
148362688,9,19,2.111111111111111
136493408,7,262,37.42857142857143
149453297,1,33,33.0
149310201,1,1,1.0
148452559,1,1,1.0
87915229,5,39,7.8
149454325,1,10,10.0
149454355,1,11,11.0
118637599,1,15,15.0
118537810,10,284,28.4
149544815,27,1734,64.22222222222223
149562573,25,908,36.32
149652262,9,279,31.0
149646101,13,1179,90.6923076923077
149718667,23,8933,388.39130434782606
149718269,1,47,47.0
148050414,7,109,15.571428571428571
149460530,1,15,15.0
149393782,7,2060,294.2857142857143
149456616,2,64,32.0
149435394,13,432,33.23076923076923
149460596,4,16,4.0
149722230,1,10,10.0
149722467,1,264,264.0
149621646,20,11553,577.65
81594813,8,278,34.75
147568239,1,25,25.0
149723092,1,8,8.0
149723194,1,8,8.0
146854022,5,64,12.8
125181196,17,297,17.470588235294116
149555167,11,1028,93.45454545454545
149620432,1,80,80.0
149620358,1,8,8.0
149614269,205,3296,16.078048780487805
149620945,1,4,4.0
149621026,1,8,8.0
148836408,2,27,13.5
149576512,2,16,8.0
149488219,42,10186,242.52380952380952
148516756,12,215,17.916666666666668
149621381,1,4,4.0
146246314,1,288,288.0
126654582,2,33,16.5
149729102,1,315,315.0
149728419,30,1478,49.266666666666666
149678040,2,48,24.0
143587323,2,6,3.0
149477968,2,19,9.5
149729624,1,1,1.0
149662174,65,1091,16.784615384615385
123605976,34,3392,99.76470588235294
149659358,1,139,139.0
149727414,1,102,102.0
149728286,3,1467,489.0
131717947,16,273,17.0625
149685459,14,126,9.0
133855032,3,203,67.66666666666667
121258636,19,227,11.947368421052632
149633013,1,3,3.0
131042000,14,1456,104.0
23705588,21,3445,164.04761904761904
149513836,12,46,3.8333333333333335
129223375,2,77,38.5
144740834,5,52,10.4
147162369,1,8,8.0
149504857,1,6,6.0
149504132,8,296,37.0
149504934,1,68,68.0
132461294,1,26,26.0
148704648,5,42,8.4
149505586,4,94,23.5
149308010,7,29,4.142857142857143
149122542,2,55,27.5
149507709,11,607,55.18181818181818
149471900,14,352,25.142857142857142
140014337,7,259,37.0
146942225,1,40,40.0
149508122,1,6,6.0
144049073,191,2678,14.020942408376964
149508657,1,8,8.0
149508780,44,3495,79.43181818181819
149508999,1,38,38.0
132039784,2,7,3.5
149510615,1,1,1.0
149510663,1,5,5.0
148404530,3,22,7.333333333333333
129477608,3,52,17.333333333333332
149510734,1,16,16.0
149510930,1,6,6.0
149700589,1,68,68.0
136104496,1,6,6.0
118315077,1,121,121.0
149700857,1,7,7.0
147893196,24,3411,142.125
149701210,1,25,25.0
149701612,1,8,8.0
149309882,1,4,4.0
149255734,1,3,3.0
148618967,2,31,15.5
146455131,1,26,26.0
133518512,10,51,5.1
101646466,78,730,9.35897435897436
117580265,3,268,89.33333333333333
149566948,2,32,16.0
149250209,5,921,184.2
149565535,1,23,23.0
149567766,1,3,3.0
149567925,1,8,8.0
134613457,12,90,7.5
149567970,1,4,4.0
149488071,3,6,2.0
104795854,2,20,10.0
148985119,1,37,37.0
148818651,2,54,27.0
139242119,1,5,5.0
149681460,7,431,61.57142857142857
149769222,1,40,40.0
149769332,1,8,8.0
149769319,1,4,4.0
149768083,6,379,63.166666666666664
59268912,6,549,91.5
149669913,2,106,53.0
139629318,6,18,3.0
149770141,1,8,8.0
113085022,3,18,6.0
78879932,1,26,26.0
149731434,1,8,8.0
149731656,1,28,28.0
116697113,17,910,53.529411764705884
149736287,16,4610,288.125
149071739,1,17,17.0
145839318,9,314,34.888888888888886
127743256,18,108,6.0
146510395,1,8,8.0
149739107,6,93,15.5
149618259,22,121,5.5
148997927,3,39,13.0
149628919,1,4,4.0
144318274,10,1203,120.3
149287578,8,26,3.25
125539040,1,56,56.0
149616267,2,62,31.0
141526847,6,410,68.33333333333333
149433699,8,66,8.25
146044594,1,19,19.0
149468049,1,1,1.0
145338550,2,22,11.0
149468645,1,4,4.0
149636602,10,985,98.5
149538362,2,33,16.5
149085537,17,94,5.529411764705882
134954200,16,360,22.5
146916427,3,16,5.333333333333333
149636999,1,34,34.0
149630038,1,15,15.0
147521595,1,26,26.0
149636963,1,2,2.0
149638092,1,18,18.0
149637960,1,30,30.0
149475468,1,18,18.0
149475209,6,337,56.166666666666664
149396791,25,1549,61.96
149115755,24,283,11.791666666666666
149476529,2,3,1.5
149479425,1,20,20.0
149458428,2,107,53.5
148664282,3,139,46.333333333333336
149479707,3,903,301.0
149479943,1,8,8.0
149641470,1,50,50.0
95293360,7,241,34.42857142857143
149615350,6,14,2.3333333333333335
149643162,1,1,1.0
149634757,3,45,15.0
139533207,1,24,24.0
148345690,3,658,219.33333333333334
128308339,1,37,37.0
149535616,1,8,8.0
149535733,14,3717,265.5
149252593,3,21,7.0
149513292,31,248,8.0
149706694,1,8,8.0
149706886,1,4,4.0
149704557,4,15,3.75
149541215,4,280,70.0
149541596,7,26,3.7142857142857144
149541877,1,8,8.0
145390311,67,2202,32.865671641791046
117139578,20,1702,85.1
148404359,5,96,19.2
149552982,7,36,5.142857142857143
149568145,1,1,1.0
149575749,8,697,87.125
149575960,1,2,2.0
149575911,10,90,9.0
149328794,5,463,92.6
149575895,1,24,24.0
149576169,1,8,8.0
149583707,1,4,4.0
132818630,2,141,70.5
145617292,9,12,1.3333333333333333
112388603,22,500,22.727272727272727
149584450,1,41,41.0
149584474,1,8,8.0
149592313,9,91,10.11111111111111
131868404,1,22,22.0
142857693,1,181,181.0
149585407,8,418,52.25
149591211,3,80,26.666666666666668
149592695,1,8,8.0
149593255,1,8,8.0
122783383,5,383,76.6
149593386,1,1,1.0
149543589,1,4,4.0
111777722,7,1614,230.57142857142858
149543629,1,25,25.0
149372230,1,64,64.0
149543993,1,2,2.0
149110582,3,332,110.66666666666667
147725988,8,50,6.25
149543907,1,17,17.0
149544238,1,5,5.0
77448190,1,36,36.0
149658186,24,2590,107.91666666666667
143535142,1,154,154.0
149815994,1,3,3.0
114972688,3,117,39.0
129854851,9,13,1.4444444444444444
149816118,1,8,8.0
149816180,1,8,8.0
26488308,73,1590,21.78082191780822
149720152,1,46,46.0
149816425,1,8,8.0
149815941,3,248,82.66666666666667
149656469,3,903,301.0
149866781,1,74,74.0
149866936,1,2,2.0
149684768,2,154,77.0
149866128,1,32,32.0
142962057,3,155,51.666666666666664
132604986,11,141,12.818181818181818
149867202,1,57,57.0
149866947,1,9,9.0
149743278,3,34,11.333333333333334
112061806,1,11,11.0
147416059,21,271,12.904761904761905
149348902,24,4329,180.375
116489265,7,10,1.4285714285714286
149871644,2,4,2.0
149807324,3,106,35.333333333333336
149870762,3,91,30.333333333333332
149871933,1,4,4.0
149871946,1,4,4.0
147636690,7,42,6.0
149872119,1,4,4.0
149872090,1,4,4.0
149740038,1,8,8.0
149739387,1,13,13.0
147105235,1,3,3.0
149740105,1,4,4.0
142443279,41,1770,43.170731707317074
149740779,1,8,8.0
149732559,5,189,37.8
149748619,1,69,69.0
136053650,7,212,30.285714285714285
149712718,19,146,7.684210526315789
149110605,39,1573,40.333333333333336
149568902,20,226,11.3
149750471,1,3,3.0
127372920,10,101,10.1
149766769,4,135,33.75
101607533,22,363,16.5
149771670,1,1,1.0
149771577,1,4,4.0
134482159,3,5,1.6666666666666667
129889982,2,331,165.5
149755022,1,25,25.0
142732263,4,109,27.25
149732355,3,41,13.666666666666666
101541631,17,578,34.0
149778311,1,2,2.0
149747540,12,102,8.5
149778783,1,2,2.0
149495454,5,22,4.4
149784006,1,91,91.0
149784698,1,8,8.0
149670283,65,2662,40.95384615384615
149785175,1,4,4.0
136702568,2,100,50.0
149735653,1,1,1.0
149758935,1,4,4.0
128812532,1,34,34.0
118714367,15,95,6.333333333333333
149763724,1,8,8.0
149763792,1,2,2.0
149763592,1,29,29.0
149763802,6,99,16.5
149764326,1,2,2.0
149764514,1,21,21.0
147221016,3,44,14.666666666666666
145894649,5,20,4.0
142321720,36,1810,50.27777777777778
149652818,2,2,1.0
141244770,11,45,4.090909090909091
149655189,1,24,24.0
125653471,9,97,10.777777777777779
149657973,1,4,4.0
133063030,1,3,3.0
149658071,1,116,116.0
148867083,2,6,3.0
149772570,1,56,56.0
148237811,1,80,80.0
149774002,2,9,4.5
149773861,1,8,8.0
149773989,1,3,3.0
149774037,1,4,4.0
149749765,5,61,12.2
122480603,2,47,23.5
38383880,1,20,20.0
148406026,16,167,10.4375
140815784,3,18,6.0
143803636,6,69,11.5
142929978,4,134,33.5
149778327,1,1,1.0
149714884,7,1076,153.71428571428572
149716869,1,2,2.0
90407464,2,2,1.0
149717079,1,8,8.0
148429745,6,165,27.5
149787055,1,3,3.0
149787686,5,49,9.8
73185045,30,537,17.9
144218567,3,10,3.3333333333333335
149768075,3,136,45.333333333333336
111860959,54,935,17.314814814814813
149911856,1,5,5.0
149139100,7,371,53.0
149911901,1,8,8.0
149912043,1,8,8.0
149875367,14,668,47.714285714285715
133880621,1,4,4.0
5532129,8,217,27.125
149912643,1,8,8.0
128739538,28,461,16.464285714285715
149915348,1,9,9.0
149054468,4,224,56.0
149913680,1,31,31.0
139875161,19,2064,108.63157894736842
143859955,5,71,14.2
146703010,4,48,12.0
149916107,1,8,8.0
148222568,12,219,18.25
149864864,15,2728,181.86666666666667
149884004,7,920,131.42857142857142
149919829,2,16,8.0
149685683,2,225,112.5
137938047,1,36,36.0
149919943,1,7,7.0
149917965,5,57,11.4
149706720,2,38,19.0
149920578,1,5,5.0
148055895,88,3034,34.47727272727273
149684087,1,51,51.0
149685505,1,24,24.0
149685600,2,18,9.0
149659458,8,110,13.75
149931063,1,8,8.0
149554686,4,157,39.25
110515179,5,115,23.0
149917010,2,19,9.5
133319106,3,80,26.666666666666668
77191228,44,621,14.113636363636363
148526727,2,11,5.5
149930082,8,399,49.875
147589366,19,38,2.0
143775844,18,1512,84.0
149572454,1,1,1.0
149572563,1,8,8.0
149572629,2,3,1.5
130493453,4,21,5.25
149556184,4,100,25.0
132254345,5,104,20.8
149052477,21,2040,97.14285714285714
141434632,12,1913,159.41666666666666
131860098,1,188,188.0
149936748,2,159,79.5
149936837,1,16,16.0
149869256,1,10,10.0
149105732,38,858,22.57894736842105
149936843,1,8,8.0
149937019,1,22,22.0
142034479,8,84,10.5
149937085,1,4,4.0
149937033,1,11,11.0
144608124,1,13,13.0
149692302,3,196,65.33333333333333
149108902,7,146,20.857142857142858
111297705,19,362,19.05263157894737
113372818,1,18,18.0
62463516,6,859,143.16666666666666
149968905,1,69,69.0
149969364,2,8,4.0
149969354,1,8,8.0
149841973,9,292,32.44444444444444
148657092,125,3104,24.832
126599892,28,1106,39.5
141787217,4,67,16.75
149579668,1,38,38.0
149580940,2,5,2.5
149580866,1,8,8.0
148148977,3,17,5.666666666666667
124913768,1,6,6.0
149973133,1,4,4.0
122654269,3,48,16.0
149973012,1,4,4.0
149973224,1,4,4.0
128654311,1,17,17.0
149973235,1,8,8.0
149971762,13,310,23.846153846153847
148598396,10,83,8.3
149975009,1,12,12.0
122081311,1,18,18.0
149473121,5,53,10.6
146779964,70,2841,40.58571428571429
135444030,38,2301,60.55263157894737
148172605,7,187,26.714285714285715
149872663,15,390,26.0
143187241,24,168,7.0
149975691,2,35,17.5
141790004,3,93,31.0
149976102,1,8,8.0
149976021,1,14,14.0
149976141,2,23,11.5
149105554,3,35,11.666666666666666
149976227,1,8,8.0
149767356,14,543,38.785714285714285
143896603,4,120,30.0
149704539,1,1,1.0
32936456,17,54,3.176470588235294
95643468,2,6,3.0
149658868,1,2,2.0
148713968,1,54,54.0
149659031,4,6,1.5
149659023,1,30,30.0
115624712,1,8,8.0
149664202,1,5,5.0
148146884,3,28,9.333333333333334
149815332,1,8,8.0
149713894,4,13,3.25
149816629,1,1,1.0
130378331,6,31,5.166666666666667
149215236,15,234,15.6
149823218,1,17,17.0
149823293,1,4,4.0
149575315,51,591,11.588235294117647
149809736,4,116,29.0
142045089,13,21978,1690.6153846153845
149823862,1,4,4.0
149811320,2,14,7.0
94746934,7,201,28.714285714285715
149525569,8,1375,171.875
150014543,1,5,5.0
107889756,28,634,22.642857142857142
150014596,1,4,4.0
150014527,1,16,16.0
149607407,6,214,35.666666666666664
150014744,2,7,3.5
150014720,1,8,8.0
48489425,7,129,18.428571428571427
92491756,3,61,20.333333333333332
149774235,22,472,21.454545454545453
149656306,4,534,133.5
149607487,3,43,14.333333333333334
149825091,1,169,169.0
149834717,2,251,125.5
149834943,1,36,36.0
126404374,13,475,36.53846153846154
149691676,4,52,13.0
121435803,2,26,13.0
149835438,1,31,31.0
149320446,1,2,2.0
149204550,2,7,3.5
149374378,1,6,6.0
149374773,1,4,4.0
149374711,1,20,20.0
149375060,1,2,2.0
149382640,1,8,8.0
149382700,7,32,4.571428571428571
147775974,4,102,25.5
149338819,1,8,8.0
149338941,1,26,26.0
149339060,1,87,87.0
149339286,2,60,30.0
149339653,1,4,4.0
145926901,2,4,2.0
146976523,1,54,54.0
150010197,2,320,160.0
149832436,16,118,7.375
150010198,1,4,4.0
149126951,6,292,48.666666666666664
150006084,6,127,21.166666666666668
149885540,27,2316,85.77777777777777
127610201,1,20,20.0
149984847,1,503,503.0
145766775,13,208,16.0
143919860,1,2,2.0
149426865,1,5,5.0
143845331,2,7,3.5
149262337,3,73,24.333333333333332
130480675,4,402,100.5
149876705,1,8,8.0
145488895,3,104,34.666666666666664
149877184,1,2,2.0
149715257,50,1835,36.7
