TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,COLUMN_TYPE,IS_NULLABLE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_close_tip_list,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_close_tip_list,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_close_tip_list,game_user,3,varchar,varchar(65533),YES,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_close_tip_list,source_db,4,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_close_tip_list,source_table,5,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_close_tip_list,ods_table_name,6,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_close_tip_list,sync_time,7,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_control,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_control,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_control,con001,3,varchar,varchar(65533),YES,source_type=int(11); sn
ods_mariadb_2b,ods_a168_control,con002,4,varchar,varchar(65533),YES,source_type=varchar(30); id
ods_mariadb_2b,ods_a168_control,con003,5,varchar,varchar(65533),YES,source_type=varchar(50); pw
ods_mariadb_2b,ods_a168_control,con004,6,varchar,varchar(65533),YES,source_type=varchar(30); name
ods_mariadb_2b,ods_a168_control,con005,7,varchar,varchar(65533),YES,source_type=char(10); power
ods_mariadb_2b,ods_a168_control,con006,8,varchar,varchar(65533),YES,source_type=timestamp; last_login
ods_mariadb_2b,ods_a168_control,con007,9,varchar,varchar(65533),YES,source_type=char(15); last_ip
ods_mariadb_2b,ods_a168_control,con008,10,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); enable"
ods_mariadb_2b,ods_a168_control,con009,11,varchar,varchar(65533),YES,source_type=int(11); login_error
ods_mariadb_2b,ods_a168_control,rolesId,12,varchar,varchar(65533),YES,source_type=int(11); 角色ID
ods_mariadb_2b,ods_a168_control,chkKey,13,varchar,varchar(65533),YES,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_control,chkLock,14,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_control,last_chpsw,15,varchar,varchar(65533),YES,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_control,source_db,16,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_control,source_table,17,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_control,ods_table_name,18,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_control,sync_time,19,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_control_login,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_control_login,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_control_login,clg001,3,varchar,varchar(65533),YES,source_type=int(11); ctl_id
ods_mariadb_2b,ods_a168_control_login,clg002,4,varchar,varchar(65533),YES,source_type=int(11); site
ods_mariadb_2b,ods_a168_control_login,clg003,5,varchar,varchar(65533),YES,source_type=varchar(50); sid
ods_mariadb_2b,ods_a168_control_login,clg004,6,varchar,varchar(65533),YES,source_type=timestamp; this_login
ods_mariadb_2b,ods_a168_control_login,clg005,7,varchar,varchar(65533),YES,source_type=timestamp; last_login
ods_mariadb_2b,ods_a168_control_login,clg006,8,varchar,varchar(65533),YES,source_type=char(15); ip
ods_mariadb_2b,ods_a168_control_login,clg007,9,varchar,varchar(1048576),YES,source_type=text; info
ods_mariadb_2b,ods_a168_control_login,source_db,10,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_control_login,source_table,11,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_control_login,ods_table_name,12,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_control_login,sync_time,13,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_conversion,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_conversion,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_conversion,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,mid,4,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,type,5,varchar,varchar(65533),YES,source_type=int(11); 0:出碼，1:轉碼
ods_mariadb_2b,ods_a168_conversion,money,6,varchar,varchar(65533),YES,"source_type=decimal(10,4); 金額"
ods_mariadb_2b,ods_a168_conversion,curmoney,7,varchar,varchar(65533),YES,"source_type=decimal(10,4); 當前額度"
ods_mariadb_2b,ods_a168_conversion,etype,8,varchar,varchar(65533),YES,source_type=int(11); 1:帳房提出2:接線員提出
ods_mariadb_2b,ods_a168_conversion,employee1,9,varchar,varchar(65533),YES,source_type=int(11); 碼房人員
ods_mariadb_2b,ods_a168_conversion,employee1name,10,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,employee2,11,varchar,varchar(65533),YES,source_type=int(11); 接線人員
ods_mariadb_2b,ods_a168_conversion,employee2name,12,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,updatetime,13,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_conversion,addtime,14,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_conversion,status,15,varchar,varchar(65533),YES,"source_type=int(11); 1:申請,2:完成,9:失敗"
ods_mariadb_2b,ods_a168_conversion,iom_id,16,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,phonenumber,17,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,source_db,18,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_conversion,source_table,19,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_conversion,ods_table_name,20,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_conversion,sync_time,21,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_ctl_rto,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_ctl_rto,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_ctl_rto,ctl001,3,varchar,varchar(65533),YES,source_type=int(11); play
ods_mariadb_2b,ods_a168_ctl_rto,ctl002,4,varchar,varchar(65533),YES,source_type=int(11); item
ods_mariadb_2b,ods_a168_ctl_rto,ctl003,5,varchar,varchar(65533),YES,source_type=varchar(10); ctl
ods_mariadb_2b,ods_a168_ctl_rto,source_db,6,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_ctl_rto,source_table,7,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_ctl_rto,ods_table_name,8,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_ctl_rto,sync_time,9,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_currency,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_currency,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_currency,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_currency,code,4,varchar,varchar(65533),YES,source_type=varchar(5); 
ods_mariadb_2b,ods_a168_currency,name,5,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_currency,origin_rate,6,varchar,varchar(65533),YES,"source_type=decimal(8,4); 修改之前匯率"
ods_mariadb_2b,ods_a168_currency,rate,7,varchar,varchar(65533),YES,"source_type=decimal(8,4); 匯率"
ods_mariadb_2b,ods_a168_currency,base,8,varchar,varchar(65533),YES,source_type=bit(1); 預設
ods_mariadb_2b,ods_a168_currency,edittime,9,varchar,varchar(65533),YES,source_type=datetime; 最後修改時間
ods_mariadb_2b,ods_a168_currency,iplocation,10,varchar,varchar(1048576),YES,source_type=text; 允許地區
ods_mariadb_2b,ods_a168_currency,source_db,11,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_currency,source_table,12,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_currency,ods_table_name,13,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_currency,sync_time,14,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_dailyreport,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_dailyreport,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_dailyreport,id,3,varchar,varchar(65533),YES,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_dailyreport,time,4,varchar,varchar(65533),YES,source_type=date; 日期
ods_mariadb_2b,ods_a168_dailyreport,bet02,5,varchar,varchar(65533),YES,source_type=int(11); 遊戲編號
ods_mariadb_2b,ods_a168_dailyreport,bet05,6,varchar,varchar(65533),YES,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_dailyreport,bet13,7,varchar,varchar(65533),YES,"source_type=decimal(16,4); 下注金額"
ods_mariadb_2b,ods_a168_dailyreport,bet14,8,varchar,varchar(65533),YES,"source_type=decimal(16,4); 派彩金額"
ods_mariadb_2b,ods_a168_dailyreport,bet15,9,varchar,varchar(65533),YES,"source_type=decimal(16,4); 會員退水%數"
ods_mariadb_2b,ods_a168_dailyreport,bet41,10,varchar,varchar(65533),YES,"source_type=decimal(16,4); 有效投注"
ods_mariadb_2b,ods_a168_dailyreport,bet18,11,varchar,varchar(65533),YES,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_dailyreport,bet19,12,varchar,varchar(65533),YES,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_dailyreport,bet20,13,varchar,varchar(65533),YES,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_dailyreport,bet21,14,varchar,varchar(65533),YES,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_dailyreport,bet22,15,varchar,varchar(65533),YES,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_dailyreport,bet23,16,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1佔成"
ods_mariadb_2b,ods_a168_dailyreport,bet24,17,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2佔成"
ods_mariadb_2b,ods_a168_dailyreport,bet25,18,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3佔成"
ods_mariadb_2b,ods_a168_dailyreport,bet26,19,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4佔成"
ods_mariadb_2b,ods_a168_dailyreport,bet27,20,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5佔成"
ods_mariadb_2b,ods_a168_dailyreport,bet28,21,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1退水"
ods_mariadb_2b,ods_a168_dailyreport,bet29,22,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2退水"
ods_mariadb_2b,ods_a168_dailyreport,bet30,23,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3退水"
ods_mariadb_2b,ods_a168_dailyreport,bet31,24,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4退水"
ods_mariadb_2b,ods_a168_dailyreport,bet32,25,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5退水"
ods_mariadb_2b,ods_a168_dailyreport,bet39,26,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport,bet10,27,varchar,varchar(65533),YES,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_dailyreport,bet11,28,varchar,varchar(65533),YES,"source_type=decimal(16,4); 匯率"
ods_mariadb_2b,ods_a168_dailyreport,category,29,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport,count,30,varchar,varchar(65533),YES,source_type=int(11); 筆數
ods_mariadb_2b,ods_a168_dailyreport,source_db,31,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_dailyreport,source_table,32,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_dailyreport,ods_table_name,33,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_dailyreport,sync_time,34,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_dailyreport2,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_dailyreport2,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_dailyreport2,id,3,varchar,varchar(65533),YES,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_dailyreport2,time,4,varchar,varchar(65533),YES,source_type=date; 日期
ods_mariadb_2b,ods_a168_dailyreport2,bet02,5,varchar,varchar(65533),YES,source_type=int(11); 遊戲編號
ods_mariadb_2b,ods_a168_dailyreport2,bet05,6,varchar,varchar(65533),YES,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_dailyreport2,bet13,7,varchar,varchar(65533),YES,"source_type=decimal(16,4); 下注金額"
ods_mariadb_2b,ods_a168_dailyreport2,bet14,8,varchar,varchar(65533),YES,"source_type=decimal(16,4); 派彩金額"
ods_mariadb_2b,ods_a168_dailyreport2,bet15,9,varchar,varchar(65533),YES,"source_type=decimal(16,4); 會員退水%數"
ods_mariadb_2b,ods_a168_dailyreport2,bet41,10,varchar,varchar(65533),YES,"source_type=decimal(16,4); 有效投注"
ods_mariadb_2b,ods_a168_dailyreport2,bet18,11,varchar,varchar(65533),YES,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_dailyreport2,bet19,12,varchar,varchar(65533),YES,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_dailyreport2,bet20,13,varchar,varchar(65533),YES,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_dailyreport2,bet21,14,varchar,varchar(65533),YES,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_dailyreport2,bet22,15,varchar,varchar(65533),YES,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_dailyreport2,bet23,16,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1佔成"
ods_mariadb_2b,ods_a168_dailyreport2,bet24,17,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2佔成"
ods_mariadb_2b,ods_a168_dailyreport2,bet25,18,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3佔成"
ods_mariadb_2b,ods_a168_dailyreport2,bet26,19,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4佔成"
ods_mariadb_2b,ods_a168_dailyreport2,bet27,20,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5佔成"
ods_mariadb_2b,ods_a168_dailyreport2,bet28,21,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1退水"
ods_mariadb_2b,ods_a168_dailyreport2,bet29,22,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2退水"
ods_mariadb_2b,ods_a168_dailyreport2,bet30,23,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3退水"
ods_mariadb_2b,ods_a168_dailyreport2,bet31,24,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4退水"
ods_mariadb_2b,ods_a168_dailyreport2,bet32,25,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5退水"
ods_mariadb_2b,ods_a168_dailyreport2,bet39,26,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport2,bet10,27,varchar,varchar(65533),YES,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_dailyreport2,bet11,28,varchar,varchar(65533),YES,"source_type=decimal(16,4); 匯率"
ods_mariadb_2b,ods_a168_dailyreport2,category,29,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport2,count,30,varchar,varchar(65533),YES,source_type=int(11); 筆數
ods_mariadb_2b,ods_a168_dailyreport2,risk,31,varchar,varchar(65533),YES,source_type=tinyint(1); 風險單1:是
ods_mariadb_2b,ods_a168_dailyreport2,source_db,32,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_dailyreport2,source_table,33,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_dailyreport2,ods_table_name,34,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_dailyreport2,sync_time,35,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_dailyreport_member,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_dailyreport_member,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_dailyreport_member,id,3,varchar,varchar(65533),YES,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_dailyreport_member,time,4,varchar,varchar(65533),YES,source_type=date; 日期
ods_mariadb_2b,ods_a168_dailyreport_member,bet02,5,varchar,varchar(65533),YES,source_type=int(11); 遊戲編號
ods_mariadb_2b,ods_a168_dailyreport_member,bet05,6,varchar,varchar(65533),YES,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_dailyreport_member,bet13,7,varchar,varchar(65533),YES,"source_type=decimal(16,4); 下注金額"
ods_mariadb_2b,ods_a168_dailyreport_member,bet14,8,varchar,varchar(65533),YES,"source_type=decimal(16,4); 派彩金額"
ods_mariadb_2b,ods_a168_dailyreport_member,bet15,9,varchar,varchar(65533),YES,"source_type=decimal(16,4); 會員退水%數"
ods_mariadb_2b,ods_a168_dailyreport_member,bet41,10,varchar,varchar(65533),YES,"source_type=decimal(16,4); 有效投注"
ods_mariadb_2b,ods_a168_dailyreport_member,bet18,11,varchar,varchar(65533),YES,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_dailyreport_member,bet19,12,varchar,varchar(65533),YES,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_dailyreport_member,bet20,13,varchar,varchar(65533),YES,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_dailyreport_member,bet21,14,varchar,varchar(65533),YES,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_dailyreport_member,bet22,15,varchar,varchar(65533),YES,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_dailyreport_member,bet23,16,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1占成"
ods_mariadb_2b,ods_a168_dailyreport_member,bet24,17,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2占成"
ods_mariadb_2b,ods_a168_dailyreport_member,bet25,18,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3占成"
ods_mariadb_2b,ods_a168_dailyreport_member,bet26,19,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4占成"
ods_mariadb_2b,ods_a168_dailyreport_member,bet27,20,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5占成"
ods_mariadb_2b,ods_a168_dailyreport_member,bet28,21,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV1退水"
ods_mariadb_2b,ods_a168_dailyreport_member,bet29,22,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV2退水"
ods_mariadb_2b,ods_a168_dailyreport_member,bet30,23,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV3退水"
ods_mariadb_2b,ods_a168_dailyreport_member,bet31,24,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV4退水"
ods_mariadb_2b,ods_a168_dailyreport_member,bet32,25,varchar,varchar(65533),YES,"source_type=decimal(16,4); LV5退水"
ods_mariadb_2b,ods_a168_dailyreport_member,bet10,26,varchar,varchar(65533),YES,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_dailyreport_member,bet11,27,varchar,varchar(65533),YES,"source_type=decimal(16,4); 匯率"
ods_mariadb_2b,ods_a168_dailyreport_member,category,28,varchar,varchar(65533),YES,"source_type=int(11); 1:一般,2:小費"
ods_mariadb_2b,ods_a168_dailyreport_member,count,29,varchar,varchar(65533),YES,source_type=int(11); 筆數
ods_mariadb_2b,ods_a168_dailyreport_member,risk,30,varchar,varchar(65533),YES,source_type=tinyint(1); 風險單 1:是
ods_mariadb_2b,ods_a168_dailyreport_member,orders,31,varchar,varchar(65533),YES,source_type=tinyint(1); 劃單 1:是
