uid,bet01_笔数,bet01_投注额,daily_笔数_跨产品汇总,daily_金额_跨产品汇总,当天涉及产品数,笔数倍差_修正后
153078254,1,25.95,1,25.0000,1,1.0
146764688,32,16491.179999999997,32,540.0000,1,1.0
136773670,36,3204.4500000000007,36,780.0000,1,1.0
108318376,1,93.71,1,10.0000,1,1.0
152692382,62,72579.32,62,13690.0000,1,1.0
151323497,6,2344.3,6,420.0000,1,1.0
150087033,24,62180.0,24,22710.0000,1,1.0
129775663,8,2523.92,8,816.0000,1,1.0
153118112,8,3972.0,8,600.0000,1,1.0
144981437,1,98.5454,1,40.0000,1,1.0
107667618,1,59.62,1,5.0000,1,1.0
113316219,5,216.5,5,51.0000,1,1.0
136066275,9,5048.76,9,1541.0000,1,1.0
33859015,1,281.0,1,100.0000,1,1.0
80584071,7,243.29999999999998,7,131.0000,1,1.0
88019746,1,126.0,1,126.0000,1,1.0
149301794,28,11307.3,28,2855.0000,1,1.0
147130380,34,5164.039999999999,34,670.0000,1,1.0
103064858,7,185.3276,7,40.0000,1,1.0
122493127,386,19638850.0,387,111170.0000,2,1.0
35613249,1,1043.17,1,15.0000,1,1.0
153118726,4,490.36,4,200.0000,1,1.0
153132871,1,300.46,1,300.0000,1,1.0
153114826,9,8525.31,9,2733.0000,1,1.0
136881506,11,5014.382100000001,11,623.0000,1,1.0
153061939,1,18.99,1,18.0000,1,1.0
153114081,13,21909.7,13,2160.0000,1,1.0
148475480,3,818.22,3,816.0000,1,1.0
149178092,163,76614.35000000002,163,4003.0000,1,1.0
108477423,9,13101.35,9,990.0000,1,1.0
152667967,5,118.5,5,84.0000,1,1.0
143620942,1,40.34,1,40.0000,1,1.0
133576956,8,905.33,8,200.0000,3,1.0
151570339,207,9035.061399999997,207,1371.0000,1,1.0
153119879,4,1979.0,4,520.0000,1,1.0
147527070,1,16.21,1,16.0000,1,1.0
152120201,48,9829.12,48,1100.0000,1,1.0
142051206,4,261.8,4,100.0000,1,1.0
153120146,6,2656.0,6,300.0000,1,1.0
97704279,54,3077.8199999999997,54,791.0000,1,1.0
108326646,40,73323.60000000002,40,5766.0000,1,1.0
153120771,1,10.38,1,10.0000,1,1.0
151990402,15,8637.2,15,870.0000,1,1.0
153119488,1,2.17,1,2.0000,1,1.0
147693130,43,20816.789999999997,43,2572.0000,1,1.0
153120436,4,1979.0,4,560.0000,1,1.0
152993134,1,106.87,1,106.0000,1,1.0
146676651,1,500.0,1,500.0000,1,1.0
153116341,1,134.0,1,134.0000,1,1.0
153113625,1,100.1025,1,20.0000,1,1.0
139459280,34,7728.629999999999,34,860.0000,1,1.0
147752872,15,2211.2,15,464.0000,1,1.0
153115844,25,1812.25,25,384.0000,1,1.0
148403981,65,42116.32,65,3343.0000,1,1.0
147369582,79,576057.3099999999,79,167176.0000,1,1.0
153120858,8,3980.0,8,560.0000,1,1.0
152296450,1,15.43,1,15.0000,1,1.0
145792316,2,31.119999999999997,2,30.0000,1,1.0
143704165,1,99.24,1,99.0000,1,1.0
122561158,2,48.32,2,47.0000,1,1.0
153116367,38,4612.0,38,788.0000,1,1.0
148009424,2,126.28,2,92.0000,1,1.0
153121071,12,5952.0,12,600.0000,1,1.0
153132439,1,44.69,1,10.0000,1,1.0
148244135,4,16386.0,4,150.0000,1,1.0
153119714,3,1140.21,3,280.0000,1,1.0
153116322,1,134.0,1,134.0000,1,1.0
136552534,145,1342536.8900000001,145,79300.0000,1,1.0
110684478,14,840.37,14,346.0000,1,1.0
151020761,4,316650.04,4,316650.0000,1,1.0
142978132,1,195.3,1,90.0000,1,1.0
133884935,16,2313.91,16,579.0000,1,1.0
147540956,58,282965.29999999993,58,44200.0000,1,1.0
146041623,171,394035.11999999994,171,25791.0000,3,1.0
153121464,10,6630.0,10,2400.0000,1,1.0
153121628,6,1888.0,6,300.0000,1,1.0
134065897,89,167197.53,89,22477.0000,1,1.0
148706755,22,6241.3022,22,2837.0000,1,1.0
152720778,1,10.21,1,10.0000,1,1.0
153122388,4,3974.08,4,600.0000,1,1.0
153122463,25,27877.499999999996,25,4305.0000,1,1.0
153115727,1,517.84,1,517.0000,1,1.0
153122558,4,310.96,4,256.0000,1,1.0
153122621,20,10307.6,20,1920.0000,1,1.0
153122678,8,2376.8,8,320.0000,1,1.0
112369683,16,755.82,16,301.0000,1,1.0
153114319,1,300.6,1,116.0000,1,1.0
111171502,10,2581.2,10,1288.0000,1,1.0
98898266,4,5389.570000000001,4,4432.0000,1,1.0
153122862,20,10244.6,20,2000.0000,1,1.0
153122936,1,18.03,1,18.0000,1,1.0
146087793,1,26.64,1,26.0000,1,1.0
152763512,1,68.71,1,10.0000,1,1.0
152887449,2,754.2,2,100.0000,1,1.0
151906101,3,158.07,3,156.0000,1,1.0
153123201,8,870.5,8,120.0000,1,1.0
153111483,8,2380.8,8,320.0000,1,1.0
80259006,1,200.0,1,150.0000,1,1.0
153135749,1,141.52,1,141.0000,1,1.0
135654587,2,2041.7060000000001,2,150.0000,1,1.0
65414205,27,24548.16,27,7268.0000,1,1.0
153115599,5,2832.0,5,540.0000,1,1.0
153124502,27,131048.5,27,11690.0000,1,1.0
153124486,463,587993.0,463,4650.0000,7,1.0
152267352,30,11601.31,30,7799.0000,1,1.0
142574131,172,222221.05000000008,172,60468.0000,1,1.0
147272725,97,93621.46000000002,97,23055.0000,1,1.0
152498119,39,6462.66,39,1024.0000,1,1.0
150671636,2,8095.56,2,20.0000,1,1.0
153115208,134,49495.129999999976,134,1435.0000,1,1.0
125866928,4,3404.12,4,2202.0000,1,1.0
106195450,67,42762.99000000001,67,6802.0000,1,1.0
133509209,70,64187.2,70,2190.0000,2,1.0
148626139,2,57.28,2,56.0000,1,1.0
153130092,1,11.43,1,10.0000,1,1.0
151431668,24,8371.68,24,480.0000,1,1.0
147107705,1,113.1,1,113.0000,1,1.0
153125142,1,10.0702,1,10.0000,1,1.0
153125111,11,3523.2,11,410.0000,1,1.0
152556720,2,554.36,2,327.0000,1,1.0
152937916,109,2288.9400000000005,109,403.0000,1,1.0
44272779,214,107037.35499999998,214,10005.0000,1,1.0
149432679,19,6934.4,19,2262.0000,3,1.0
95124133,2,231.074,2,231.0000,1,1.0
149693171,195,41432.7375,195,3742.0000,1,1.0
89284529,1,300.72,1,300.0000,1,1.0
104287773,73,8637.67,73,1071.0000,1,1.0
153125767,10,2054.2999999999997,10,682.0000,1,1.0
148573240,1,145.04,1,145.0000,1,1.0
153089633,2,1088.9,2,544.0000,1,1.0
60621470,4,19.44,4,4.0000,1,1.0
137802199,14,6303.66,14,1287.0000,2,1.0
141067294,72,105437.54,72,14802.0000,2,1.0
146812186,16,84182.0,16,14600.0000,1,1.0
153021132,5,2907.6499999999996,5,600.0000,1,1.0
136112720,1,503.45,1,503.0000,1,1.0
131519610,1,47.65,1,47.0000,1,1.0
103620875,7,351.2143,7,350.0000,1,1.0
18612092,9,11652.289999999997,9,220.0000,1,1.0
139149578,1,1110.0,1,400.0000,1,1.0
131544108,34,7817.219999999999,34,1310.0000,1,1.0
140009293,1,11.0,1,11.0000,1,1.0
153126691,1,12.23,1,12.0000,1,1.0
148313318,50,9257.16,50,870.0000,1,1.0
125882177,9,24728.969999999998,9,6234.0000,1,1.0
150218627,4,646.76,4,241.0000,1,1.0
143634485,5,12700.75,5,6700.0000,1,1.0
153126879,8,4154.0,8,2000.0000,1,1.0
153126924,8,3980.0,8,560.0000,1,1.0
150640302,15,24548.199999999997,15,750.0000,1,1.0
153111648,4,3962.0,4,1040.0000,1,1.0
153126935,8,4387.5,8,1480.0000,1,1.0
137058776,8,766.04,8,270.0000,1,1.0
115775060,109,8636.300000000001,109,990.0000,1,1.0
153127305,8,360000.0,8,160000.0000,1,1.0
151236526,21,25654.394999999997,21,6865.0000,1,1.0
151491772,10,1446.8000000000002,10,320.0000,1,1.0
153136830,1,509.83,1,500.0000,1,1.0
89838887,47,17310.3,47,2874.0000,1,1.0
123976186,25,50241.99,25,6801.0000,1,1.0
128804064,159,544562.54,159,50628.0000,3,1.0
150454261,23,3599.6800000000003,23,854.0000,1,1.0
135968706,2,60001.5,2,22500.0000,1,1.0
152794068,24,5600.67,24,1216.0000,1,1.0
142224335,11,4230.36,11,1312.0000,1,1.0
129825979,15,8052.719999999999,15,3565.0000,1,1.0
124394250,44,200740.80000000002,44,7215.0000,1,1.0
153128012,2,92.07,2,91.0000,1,1.0
149569118,257,3225029.9252000023,257,251903.0000,1,1.0
148985865,1,69.54,1,69.0000,1,1.0
153132258,3,44.4,3,32.0000,1,1.0
153128170,74,17378.0,74,1480.0000,1,1.0
152355587,7,2609.9,7,1405.0000,1,1.0
148405884,184,446550.76,184,35922.0000,1,1.0
151404163,2,162.442,2,162.0000,1,1.0
153128299,27,29722.09,27,550.0000,1,1.0
145705007,22,20509.160000000003,22,7397.0000,1,1.0
147752089,64,228445.72,64,3988.0000,1,1.0
6051638,20,41908.0,20,7900.0000,1,1.0
136929200,1,17.14,1,17.0000,1,1.0
152792028,8,248.67999999999998,8,106.0000,1,1.0
153128625,10,5086.0,10,2394.0000,1,1.0
147692531,18,4834.74,18,570.0000,1,1.0
153128791,4,2404.0,4,450.0000,1,1.0
153131977,8,4154.0,8,2000.0000,1,1.0
153129042,62,28773.620000000006,62,1330.0000,1,1.0
69355688,39,57231.25,39,11722.0000,1,1.0
153129276,13,1655.0,13,475.0000,1,1.0
140787902,5,2045.65,5,300.0000,1,1.0
64146744,1,13.09,1,13.0000,1,1.0
147791837,97,71811.97,97,15095.0000,1,1.0
144561103,8,3099.28,8,598.0000,1,1.0
151440171,3,7.960000000000001,3,7.0000,1,1.0
148372960,11,936.75,11,356.0000,1,1.0
147469958,46,38258.44,46,8924.0000,1,1.0
152644661,35,31215.58,35,11010.0000,1,1.0
134950065,3,805.04,3,300.0000,1,1.0
85278225,50,8279.1,50,889.0000,1,1.0
134490376,29,2381.58,29,353.0000,1,1.0
153082704,9,4355.5199999999995,9,927.0000,1,1.0
118474863,18,532.03,18,192.0000,1,1.0
153131703,2,1015.28,2,507.0000,1,1.0
148585301,1,207.48,1,50.0000,1,1.0
153062740,5,247.0,5,152.0000,1,1.0
80605812,1,15.08,1,15.0000,1,1.0
153130004,5,284.0,5,160.0000,1,1.0
153130032,8,4059.92,8,1940.0000,1,1.0
153119646,1,12.09,1,12.0000,1,1.0
153130629,6,884.28,6,420.0000,1,1.0
153112981,12,2202.0,12,539.0000,1,1.0
152764685,6,24507.199999999997,6,3000.0000,1,1.0
132893469,19,292555.64999999997,19,43650.0000,1,1.0
94280609,6,559.86,6,390.0000,1,1.0
153117961,2,48.599999999999994,2,47.0000,1,1.0
148455056,2,95.38,2,35.0000,1,1.0
151776686,1,11.9,1,11.0000,1,1.0
153131244,957,360863.4499999993,957,1510.0000,1,1.0
153131119,30,45272.0,30,18456.0000,1,1.0
149145027,1,401.85,1,200.0000,1,1.0
150929446,8,865.9200000000001,8,300.0000,1,1.0
127762055,5,1788.2499999999998,5,865.0000,1,1.0
143279208,3,1392.31,3,1390.0000,1,1.0
123142133,1,27391.2,1,27391.0000,1,1.0
142413684,50,163820.99999999997,50,2260.0000,1,1.0
133337958,3,2009.84,3,1403.0000,1,1.0
153131583,4,52064.04,4,1000.0000,1,1.0
84552487,6,386.65,6,212.0000,1,1.0
151511221,37,132936.16999999998,37,30972.0000,1,1.0
146093529,63,47610.0,63,1310.0000,1,1.0
149360524,18,1062.8799999999999,18,251.0000,1,1.0
153116752,1,224.0,1,224.0000,1,1.0
151172299,17,16685.65,17,1200.0000,1,1.0
153114354,1,300.15,1,20.0000,1,1.0
153132288,15,19359.204999999998,15,3450.0000,1,1.0
134074617,56,9207.800000000001,56,1151.0000,1,1.0
151391636,2,102.76,2,51.0000,1,1.0
146321374,2,708.48,2,200.0000,1,1.0
66633187,20,12943.799999999997,20,2300.0000,1,1.0
152959683,27,1108283270.0,27,4750000.0000,2,1.0
152799303,35,17449.5831,35,7378.0000,1,1.0
150591294,36,34558.1,36,8799.0000,1,1.0
153116226,8,295.69,8,181.0000,1,1.0
149051458,11,5015.23,11,2698.0000,1,1.0
153133161,2,290.6,2,190.0000,1,1.0
133679046,2,431.18,2,20.0000,1,1.0
151318843,10,3220.0,10,1354.0000,1,1.0
139624817,26,13737.460000000003,26,2660.0000,1,1.0
153112703,2,112.7998,2,40.0000,1,1.0
148643041,3,1635.31,3,50.0000,1,1.0
148711736,118,40794.68,118,5280.0000,1,1.0
119611488,8,305.2,8,140.0000,1,1.0
153132466,1,100.84,1,50.0000,1,1.0
129238968,2,662.2,2,450.0000,1,1.0
153133670,28,33179.3,28,9790.0000,1,1.0
153134186,15,1291950.0,15,73300.0000,1,1.0
125174530,22,44015.29,22,9654.0000,1,1.0
142070982,2,540.9,2,160.0000,1,1.0
150483754,6,1854.3758000000003,6,800.0000,1,1.0
153134379,6,7080.0,6,1200.0000,1,1.0
149465703,6,21.21,6,9.0000,1,1.0
153076744,11,625.5899999999999,11,226.0000,1,1.0
115417243,6,114.15,6,111.0000,1,1.0
144252224,15,1371.845,15,374.0000,1,1.0
150337626,2,42399.04,2,28000.0000,1,1.0
153134961,2,71.3998,2,20.0000,1,1.0
150073871,4,12622.03,4,1765.0000,1,1.0
30879368,6,4819.2,6,60.0000,1,1.0
142056090,11,3751.0,11,730.0000,1,1.0
153135447,1,53.45,1,53.0000,1,1.0
151165713,2,650.5,2,90.0000,1,1.0
129688625,22,39453.600000000006,22,4130.0000,1,1.0
153132534,7,231.42000000000002,7,79.0000,1,1.0
121891838,22,188803.44,22,53163.0000,1,1.0
152813977,4,100.0,4,43.0000,1,1.0
152218819,2,328.42,2,169.0000,1,1.0
142912033,3,110.44999999999999,3,50.0000,1,1.0
128820677,11,7271.21,11,2390.0000,1,1.0
145884819,1,19.53,1,19.0000,1,1.0
143790011,15,3979.25,15,660.0000,1,1.0
153130242,3,113.88,3,57.0000,1,1.0
144553888,1,203.41,1,203.0000,1,1.0
140928149,5,1737.55,5,607.0000,1,1.0
131116410,1,1.0317,1,1.0000,1,1.0
146870878,11,4965.8099,11,1100.0000,1,1.0
150049013,2,2490.02,2,20.0000,1,1.0
147225523,69,65405.34999999999,69,3450.0000,1,1.0
84807803,3,1500001.23,3,50000.0000,1,1.0
149465779,17,2674.96,17,280.0000,1,1.0
151463096,41,11880.0,41,67.0000,1,1.0
128604381,11,16062.4,11,7620.0000,1,1.0
152309394,1,514.41,1,100.0000,1,1.0
151861150,3,166.43,3,165.0000,1,1.0
153119097,5,489.79999999999995,5,193.0000,1,1.0
153118495,4,105.00000000000001,4,102.0000,1,1.0
152008660,1,200.81,1,200.0000,1,1.0
142102510,4,102.7,4,67.0000,1,1.0
153137438,10,5074.0,10,1800.0000,1,1.0
147029509,5,16256.0,5,2220.0000,1,1.0
150314184,95,31755.0,95,2379.0000,2,1.0
153137701,9,1987.63,9,380.0000,1,1.0
135722335,6,7112.92,6,1500.0000,1,1.0
135072009,10,862.499,10,417.0000,1,1.0
113739336,6,3461.8999999999996,6,310.0000,1,1.0
127536165,5,245.75,5,209.0000,1,1.0
149818224,2,701.2,2,200.0000,1,1.0
97985521,1,3013.47,1,1000.0000,1,1.0
146458213,1,141.02,1,141.0000,1,1.0
152933789,1,509.84,1,500.0000,1,1.0
152872649,101,77813.92560000002,101,14259.0000,1,1.0
127869737,18,1315.4399999999998,18,544.0000,1,1.0
151931002,5,221.60000000000002,5,135.0000,1,1.0
139903547,18,2116.52,18,497.0000,1,1.0
153099876,8,2372.0,8,1646.0000,1,1.0
123759167,6,445.74,6,170.0000,1,1.0
131681597,3,1503.0,3,610.0000,1,1.0
152981713,3,75.3,3,36.0000,1,1.0
153136138,2,48.32,2,29.0000,1,1.0
134587372,8,2167.44,8,550.0000,1,1.0
153135556,1,100.0,1,20.0000,1,1.0
143302862,7,851.1999999999999,7,311.0000,1,1.0
153135245,2,312.4,2,312.0000,2,1.0
144003057,2,2476.94,2,530.0000,1,1.0
132822422,6,782.6999999999999,6,260.0000,1,1.0
152096054,3,252.14,3,184.0000,1,1.0
137997943,17,91057.96999999999,17,55881.0000,1,1.0
133056991,74,200843.1358,74,33237.0000,1,1.0
152930286,9,5895.29,9,4957.0000,1,1.0
152776736,4,403.08,4,80.0000,1,1.0
128910827,2,44.95,2,44.0000,1,1.0
153132136,3,57.760000000000005,3,33.0000,1,1.0
153131484,5,322.2,5,320.0000,1,1.0
153131139,8,2384.8,8,320.0000,1,1.0
153130818,8,3980.0,8,520.0000,1,1.0
150661141,2,80.9,2,80.0000,1,1.0
7233750,3,1909.9,3,1281.0000,1,1.0
130309170,2,532.3,2,531.0000,1,1.0
153129395,1,34.3,1,34.0000,1,1.0
153068083,4,1186.68,4,220.0000,1,1.0
153129293,4,1975.0,4,520.0000,1,1.0
153112618,4,1187.4,4,340.0000,1,1.0
152268298,13,14551.690000000002,13,1430.0000,1,1.0
153088186,4,620.0,4,242.0000,1,1.0
124967089,7,9904.84,7,3400.0000,1,1.0
146880174,3,80.07000000000001,3,30.0000,1,1.0
153111866,3,350.0,3,150.0000,1,1.0
153113341,4,1187.4,4,320.0000,1,1.0
153113348,8,5334.4,8,2480.0000,1,1.0
150789333,13,30031.0,13,2000.0000,1,1.0
152946319,17,2825.3,17,757.0000,1,1.0
145082675,3,271.44,3,40.0000,1,1.0
146593529,5,155.35000000000002,5,59.0000,1,1.0
151538129,8,1373.1999999999998,8,300.0000,1,1.0
153114049,40,19940.0,40,800.0000,1,1.0
151003428,9,441.052,9,110.0000,1,1.0
153114379,2,402.0,2,200.0000,1,1.0
136835498,8,17579.2,8,1050.0000,1,1.0
153114479,17,1654.6,17,424.0000,2,1.0
132364505,2,48.64,2,48.0000,1,1.0
145401930,5,3291705.75,5,320000.0000,1,1.0
153114763,2,492.0,2,492.0000,1,1.0
150847598,14,105.22,14,63.0000,1,1.0
153113960,3,382.2,3,382.0000,1,1.0
153114046,5,521.1,5,518.0000,1,1.0
153114247,8,1195.6000000000001,8,160.0000,1,1.0
147068851,5,533.375,5,210.0000,1,1.0
146104519,3,8001.0,3,150.0000,1,1.0
151083264,18,1237.1499999999999,18,372.0000,1,1.0
151276152,6,805.92,6,528.0000,1,1.0
23603848,3,200.0,3,175.0000,1,1.0
153117171,1,164.0,1,164.0000,1,1.0
149870263,6,310.15,6,130.0000,1,1.0
41617912,1,130.82,1,130.0000,1,1.0
153115883,14,6669.84,14,3892.0000,1,1.0
153116108,15,7135.400000000001,15,1590.0000,2,1.0
153118466,2,10.45,2,9.0000,1,1.0
153119201,3,92.1,3,79.0000,1,1.0
139801567,7,1754.55,7,825.0000,1,1.0
136125329,10,42528.840000000004,10,10640.0000,1,1.0
150911977,1,58.0,1,58.0000,1,1.0
152967727,5,561.8,5,350.0000,1,1.0
153122490,4,1979.0,4,520.0000,1,1.0
153122602,4,1187.4,4,320.0000,1,1.0
142011284,1,322.15,1,20.0000,1,1.0
136636892,6,1044.0120000000002,6,298.0000,1,1.0
153122799,12,7626.1,12,2898.0000,1,1.0
153123291,4,795900.0,4,221000.0000,1,1.0
111978894,18,10640.380000000001,18,610.0000,1,1.0
153123713,27,2712.0,27,354.0000,1,1.0
149350397,16,4528.25,16,1390.0000,1,1.0
147469680,37,23985.78,37,7359.0000,1,1.0
153124049,20,3609.5,20,867.0000,1,1.0
127455971,1,20.0,1,20.0000,1,1.0
153124129,6,1027.08,6,220.0000,1,1.0
145469056,8,4355.7,8,1650.0000,1,1.0
151265083,4,350.0,4,250.0000,1,1.0
144236461,2,20.18,2,20.0000,1,1.0
153124281,4,2004.0,4,400.0000,1,1.0
151236484,1,158.61,1,158.0000,1,1.0
150572289,3,2542687.16,3,35000.0000,1,1.0
106831527,3,9961.34,3,500.0000,1,1.0
153092349,8,2067.72,8,330.0000,1,1.0
153112589,28,50005.13999999999,28,7932.0000,1,1.0
153125317,16,736.4,16,197.0000,1,1.0
129110593,5,1401.8000000000002,5,800.0000,1,1.0
153134449,1,5.74,1,5.0000,1,1.0
146185717,3,15031.400000000001,3,4000.0000,1,1.0
18586866,53,33786.3,53,2336.0000,1,1.0
153118901,4,1489.0,4,500.0000,1,1.0
153124796,1,255.0,1,20.0000,1,1.0
142037909,1,628.9,1,628.0000,1,1.0
152308588,8,27457.040000000005,8,6168.0000,1,1.0
153117745,1,5000.94,1,1000.0000,1,1.0
148513760,2,301.0,2,200.0000,1,1.0
152816539,18,1704.0,18,360.0000,1,1.0
59103394,1,10.3,1,10.0000,1,1.0
151295059,5,590.2,5,244.0000,1,1.0
152856184,120,25379.750000000004,120,4080.0000,1,1.0
124470180,16,196634.0,16,1050.0000,1,1.0
153119522,11,22570.5,11,12334.0000,1,1.0
151961373,8,7804.1728,8,1600.0000,1,1.0
153119683,4,20145.5352,4,50.0000,1,1.0
142592894,17,3274.8,17,730.0000,1,1.0
153119737,4,4062.0,4,1060.0000,1,1.0
153060277,1,12.55,1,12.0000,1,1.0
152880732,3,11901.71,3,700.0000,1,1.0
152490038,3,14430.630000000001,3,600.0000,1,1.0
146115575,365,247308.65000000005,365,2190.0000,1,1.0
122205867,3,51.5,3,25.0000,1,1.0
151184394,1,17.34,1,17.0000,1,1.0
115662660,43,2270.6701000000003,43,568.0000,1,1.0
125817307,2,360.138,2,100.0000,1,1.0
150635794,262,273819.95,262,73646.0000,1,1.0
153131687,8,4154.0,8,2000.0000,1,1.0
150236935,1,20.0502,1,20.0000,1,1.0
142037017,1,190.1,1,10.0000,1,1.0
120058478,4,607.0,4,605.0000,1,1.0
153133117,1,519.5,1,100.0000,1,1.0
142415457,1,48.85,1,48.0000,1,1.0
132343503,6,24830.32,6,5920.0000,1,1.0
153120968,20,20544.6,20,4000.0000,1,1.0
149158985,10,95559.29999999999,10,24500.0000,1,1.0
153119360,10,6630.0,10,2400.0000,1,1.0
153119410,10,6630.0,10,2500.0000,1,1.0
153119579,1,18.35,1,18.0000,1,1.0
142250400,3,60.0,3,60.0000,1,1.0
153118395,8,3988.0,8,600.0000,1,1.0
153118345,4,1984.0,4,520.0000,1,1.0
148147365,1,31.38,1,31.0000,1,1.0
147467972,37,25166.83,37,7223.0000,1,1.0
111508773,2,61.86,2,40.0000,1,1.0
112129819,40,3805.8999999999996,40,801.0000,1,1.0
153121154,3,190.24999999999997,3,144.0000,1,1.0
152605057,100,16724.4,100,1448.0000,1,1.0
153121521,1,50.15,1,50.0000,1,1.0
153121645,8,7924.0,8,1040.0000,1,1.0
134744760,16,1842.0739999999998,16,376.0000,1,1.0
153121821,3,130.59,3,129.0000,1,1.0
153121827,1,19.5,1,19.0000,1,1.0
153122050,8,2388.8,8,320.0000,1,1.0
65484869,1,26.82,1,26.0000,1,1.0
153122151,439,524976.23,439,4510.0000,7,1.0
153126158,1,505.8,1,50.0000,1,1.0
153066117,15,3468.3500000000004,15,653.0000,1,1.0
146102068,32,42463.88,32,959.0000,1,1.0
153128032,1,15.69,1,15.0000,1,1.0
153122551,2,1560.22,2,150.0000,1,1.0
22854465,27,30072.0,27,1644.0000,1,1.0
116726250,30,24351.0,30,1810.0000,1,1.0
89700416,2,1216.62,2,705.0000,1,1.0
153122607,3,2984.0,3,1070.0000,2,1.0
86299639,3,1188.0,3,646.0000,1,1.0
153122627,22,1843.8900000000003,22,220.0000,2,1.0
152768553,3,145.99,3,100.0000,1,1.0
142009713,91,44135.94999999999,91,2690.0000,1,1.0
79759027,4,1261.32,4,80.0000,1,1.0
125212000,1,40.18,1,40.0000,1,1.0
153126326,1,30.3203,1,10.0000,1,1.0
153117839,25,4434.0,25,918.0000,2,1.0
143705847,10,3586.8,10,703.0000,1,1.0
132778797,1,320.97,1,320.0000,1,1.0
110342509,3,326.43,3,90.0000,1,1.0
142048170,41,21576.620000000006,41,1250.0000,1,1.0
150647912,9,375222.7827999999,9,148338.0000,1,1.0
142893599,8,46289.92,8,16548.0000,1,1.0
144904463,418,6136507.299999995,418,794291.0000,1,1.0
146745797,1,246.8,1,10.0000,1,1.0
152760600,130,102391.74999999999,130,18278.0000,1,1.0
146295817,36,23570.930000000004,36,10422.0000,1,1.0
153124908,4,794.0,4,240.0000,1,1.0
152923324,54,5309.9800000000005,54,910.0000,1,1.0
153088545,2,206.5398,2,128.0000,1,1.0
153052616,1,40136.0,1,40000.0000,1,1.0
153125008,10,6580.0,10,2500.0000,1,1.0
153112616,14,6996.159999999999,14,2800.0000,1,1.0
153125200,12,12750.240000000002,12,3000.0000,1,1.0
133651647,27,4012.3500000000004,27,1295.0000,1,1.0
136165000,1,57.0,1,57.0000,1,1.0
149390316,1,2006.15,1,2006.0000,1,1.0
19532067,14,1210.0,14,300.0000,1,1.0
544008,13,1452.95,13,711.0000,1,1.0
153007315,8,1986.0,8,165.0000,1,1.0
142996218,1,12.49,1,12.0000,1,1.0
148420174,5,629.5899999999999,5,342.0000,1,1.0
153125843,4,771.0,4,260.0000,1,1.0
153125887,8,3968.0,8,520.0000,1,1.0
153125856,13,3065.4501,13,503.0000,1,1.0
130014207,3,4848.35,3,750.0000,1,1.0
153002175,122,4557.5,122,377.0000,1,1.0
153115587,2,2093.0,2,490.0000,1,1.0
150621105,4,3569.9,4,110.0000,1,1.0
6529161,103,538938.9,103,28158.0000,1,1.0
153111499,8,1588.0,8,240.0000,1,1.0
53690744,34,8886.3294,34,400.0000,1,1.0
153111534,8,1743.52,8,240.0000,1,1.0
151985364,2,2508.1,2,1500.0000,1,1.0
153060425,117,16670.9081,117,2114.0000,1,1.0
153111500,34,47786.35,34,17952.0000,1,1.0
139637383,8,84507.5,8,2910.0000,1,1.0
153132767,1,10.4094,1,10.0000,1,1.0
147471828,1,44.62,1,44.0000,1,1.0
152980015,3,140.75,3,80.0000,1,1.0
145909739,22,10817.48,22,1309.0000,1,1.0
142009778,73,57591.30000000002,73,5692.0000,1,1.0
123794185,27,55979.76,27,1440.0000,1,1.0
137369552,22,77065.7,22,9700.0000,1,1.0
153122005,1,10.33,1,10.0000,1,1.0
112488334,3,25.15,3,23.0000,1,1.0
153126921,20,20536.0,20,3600.0000,1,1.0
114323304,2,5100.16,2,1050.0000,1,1.0
153126987,16,8374.72,16,1600.0000,1,1.0
152838276,158,60181.58000000002,158,4820.0000,1,1.0
153117212,78,62972.25,78,5895.0000,1,1.0
145905341,38,1649.2499999999998,38,827.0000,1,1.0
151262284,45,12185.439999999999,45,885.0000,1,1.0
130627402,7,296.46000000000004,7,204.0000,1,1.0
149417679,1,53.3,1,53.0000,1,1.0
152769940,5,272.0,5,120.0000,1,1.0
119189462,17,17986.5,17,9961.0000,1,1.0
151479215,2,10336.0,2,160.0000,1,1.0
153127718,3,204.0,3,88.0000,1,1.0
137976543,31,8636.18,31,1163.0000,1,1.0
142007359,2,119.91999999999999,2,119.0000,1,1.0
153127872,4,1187.4,4,320.0000,1,1.0
142308198,1,26.18,1,26.0000,1,1.0
153128042,1,38663.0,1,30.0000,1,1.0
153128165,10,6630.0,10,2500.0000,1,1.0
151619790,19,1236.8576999999998,19,267.0000,1,1.0
144980053,68,210162.22999999998,68,16850.0000,1,1.0
151393526,3,20.79,3,22.0000,1,1.0
152533459,41,13598.85,41,5235.0000,1,1.0
152318841,21,2232.0,21,480.0000,1,1.0
143222383,4,63.239999999999995,4,60.0000,1,1.0
153119523,3,106.43,3,68.0000,1,1.0
104632487,1,706.59,1,100.0000,1,1.0
129141039,12,3511.8827999999994,12,1000.0000,1,1.0
153126773,1,5300.0,1,500.0000,1,1.0
153126784,1,33.32,1,33.0000,1,1.0
28463132,1,30.84,1,30.0000,1,1.0
147414900,10,9765.4,10,753.0000,1,1.0
144113166,216,43903.649999999994,216,4552.0000,2,1.0
153130211,4,790.0,4,260.0000,1,1.0
152963266,36,19352.38,36,4154.0000,1,1.0
67853636,7,51560.719999999994,7,10910.0000,1,1.0
