dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2249,27.651561684328723,130.1915617315845,670406.5141,592939.9956,11999.5626,3163,301,-0.01789893,,-0.01789893,-0.01959704,-11999.5626,670406.5141,OK,1138.4226,437.4420,3.9829,96.0171,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,437.4420,688.2601,724.5185,1344.8635,1315.7510,3.982928,4.017389,4.157920,4.354727,4.170408,96.017072,95.982611,95.842080,95.645273,95.829592,4.9953,4510.8351,4000.4102,6350.3050,6860.7298,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,11562.1206,567006.9005,10861.1400,10423.6980,-700.9806,0.01620083,0.01554832,437.4420,10423.6980,0.01554832,437.4420,688.2601,724.5185,1344.8635,1315.7510,10423.6980,0.01554832,4510.8351,4000.4102,6350.3050,6860.7298,0.00947232,0.01023369,-0.00104561,211.9527,1969.9003,39.8657,11999.5626,666.6424,670406.5141,301.0000,,211.9527,6.472,23.0,81.7561,259.8978,774.5333,5140.0659,18.951,-1.2909,33.675362,223.481127,9.215336,2,1,657,15,0E-8,0.01789893,,0.00191996,0.050237,0.884448,0.137212,,2026-07-06,2026-07-06,1,18,2,1,1.000000,,,0.000000,1,0.2348993288590604,0.47651006711409394,0.47651006711409394,0.07046979865771812,0.07046979865771812,0.03819444444444445,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1073239,E 常规,71,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1087,41.27124968316926,87.2277924132767,2431987.3724,2224472.2114,14654.7987,24228,1286,-0.00602585,-0.09321383,0.01935476,-0.00662820,-14654.7987,2431987.3724,OK,1464.8943,1249.7256,4.0024,95.9976,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1249.7256,1655.2132,1774.6482,-1691.1080,751.5009,4.002373,4.062304,4.224261,4.592637,4.508915,95.997627,95.937696,95.775739,95.407363,95.491085,4.9828,3739.9799,3890.7279,9449.9245,9299.1765,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,13405.0730,2132585.9853,13189.9044,11940.1788,-215.1686,0.00542351,0.00490964,1249.7256,11940.1788,0.00490964,1249.7256,1655.2132,1774.6482,-1691.1080,751.5009,11940.1788,0.00490964,3739.9799,3890.7279,9449.9245,9299.1765,0.00388568,0.00382369,-0.00008847,100.3792,1729.7607,11.3956,1046.7713,183.1850,173713.3837,91.8571,87.8320,104.7346,5.1636,17.8263,53.1682,200.0,379.6219,1308.7977,12.985,-2.5716,21.29559,73.419422,5.630957,4,1,5310,16,0.22546795,0.00602585,0.09321383,0.00065854,0.042344,0.914673,0.077101,-0.11256859,2026-03-30,2026-07-30,14,80,14,123,0.113821,0.838615,0.875002,0.751560,2,0.23825503355704697,0.7449664429530202,0.7449664429530202,0.2550335570469799,0.2550335570469799,0.22916666666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05192293,E 常规,72,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2179,27.271612369521446,132.0053963521179,238182.0448,200863.3423,13257.3433,2154,105,-0.05566055,-0.05742297,0.39430527,-0.05574892,-13257.3433,238182.0448,OK,21.0492,522.8122,3.9782,96.0218,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,522.8122,522.2805,449.3372,518.9739,504.8895,3.978180,4.051068,4.175720,4.668292,4.608867,96.021820,95.948932,95.824280,95.331708,95.391133,4.9954,2518.2933,2311.3889,10718.0007,10924.9051,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,12734.5310,192835.9760,13236.2940,12713.4818,501.7630,0.05557217,0.05337716,522.8122,12713.4818,0.05337716,522.8122,522.2805,449.3372,518.9739,504.8895,12713.4818,0.05337716,2518.2933,2311.3889,10718.0007,10924.9051,0.04499920,0.04586788,0.00210664,110.5766,1912.9842,126.2604,6628.6716,1893.9062,119091.0224,52.5000,111.4910,35.7411,2.5818,10.2195,32.36,134.9078,258.1778,1160.0288,8.1756,-2.0439,25.263214,113.511143,10.820144,2,1,473,10,0.99609850,0.05566055,0.05742297,0.00010479,0.028830,0.843319,0.076137,-0.45172824,2026-06-16,2026-07-30,2,7,2,45,0.044444,3.119409,1.008269,3.320328,1,0.24161073825503357,0.09731543624161074,0.09731543624161074,0.04697986577181208,0.04697986577181208,0.013888888888888888,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.18171259,E 常规,73,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2230,27.69557668635495,129.98465570040457,2193238.2256,1910115.8427,13115.9033,21684,878,-0.00598015,-0.04796911,0.12031652,-0.00642037,-13115.9033,2193238.2256,OK,965.5004,-745.8784,3.9737,96.0263,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-745.8784,-757.8988,-870.4944,167.1573,795.0911,3.973690,4.009754,4.165634,4.623829,4.541667,96.026310,95.990246,95.834366,95.376171,95.458333,4.9914,-1412.0232,-940.2521,13562.4260,13090.655,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,13861.7817,1832141.9062,12150.4028,12896.2812,-1711.3788,0.00553994,0.00588002,-745.8784,12896.2812,0.00588002,-745.8784,-757.8988,-870.4944,167.1573,795.0911,12896.2812,0.00588002,-1412.0232,-940.2521,13562.4260,13090.655,0.00618375,0.00596864,-0.00078030,101.1455,2175.5306,14.9384,1873.7005,285.1283,313319.7465,125.4286,109.5728,82.1427,4.0878,12.9089,50.0,152.1814,306.5854,1367.989,10.3271,-2.0439,23.749949,105.972639,7.835335,5,1,4031,16,0.75048994,0.00598015,0.04796911,0.00050547,0.032254,0.870911,0.066408,-0.16828563,2026-05-21,2026-07-20,7,46,8,61,0.114754,1.333932,1.083319,2.501633,2,0.24496644295302014,0.7483221476510067,0.7483221476510067,0.23154362416107382,0.23154362416107382,0.2048611111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06283946,E 常规,74,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2264,46.19178615694523,77.93593405910582,7741168.7170,6996085.7637,18469.1914,70335,3056,-0.00238584,,-0.00238584,-0.00287961,-18469.1914,7741168.7170,OK,3822.3601,166.2173,4.0058,95.9942,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,166.2173,-270.6354,106.3235,-1180.9017,-449.8547,4.005801,4.056544,4.314684,4.787237,4.628073,95.994199,95.943456,95.685316,95.212763,95.371927,4.987,-1628.8510,108.1425,16275.6823,14538.6888,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,18302.9741,6710371.4608,14646.8313,14480.6140,-3656.1428,0.00189207,0.00187060,166.2173,14480.6140,0.00187060,166.2173,-270.6354,106.3235,-1180.9017,-449.8547,14480.6140,0.00187060,-1628.8510,108.1425,16275.6823,14538.6888,0.00210248,0.0018781,-0.00047230,110.0614,2289.2951,6.0436,1026.0662,92.8100,430064.9287,169.7778,,110.0614,5.2352,17.6072,52.6635,200.0,386.6459,1577.6514,13.1659,-2.6176,21.959554,89.602711,6.250937,5,1,12471,16,0E-8,0.00238584,,0.00054636,0.036040,0.903751,0.088633,,2026-03-21,2026-04-07,18,199,45,18,1.000000,,,0.000000,3,0.2483221476510067,0.7953020134228188,0.7953020134228188,0.4899328859060403,0.4899328859060403,0.4722222222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0336824,E 常规,75,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2087,50.55151919709867,71.21447697671995,1053174.5010,926006.7464,17140.6702,11560,651,-0.01627524,-0.10546344,0.05226716,-0.01673369,-17140.6702,1053174.5010,OK,482.8261,746.9478,4.0006,95.9994,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,746.9478,907.4170,1873.3531,1117.3649,-277.8978,4.000649,4.064317,4.246522,4.614991,4.500649,95.999351,95.935683,95.753478,95.385009,95.499351,4.9881,4367.1851,3306.1741,12290.6590,13351.67,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16393.7224,888590.8468,16657.8441,15910.8963,264.1217,0.01581679,0.01510756,746.9478,15910.8963,0.01510756,746.9478,907.4170,1873.3531,1117.3649,-277.8978,15910.8963,0.01510756,4367.1851,3306.1741,12290.6590,13351.67,0.01167011,0.01267755,0.00025079,91.1051,1422.4374,26.3298,4285.1675,418.0651,263293.6252,162.7500,103.8250,83.2653,5.1431,18.9509,62.3144,207.7145,400.0,1034.834,12.8578,-2.5716,21.107199,54.606118,4.807432,4,1,2513,16,0.43455363,0.01627524,0.10546344,0.00052141,0.040311,0.879253,0.113408,-0.15773060,2026-06-20,2026-08-06,4,41,5,48,0.083333,1.246918,1.139619,1.448512,1,0.2516778523489933,0.5335570469798657,0.5335570469798657,0.08053691275167785,0.08053691275167785,0.04861111111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07297753,E 常规,76,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1300,41.6429130721545,86.44928354945522,2043404.1175,1811194.6380,19977.0436,21042,1022,-0.00977635,0.04374024,-0.04339152,-0.01028638,-19977.0436,2043404.1175,OK,1042.1922,1565.1249,4.0206,95.9794,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1565.1249,2601.9356,1736.2769,50.9023,-168.1567,4.020578,4.094478,4.256625,4.677901,4.398536,95.979422,95.905522,95.743375,95.322099,95.601464,4.9727,5786.0830,4702.2355,13148.7684,14232.6158,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,18411.9187,1736903.4465,18934.8514,17369.7265,522.9326,0.00926633,0.00850039,1565.1249,17369.7265,0.00850039,1565.1249,2601.9356,1736.2769,50.9023,-168.1567,17369.7265,0.00850039,5786.0830,4702.2355,13148.7684,14232.6158,0.00643474,0.00696515,0.00025591,97.1107,1772.2061,19.5470,2219.6715,302.6825,227044.9019,113.5556,108.8265,90.9599,5.137,13.6799,52.3519,169.011,307.9692,1359.4399,12.1242,-2.1082,22.512549,99.375059,7.098795,5,1,4360,16,0.38579695,0.00977635,-0.04374024,0.00057542,0.040291,0.886361,0.076846,0.08713176,2026-04-03,2026-08-06,9,66,15,126,0.071429,1.196422,1.120643,1.285990,2,0.2550335570469799,0.6845637583892618,0.6845637583892618,0.2080536912751678,0.2080536912751678,0.18055555555555555,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05824441,E 常规,77,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2193,27.648486989690294,130.2060398944212,3678517.3927,3265643.5867,22746.5228,36222,1840,-0.00618361,-0.07812647,0.00395310,-0.00681638,-22746.5228,3678517.3927,OK,2327.6482,805.1543,4.0085,95.9915,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,805.1543,783.1993,3723.4285,6323.6991,5207.3310,4.008489,4.044710,4.388499,4.926859,4.557526,95.991511,95.955290,95.611501,95.073141,95.442474,4.9939,16842.8122,13453.8797,3576.0624,6964.995,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,21941.3685,3131616.3853,20418.8746,19613.7203,-1522.4939,0.00555084,0.00533196,805.1543,19613.7203,0.00533196,805.1543,783.1993,3723.4285,6323.6991,5207.3310,19613.7203,0.00533196,16842.8122,13453.8797,3576.0624,6964.995,0.00097215,0.00189342,-0.00041389,101.5548,1774.8063,12.3622,1624.7516,218.7166,262751.2423,131.4286,82.2843,105.0202,4.4018,13.088,51.6356,170.9986,339.6493,1361.3094,10.5412,-2.1006,25.951244,104.01221,7.759395,8,1,6595,16,0.12349863,0.00618361,0.07812647,0.00071277,0.043722,0.887761,0.081056,-0.08207957,2026-03-28,2026-08-06,14,104,20,132,0.106061,0.783510,0.810246,0.411662,2,0.25838926174496646,0.738255033557047,0.738255033557047,0.38926174496644295,0.38926174496644295,0.3680555555555556,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0434081,E 常规,78,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2187,45.78431922095912,78.62954088333358,3132032.6329,2834838.7024,26280.2495,30553,1431,-0.00839080,,-0.00839080,-0.00897290,-26280.2495,3132032.6329,OK,1823.1802,1495.1255,4.0184,95.9816,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1495.1255,1545.2205,587.8046,557.0145,5187.7799,4.018378,4.062662,4.257549,4.656880,4.665524,95.981622,95.937338,95.742451,95.343120,95.334476,4.9895,9372.9449,9477.1282,15084.1243,14979.9411,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,24785.1240,2719637.1038,24457.0692,22961.9438,-328.0548,0.00780869,0.00733132,1495.1255,22961.9438,0.00733132,1495.1255,1545.2205,587.8046,557.0145,5187.7799,22961.9438,0.00733132,9372.9449,9477.1282,15084.1243,14979.9411,0.00481608,0.00478282,-0.00010474,102.5115,1981.0194,18.3650,2389.1136,292.0028,284730.2394,130.0909,,102.5115,5.1431,13.088,51.4311,183.2317,385.8059,1334.1937,10.8093,-2.5716,29.477884,101.940406,7.832491,6,1,5981,16,0E-8,0.00839080,,0.00064313,0.045989,0.905111,0.087062,,2026-04-07,2026-06-18,11,90,17,73,0.150685,,,0.000000,2,0.26174496644295303,0.697986577181208,0.697986577181208,0.3422818791946309,0.3422818791946309,0.3194444444444444,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04922207,E 常规,79,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2151,27.578384762722663,130.53701407727374,2706571.9401,2505993.1722,25818.2492,26157,1218,-0.00953910,0.05159170,-0.04275697,-0.01020406,-25818.2492,2706571.9401,OK,1799.7856,563.2948,4.0190,95.9810,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,563.2948,746.8996,193.3147,2500.7216,3692.6461,4.018962,4.051038,4.214505,4.649417,4.484727,95.981038,95.948962,95.785495,95.350583,95.515273,4.987,7696.8768,6880.6797,16321.5868,17137.7839,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,25254.9544,2402043.2599,24018.4636,23455.1688,-1236.4908,0.00887413,0.00866601,563.2948,23455.1688,0.00866601,563.2948,746.8996,193.3147,2500.7216,3692.6461,23455.1688,0.00866601,7696.8768,6880.6797,16321.5868,17137.7839,0.00603035,0.00633192,-0.00045685,103.4741,2057.4657,21.1972,2581.8249,363.6373,270657.1940,121.8000,101.4606,104.6021,4.3078,13.5293,51.8914,175.3309,323.6004,1379.3103,12.9089,-2.1082,23.91842,101.949572,7.648127,8,1,4685,16,0.35207568,0.00953910,-0.05159170,0.00071819,0.038219,0.925892,0.082158,0.09434867,2026-03-22,2026-07-10,10,71,12,111,0.090090,0.969968,0.980541,1.173586,2,0.2651006711409396,0.6879194630872483,0.6879194630872483,0.28859060402684567,0.28859060402684567,0.2638888888888889,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05335265,E 常规,80,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1291,27.54813285413029,130.68036295099586,15158569.1938,13658309.3525,39077.0849,149166,6643,-0.00257789,,-0.00257789,-0.00335725,-39077.0849,15158569.1938,OK,11814.0971,1799.0511,4.0202,95.9798,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1799.0511,1649.3254,-644.1589,8043.1080,8791.0897,4.020165,4.049274,4.270332,4.790656,4.599073,95.979835,95.950726,95.729668,95.209344,95.400927,4.9924,19638.4153,16465.9155,7624.5725,10797.0723,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,37278.0338,13092580.8218,27262.9878,25463.9367,-10015.0460,0.00179852,0.00167984,1799.0511,25463.9367,0.00167984,1799.0511,1649.3254,-644.1589,8043.1080,8791.0897,25463.9367,0.00167984,19638.4153,16465.9155,7624.5725,10797.0723,0.00050299,0.00071228,-0.00066069,101.6221,2056.0454,5.8824,1776.2311,112.6141,689025.8724,301.9545,,101.6221,4.4018,13.2054,52.3519,157.0557,303.0381,1448.387,11.362,-2.2009,22.948064,109.681514,7.695506,7,1,20792,16,0E-8,0.00257789,,0.00086498,0.034380,0.901029,0.075386,,2026-03-21,2026-05-05,22,347,42,46,0.478261,,,0.000000,3,0.2684563758389262,0.7919463087248322,0.7919463087248322,0.5033557046979866,0.5033557046979866,0.4861111111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02284534,E 常规,81,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2140,43.25201274371892,83.23312076436937,1583583.2914,1446399.4014,26764.7695,17773,1035,-0.01690140,-0.00237099,-0.02050871,-0.01727287,-26764.7695,1583583.2914,OK,588.2664,474.9823,4.0674,95.9326,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,474.9823,219.4962,210.4499,1775.1385,974.2093,4.067434,4.131407,4.288826,5.066621,4.591248,95.932566,95.868593,95.711174,94.933379,95.408752,4.9728,3654.2762,3577.724,22522.2269,22598.7791,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,26289.7872,1387328.1712,26176.5031,25701.5209,-113.2841,0.01652992,0.01622998,474.9823,25701.5209,0.01622998,474.9823,219.4962,210.4499,1775.1385,974.2093,25701.5209,0.01622998,3654.2762,3577.724,22522.2269,22598.7791,0.01422232,0.01427066,-0.00007154,89.1005,1397.4873,25.8597,2433.1609,405.5268,143962.1174,94.0909,119.4350,83.8156,5.1891,17.8411,52.3519,170.2707,336.0287,1282.7302,12.9729,-2.5946,18.83449,71.897329,4.994104,6,1,3915,16,0.19888451,0.01690140,0.00237099,0.00040671,0.048292,0.913371,0.078884,0.01813772,2026-04-16,2026-07-27,11,66,14,103,0.106796,1.424974,1.340453,0.662948,1,0.27181208053691275,0.5067114093959731,0.5067114093959731,0.1342281879194631,0.1342281879194631,0.10416666666666667,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05787747,E 常规,82,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1144,41.3094009680801,87.14723321167817,249311.1694,220549.6578,28396.1058,3384,179,-0.11389825,,-0.11389825,-0.11403037,-28396.1058,249311.1694,OK,32.9382,1129.6452,3.9574,96.0426,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1129.6452,1143.6436,1364.4923,1578.5380,1244.8137,3.957447,3.970449,4.182181,4.638446,4.482861,96.042553,96.029551,95.817819,95.361554,95.517139,4.9979,6461.1328,5794.6541,21902.0348,22568.5136,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,27266.4606,211694.7959,28363.1677,27233.5225,1096.7071,0.11376613,0.10923507,1129.6452,27233.5225,0.10923507,1129.6452,1143.6436,1364.4923,1578.5380,1244.8137,27233.5225,0.10923507,6461.1328,5794.6541,21902.0348,22568.5136,0.08785019,0.09052348,0.00439895,73.6735,1232.1210,158.6375,14198.0529,2366.3422,124655.5847,89.5000,,73.6735,4.2012,12.9182,50.0,166.2543,306.4378,1005.3578,10.5031,-2.5716,23.721351,77.824754,5.703067,2,1,852,13,0E-8,0.11389825,,0.00014935,0.028280,0.884636,0.075650,,2026-05-01,2026-06-19,2,12,3,50,0.040000,,,0.000000,1,0.2751677852348993,0.026845637583892617,0.026845637583892617,0.050335570469798654,0.050335570469798654,0.017361111111111112,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13917241,E 常规,83,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1266,27.753508146193052,129.71333141153949,403868.2957,338622.9589,29376.2988,2626,237,-0.07273732,,-0.07273732,-0.07294143,-29376.2988,403868.2957,OK,82.4308,1173.0797,4.0259,95.9741,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1173.0797,1185.9330,859.3821,821.3845,1289.5027,4.025895,4.073877,4.287662,4.361348,4.259520,95.974105,95.926123,95.712338,95.638652,95.740480,4.9787,5329.2820,5163.6697,23964.5859,24130.1983,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,28203.2190,324912.8897,29293.8679,28120.7882,1090.6489,0.07253322,0.06962861,1173.0797,28120.7882,0.06962861,1173.0797,1185.9330,859.3821,821.3845,1289.5027,28120.7882,0.06962861,5329.2820,5163.6697,23964.5859,24130.1983,0.05933763,0.05974769,0.00270051,153.7960,1428.7889,123.9506,29376.2988,2670.5726,403868.2957,237.0000,,153.7960,5.1636,20.0,66.5447,204.3903,499.085,2043.9031,12.9089,-2.0439,24.954251,102.195154,7.6898,2,1,486,12,0E-8,0.07273732,,0.00024343,0.038081,0.838449,0.094059,,2026-06-30,2026-06-30,1,11,2,1,1.000000,,,0.000000,1,0.2785234899328859,0.06711409395973154,0.06711409395973154,0.05704697986577181,0.05704697986577181,0.024305555555555556,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1209499,E 常规,84,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2073,42.98221770898529,83.75556664791246,2548851.9264,2313077.5741,34475.6934,21491,1234,-0.01352597,-0.13293680,0.05534790,-0.01483146,-34475.6934,2548851.9264,OK,3327.4953,854.2679,4.0211,95.9789,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,854.2679,623.9373,143.6397,4373.4699,3679.6074,4.021079,4.072589,4.314159,4.562077,4.356754,95.978921,95.927411,95.685841,95.437923,95.643246,4.9838,9674.9223,8974.1975,21473.2758,22174.0006,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,33621.4254,2215291.8928,31148.1981,30293.9302,-2473.2274,0.01222048,0.01188532,854.2679,30293.9302,0.01188532,854.2679,623.9373,143.6397,4373.4699,3679.6074,30293.9302,0.01188532,9674.9223,8974.1975,21473.2758,22174.0006,0.00842469,0.0086996,-0.00097033,118.6009,1874.4551,27.9382,3447.5693,391.7692,254885.1926,123.4000,108.4898,125.3385,5.1431,15.6946,52.9692,188.2388,390.8239,1513.1697,12.8578,-2.5716,24.901873,96.413664,7.556818,5,1,4688,15,0.36579644,0.01352597,0.13293680,0.00143856,0.050696,0.907498,0.081057,-0.18828470,2026-05-16,2026-07-25,10,88,14,71,0.140845,0.865574,0.914746,1.219321,2,0.28187919463087246,0.610738255033557,0.610738255033557,0.2651006711409396,0.2651006711409396,0.23958333333333334,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05300564,E 常规,85,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
759,41.60517314805239,86.52770142764139,1704370.2586,1563420.1813,34513.6855,16580,888,-0.02025011,0.00601973,-0.03865455,-0.02141575,-34513.6855,1704370.2586,OK,1986.6824,1408.2000,4.0030,95.9970,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1408.2000,1669.3111,4361.6463,4045.8383,3675.5434,4.003046,4.041164,4.215326,4.442467,4.333565,95.996954,95.958836,95.784674,95.557533,95.666435,4.9849,15160.5391,12569.3464,17366.4641,19957.6568,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,33105.4855,1496185.2630,32527.0031,31118.8031,-578.4823,0.01908447,0.01825824,1408.2000,31118.8031,0.01825824,1408.2000,1669.3111,4361.6463,4045.8383,3675.5434,31118.8031,0.01825824,15160.5391,12569.3464,17366.4641,19957.6568,0.01018937,0.0117097,-0.00033941,102.7968,1760.6083,38.8668,8628.4214,627.5216,426092.5647,222.0000,79.1421,130.0236,4.4018,13.587,51.6356,154.9067,311.5718,1530.5273,11.8812,-2.0771,22.931682,112.646809,7.565841,3,1,3178,15,0.41196942,0.02025011,-0.00601973,0.00127073,0.043118,0.917301,0.085042,0.04467428,2026-03-22,2026-07-26,4,55,5,127,0.031496,0.608675,0.769889,1.373231,1,0.28523489932885904,0.40268456375838924,0.40268456375838924,0.1476510067114094,0.1476510067114094,0.11805555555555555,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06248463,E 常规,86,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
