__source_pk,dt,bet01,op,optime,source_db,source_table,ods_table_name,sync_time
2966833203|259|2022-09-22 15:22:41,2022-09-22,2966833203,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966844415|259|2022-09-22 15:22:41,2022-09-22,2966844415,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966844785|259|2022-09-22 15:22:41,2022-09-22,2966844785,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966853342|259|2022-09-22 15:22:41,2022-09-22,2966853342,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966856050|259|2022-09-22 15:22:41,2022-09-22,2966856050,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966858533|259|2022-09-22 15:22:41,2022-09-22,2966858533,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966859360|259|2022-09-22 15:22:41,2022-09-22,2966859360,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966861077|259|2022-09-22 15:22:41,2022-09-22,2966861077,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966868520|259|2022-09-22 15:22:41,2022-09-22,2966868520,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966872526|259|2022-09-22 15:22:41,2022-09-22,2966872526,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966895754|259|2022-09-22 15:22:24,2022-09-22,2966895754,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966918243|259|2022-09-22 15:22:24,2022-09-22,2966918243,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966919950|259|2022-09-22 15:22:24,2022-09-22,2966919950,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966929586|259|2022-09-22 15:22:24,2022-09-22,2966929586,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966963557|259|2022-09-22 15:22:24,2022-09-22,2966963557,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966974978|259|2022-09-22 15:22:24,2022-09-22,2966974978,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967012187|259|2022-09-22 15:22:24,2022-09-22,2967012187,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967033854|259|2022-09-22 15:22:24,2022-09-22,2967033854,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967073635|259|2022-09-22 15:23:25,2022-09-22,2967073635,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967077599|259|2022-09-22 15:23:25,2022-09-22,2967077599,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967102818|259|2022-09-22 15:23:25,2022-09-22,2967102818,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967106213|259|2022-09-22 15:23:25,2022-09-22,2967106213,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967143512|259|2022-09-22 15:23:25,2022-09-22,2967143512,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967172987|259|2022-09-22 15:23:25,2022-09-22,2967172987,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967183279|259|2022-09-22 15:23:25,2022-09-22,2967183279,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967277330|249|2022-09-22 15:27:32,2022-09-22,2967277330,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967287349|249|2022-09-22 15:27:32,2022-09-22,2967287349,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967297212|249|2022-09-22 15:27:32,2022-09-22,2967297212,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967351005|249|2022-09-22 15:27:32,2022-09-22,2967351005,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967386498|249|2022-09-22 15:27:32,2022-09-22,2967386498,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967473101|249|2022-09-22 15:27:32,2022-09-22,2967473101,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967493518|249|2022-09-22 15:27:32,2022-09-22,2967493518,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967504574|249|2022-09-22 15:27:32,2022-09-22,2967504574,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967535139|249|2022-09-22 15:29:21,2022-09-22,2967535139,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967542156|249|2022-09-22 15:29:21,2022-09-22,2967542156,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967557773|249|2022-09-22 15:29:21,2022-09-22,2967557773,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967562442|249|2022-09-22 15:29:21,2022-09-22,2967562442,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967580365|249|2022-09-22 15:29:21,2022-09-22,2967580365,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967583638|249|2022-09-22 15:29:21,2022-09-22,2967583638,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967602008|249|2022-09-22 15:29:21,2022-09-22,2967602008,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967606267|249|2022-09-22 15:29:21,2022-09-22,2967606267,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967613068|249|2022-09-22 15:29:21,2022-09-22,2967613068,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967615565|249|2022-09-22 15:29:21,2022-09-22,2967615565,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967619507|249|2022-09-22 15:29:21,2022-09-22,2967619507,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967631013|249|2022-09-22 15:29:21,2022-09-22,2967631013,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967674065|249|2022-09-22 15:29:21,2022-09-22,2967674065,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967674485|249|2022-09-22 15:29:21,2022-09-22,2967674485,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967727151|249|2022-09-22 15:29:21,2022-09-22,2967727151,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967756989|249|2022-09-22 15:29:21,2022-09-22,2967756989,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967760328|249|2022-09-22 15:31:09,2022-09-22,2967760328,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967793186|249|2022-09-22 15:31:09,2022-09-22,2967793186,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967794610|249|2022-09-22 15:31:09,2022-09-22,2967794610,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967877113|249|2022-09-22 15:31:09,2022-09-22,2967877113,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967891030|249|2022-09-22 15:31:09,2022-09-22,2967891030,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967895675|249|2022-09-22 15:31:09,2022-09-22,2967895675,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967902834|249|2022-09-22 15:31:09,2022-09-22,2967902834,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967906368|249|2022-09-22 15:31:09,2022-09-22,2967906368,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967935445|249|2022-09-22 15:31:09,2022-09-22,2967935445,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967941545|249|2022-09-22 15:31:09,2022-09-22,2967941545,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967943035|249|2022-09-22 15:31:09,2022-09-22,2967943035,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967958667|249|2022-09-22 15:31:09,2022-09-22,2967958667,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967961914|249|2022-09-22 15:31:09,2022-09-22,2967961914,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967964626|249|2022-09-22 15:31:09,2022-09-22,2967964626,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967979878|249|2022-09-22 15:31:09,2022-09-22,2967979878,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968006989|249|2022-09-22 15:33:34,2022-09-22,2968006989,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968026404|249|2022-09-22 15:33:34,2022-09-22,2968026404,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968028491|249|2022-09-22 15:33:34,2022-09-22,2968028491,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968064493|249|2022-09-22 15:33:34,2022-09-22,2968064493,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968067828|249|2022-09-22 15:33:34,2022-09-22,2968067828,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968070165|249|2022-09-22 15:33:34,2022-09-22,2968070165,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968089914|249|2022-09-22 15:33:34,2022-09-22,2968089914,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968108342|249|2022-09-22 15:33:34,2022-09-22,2968108342,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968111601|249|2022-09-22 15:33:34,2022-09-22,2968111601,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968130173|249|2022-09-22 15:33:34,2022-09-22,2968130173,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968153696|249|2022-09-22 15:33:34,2022-09-22,2968153696,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968164856|249|2022-09-22 15:33:34,2022-09-22,2968164856,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968167967|249|2022-09-22 15:33:34,2022-09-22,2968167967,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968184040|249|2022-09-22 15:33:34,2022-09-22,2968184040,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968202237|249|2022-09-22 15:33:34,2022-09-22,2968202237,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968206332|249|2022-09-22 15:33:34,2022-09-22,2968206332,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968296853|249|2022-09-22 15:36:56,2022-09-22,2968296853,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968345303|249|2022-09-22 15:36:56,2022-09-22,2968345303,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968374312|249|2022-09-22 15:36:56,2022-09-22,2968374312,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968378256|249|2022-09-22 15:36:56,2022-09-22,2968378256,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968392457|249|2022-09-22 15:36:56,2022-09-22,2968392457,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968495721|249|2022-09-22 15:36:56,2022-09-22,2968495721,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968529113|249|2022-09-22 15:36:56,2022-09-22,2968529113,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968558160|249|2022-09-22 15:39:30,2022-09-22,2968558160,249,2022-09-22 15:39:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968602296|249|2022-09-22 15:39:30,2022-09-22,2968602296,249,2022-09-22 15:39:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968687597|259|2022-09-22 15:27:07,2022-09-22,2968687597,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968691113|259|2022-09-22 15:27:07,2022-09-22,2968691113,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968700902|259|2022-09-22 15:27:07,2022-09-22,2968700902,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968703986|259|2022-09-22 15:27:07,2022-09-22,2968703986,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968719380|259|2022-09-22 15:27:07,2022-09-22,2968719380,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968778624|259|2022-09-22 15:27:07,2022-09-22,2968778624,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968781016|259|2022-09-22 15:27:07,2022-09-22,2968781016,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968784975|259|2022-09-22 15:27:07,2022-09-22,2968784975,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968789194|259|2022-09-22 15:27:07,2022-09-22,2968789194,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968813594|259|2022-09-22 15:27:07,2022-09-22,2968813594,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968824346|259|2022-09-22 15:27:07,2022-09-22,2968824346,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968825728|259|2022-09-22 15:27:07,2022-09-22,2968825728,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968837193|259|2022-09-22 15:28:09,2022-09-22,2968837193,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968840365|259|2022-09-22 15:28:09,2022-09-22,2968840365,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968857514|259|2022-09-22 15:28:09,2022-09-22,2968857514,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968865943|259|2022-09-22 15:28:09,2022-09-22,2968865943,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968873062|259|2022-09-22 15:28:09,2022-09-22,2968873062,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968874545|259|2022-09-22 15:28:09,2022-09-22,2968874545,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968903915|259|2022-09-22 15:28:09,2022-09-22,2968903915,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968904568|259|2022-09-22 15:28:09,2022-09-22,2968904568,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968912109|259|2022-09-22 15:28:09,2022-09-22,2968912109,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968915300|259|2022-09-22 15:28:09,2022-09-22,2968915300,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968920287|259|2022-09-22 15:28:09,2022-09-22,2968920287,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968922836|259|2022-09-22 15:28:09,2022-09-22,2968922836,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968923414|259|2022-09-22 15:28:09,2022-09-22,2968923414,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968925291|259|2022-09-22 15:28:09,2022-09-22,2968925291,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968930696|259|2022-09-22 15:28:09,2022-09-22,2968930696,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968936328|259|2022-09-22 15:29:22,2022-09-22,2968936328,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968943453|259|2022-09-22 15:29:22,2022-09-22,2968943453,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968966497|259|2022-09-22 15:29:22,2022-09-22,2968966497,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968970310|259|2022-09-22 15:29:22,2022-09-22,2968970310,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968984924|259|2022-09-22 15:29:22,2022-09-22,2968984924,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968991479|259|2022-09-22 15:29:22,2022-09-22,2968991479,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968991800|259|2022-09-22 15:29:22,2022-09-22,2968991800,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968993178|259|2022-09-22 15:29:22,2022-09-22,2968993178,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968997456|259|2022-09-22 15:30:34,2022-09-22,2968997456,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968999576|259|2022-09-22 15:30:34,2022-09-22,2968999576,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969001540|259|2022-09-22 15:30:34,2022-09-22,2969001540,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969002162|259|2022-09-22 15:30:34,2022-09-22,2969002162,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969003253|259|2022-09-22 15:30:34,2022-09-22,2969003253,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969005403|259|2022-09-22 15:30:34,2022-09-22,2969005403,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969008170|259|2022-09-22 15:30:34,2022-09-22,2969008170,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969008637|259|2022-09-22 15:30:34,2022-09-22,2969008637,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969009568|259|2022-09-22 15:30:34,2022-09-22,2969009568,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969026118|259|2022-09-22 15:30:34,2022-09-22,2969026118,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969038033|259|2022-09-22 15:30:34,2022-09-22,2969038033,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969039905|259|2022-09-22 15:30:34,2022-09-22,2969039905,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969041878|259|2022-09-22 15:30:34,2022-09-22,2969041878,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969045575|259|2022-09-22 15:30:34,2022-09-22,2969045575,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969055470|259|2022-09-22 15:30:34,2022-09-22,2969055470,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969058190|259|2022-09-22 15:30:34,2022-09-22,2969058190,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969074797|259|2022-09-22 15:32:03,2022-09-22,2969074797,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969086935|259|2022-09-22 15:32:16,2022-09-22,2969086935,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969089493|259|2022-09-22 15:32:16,2022-09-22,2969089493,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969092996|259|2022-09-22 15:32:16,2022-09-22,2969092996,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969093458|259|2022-09-22 15:32:16,2022-09-22,2969093458,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969094405|259|2022-09-22 15:32:16,2022-09-22,2969094405,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969095211|259|2022-09-22 15:32:03,2022-09-22,2969095211,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969101760|259|2022-09-22 15:32:16,2022-09-22,2969101760,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969112985|259|2022-09-22 15:32:03,2022-09-22,2969112985,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969114846|259|2022-09-22 15:32:16,2022-09-22,2969114846,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969115597|259|2022-09-22 15:32:16,2022-09-22,2969115597,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969121693|259|2022-09-22 15:32:16,2022-09-22,2969121693,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969125791|259|2022-09-22 15:32:16,2022-09-22,2969125791,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969132592|259|2022-09-22 15:32:03,2022-09-22,2969132592,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969135137|259|2022-09-22 15:32:03,2022-09-22,2969135137,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969144833|259|2022-09-22 15:32:03,2022-09-22,2969144833,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969177295|259|2022-09-22 15:32:16,2022-09-22,2969177295,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969186620|259|2022-09-22 15:32:03,2022-09-22,2969186620,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
