__source_pk,dt,roleid,permissionid,status,lastmodifytime,source_db,source_table,ods_table_name,sync_time
5bd4200cbffdad3a1db6920ad68151ba,2020-08-27,2,7,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a329185c831b7da6434fd5b58e4ed151,2020-08-27,1,76,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b2f08b3872d429f3769c99b34995a582,2020-08-27,2,15,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c8de55120e0d713526e6ffbd4e771945,2020-08-27,2,53,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1ca1a049eecc8bebd3c72bc4cadb6b37,2020-04-23,11,43,1,2020-04-23 20:46:37,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
90a3478c7eac6609cdb727895951b2b5,2020-04-23,11,73,0,2020-04-23 20:46:37,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c2f0c0f3c9c7c3f77467a00ebe25fad1,2020-04-23,11,50,1,2020-04-23 20:46:37,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
400e5b6817eb474a4af7867843685c78,2025-07-31,22,55,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9da53759a64df14ee72d77bc2aa8a279,2025-07-31,22,7,1,2025-07-31 19:03:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9fff69fc8f7b30ac9836816b1802f30f,2025-07-31,22,99,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d71d3941cca0c445f13ef69573cae6c5,2025-07-31,22,91,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ca75e9c1d13368d5101b3e93462ce102,2025-03-26,21,55,0,2025-03-26 10:23:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3a15f4fdb2d79a0c7632d6c32824a1a8,2026-06-27,23,88,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
48859500c42da47f8416b06d7974ff6f,2026-06-27,23,57,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7e2a464e10254712319fcd549f6df15d,2026-06-27,23,11,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8d65297dcf742ded1162835b59c77392,2026-06-27,23,124,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a738c1ff9e81ae272152791b0343453e,2026-06-27,23,79,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
dd12bc145f59e7c780a366e043f63739,2026-06-27,23,86,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
17da11db2f1b8e3cc5caad5d7e553e9d,2019-01-02,18,39,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a6a3956bdf73824f41d1d8e69cde4c2f,2019-01-02,18,18,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
de5178ab0f0afd65a9b9aa801ed1d7ec,2019-01-02,18,11,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fec0ff8c319ad546ae0773a4b9b49421,2019-01-02,18,44,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4e529f47239c3a163951d3eb24daa13d,2019-08-26,1,69,0,2019-08-26 17:52:55,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ed908c308d6454c9ff532641321f83fc,2025-09-30,21,73,0,2025-09-30 20:10:05,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0821543f03043bfddbc60c7fdf318175,2025-12-27,28,92,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e61451dc691ae3c395fc02d064cc0e2d,2025-12-27,28,15,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6b5d7268baae40cb27447863a38d3751,2025-08-19,45,7,1,2025-08-19 22:20:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7f99e0ca3e5ccef15c8f94a22039fcb0,2025-08-19,45,135,1,2025-08-19 22:20:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5324dbfce7c48ee3d41c0f81ee5a0981,2019-11-26,2,34,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
74010fc21eb22e86d7fff34e1a0a6d11,2019-11-26,2,42,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
308057cc7ae9e300feab481080ffa272,2026-05-12,21,100,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
46c9122ff2b122b5cf5d11568ced6131,2026-05-12,21,20,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
57236935a812613fa5a97fe5db382b39,2026-05-12,21,99,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7d1769cc435574e15eb8ee38379f0fc1,2026-05-12,21,34,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
96053d0246b3858101a169201c469b44,2026-05-12,21,93,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a20916a4d4bc0f3e9609f07532536395,2026-05-12,21,83,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ba4172948cc2cdb7c387c4fd014d07c8,2026-05-12,21,21,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bda9122562feb7cf76199fa5c68b6b87,2026-05-12,21,92,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d6e8e9ad6f5ba01bd0e7e9a8df292ba4,2026-05-12,21,12,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0a428e4279dd5ee431896ea7e98ed84e,2026-06-21,41,85,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
862fb2a56abea46a01a968fc0e823264,2026-06-21,41,71,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8ddffc3e6b9023771ba87b9901501ddd,2026-06-21,41,100,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
91fc98547dbeb3e27be40702c7819ca2,2026-06-21,41,52,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9fbbc8770aa368386e33dabd470c3829,2026-06-21,41,88,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b56f416c993bac8f8abcadf14ad083e2,2026-06-21,41,16,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3ea57fd725d6541236d5b1772838fb3a,2025-03-27,37,80,0,2025-03-27 10:40:42,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0b80009ff46c3e77d6ee0991748a83f8,2026-04-11,23,69,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
2ad5059e45f4ea21c4ffeeaf6c5a5e4a,2026-04-11,23,96,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
3213fd9772d28ffc9fb3fddcf75ac40d,2026-04-11,23,72,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
622196b58ff54f8c3de582c98ffb9a0d,2026-04-11,23,77,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
690c11fee1b108db9ca452b52c1abdd9,2026-04-11,23,91,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
6fd78cdc7a1ac02faa9b08eb1a7ad562,2026-04-11,23,22,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
7925b50366b45cdf2ce577a127ab0104,2026-04-11,23,44,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
7d5896c4616cd363854db6e218aa0e7e,2026-04-11,23,18,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
8283d09f89ce04fd938b59e3bf53f821,2026-04-11,23,134,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
9f4585408cf6890ac2246230849711c9,2026-04-11,23,100,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
b40c59cac2b51439bc95c151db165bcd,2026-04-11,23,42,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
b5f45a979ce61f3f4dafa37601b676c8,2026-04-11,23,76,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
be0f786a58d7d95fa89c41f3c5d75b12,2026-04-11,23,52,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
d78bd5174ccf9fd3de111f2e06d1ab27,2026-04-11,23,47,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
1587b6facf8f0ae781a9ac4b1d99b13f,2025-03-12,27,53,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6e37724722caee11b105f8b347d24314,2025-03-12,27,135,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
83b803b8736b92efbd040e94c016a74b,2025-03-12,27,18,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b004e3c0cf44495ae891a7434b5fb6a0,2025-03-12,24,18,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ba6676c268bd68d2ea108617411551a4,2025-03-12,27,12,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c7bd0026d33685dc88f0c2bce8d9bedd,2025-03-12,27,19,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f3ecfcc092f75e671b5d43ff82272a88,2025-03-12,24,70,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6eba6324fd05ea27b7f7f8fcc782436b,2019-11-08,1,14,0,2019-11-08 11:58:30,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ea012e2faa9d88c7998389e1ac109814,2019-11-08,22,14,0,2019-11-08 11:58:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
758f956f0e0fb30c8a34ec9972b96c8d,2020-04-22,35,43,1,2020-04-22 16:44:25,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b4c627f859a9e74ddb0dc163f1dd4e66,2020-04-22,35,34,1,2020-04-22 16:44:25,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1c302a847f6178994fc876bce154ed40,2026-04-11,23,94,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
2913ba3bd2abbe27f2c132471ceb183c,2026-04-11,23,60,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
89e19f8b82bee6d0c494e87b5a3c968a,2026-04-11,23,85,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
8eb96c11b52cc54939d7b001b21764ab,2026-04-11,23,46,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
9eecb14584e56601d6800a9d77830a89,2026-04-11,23,21,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
f606250a59d4f422be39cea9357a7bd3,2026-04-11,23,92,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
03defde4be84ed91d257d35b6b39420a,2026-06-21,41,92,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3d265d5ace88f869b3ce4251d97b959f,2026-06-21,41,65,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f33d342f0ee99488d189e9d6f58a0322,2026-06-21,41,19,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fbce77c82af7a2fdff7c9ac1a4bee8e8,2026-06-21,41,7,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
17432022b4c1fcfb4d929d4891396f57,2016-07-15,2,9,0,2016-07-15 17:18:03,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4909e4728cc1a4e67980d6b0158efd76,2016-08-29,5,9,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b3c0eab45c0a4856ffb56e2042fe8767,2016-08-29,5,8,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
be1493c918d8435388c9b5dc5bbdd11e,2016-08-29,5,33,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c5ddd14ea3685a6d5c2b31d55ae44e26,2016-08-29,5,13,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e7347036167a7f6f75906a594152c6c9,2016-08-29,5,10,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f032c28b97f683ddd738a6e6123ade30,2016-08-29,5,39,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
41dfff12b5070efc1068409de99064cb,2016-07-25,6,9,0,2016-07-25 11:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c8426043d7abb150336382764ec306b6,2016-07-25,6,30,1,2016-07-25 11:09:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d87268e8e77a392fc58333db17a69c34,2016-07-25,6,10,0,2016-07-25 11:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
cae562f07eed039a2b52c4bad5217257,2016-12-14,4,40,0,2016-12-14 10:41:58,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
193a30c0890dacba3a2f3177409f94f1,2019-07-03,16,42,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
36340145052f5070b3996030acfc584e,2019-07-03,16,10,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
87a3732d66d1dba4bd2a0d4401d0c1c3,2019-07-03,17,22,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
90d5348d7c54d3221dc92d05f6ff54b2,2019-07-03,19,70,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fec1dd5fc806c40bd93b832f6120000e,2019-07-03,16,30,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1a4615fadc8f6e51989f05f3cdd40100,2026-04-11,23,34,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
6c62a6f4446257bf9c421565432072c8,2026-04-11,23,58,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
7ecf3b4d3699d20c5c56de3384d64671,2026-04-11,23,19,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
990ad6ab637bb3d3b2f84c5715637ea6,2026-04-11,23,10,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
9c2372c1311b4db868be2e0d45888e82,2026-04-11,23,12,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
d7db4783e253472f643a3c65e0a48390,2026-04-11,23,48,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
eb5c65cb5db4f4ad73c15a43e2f858d7,2026-04-11,23,83,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
f5ee70b0e4ca5bfc33435219bf892dca,2026-04-11,23,74,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
5847a451e023cefaa35539d9bc9a55b3,2019-01-02,18,68,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9e420e38b1003301c778b2b054b6d0a3,2019-01-02,18,53,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0c072c028cb9718e56a1ac79abc80431,2026-04-03,41,134,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
1ad3bf3f5e74112dae849f3f278c29aa,2026-04-03,41,37,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
2715c0cb9ed952b0b53a075cfb5794b4,2026-04-03,41,10,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
43c2a224548edc8613e38feab85d8f2b,2026-04-03,41,132,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
44debe598d43aa8d81a2a9ad7076257a,2026-04-03,41,20,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
58aacb9f44eafb80d35a761bc4d029da,2026-04-03,41,94,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
6a48e69c3b8af374e3ed418e1cd5f89e,2026-04-03,41,86,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
76b4080f49090ecbfc3cf8ec208cde3c,2026-04-03,41,83,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
7d20e0f1accef40ca9be36c78968a3ad,2026-04-03,41,95,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
a4116d7238810278e011836dfc0b54a1,2026-04-03,41,90,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
c35ad902225678da8567142d83b574a4,2026-04-03,41,91,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
e3f21920f2bf4dbef820b91bd859d2c3,2026-04-03,41,61,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
6a41edbeabe5cf192b60bb15fa8c1e94,2020-08-27,2,12,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9630be62a00fb7c73956c6c4578dc9f5,2020-08-27,1,74,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a3a09cbbdf5ef1e3064484c410d371fb,2020-08-27,1,34,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b7c105768baeb017217f99b40bedc783,2020-08-27,1,20,0,2020-08-27 08:31:43,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ec068c78df4ed5e8d1e7056e1324f705,2020-08-27,1,16,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fea2778434ecfb7a0e81709bb676d308,2020-08-27,1,30,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
20d146b55c24919a3dab36bc77cc25da,2026-04-03,41,48,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
60ddc67fdbe137fa41a745b664b9d9f3,2026-04-03,41,97,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
70324ff24e2ea2bff3afb43bfba40b31,2026-04-03,41,93,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
73b65a4f62c12df4e91866dcc03758fa,2026-04-03,41,55,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
7b5671bed1d9fdd6ad12c32120ee3393,2026-04-03,41,66,0,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
93326f420717a61323f0e93370403f22,2026-04-03,41,18,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
a6fd4e45987ea162d389bf14e20d34ea,2026-04-03,41,12,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
ae4652937befb2c9487bb2701dd9cd5e,2026-04-03,41,77,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
cfd33680798605a5444fc6eb8135f3f3,2026-04-03,41,58,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
dede2b20e222b2a93ab679ac393c74e5,2026-04-03,41,57,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
f96e4c96a2037d00db03c865beab3897,2026-04-03,41,79,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
f9e4634abadd8fb9fa1d5af713e3cd6b,2026-04-03,41,96,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
44140b02cf807200e525ced643984415,2019-01-02,18,7,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6f335afbc574e79762ddaa53e52f5a69,2019-01-02,18,43,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
67138d722712b213f2afb9cb7fa2b594,2026-01-23,21,64,0,2026-01-23 19:43:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
98ac88f5977876b2c6935fd7906324cc,2019-07-08,20,73,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
15999d2e23c771824e39c2344bb6b1be,2025-08-24,46,134,1,2025-08-24 12:38:04,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b2f7f904152651da3a11e767284356ec,2025-12-27,28,21,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
edb6369807e91598b47c02b7fdc0b64f,2025-12-27,28,124,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ca77dca34888c87c4e0cebe17a313592,2020-08-03,28,82,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
50e6f81d8cab50b9a7f8e0f1bb64a5d4,2026-04-11,23,125,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
6d44e340c835af6d4a0b03924ea7d7a1,2026-04-11,23,127,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
8048581886ef316a9503b80f5b4d7d24,2026-04-11,23,63,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
99a8a377254ac9ac5ad2b98843167276,2026-04-11,23,89,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
9e8ba04ba89ff204c2c872fb6c3d131b,2026-04-11,23,129,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
a8b2f7cbd94b93a0ca3dedb8f6d7fadf,2026-04-11,23,50,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
bdc5015e07bec0fb2ad842af81293aca,2026-04-11,23,71,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
f098eac9279f7f20456948040c05e348,2026-04-11,23,55,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
5837dc62b966f0364bcfd96d82aa94a5,2020-04-23,11,11,1,2020-04-23 20:46:37,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1ea0ad3940f7d9003b61244213dec6ad,2020-06-04,34,80,1,2020-06-04 11:40:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c0a780e6fdf622dc0d892923011ed795,2022-10-31,40,124,0,2022-10-31 19:31:01,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1784320c98fb3b0e8aa30a7c192a04bd,2026-05-12,21,91,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2da4ffaad44822eaacdca00570cacb14,2026-05-12,21,7,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2fb79e876f9f64b39609b4a90e9c4e0d,2026-05-12,21,52,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4cdf18bf2512870bc65d53b0ac57d8bc,2026-05-12,21,125,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6bd635c3de52ce2398e59ac7524766ba,2026-05-12,21,8,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
79589c8eeb2f4f5437f24ecb74c8913e,2026-05-12,21,85,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ed4d2c88bae21a719c1b1c961476af51,2026-05-12,21,131,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ef24cbac26e1bb7e3aec85f317f52e90,2016-07-25,6,7,1,2016-07-25 11:09:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1460d73ebb86c0065b090bba43624a69,2017-09-15,1,13,0,2017-09-15 19:24:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fc1238098bbd729dc7f212e840e71072,2017-09-15,1,46,0,2017-09-15 20:46:30,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c7e07af2d861060d58a10e3c2cc0214f,2016-07-15,2,38,0,2016-07-15 17:17:04,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c010fe7d27c465be8bbc2e37766b8b82,2017-08-27,4,45,0,2017-08-27 21:05:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c5e3ae1efc89b9127045a12e267138d6,2017-08-27,4,46,0,2017-08-27 21:05:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
