bet_ip,n_member,n_lv3_chain,member_per_chain,n_orders,stake,game_pnl,net_pnl
117.20.154.122,34,11,3.0909091,2524,224750.7542707749,3968.9558878900,5002.3634155591
49.49.225.129,37,12,3.0833333,1054,78150.1615004703,-7926.1544033671,-7926.1544033671
49.49.225.117,37,12,3.0833333,1403,34416.7980553964,-217.2426121818,-73.6801134995
42.113.203.139,37,12,3.0833333,581,38638.5273711266,-3388.6846720075,-3388.6846720075
49.49.225.248,37,12,3.0833333,1114,44072.9704131235,3233.9756862815,3258.7570167814
49.49.225.67,40,13,3.0769231,1172,17702.0374682509,-2343.0874896125,-2334.8825617940
104.28.156.139,40,13,3.0769231,801,85802.0905817535,-4754.0167277871,-4320.5829286118
49.49.225.243,40,13,3.0769231,1152,43666.0357586883,-3387.3725445004,-3298.0748998271
49.49.225.232,40,13,3.0769231,1414,330044.6895235965,4019.0957442909,4029.0788787958
117.20.154.49,43,14,3.0714286,4098,607876.1894267510,-37727.4389205560,-36124.3935420208
49.49.225.34,49,16,3.0625000,2978,139147.8210483615,2487.0576467827,2630.1952931973
49.48.233.210,55,18,3.0555556,1852,33340.5357951550,-266.9430044356,-242.6681141645
49.48.233.232,64,21,3.0476190,1907,121898.0747428845,-40305.8687862807,-40300.3168232651
113.185.80.161,21,7,3.0000000,280,16019.8239213126,-3324.3204842628,-3324.3204842628
113.185.76.109,21,7,3.0000000,328,9635.0024331617,-1192.0283477792,-1192.0283477792
113.185.45.172,21,7,3.0000000,1031,184292.5459649846,-5037.3846727989,-5037.3846727989
171.224.114.5,21,7,3.0000000,449,12478.0658912713,9.0107570952,9.0107570952
113.185.83.224,21,7,3.0000000,347,35160.4486691291,413.5366704498,413.5366704498
113.185.79.143,21,7,3.0000000,562,15509.6674089222,-2327.6246849128,-2327.6246849128
103.199.71.67,24,8,3.0000000,507,7790.1962785987,-227.0856668245,-227.0856668245
103.199.69.223,24,8,3.0000000,443,19002.7861434208,-155.7199707056,-155.7199707056
113.185.46.134,24,8,3.0000000,327,13882.2478669584,1221.9250797478,1221.9250797478
113.185.73.198,24,8,3.0000000,490,91527.7274537238,-7502.8211078066,-7502.8211078066
113.185.79.141,24,8,3.0000000,477,25769.1864446414,1012.8667460974,1101.6738353957
113.185.74.94,21,7,3.0000000,419,27673.9328629648,-1676.4946819432,-1676.4946819432
113.185.77.145,27,9,3.0000000,350,18160.1318597436,-3021.0957652550,-3021.0957652550
113.185.44.15,21,7,3.0000000,742,36064.8720785470,755.4075352329,755.4075352329
103.199.71.2,24,8,3.0000000,452,21410.5038681358,1248.5426432192,1248.5426432192
113.185.44.121,24,8,3.0000000,540,126780.1899469666,36007.9339018636,36007.9339018636
113.185.73.172,21,7,3.0000000,239,59064.7509984929,29350.7510228050,29350.7510228050
113.185.45.173,24,8,3.0000000,189,61810.5139982809,-11210.8618573918,-11210.8618573918
113.185.75.174,24,8,3.0000000,497,12813.7664964657,-1000.6705722487,-1000.6705722487
113.185.45.167,24,8,3.0000000,422,83315.1595810781,10587.4302402374,10587.4302402374
113.185.72.249,21,7,3.0000000,158,134385.0362716770,26195.1563394305,26195.1563394305
42.113.203.104,24,8,3.0000000,356,13771.2460571314,-927.1554764517,-927.1554764517
103.199.69.231,24,8,3.0000000,549,23196.3815622808,1810.3048804854,1810.3048804854
113.185.80.15,21,7,3.0000000,416,45066.3281049769,-1866.1287904909,-1866.1287904909
113.185.74.186,21,7,3.0000000,644,17378.1252511659,1283.6135916261,1286.8077356953
42.113.203.130,24,8,3.0000000,6616,20274.4912597021,-2115.5815990381,-2115.5815990381
113.185.79.136,24,8,3.0000000,223,56850.0308663265,-10593.0906592354,-10593.0906592354
104.28.68.163,24,8,3.0000000,214,68364.9585353902,-6391.3344808213,-6391.3344808213
113.185.47.41,24,8,3.0000000,1511,226804.9445897016,22524.4777466556,22524.4777466556
113.185.47.9,21,7,3.0000000,282,18106.7191279833,-1004.5573131788,-1004.5573131788
113.185.85.129,24,8,3.0000000,487,20655.6910948059,477.0352134589,503.0941054901
113.185.45.25,24,8,3.0000000,639,54769.0704112097,-7848.9107762216,-7848.9107762216
113.185.44.38,27,9,3.0000000,509,30603.1778180230,-1548.1427463174,-1548.1427463174
113.185.72.35,24,8,3.0000000,262,10670.5773970235,-899.1816844208,-899.1816844208
113.185.42.167,24,8,3.0000000,674,22754.0517878256,976.0767778673,976.0767778673
27.65.23.53,21,7,3.0000000,468,31730.9049403989,3648.3300443625,3648.3300443625
113.185.79.159,24,8,3.0000000,433,38051.0043759062,-4448.0494382221,-4448.0494382221
113.185.44.11,21,7,3.0000000,466,21638.2836909883,-1104.5456691469,-1104.5456691469
113.185.73.21,24,8,3.0000000,293,10037.8261034445,-2862.1174476965,-2862.1174476965
113.185.76.100,24,8,3.0000000,250,12543.2276501384,-1862.1724067351,-1862.1724067351
113.185.73.93,21,7,3.0000000,294,11542.4748891019,661.6318871117,661.6318871117
113.185.75.144,27,9,3.0000000,365,40899.5402923624,5202.5195596867,5202.5195596867
113.185.45.28,24,8,3.0000000,389,13559.9034687065,-790.5734585548,-790.5734585548
104.28.163.231,27,9,3.0000000,637,76609.9966429990,7557.3002304901,7643.2119115468
42.114.44.71,27,9,3.0000000,724,53989.8370600609,6414.6063187376,6414.6063187376
49.49.225.138,39,13,3.0000000,1229,73234.4368471397,-8208.8305523211,-8207.0967383089
113.185.76.112,21,7,3.0000000,513,15654.3100791748,-1883.2345360599,-1883.2345360599
113.185.47.214,21,7,3.0000000,364,22260.3914872286,923.0928702517,923.0928702517
49.49.225.54,27,9,3.0000000,864,32038.9776719524,-2765.7776639740,-2762.9610595001
113.185.47.8,21,7,3.0000000,451,121433.3278792475,-6784.3152526507,-6784.3152526507
113.185.45.195,27,9,3.0000000,282,31144.4262424633,-8273.0720098179,-8273.0720098179
42.114.44.72,30,10,3.0000000,658,36005.1672127463,-4829.5461378053,-4829.5461378053
42.114.44.112,30,10,3.0000000,700,22911.1491648149,-4501.4567562983,-4501.4567562983
113.185.76.107,21,7,3.0000000,371,25445.4044679316,-4408.5275882903,-4408.5275882903
103.199.68.106,21,7,3.0000000,399,10295.4957113706,1291.7195445346,1291.7195445346
171.251.153.68,21,7,3.0000000,361,6508.6832173037,-23.7608161978,-23.7608161978
113.185.77.124,24,8,3.0000000,467,30450.9997521619,3806.9792780927,3806.9792780927
42.114.44.168,21,7,3.0000000,570,45311.7457393527,721.6224560525,721.6224560525
103.199.71.13,21,7,3.0000000,313,4863.2730232599,809.0039900455,809.0039900455
103.199.71.75,21,7,3.0000000,1027,49045.9470821624,1296.0369653118,1296.0369653118
113.185.73.106,21,7,3.0000000,154,3524.7520900338,-216.3532136560,-216.3532136560
113.185.47.67,21,7,3.0000000,378,121128.9347864284,8969.9383340957,8969.9383340957
113.185.46.158,24,8,3.0000000,466,29073.9312237335,2597.0150904745,2597.0150904745
113.185.46.190,21,7,3.0000000,242,44983.9591737670,5966.2753545448,5966.2753545448
113.185.45.36,24,8,3.0000000,500,13579.3728426949,-426.3901887612,-426.3901887612
42.113.201.193,24,8,3.0000000,326,12465.6136970209,-391.0475584637,-391.0475584637
42.114.44.111,30,10,3.0000000,990,175300.1456333247,10200.5748388235,10200.5748388235
113.185.74.16,21,7,3.0000000,757,217958.7152610323,-15462.3592135937,-15462.3592135937
42.113.201.89,33,11,3.0000000,828,25433.5592234524,-580.5258776795,-580.5258776795
113.185.83.246,21,7,3.0000000,538,97656.9299063097,4716.4767932795,4716.4767932795
113.185.77.237,21,7,3.0000000,705,47263.8028731617,7020.8551077182,7020.8551077182
49.49.225.63,42,14,3.0000000,1791,78741.2865604840,594.3433791867,619.8454727837
103.199.71.72,21,7,3.0000000,631,73874.7292552410,-10783.8540720665,-10783.8540720665
113.185.79.191,21,7,3.0000000,352,108114.5973807156,12842.1996011193,12842.1996011193
113.185.44.118,27,9,3.0000000,199,36544.3604905565,8209.0739697985,8209.0739697985
113.185.86.184,21,7,3.0000000,139,8526.7994379855,-2302.8773829470,-2302.8773829470
113.185.44.103,24,8,3.0000000,278,26973.8077693901,-4916.9614438994,-4916.9614438994
113.185.86.163,21,7,3.0000000,297,52059.1057288914,3317.0938218136,3317.0938218136
103.199.71.60,21,7,3.0000000,237,14495.9561700748,-173.4278072816,-173.4278072816
113.185.43.254,21,7,3.0000000,692,118876.7378922520,-6953.5018170784,-6953.5018170784
42.113.248.23,24,8,3.0000000,376,28757.3643018123,2694.9047085141,2694.9047085141
113.185.72.31,21,7,3.0000000,371,38290.9729595108,-5200.8849224329,-5200.8849224329
49.48.233.91,51,17,3.0000000,1292,57407.9140097076,-2149.4699358504,-2149.3587139664
42.114.44.110,30,10,3.0000000,649,21733.2505143559,-370.2209304781,-370.2209304781
113.185.75.140,24,8,3.0000000,159,18583.0741821871,-5788.9997414431,-5788.9997414431
113.185.74.79,21,7,3.0000000,477,16314.3237680064,-1660.3504754485,-1650.1255265733
113.185.74.31,21,7,3.0000000,263,45126.5072508711,-1159.6094298469,-1157.2138217950
113.185.79.73,21,7,3.0000000,360,5112.7434007468,-681.8339512995,-681.8339512995
113.185.81.156,21,7,3.0000000,1005,53049.6773838344,-5581.3499220758,-5581.3499220758
113.185.77.73,21,7,3.0000000,311,41902.1408305765,-1836.3202578119,-1836.3202578119
171.253.214.75,21,7,3.0000000,301,9320.4859998241,197.9368481933,197.9368481933
103.199.68.183,24,8,3.0000000,538,23483.8966297925,37.7324337601,37.7324337601
113.185.72.97,24,8,3.0000000,381,126890.3676950228,-19176.1157848874,-18930.2997808956
113.185.44.220,21,7,3.0000000,370,39337.5777940222,1630.9984541807,1630.9984541807
113.185.77.15,21,7,3.0000000,418,205811.1503601469,14415.5926394537,14415.5926394537
117.20.154.116,30,10,3.0000000,1762,269062.5981694479,9855.1330924614,10076.6234064534
103.199.71.85,27,9,3.0000000,496,22607.8679299746,-130.9010285931,-130.9010285931
42.114.44.238,24,8,3.0000000,185,7050.0739896218,1178.9132004454,1178.9132004454
113.185.73.129,24,8,3.0000000,361,13092.3570327212,-2006.0936854597,-2006.0936854597
103.199.70.235,21,7,3.0000000,347,23188.8175512280,-331.9826975530,-331.9826975530
104.28.163.98,24,8,3.0000000,503,30611.5169262217,-6093.9535182905,-5981.9431855027
103.199.42.32,21,7,3.0000000,258,8948.0946265997,-2063.5160578612,-2063.5160578612
113.185.78.122,21,7,3.0000000,271,17844.8171115477,110.3919309011,110.3919309011
42.113.203.31,21,7,3.0000000,253,17057.6300051369,-472.9708516910,-472.9708516910
113.185.41.94,27,9,3.0000000,537,56197.2565059708,8582.7516149147,8582.7516149147
113.185.76.215,24,8,3.0000000,571,26713.9295995065,-799.5028297738,-799.5028297738
103.199.69.77,21,7,3.0000000,387,72340.9505964531,1710.6642454892,1710.6642454892
113.185.82.152,21,7,3.0000000,283,19225.9837537687,-10350.6848113435,-10350.6848113435
113.185.76.20,21,7,3.0000000,699,45135.7660577469,675.9171283544,675.9171283544
103.199.41.246,21,7,3.0000000,334,19952.8687034473,-4666.5747163861,-4666.5747163861
113.185.72.132,27,9,3.0000000,580,153984.8159000542,285.0727107640,285.0727107640
42.113.201.141,21,7,3.0000000,164,6080.2657019616,-349.4058890292,-349.4058890292
42.113.203.200,24,8,3.0000000,425,31512.2122260776,-4442.5388774444,-4442.5388774444
113.185.41.164,24,8,3.0000000,537,106729.6144047470,28139.2160718623,28139.2160718623
27.65.22.108,21,7,3.0000000,289,11510.8380246246,-644.1091306488,-644.1091306488
103.199.69.62,21,7,3.0000000,391,27863.1841075124,-3615.6286008409,-3615.6286008409
113.185.81.155,24,8,3.0000000,483,33743.2217587885,-588.5015349033,-588.5015349033
27.65.22.198,21,7,3.0000000,344,45972.7793959697,5741.8977023854,5741.8977023854
42.113.203.205,30,10,3.0000000,1006,67296.2617092362,-7859.5651859160,-7859.5651859160
113.185.72.145,27,9,3.0000000,499,24445.6619147614,158.7778938907,158.7778938907
103.199.37.102,21,7,3.0000000,508,27042.9420657948,766.7685823438,766.7685823438
103.199.69.122,27,9,3.0000000,477,18601.7749440999,-1982.8227664083,-1982.8227664083
113.185.79.227,21,7,3.0000000,223,35365.5129853033,-8664.8062183256,-8664.8062183256
42.113.248.128,24,8,3.0000000,404,38776.6075144967,-190.9183840159,-190.9183840159
113.185.74.193,27,9,3.0000000,404,16361.5271657061,599.2151365041,599.8694372330
1.53.168.142,21,7,3.0000000,653,21842.2082750363,-1230.7585879919,-1230.7585879919
103.199.69.44,21,7,3.0000000,553,14734.3361751184,170.2689674867,170.2689674867
113.185.74.241,24,8,3.0000000,632,33939.6885068697,-5779.5097387390,-5779.5097387390
113.185.78.204,27,9,3.0000000,345,22706.2697511679,-7355.7370320651,-7355.7370320651
113.185.75.45,21,7,3.0000000,599,38344.8240497989,-3101.2290614268,-3101.2290614268
42.114.44.219,30,10,3.0000000,865,65146.1773974351,1194.7284406152,1194.7284406152
113.185.74.194,21,7,3.0000000,442,17065.0088597353,2463.6945430950,2463.6945430950
103.199.70.248,27,9,3.0000000,916,61193.5195925055,-5704.9458395237,-5704.9458395237
113.185.73.48,24,8,3.0000000,146,36715.1757529679,5304.5633061872,5304.5633061872
103.199.56.200,36,12,3.0000000,1260,70612.2782120116,-35.9705426584,-35.9705426584
103.199.40.139,30,10,3.0000000,1184,57453.2195052820,-916.5385458243,-916.5385458243
42.113.248.126,24,8,3.0000000,516,7294.4433653742,140.0471845238,140.0471845238
103.199.37.100,21,7,3.0000000,537,42811.9529615096,4906.3219915920,4906.3219915920
42.113.203.26,27,9,3.0000000,6267,35623.5703933201,-1052.1185151394,-1052.1185151394
103.199.68.111,24,8,3.0000000,184,15590.6818265403,2694.5914926778,2694.5914926778
103.199.69.55,24,8,3.0000000,364,18885.1358358316,1321.2519309266,1321.2519309266
113.185.46.38,24,8,3.0000000,285,28799.2253579654,-3069.6048372815,-3069.6048372815
42.113.248.197,27,9,3.0000000,397,24524.7015157528,-1520.2703948259,-1520.2703948259
113.185.76.148,21,7,3.0000000,349,60130.3951990221,-2075.4381984951,-1992.0707819990
113.185.44.224,27,9,3.0000000,563,17710.5432983051,366.3591858028,366.3591858028
103.199.68.179,21,7,3.0000000,433,10779.0863953614,-28.0770043466,-28.0770043466
113.185.44.207,24,8,3.0000000,178,30580.2345760986,816.2215895476,816.2215895476
42.114.44.236,33,11,3.0000000,441,20471.7980365984,-3596.0898886521,-3596.0898886521
42.113.203.27,21,7,3.0000000,233,6491.5862723414,-1337.8330276218,-1337.8330276218
113.185.47.183,24,8,3.0000000,752,54115.5568046659,-2343.7637766863,-2343.7637766863
103.199.70.228,21,7,3.0000000,361,49207.6907807168,-2086.8888722408,-2086.8888722408
103.199.69.79,27,9,3.0000000,522,100393.4727548963,-25894.4435560312,-25894.4435560312
103.199.70.164,24,8,3.0000000,160,16769.9531730292,-3828.1715441534,-3828.1715441534
113.185.78.121,24,8,3.0000000,264,82154.0365856701,14821.9823285448,14821.9823285448
113.185.74.100,27,9,3.0000000,396,8859.1051412908,-834.5235148226,-834.5235148226
113.185.74.243,21,7,3.0000000,248,20029.2510783288,4803.9421405719,4803.9421405719
42.113.248.123,24,8,3.0000000,536,35313.3415261337,-3582.9857589582,-3582.9857589582
103.249.21.26,27,9,3.0000000,299,17540.4475508972,-3504.3268250450,-3504.3268250450
113.185.50.188,24,8,3.0000000,238,23320.2591434949,-3649.7314470590,-3649.7314470590
115.76.51.20,21,7,3.0000000,1717,47320.7299111568,97.0416322072,97.0416322072
113.185.84.57,24,8,3.0000000,284,7388.1445276677,-2024.2388956316,-2024.2388956316
113.185.44.209,21,7,3.0000000,378,11998.4521303263,907.8335905633,907.8335905633
49.231.149.129,21,7,3.0000000,911,26423.3054473991,-75.4540746454,-54.7520589490
113.185.82.232,24,8,3.0000000,250,28857.2706817919,-2025.2910362751,-2025.2910362751
113.185.77.77,21,7,3.0000000,399,65168.9449191347,-4406.3788556906,-4406.3788556906
113.185.44.203,24,8,3.0000000,161,18468.8233363539,1364.6233900574,1364.6233900574
113.185.81.88,24,8,3.0000000,622,105655.8995672030,-11730.3988018343,-11730.3988018343
113.185.77.72,24,8,3.0000000,309,15476.7023499165,1579.4022519730,1579.4022519730
42.113.203.233,21,7,3.0000000,114,3695.9660848906,868.0331446181,868.0331446181
113.185.83.116,21,7,3.0000000,697,48627.6612672625,-495.7814333116,-495.7814333116
103.23.156.47,21,7,3.0000000,690,69281.2411797662,-3069.9267265304,-3069.9267265304
113.185.78.65,21,7,3.0000000,815,169120.7562150271,221.7983468131,221.7983468131
42.113.201.45,24,8,3.0000000,603,24188.7576983070,-1501.1416237468,-1501.1416237468
113.185.46.253,24,8,3.0000000,277,18556.4863537844,3251.3510514658,3251.3510514658
42.113.201.62,21,7,3.0000000,173,7703.9804196542,-48.3454381870,-48.3454381870
113.185.44.157,27,9,3.0000000,585,42055.3372495061,265.2301323363,265.2301323363
113.185.41.200,21,7,3.0000000,706,95100.0827273300,-9703.4366572352,-9703.4366572352
113.185.41.227,24,8,3.0000000,282,21316.1338235827,1541.2339136162,1541.2339136162
49.49.225.0,51,17,3.0000000,2392,124244.3878169284,-2764.9652046543,-2749.3798454458
113.185.41.216,21,7,3.0000000,194,8629.4373718310,22.0774758368,22.0774758368
113.185.44.231,21,7,3.0000000,700,30657.4883864647,2348.4342734792,2348.4342734792
103.199.56.155,45,15,3.0000000,756,46368.3107493652,2631.3671766993,2631.3671766993
122.11.245.28,27,9,3.0000000,876,283623.4118529837,2249.0062449330,2684.9121026591
103.23.156.46,21,7,3.0000000,152,11303.8574416140,809.9798206196,809.9798206196
49.230.145.223,21,7,3.0000000,2050,97469.1379946702,-3296.0423418077,-3288.0740717195
113.185.77.194,24,8,3.0000000,377,37815.6040015395,7385.6955340130,7385.6955340130
113.185.41.187,27,9,3.0000000,386,41311.7777135052,7211.8205090286,7211.8205090286
171.251.153.105,24,8,3.0000000,445,20573.3770138285,1930.5267344273,1930.5267344273
113.185.79.78,21,7,3.0000000,324,7134.3801437069,57.3255960458,57.3255960458
113.185.87.233,21,7,3.0000000,395,16942.7633770359,432.6627280997,432.6627280997
113.185.74.53,24,8,3.0000000,523,56870.9046176756,-3828.1836054371,-3828.1836054371
113.185.77.179,24,8,3.0000000,821,65235.6309897485,-3552.5056340713,-3552.5056340713
113.185.80.146,21,7,3.0000000,438,32510.3884905068,2953.9774451041,2957.5708571820
113.185.78.40,30,10,3.0000000,286,22911.8379921094,1736.6716300150,1736.6716300150
113.185.85.51,27,9,3.0000000,249,15757.3975370199,-1460.4690455798,-1460.4690455798
113.185.82.47,27,9,3.0000000,609,167564.7091303248,-19022.5800054943,-19022.5800054943
113.185.77.3,24,8,3.0000000,312,53132.1874282908,-1014.3881498702,-1014.3881498702
113.185.45.234,24,8,3.0000000,371,19307.9678625607,167.2983544534,167.2983544534
113.185.41.110,24,8,3.0000000,422,27203.6556626629,-1438.8831127442,-1438.8831127442
113.185.73.34,24,8,3.0000000,292,23626.4193100970,3270.6441762901,3270.6441762901
113.185.86.227,21,7,3.0000000,248,29191.1237248238,-7660.8526661044,-7660.8526661044
103.199.43.91,21,7,3.0000000,318,26324.1785462663,-3400.6691102456,-3400.6691102456
113.185.42.116,30,10,3.0000000,660,53974.5143253964,-5909.2353653921,-5909.2353653921
113.185.47.54,21,7,3.0000000,515,82043.5046053313,-7900.3916422576,-7900.3916422576
103.199.71.33,21,7,3.0000000,341,12909.3994704459,1407.7864882607,1407.7864882607
103.249.23.76,24,8,3.0000000,292,7036.9544643290,254.6160578274,254.6160578274
103.199.70.94,27,9,3.0000000,402,26085.4502316549,1616.4379977846,1616.4379977846
42.113.201.166,24,8,3.0000000,297,16767.5018593631,-759.4009012275,-759.4009012275
113.185.80.49,21,7,3.0000000,194,11965.3027255488,-1176.5445998049,-1176.5445998049
113.185.47.222,27,9,3.0000000,453,19004.0741622122,-1638.8146409139,-1638.8146409139
113.185.79.40,21,7,3.0000000,371,29297.4878500581,-2323.3089134348,-2323.3089134348
113.185.46.103,24,8,3.0000000,541,29955.6067745080,-2375.4165031841,-2375.4165031841
103.249.23.141,21,7,3.0000000,429,9050.4862439416,-1099.9806816022,-1099.9806816022
113.185.87.231,21,7,3.0000000,315,22173.1457122389,596.8988848702,596.8988848702
171.255.60.41,21,7,3.0000000,146,7357.2881765109,-850.7603794779,-850.7603794779
